,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-12-13,2020-12-20,47306,48527,49748
1,Albania,2020-12-13,2020-12-20,42988,48530,54072
2,Algeria,2020-12-13,2020-12-20,88252,92102,95952
3,Andorra,2020-12-13,2020-12-20,7050,7338,7626
4,Angola,2020-12-13,2020-12-20,15591,16188,16785
5,Antigua and Barbuda,2020-12-13,2020-12-20,144,148,152
6,Argentina,2020-12-13,2020-12-20,1463110,1498160,1533210
7,Armenia,2020-12-13,2020-12-20,141937,148325,154713
8,Australia,2020-12-13,2020-12-20,27972,28037,28102
9,Austria,2020-12-13,2020-12-20,303430,322463,341496
10,Azerbaijan,2020-12-13,2020-12-20,146679,175874,205069
11,Bahamas,2020-12-13,2020-12-20,7570,7659,7748
12,Bahrain,2020-12-13,2020-12-20,87930,89143,90356
13,Bangladesh,2020-12-13,2020-12-20,477545,490533,503521
14,Barbados,2020-12-13,2020-12-20,285,292,299
15,Belarus,2020-12-13,2020-12-20,147157,160295,173433
16,Belgium,2020-12-13,2020-12-20,591756,608137,624518
17,Benin,2020-12-13,2020-12-20,3055,3090,3125
18,Bhutan,2020-12-13,2020-12-20,430,438,446
19,Bolivia,2020-12-13,2020-12-20,145560,147150,148740
20,Bosnia and Herzegovina,2020-12-13,2020-12-20,94507,101117,107727
21,Brazil,2020-12-13,2020-12-20,6603540,6901952,7200364
22,Brunei,2020-12-13,2020-12-20,151,152,153
23,Bulgaria,2020-12-13,2020-12-20,161421,179449,197477
24,Burkina Faso,2020-12-13,2020-12-20,3212,4030,4848
25,Cabo Verde,2020-12-13,2020-12-20,11063,11357,11651
26,Cambodia,2020-12-13,2020-12-20,348,359,370
27,Cameroon,2020-12-13,2020-12-20,24752,25143,25534
28,Canada,2020-12-13,2020-12-20,418848,464443,510038
29,Central African Republic,2020-12-13,2020-12-20,4922,4936,4950
30,Chad,2020-12-13,2020-12-20,1725,1770,1815
31,Chile,2020-12-13,2020-12-20,560382,571919,583456
32,China,2020-12-13,2020-12-20,93577,94328,95079
33,Colombia,2020-12-13,2020-12-20,1371103,1425774,1480445
34,Congo (Brazzaville),2020-12-13,2020-12-20,5774,6049,6324
35,Congo (Kinshasa),2020-12-13,2020-12-20,13527,14461,15395
36,Costa Rica,2020-12-13,2020-12-20,143685,150947,158209
37,Cote d'Ivoire,2020-12-13,2020-12-20,21485,21680,21875
38,Croatia,2020-12-13,2020-12-20,150353,175886,201419
39,Diamond Princess,2020-12-13,2020-12-20,712,712,712
40,Cuba,2020-12-13,2020-12-20,8782,9423,10064
41,Cyprus,2020-12-13,2020-12-20,12451,15101,17751
42,Czechia,2020-12-13,2020-12-20,546833,579079,611325
43,Denmark,2020-12-13,2020-12-20,91131,110305,129479
44,Djibouti,2020-12-13,2020-12-20,5701,5728,5755
45,Dominican Republic,2020-12-13,2020-12-20,148453,154692,160931
46,Ecuador,2020-12-13,2020-12-20,197998,202110,206222
47,Egypt,2020-12-13,2020-12-20,118432,121575,124718
48,El Salvador,2020-12-13,2020-12-20,40131,41394,42657
49,Equatorial Guinea,2020-12-13,2020-12-20,5159,5185,5211
50,Eritrea,2020-12-13,2020-12-20,632,711,790
51,Estonia,2020-12-13,2020-12-20,14978,18055,21132
52,Eswatini,2020-12-13,2020-12-20,6501,6768,7035
53,Ethiopia,2020-12-13,2020-12-20,113295,116769,120243
54,Fiji,2020-12-13,2020-12-20,44,46,48
55,Finland,2020-12-13,2020-12-20,27631,30810,33989
56,France,2020-12-13,2020-12-20,2345648,2430612,2515576
57,Gabon,2020-12-13,2020-12-20,9254,9330,9406
58,Gambia,2020-12-13,2020-12-20,3770,3782,3794
59,Georgia,2020-12-13,2020-12-20,162475,189726,216977
60,Germany,2020-12-13,2020-12-20,1194550,1350810,1507070
61,Ghana,2020-12-13,2020-12-20,52274,52933,53592
62,Greece,2020-12-13,2020-12-20,115471,124534,133597
63,Guatemala,2020-12-13,2020-12-20,125550,129282,133014
64,Guinea,2020-12-13,2020-12-20,13233,13420,13607
65,Guyana,2020-12-13,2020-12-20,5665,5920,6175
66,Haiti,2020-12-13,2020-12-20,9370,9491,9612
67,Holy See,2020-12-13,2020-12-20,27,27,27
