,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-10-03,2020-10-10,39192,39297,39402
1,Albania,2020-10-03,2020-10-10,13153,14117,15081
2,Algeria,2020-10-03,2020-10-10,50914,51995,53076
3,Andorra,2020-10-03,2020-10-10,1836,2110,2384
4,Angola,2020-10-03,2020-10-10,4672,5370,6068
5,Antigua and Barbuda,2020-10-03,2020-10-10,98,107,116
6,Argentina,2020-10-03,2020-10-10,702484,790818,879152
7,Armenia,2020-10-03,2020-10-10,49072,51925,54778
8,Australia,2020-10-03,2020-10-10,27040,27135,27230
9,Austria,2020-10-03,2020-10-10,42214,47432,52650
10,Azerbaijan,2020-10-03,2020-10-10,39895,40561,41227
11,Bahamas,2020-10-03,2020-10-10,3790,4332,4874
12,Bahrain,2020-10-03,2020-10-10,68775,72310,75845
13,Bangladesh,2020-10-03,2020-10-10,357873,367565,377257
14,Barbados,2020-10-03,2020-10-10,190,196,202
15,Belarus,2020-10-03,2020-10-10,77289,79852,82415
16,Belgium,2020-10-03,2020-10-10,112803,127623,142443
17,Benin,2020-10-03,2020-10-10,2325,2357,2389
18,Bhutan,2020-10-03,2020-10-10,271,283,295
19,Bolivia,2020-10-03,2020-10-10,133592,136569,139546
20,Bosnia and Herzegovina,2020-10-03,2020-10-10,26797,27975,29153
21,Brazil,2020-10-03,2020-10-10,4717991,4906833,5095675
22,Brunei,2020-10-03,2020-10-10,146,146,146
23,Bulgaria,2020-10-03,2020-10-10,19997,21518,23039
24,Burkina Faso,2020-10-03,2020-10-10,1973,2154,2335
25,Cabo Verde,2020-10-03,2020-10-10,5701,6296,6891
26,Cambodia,2020-10-03,2020-10-10,276,278,280
27,Cameroon,2020-10-03,2020-10-10,20735,20924,21113
28,Canada,2020-10-03,2020-10-10,153770,166360,178950
29,Central African Republic,2020-10-03,2020-10-10,4806,4845,4884
30,Chad,2020-10-03,2020-10-10,1177,1214,1251
31,Chile,2020-10-03,2020-10-10,455979,468471,480963
32,China,2020-10-03,2020-10-10,90456,90604,90752
33,Colombia,2020-10-03,2020-10-10,806038,848147,890256
34,Congo (Brazzaville),2020-10-03,2020-10-10,5005,5089,5173
35,Congo (Kinshasa),2020-10-03,2020-10-10,10593,10752,10911
36,Costa Rica,2020-10-03,2020-10-10,72049,79182,86315
37,Cote d'Ivoire,2020-10-03,2020-10-10,19600,19849,20098
38,Croatia,2020-10-03,2020-10-10,16007,17401,18795
39,Diamond Princess,2020-10-03,2020-10-10,712,712,712
40,Cuba,2020-10-03,2020-10-10,5412,5780,6148
41,Cyprus,2020-10-03,2020-10-10,1684,1811,1938
42,Czechia,2020-10-03,2020-10-10,63294,80605,97916
43,Denmark,2020-10-03,2020-10-10,26687,29789,32891
44,Djibouti,2020-10-03,2020-10-10,5409,5418,5427
45,Dominican Republic,2020-10-03,2020-10-10,110957,113926,116895
46,Ecuador,2020-10-03,2020-10-10,133981,140351,146721
47,Egypt,2020-10-03,2020-10-10,102736,103575,104414
48,El Salvador,2020-10-03,2020-10-10,28415,29358,30301
49,Equatorial Guinea,2020-10-03,2020-10-10,5028,5045,5062
50,Eritrea,2020-10-03,2020-10-10,375,398,421
51,Estonia,2020-10-03,2020-10-10,3165,3577,3989
52,Eswatini,2020-10-03,2020-10-10,5419,5530,5641
53,Ethiopia,2020-10-03,2020-10-10,72700,77860,83020
54,Fiji,2020-10-03,2020-10-10,32,32,32
55,Finland,2020-10-03,2020-10-10,9577,10391,11205
56,France,2020-10-03,2020-10-10,552454,629509,706564
57,Gabon,2020-10-03,2020-10-10,8728,8797,8866
58,Gambia,2020-10-03,2020-10-10,3555,3590,3625
59,Georgia,2020-10-03,2020-10-10,4960,7564,10168
60,Germany,2020-10-03,2020-10-10,285026,300027,315028
61,Ghana,2020-10-03,2020-10-10,46222,46803,47384
62,Greece,2020-10-03,2020-10-10,17228,19613,21998
63,Guatemala,2020-10-03,2020-10-10,89702,93748,97794
64,Guinea,2020-10-03,2020-10-10,10512,10735,10958
65,Guyana,2020-10-03,2020-10-10,2725,2968,3211
66,Haiti,2020-10-03,2020-10-10,8723,8811,8899
67,Holy See,2020-10-03,2020-10-10,12,12,12
68,Honduras,2020-10-03,2020-10-10,74548,78788,83028
69,Hungary,2020-10-03,2020-10-10,23077,29717,36357
70,Iceland,2020-10-03,2020-10-10,2601,2872,3143
71,India,2020-10-03,2020-10-10,5992532,6549373,7106214
72,Indonesia,2020-10-03,2020-10-10,271339,299506,327673
73,Iran,2020-10-03,2020-10-10,443086,468119,493152
74,Iraq,2020-10-03,2020-10-10,345969,375931,405893
