,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-09-11,2020-09-18,38304,38606,38908
1,Albania,2020-09-11,2020-09-18,9967,11021,12075
2,Algeria,2020-09-11,2020-09-18,45773,47752,49731
3,Andorra,2020-09-11,2020-09-18,1215,1344,1473
4,Angola,2020-09-11,2020-09-18,2876,3279,3682
5,Antigua and Barbuda,2020-09-11,2020-09-18,95,95,95
6,Argentina,2020-09-11,2020-09-18,461882,535705,609528
7,Armenia,2020-09-11,2020-09-18,44461,45503,46545
8,Australia,2020-09-11,2020-09-18,26207,26607,27007
9,Austria,2020-09-11,2020-09-18,28729,31827,34925
10,Azerbaijan,2020-09-11,2020-09-18,37031,38037,39043
11,Bahamas,2020-09-11,2020-09-18,2386,2814,3242
12,Bahrain,2020-09-11,2020-09-18,54095,58839,63583
13,Bangladesh,2020-09-11,2020-09-18,321615,334762,347909
14,Barbados,2020-09-11,2020-09-18,178,180,182
15,Belarus,2020-09-11,2020-09-18,72485,73784,75083
16,Belgium,2020-09-11,2020-09-18,87174,91537,95900
17,Benin,2020-09-11,2020-09-18,2194,2242,2290
18,Bhutan,2020-09-11,2020-09-18,228,241,254
19,Bolivia,2020-09-11,2020-09-18,119580,125172,130764
20,Bosnia and Herzegovina,2020-09-11,2020-09-18,21142,22834,24526
21,Brazil,2020-09-11,2020-09-18,4091801,4282164,4472527
22,Brunei,2020-09-11,2020-09-18,145,145,145
23,Bulgaria,2020-09-11,2020-09-18,16954,17799,18644
24,Burkina Faso,2020-09-11,2020-09-18,1408,1499,1590
25,Cabo Verde,2020-09-11,2020-09-18,4200,4651,5102
26,Cambodia,2020-09-11,2020-09-18,274,274,274
27,Cameroon,2020-09-11,2020-09-18,19604,20009,20414
28,Canada,2020-09-11,2020-09-18,133141,137676,142211
29,Central African Republic,2020-09-11,2020-09-18,4729,4749,4769
30,Chad,2020-09-11,2020-09-18,1023,1081,1139
31,Chile,2020-09-11,2020-09-18,418469,430535,442601
32,China,2020-09-11,2020-09-18,90008,90145,90282
33,Colombia,2020-09-11,2020-09-18,650063,702088,754113
34,Congo (Brazzaville),2020-09-11,2020-09-18,4628,4928,5228
