,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-10-07,2020-10-14,39268,39548,39828
1,Albania,2020-10-07,2020-10-14,13649,14730,15811
2,Algeria,2020-10-07,2020-10-14,51530,52520,53510
3,Andorra,2020-10-07,2020-10-14,2050,2568,3086
4,Angola,2020-10-07,2020-10-14,4972,5725,6478
5,Antigua and Barbuda,2020-10-07,2020-10-14,101,108,115
6,Argentina,2020-10-07,2020-10-14,751001,840915,930829
7,Armenia,2020-10-07,2020-10-14,50359,53755,57151
8,Australia,2020-10-07,2020-10-14,27096,27206,27316
9,Austria,2020-10-07,2020-10-14,44813,50848,56883
10,Azerbaijan,2020-10-07,2020-10-14,40229,41113,41997
11,Bahamas,2020-10-07,2020-10-14,4123,4713,5303
12,Bahrain,2020-10-07,2020-10-14,70864,73932,77000
13,Bangladesh,2020-10-07,2020-10-14,363479,373151,382823
14,Barbados,2020-10-07,2020-10-14,190,203,216
15,Belarus,2020-10-07,2020-10-14,78631,81505,84379
16,Belgium,2020-10-07,2020-10-14,118452,137868,157284
17,Benin,2020-10-07,2020-10-14,2357,2411,2465
18,Bhutan,2020-10-07,2020-10-14,282,304,326
19,Bolivia,2020-10-07,2020-10-14,135311,137706,140101
20,Bosnia and Herzegovina,2020-10-07,2020-10-14,27469,29075,30681
21,Brazil,2020-10-07,2020-10-14,4810935,5000694,5190453
22,Brunei,2020-10-07,2020-10-14,146,146,146
23,Bulgaria,2020-10-07,2020-10-14,20833,22743,24653
24,Burkina Faso,2020-10-07,2020-10-14,2056,2222,2388
25,Cabo Verde,2020-10-07,2020-10-14,6024,6624,7224
26,Cambodia,2020-10-07,2020-10-14,277,281,285
27,Cameroon,2020-10-07,2020-10-14,20838,20924,21010
28,Canada,2020-10-07,2020-10-14,161107,175380,189653
29,Central African Republic,2020-10-07,2020-10-14,4829,4852,4875
30,Chad,2020-10-07,2020-10-14,1200,1251,1302
31,Chile,2020-10-07,2020-10-14,462991,474440,485889
32,China,2020-10-07,2020-10-14,90545,90687,90829
33,Colombia,2020-10-07,2020-10-14,829679,877684,925689
34,Congo (Brazzaville),2020-10-07,2020-10-14,5089,5089,5089
35,Congo (Kinshasa),2020-10-07,2020-10-14,10659,10804,10949
