,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-07-17,2020-07-24,34194,35229,36264
1,Albania,2020-07-17,2020-07-24,3278,3906,4534
2,Algeria,2020-07-17,2020-07-24,18242,21948,25654
3,Andorra,2020-07-17,2020-07-24,855,880,905
4,Angola,2020-07-17,2020-07-24,458,638,818
5,Antigua and Barbuda,2020-07-17,2020-07-24,74,76,78
6,Argentina,2020-07-17,2020-07-24,94060,119301,144542
7,Armenia,2020-07-17,2020-07-24,30903,34001,37099
8,Australia,2020-07-17,2020-07-24,9553,11441,13329
9,Austria,2020-07-17,2020-07-24,18709,19439,20169
10,Azerbaijan,2020-07-17,2020-07-24,22990,26636,30282
11,Bahamas,2020-07-17,2020-07-24,108,129,150
12,Bahrain,2020-07-17,2020-07-24,32039,35473,38907
13,Bangladesh,2020-07-17,2020-07-24,178443,199357,220271
14,Barbados,2020-07-17,2020-07-24,98,104,110
15,Belarus,2020-07-17,2020-07-24,64604,65782,66960
16,Belgium,2020-07-17,2020-07-24,62357,63499,64641
17,Benin,2020-07-17,2020-07-24,1285,1602,1919
18,Bhutan,2020-07-17,2020-07-24,80,87,94
19,Bolivia,2020-07-17,2020-07-24,45565,56102,66639
20,Bosnia and Herzegovina,2020-07-17,2020-07-24,6402,7908,9414
21,Brazil,2020-07-17,2020-07-24,1800827,2046328,2291829
22,Brunei,2020-07-17,2020-07-24,141,141,141
23,Bulgaria,2020-07-17,2020-07-24,6964,8442,9920
24,Burkina Faso,2020-07-17,2020-07-24,1020,1045,1070
25,Cabo Verde,2020-07-17,2020-07-24,1591,1939,2287
26,Cambodia,2020-07-17,2020-07-24,141,171,201
27,Cameroon,2020-07-17,2020-07-24,14916,16157,17398
28,Canada,2020-07-17,2020-07-24,108984,111559,114134
29,Central African Republic,2020-07-17,2020-07-24,4259,4389,4519
30,Chad,2020-07-17,2020-07-24,874,887,900
31,Chile,2020-07-17,2020-07-24,309274,326439,343604
32,China,2020-07-17,2020-07-24,84992,85314,85636
33,Colombia,2020-07-17,2020-07-24,140776,182140,223504
34,Congo (Brazzaville),2020-07-17,2020-07-24,2028,2633,3238
35,Congo (Kinshasa),2020-07-17,2020-07-24,7905,8249,8593
36,Costa Rica,2020-07-17,2020-07-24,6845,9969,13093
37,Cote d'Ivoire,2020-07-17,2020-07-24,12052,13696,15340
38,Croatia,2020-07-17,2020-07-24,3532,4137,4742
39,Diamond Princess,2020-07-17,2020-07-24,712,712,712
40,Cuba,2020-07-17,2020-07-24,2413,2444,2475
41,Cyprus,2020-07-17,2020-07-24,1013,1033,1053
42,Czechia,2020-07-17,2020-07-24,13001,13742,14483
43,Denmark,2020-07-17,2020-07-24,13147,13374,13601
44,Djibouti,2020-07-17,2020-07-24,4968,5003,5038
45,Dominican Republic,2020-07-17,2020-07-24,41915,50113,58311
46,Ecuador,2020-07-17,2020-07-24,65018,72444,79870
47,Egypt,2020-07-17,2020-07-24,80235,86474,92713
48,El Salvador,2020-07-17,2020-07-24,9142,11207,13272
49,Equatorial Guinea,2020-07-17,2020-07-24,3071,3071,3071
50,Eritrea,2020-07-17,2020-07-24,232,251,270
51,Estonia,2020-07-17,2020-07-24,2013,2020,2027
52,Eswatini,2020-07-17,2020-07-24,1257,1619,1981
53,Ethiopia,2020-07-17,2020-07-24,7120,8803,10486
54,Fiji,2020-07-17,2020-07-24,26,26,26
55,Finland,2020-07-17,2020-07-24,7279,7301,7323
56,France,2020-07-17,2020-07-24,208015,211943,215871
57,Gabon,2020-07-17,2020-07-24,5942,6315,6688
58,Gambia,2020-07-17,2020-07-24,64,78,92
59,Georgia,2020-07-17,2020-07-24,973,1010,1047
60,Germany,2020-07-17,2020-07-24,199332,202045,204758
61,Ghana,2020-07-17,2020-07-24,23834,26572,29310
62,Greece,2020-07-17,2020-07-24,3732,3964,4196
63,Guatemala,2020-07-17,2020-07-24,27619,33809,39999
64,Guinea,2020-07-17,2020-07-24,5969,6430,6891
65,Guyana,2020-07-17,2020-07-24,290,320,350
66,Haiti,2020-07-17,2020-07-24,6617,6975,7333
67,Holy See,2020-07-17,2020-07-24,12,12,12
68,Honduras,2020-07-17,2020-07-24,27053,31745,36437
69,Hungary,2020-07-17,2020-07-24,4223,4293,4363
70,Iceland,2020-07-17,2020-07-24,1886,1916,1946
71,India,2020-07-17,2020-07-24,820916,1039084,1257252
72,Indonesia,2020-07-17,2020-07-24,72347,83130,93913
73,Iran,2020-07-17,2020-07-24,252720,269440,286160
74,Iraq,2020-07-17,2020-07-24,72460,88171,103882
75,Ireland,2020-07-17,2020-07-24,25589,25730,25871
76,Israel,2020-07-17,2020-07-24,36266,47459,58652
77,Italy,2020-07-17,2020-07-24,242639,243967,245295
78,Jamaica,2020-07-17,2020-07-24,753,768,783
79,Japan,2020-07-17,2020-07-24,21044,24104,27164
80,Jordan,2020-07-17,2020-07-24,1173,1209,1245
81,Kazakhstan,2020-07-17,2020-07-24,56455,68703,80951
