,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-11-14,2020-11-21,42033,43035,44037
1,Albania,2020-11-14,2020-11-21,23705,27233,30761
2,Algeria,2020-11-14,2020-11-21,61381,66819,72257
3,Andorra,2020-11-14,2020-11-21,5319,5725,6131
4,Angola,2020-11-14,2020-11-21,12335,13374,14413
5,Antigua and Barbuda,2020-11-14,2020-11-21,131,134,137
6,Argentina,2020-11-14,2020-11-21,1236851,1304846,1372841
7,Armenia,2020-11-14,2020-11-21,104249,115855,127461
8,Australia,2020-11-14,2020-11-21,27658,27711,27764
9,Austria,2020-11-14,2020-11-21,147220,198291,249362
10,Azerbaijan,2020-11-14,2020-11-21,63748,73429,83110
11,Bahamas,2020-11-14,2020-11-21,6947,7163,7379
12,Bahrain,2020-11-14,2020-11-21,83264,84523,85782
13,Bangladesh,2020-11-14,2020-11-21,418764,430496,442228
14,Barbados,2020-11-14,2020-11-21,242,249,256
15,Belarus,2020-11-14,2020-11-21,105283,112870,120457
16,Belgium,2020-11-14,2020-11-21,494168,531280,568392
17,Benin,2020-11-14,2020-11-21,2745,2844,2943
18,Bhutan,2020-11-14,2020-11-21,359,375,391
19,Bolivia,2020-11-14,2020-11-21,142427,143181,143935
20,Bosnia and Herzegovina,2020-11-14,2020-11-21,61212,70900,80588
21,Brazil,2020-11-14,2020-11-21,5653561,5848959,6044357
22,Brunei,2020-11-14,2020-11-21,148,148,148
23,Bulgaria,2020-11-14,2020-11-21,74485,97435,120385
24,Burkina Faso,2020-11-14,2020-11-21,2565,2635,2705
25,Cabo Verde,2020-11-14,2020-11-21,9291,9780,10269
26,Cambodia,2020-11-14,2020-11-21,295,302,309
27,Cameroon,2020-11-14,2020-11-21,22342,22692,23042
28,Canada,2020-11-14,2020-11-21,263220,295131,327042
29,Central African Republic,2020-11-14,2020-11-21,4879,4896,4913
30,Chad,2020-11-14,2020-11-21,1543,1591,1639
31,Chile,2020-11-14,2020-11-21,519977,529676,539375
32,China,2020-11-14,2020-11-21,91622,91828,92034
33,Colombia,2020-11-14,2020-11-21,1136447,1191634,1246821
34,Congo (Brazzaville),2020-11-14,2020-11-21,5379,5515,5651
35,Congo (Kinshasa),2020-11-14,2020-11-21,11550,11760,11970
36,Costa Rica,2020-11-14,2020-11-21,116363,123223,130083
37,Cote d'Ivoire,2020-11-14,2020-11-21,20813,20945,21077
38,Croatia,2020-11-14,2020-11-21,64704,81844,98984
39,Diamond Princess,2020-11-14,2020-11-21,712,712,712
40,Cuba,2020-11-14,2020-11-21,7267,7568,7869
41,Cyprus,2020-11-14,2020-11-21,5871,7051,8231
42,Czechia,2020-11-14,2020-11-21,411220,458229,505238
43,Denmark,2020-11-14,2020-11-21,54742,61593,68444
44,Djibouti,2020-11-14,2020-11-21,5605,5645,5685
45,Dominican Republic,2020-11-14,2020-11-21,129645,133225,136805
46,Ecuador,2020-11-14,2020-11-21,173486,179627,185768
47,Egypt,2020-11-14,2020-11-21,108962,110547,112132
48,El Salvador,2020-11-14,2020-11-21,35145,36358,37571
49,Equatorial Guinea,2020-11-14,2020-11-21,5092,5104,5116
50,Eritrea,2020-11-14,2020-11-21,491,493,495
51,Estonia,2020-11-14,2020-11-21,5933,7412,8891
