,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-08-18,2020-08-25,37269,37599,37929
1,Albania,2020-08-18,2020-08-25,6676,7654,8632
2,Algeria,2020-08-18,2020-08-25,36204,39444,42684
3,Andorra,2020-08-18,2020-08-25,963,1005,1047
4,Angola,2020-08-18,2020-08-25,1735,1966,2197
5,Antigua and Barbuda,2020-08-18,2020-08-25,92,93,94
6,Argentina,2020-08-18,2020-08-25,260911,305966,351021
7,Armenia,2020-08-18,2020-08-25,40593,41846,43099
8,Australia,2020-08-18,2020-08-25,22127,23989,25851
9,Austria,2020-08-18,2020-08-25,22245,23829,25413
10,Azerbaijan,2020-08-18,2020-08-25,33731,34474,35217
11,Bahamas,2020-08-18,2020-08-25,989,1424,1859
12,Bahrain,2020-08-18,2020-08-25,44804,47581,50358
13,Bangladesh,2020-08-18,2020-08-25,263503,282344,301185
14,Barbados,2020-08-18,2020-08-25,143,153,163
15,Belarus,2020-08-18,2020-08-25,69005,69673,70341
16,Belgium,2020-08-18,2020-08-25,75008,78897,82786
17,Benin,2020-08-18,2020-08-25,2001,2063,2125
18,Bhutan,2020-08-18,2020-08-25,113,147,181
19,Bolivia,2020-08-18,2020-08-25,93328,103019,112710
20,Bosnia and Herzegovina,2020-08-18,2020-08-25,14708,16351,17994
21,Brazil,2020-08-18,2020-08-25,3109630,3407354,3705078
22,Brunei,2020-08-18,2020-08-25,142,142,142
23,Bulgaria,2020-08-18,2020-08-25,13722,14669,15616
24,Burkina Faso,2020-08-18,2020-08-25,1211,1280,1349
25,Cabo Verde,2020-08-18,2020-08-25,2920,3253,3586
26,Cambodia,2020-08-18,2020-08-25,268,273,278
27,Cameroon,2020-08-18,2020-08-25,18213,18599,18985
28,Canada,2020-08-18,2020-08-25,122389,125084,127779
29,Central African Republic,2020-08-18,2020-08-25,4645,4679,4713
30,Chad,2020-08-18,2020-08-25,946,970,994
31,Chile,2020-08-18,2020-08-25,376616,388855,401094
32,China,2020-08-18,2020-08-25,88958,89494,90030
33,Colombia,2020-08-18,2020-08-25,410453,489122,567791
34,Congo (Brazzaville),2020-08-18,2020-08-25,3745,3831,3917
35,Congo (Kinshasa),2020-08-18,2020-08-25,9499,9721,9943
36,Costa Rica,2020-08-18,2020-08-25,24508,29643,34778
37,Cote d'Ivoire,2020-08-18,2020-08-25,16847,17150,17453
38,Croatia,2020-08-18,2020-08-25,5740,6855,7970
39,Diamond Princess,2020-08-18,2020-08-25,712,712,712
40,Cuba,2020-08-18,2020-08-25,3093,3408,3723
41,Cyprus,2020-08-18,2020-08-25,1277,1359,1441
42,Czechia,2020-08-18,2020-08-25,18783,20483,22183
43,Denmark,2020-08-18,2020-08-25,15291,16246,17201
44,Djibouti,2020-08-18,2020-08-25,5348,5374,5400
45,Dominican Republic,2020-08-18,2020-08-25,81094,87123,93152
46,Ecuador,2020-08-18,2020-08-25,95563,102941,110319
47,Egypt,2020-08-18,2020-08-25,95834,96753,97672
48,El Salvador,2020-08-18,2020-08-25,21269,23462,25655
49,Equatorial Guinea,2020-08-18,2020-08-25,4821,4821,4821
50,Eritrea,2020-08-18,2020-08-25,285,304,323
51,Estonia,2020-08-18,2020-08-25,2167,2200,2233
52,Eswatini,2020-08-18,2020-08-25,3410,3989,4568
53,Ethiopia,2020-08-18,2020-08-25,24175,32722,41269
54,Fiji,2020-08-18,2020-08-25,27,28,29
55,Finland,2020-08-18,2020-08-25,7623,7776,7929
56,France,2020-08-18,2020-08-25,239355,256534,273713
57,Gabon,2020-08-18,2020-08-25,8006,8270,8534
58,Gambia,2020-08-18,2020-08-25,1346,2116,2886
59,Georgia,2020-08-18,2020-08-25,1264,1351,1438
60,Germany,2020-08-18,2020-08-25,219540,228120,236700
61,Ghana,2020-08-18,2020-08-25,41404,42993,44582
62,Greece,2020-08-18,2020-08-25,5942,7472,9002
