,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2021-01-30,2021-02-06,54559,55008,55457
1,Albania,2021-01-30,2021-02-06,71441,77251,83061
2,Algeria,2021-01-30,2021-02-06,105369,107122,108875
3,Andorra,2021-01-30,2021-02-06,9499,9885,10271
4,Angola,2021-01-30,2021-02-06,19367,19782,20197
5,Antigua and Barbuda,2021-01-30,2021-02-06,195,218,241
6,Argentina,2021-01-30,2021-02-06,1862192,1922264,1982336
7,Armenia,2021-01-30,2021-02-06,165909,166901,167893
8,Australia,2021-01-30,2021-02-06,28766,28811,28856
9,Austria,2021-01-30,2021-02-06,403512,413208,422904
10,Azerbaijan,2021-01-30,2021-02-06,228688,230066,231444
11,Bahamas,2021-01-30,2021-02-06,8101,8174,8247
12,Bahrain,2021-01-30,2021-02-06,99456,102626,105796
13,Bangladesh,2021-01-30,2021-02-06,531326,534770,538214
14,Barbados,2021-01-30,2021-02-06,1341,1523,1705
15,Belarus,2021-01-30,2021-02-06,235859,246570,257281
16,Belgium,2021-01-30,2021-02-06,691854,707837,723820
17,Benin,2021-01-30,2021-02-06,3643,3786,3929
18,Bhutan,2021-01-30,2021-02-06,854,858,862
19,Bolivia,2021-01-30,2021-02-06,199989,215397,230805
20,Bosnia and Herzegovina,2021-01-30,2021-02-06,119420,121497,123574
21,Brazil,2021-01-30,2021-02-06,8816254,9176975,9537696
22,Brunei,2021-01-30,2021-02-06,175,180,185
23,Bulgaria,2021-01-30,2021-02-06,214696,218618,222540
24,Burkina Faso,2021-01-30,2021-02-06,9967,10580,11193
25,Cabo Verde,2021-01-30,2021-02-06,13414,13981,14548
26,Cambodia,2021-01-30,2021-02-06,458,465,472
27,Cameroon,2021-01-30,2021-02-06,29617,29617,29617
28,Canada,2021-01-30,2021-02-06,747362,778772,810182
29,Central African Republic,2021-01-30,2021-02-06,4974,4981,4988
30,Chad,2021-01-30,2021-02-06,3137,3347,3557
31,Chile,2021-01-30,2021-02-06,694647,722900,751153
32,China,2021-01-30,2021-02-06,99047,99968,100889
33,Colombia,2021-01-30,2021-02-06,2002969,2086806,2170643
34,Congo (Brazzaville),2021-01-30,2021-02-06,7794,7887,7980
35,Congo (Kinshasa),2021-01-30,2021-02-06,21713,22604,23495
36,Costa Rica,2021-01-30,2021-02-06,189308,193276,197244
37,Cote d'Ivoire,2021-01-30,2021-02-06,26612,28178,29744
38,Croatia,2021-01-30,2021-02-06,228568,232090,235612
39,Diamond Princess,2021-01-30,2021-02-06,712,712,712
40,Cuba,2021-01-30,2021-02-06,20627,25674,30721
41,Cyprus,2021-01-30,2021-02-06,29887,30770,31653
42,Czechia,2021-01-30,2021-02-06,933361,980714,1028067
43,Denmark,2021-01-30,2021-02-06,194599,198779,202959
44,Djibouti,2021-01-30,2021-02-06,5918,5931,5944
45,Dominican Republic,2021-01-30,2021-02-06,202507,212553,222599
46,Ecuador,2021-01-30,2021-02-06,238232,249779,261326
47,Egypt,2021-01-30,2021-02-06,161143,165418,169693
48,El Salvador,2021-01-30,2021-02-06,52672,53989,55306
49,Equatorial Guinea,2021-01-30,2021-02-06,5401,5516,5631
50,Eritrea,2021-01-30,2021-02-06,1940,2135,2330
51,Estonia,2021-01-30,2021-02-06,40184,43747,47310
52,Eswatini,2021-01-30,2021-02-06,14330,15666,17002
53,Ethiopia,2021-01-30,2021-02-06,133298,137021,140744
54,Fiji,2021-01-30,2021-02-06,55,55,55
55,Finland,2021-01-30,2021-02-06,42334,44871,47408
56,France,2021-01-30,2021-02-06,3093619,3236685,3379751
57,Gabon,2021-01-30,2021-02-06,10278,10748,11218
58,Gambia,2021-01-30,2021-02-06,3958,4090,4222
59,Georgia,2021-01-30,2021-02-06,252972,257632,262292
60,Germany,2021-01-30,2021-02-06,2137691,2224911,2312131
61,Ghana,2021-01-30,2021-02-06,60115,65427,70739
62,Greece,2021-01-30,2021-02-06,151646,156473,161300
63,Guatemala,2021-01-30,2021-02-06,153890,159118,164346
64,Guinea,2021-01-30,2021-02-06,14300,14475,14650
65,Guyana,2021-01-30,2021-02-06,7222,7581,7940
66,Haiti,2021-01-30,2021-02-06,11035,11460,11885
67,Holy See,2021-01-30,2021-02-06,27,27,27
68,Honduras,2021-01-30,2021-02-06,140238,147100,153962
69,Hungary,2021-01-30,2021-02-06,358317,366279,374241
70,Iceland,2021-01-30,2021-02-06,5981,6002,6023
71,India,2021-01-30,2021-02-06,10654533,10746174,10837815
72,Indonesia,2021-01-30,2021-02-06,977474,1066313,1155152
73,Iran,2021-01-30,2021-02-06,1367032,1411731,1456430
74,Iraq,2021-01-30,2021-02-06,612870,618922,624974
75,Ireland,2021-01-30,2021-02-06,186184,195303,204422
76,Israel,2021-01-30,2021-02-06,593961,638789,683617
77,Italy,2021-01-30,2021-02-06,2455185,2541783,2628381
78,Jamaica,2021-01-30,2021-02-06,14772,15527,16282
79,Japan,2021-01-30,2021-02-06,361928,387499,413070
80,Jordan,2021-01-30,2021-02-06,319519,325674,331829
81,Kazakhstan,2021-01-30,2021-02-06,224395,234569,244743
82,Kenya,2021-01-30,2021-02-06,99898,100675,101452
83,"Korea, South",2021-01-30,2021-02-06,75084,78205,81326
84,Kuwait,2021-01-30,2021-02-06,160901,164622,168343
85,Kyrgyzstan,2021-01-30,2021-02-06,83796,84529,85262
86,Latvia,2021-01-30,2021-02-06,60496,65708,70920
87,Lebanon,2021-01-30,2021-02-06,276587,298913,321239
88,Liberia,2021-01-30,2021-02-06,1914,1939,1964
89,Liechtenstein,2021-01-30,2021-02-06,2437,2493,2549
90,Lithuania,2021-01-30,2021-02-06,175851,181734,187617
91,Luxembourg,2021-01-30,2021-02-06,49438,50388,51338
92,Madagascar,2021-01-30,2021-02-06,18301,18743,19185
93,Malaysia,2021-01-30,2021-02-06,180455,209661,238867
94,Maldives,2021-01-30,2021-02-06,14885,15736,16587
95,Malta,2021-01-30,2021-02-06,16542,17721,18900
96,Mauritania,2021-01-30,2021-02-06,16357,16608,16859
97,Mauritius,2021-01-30,2021-02-06,556,569,582
98,Mexico,2021-01-30,2021-02-06,1752347,1857230,1962113
99,Moldova,2021-01-30,2021-02-06,155937,159513,163089
100,Monaco,2021-01-30,2021-02-06,1345,1475,1605
101,Mongolia,2021-01-30,2021-02-06,1627,1779,1931
102,Montenegro,2021-01-30,2021-02-06,57929,61202,64475
103,Morocco,2021-01-30,2021-02-06,465769,470691,475613
104,Namibia,2021-01-30,2021-02-06,32213,33832,35451
105,Nepal,2021-01-30,2021-02-06,269180,270854,272528
106,Netherlands,2021-01-30,2021-02-06,957213,988350,1019487
107,New Zealand,2021-01-30,2021-02-06,2283,2304,2325
108,Nicaragua,2021-01-30,2021-02-06,6204,6253,6302
109,Niger,2021-01-30,2021-02-06,4321,4516,4711
110,Nigeria,2021-01-30,2021-02-06,120602,130557,140512
111,North Macedonia,2021-01-30,2021-02-06,90471,92518,94565
112,Norway,2021-01-30,2021-02-06,60803,62793,64783
113,Oman,2021-01-30,2021-02-06,132486,133728,134970
114,Pakistan,2021-01-30,2021-02-06,532412,544813,557214
115,Panama,2021-01-30,2021-02-06,309851,319453,329055
116,Papua New Guinea,2021-01-30,2021-02-06,835,851,867
117,Paraguay,2021-01-30,2021-02-06,127081,132548,138015
118,Peru,2021-01-30,2021-02-06,1082907,1133022,1183137
119,Philippines,2021-01-30,2021-02-06,511679,523516,535353
120,Poland,2021-01-30,2021-02-06,1470879,1508674,1546469
121,Portugal,2021-01-30,2021-02-06,624469,711018,797567
122,Qatar,2021-01-30,2021-02-06,148772,150984,153196
123,Romania,2021-01-30,2021-02-06,709194,726918,744642
124,Russia,2021-01-30,2021-02-06,3658447,3790265,3922083
125,Rwanda,2021-01-30,2021-02-06,12647,15118,17589
126,Saint Lucia,2021-01-30,2021-02-06,770,1195,1620
127,Saint Vincent and the Grenadines,2021-01-30,2021-02-06,720,896,1072
128,San Marino,2021-01-30,2021-02-06,2874,2996,3118
129,Saudi Arabia,2021-01-30,2021-02-06,366185,367813,369441
130,Senegal,2021-01-30,2021-02-06,24459,26213,27967
131,Serbia,2021-01-30,2021-02-06,382285,393897,405509
132,Seychelles,2021-01-30,2021-02-06,1033,1186,1339
133,Singapore,2021-01-30,2021-02-06,59260,59507,59754
134,Slovakia,2021-01-30,2021-02-06,234571,248190,261809
135,Slovenia,2021-01-30,2021-02-06,157293,165887,174481
136,Somalia,2021-01-30,2021-02-06,4754,4784,4814
137,South Africa,2021-01-30,2021-02-06,1404839,1449236,1493633
138,Spain,2021-01-30,2021-02-06,2499560,2743119,2986678
139,Sri Lanka,2021-01-30,2021-02-06,57587,63293,68999
140,Sudan,2021-01-30,2021-02-06,28522,29291,30060
141,Suriname,2021-01-30,2021-02-06,8000,8403,8806
142,Sweden,2021-01-30,2021-02-06,547166,566957,586748
143,Switzerland,2021-01-30,2021-02-06,509279,521320,533361
144,Tanzania,2021-01-30,2021-02-06,509,509,509
