,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-09-28,2020-10-05,39074,39233,39392
1,Albania,2020-09-28,2020-10-05,12535,13391,14247
2,Algeria,2020-09-28,2020-10-05,50023,51213,52403
3,Andorra,2020-09-28,2020-10-05,1681,1966,2251
4,Angola,2020-09-28,2020-10-05,4117,4797,5477
5,Antigua and Barbuda,2020-09-28,2020-10-05,96,101,106
6,Argentina,2020-09-28,2020-10-05,640147,723132,806117
7,Armenia,2020-09-28,2020-10-05,47552,49574,51596
8,Australia,2020-09-28,2020-10-05,26942,27055,27168
9,Austria,2020-09-28,2020-10-05,38658,43432,48206
10,Azerbaijan,2020-09-28,2020-10-05,39280,40061,40842
11,Bahamas,2020-09-28,2020-10-05,3418,3838,4258
12,Bahrain,2020-09-28,2020-10-05,65752,69848,73944
13,Bangladesh,2020-09-28,2020-10-05,350621,360555,370489
14,Barbados,2020-09-28,2020-10-05,189,190,191
15,Belarus,2020-09-28,2020-10-05,75898,77946,79994
16,Belgium,2020-09-28,2020-10-05,103392,115353,127314
17,Benin,2020-09-28,2020-10-05,2294,2340,2386
18,Bhutan,2020-09-28,2020-10-05,261,280,299
19,Bolivia,2020-09-28,2020-10-05,130986,134223,137460
20,Bosnia and Herzegovina,2020-09-28,2020-10-05,25521,27001,28481
21,Brazil,2020-09-28,2020-10-05,4558040,4745464,4932888
22,Brunei,2020-09-28,2020-10-05,145,146,147
23,Bulgaria,2020-09-28,2020-10-05,19014,20271,21528
24,Burkina Faso,2020-09-28,2020-10-05,1896,2028,2160
25,Cabo Verde,2020-09-28,2020-10-05,5281,5817,6353
26,Cambodia,2020-09-28,2020-10-05,275,277,279
27,Cameroon,2020-09-28,2020-10-05,20598,20838,21078
28,Canada,2020-09-28,2020-10-05,147583,157219,166855
29,Central African Republic,2020-09-28,2020-10-05,4786,4806,4826
30,Chad,2020-09-28,2020-10-05,1153,1185,1217
31,Chile,2020-09-28,2020-10-05,447468,459671,471874
32,China,2020-09-28,2020-10-05,90381,90505,90629
33,Colombia,2020-09-28,2020-10-05,770435,818203,865971
34,Congo (Brazzaville),2020-09-28,2020-10-05,5002,5008,5014
35,Congo (Kinshasa),2020-09-28,2020-10-05,10519,10624,10729
36,Costa Rica,2020-09-28,2020-10-05,65602,73714,81826
37,Cote d'Ivoire,2020-09-28,2020-10-05,19327,19641,19955
38,Croatia,2020-09-28,2020-10-05,14992,16245,17498
39,Diamond Princess,2020-09-28,2020-10-05,712,712,712
40,Cuba,2020-09-28,2020-10-05,5141,5483,5825
41,Cyprus,2020-09-28,2020-10-05,1603,1713,1823
42,Czechia,2020-09-28,2020-10-05,50764,65883,81002
43,Denmark,2020-09-28,2020-10-05,23774,27546,31318
44,Djibouti,2020-09-28,2020-10-05,5404,5410,5416
45,Dominican Republic,2020-09-28,2020-10-05,108783,111666,114549
46,Ecuador,2020-09-28,2020-10-05,126711,134965,143219
47,Egypt,2020-09-28,2020-10-05,102141,102955,103769
48,El Salvador,2020-09-28,2020-10-05,27798,28809,29820
49,Equatorial Guinea,2020-09-28,2020-10-05,5002,5028,5054
50,Eritrea,2020-09-28,2020-10-05,364,375,386
51,Estonia,2020-09-28,2020-10-05,2941,3267,3593
52,Eswatini,2020-09-28,2020-10-05,5282,5452,5622
53,Ethiopia,2020-09-28,2020-10-05,69709,73944,78179
54,Fiji,2020-09-28,2020-10-05,32,32,32
55,Finland,2020-09-28,2020-10-05,9046,9743,10440
56,France,2020-09-28,2020-10-05,496851,577980,659109
57,Gabon,2020-09-28,2020-10-05,8704,8728,8752
58,Gambia,2020-09-28,2020-10-05,3526,3569,3612
59,Georgia,2020-09-28,2020-10-05,3695,5552,7409
60,Germany,2020-09-28,2020-10-05,275560,288631,301702
61,Ghana,2020-09-28,2020-10-05,46062,46444,46826
62,Greece,2020-09-28,2020-10-05,15595,17707,19819
63,Guatemala,2020-09-28,2020-10-05,85681,90263,94845
64,Guinea,2020-09-28,2020-10-05,10344,10598,10852
65,Guyana,2020-09-28,2020-10-05,2402,2787,3172
66,Haiti,2020-09-28,2020-10-05,8624,8740,8856
67,Holy See,2020-09-28,2020-10-05,12,12,12
68,Honduras,2020-09-28,2020-10-05,72075,75537,78999
69,Hungary,2020-09-28,2020-10-05,18866,24716,30566
70,Iceland,2020-09-28,2020-10-05,2377,2663,2949
71,India,2020-09-28,2020-10-05,5562663,6145291,6727919
72,Indonesia,2020-09-28,2020-10-05,248852,278722,308592
73,Iran,2020-09-28,2020-10-05,425481,449960,474439
74,Iraq,2020-09-28,2020-10-05,322856,353566,384276
75,Ireland,2020-09-28,2020-10-05,33121,35377,37633
76,Israel,2020-09-28,2020-10-05,190929,233265,275601
77,Italy,2020-09-28,2020-10-05,299506,311364,323222
78,Jamaica,2020-09-28,2020-10-05,5143,6170,7197
79,Japan,2020-09-28,2020-10-05,79462,82484,85506
80,Jordan,2020-09-28,2020-10-05,5045,9226,13407
81,Kazakhstan,2020-09-28,2020-10-05,107374,107833,108292
82,Kenya,2020-09-28,2020-10-05,37079,38168,39257
83,"Korea, South",2020-09-28,2020-10-05,23106,23699,24292
84,Kuwait,2020-09-28,2020-10-05,99964,103981,107998
85,Kyrgyzstan,2020-09-28,2020-10-05,45471,46355,47239
86,Latvia,2020-09-28,2020-10-05,1526,1697,1868
87,Lebanon,2020-09-28,2020-10-05,29987,37272,44557
88,Liberia,2020-09-28,2020-10-05,1336,1342,1348
89,Liechtenstein,2020-09-28,2020-10-05,114,117,120
90,Lithuania,2020-09-28,2020-10-05,3814,4490,5166
91,Luxembourg,2020-09-28,2020-10-05,7916,8376,8836
92,Madagascar,2020-09-28,2020-10-05,16073,16348,16623
93,Malaysia,2020-09-28,2020-10-05,10276,11034,11792
94,Maldives,2020-09-28,2020-10-05,9770,10157,10544
95,Malta,2020-09-28,2020-10-05,2776,3006,3236
96,Mauritania,2020-09-28,2020-10-05,7384,7474,7564
97,Mauritius,2020-09-28,2020-10-05,366,367,368
98,Mexico,2020-09-28,2020-10-05,700580,733717,766854
99,Moldova,2020-09-28,2020-10-05,46796,51194,55592
100,Monaco,2020-09-28,2020-10-05,195,212,229
101,Mongolia,2020-09-28,2020-10-05,313,313,313
102,Montenegro,2020-09-28,2020-10-05,8842,10441,12040
103,Morocco,2020-09-28,2020-10-05,103119,119107,135095
104,Namibia,2020-09-28,2020-10-05,10526,11121,11716
105,Nepal,2020-09-28,2020-10-05,65276,74745,84214
106,Netherlands,2020-09-28,2020-10-05,100491,115640,130789
107,New Zealand,2020-09-28,2020-10-05,1815,1835,1855
108,Nicaragua,2020-09-28,2020-10-05,4961,5073,5185
109,Niger,2020-09-28,2020-10-05,1189,1196,1203
110,Nigeria,2020-09-28,2020-10-05,57437,58460,59483
111,North Macedonia,2020-09-28,2020-10-05,16780,17674,18568
112,Norway,2020-09-28,2020-10-05,13005,13788,14571
113,Oman,2020-09-28,2020-10-05,94051,98057,102063
114,Pakistan,2020-09-28,2020-10-05,306886,311516,316146
115,Panama,2020-09-28,2020-10-05,106810,111277,115744
116,Papua New Guinea,2020-09-28,2020-10-05,517,532,547
117,Paraguay,2020-09-28,2020-10-05,34260,39432,44604
118,Peru,2020-09-28,2020-10-05,768895,805302,841709
119,Philippines,2020-09-28,2020-10-05,290190,307288,324386
120,Poland,2020-09-28,2020-10-05,79988,88636,97284
121,Portugal,2020-09-28,2020-10-05,69200,74029,78858
122,Qatar,2020-09-28,2020-10-05,123604,125311,127018
123,Romania,2020-09-28,2020-10-05,113589,123944,134299
124,Russia,2020-09-28,2020-10-05,1105048,1154299,1203550
125,Rwanda,2020-09-28,2020-10-05,4722,4832,4942
126,Saint Lucia,2020-09-28,2020-10-05,27,27,27
127,Saint Vincent and the Grenadines,2020-09-28,2020-10-05,64,64,64
128,San Marino,2020-09-28,2020-10-05,723,727,731
129,Saudi Arabia,2020-09-28,2020-10-05,330246,333648,337050
130,Senegal,2020-09-28,2020-10-05,14738,14919,15100
131,Serbia,2020-09-28,2020-10-05,32938,33414,33890
132,Seychelles,2020-09-28,2020-10-05,143,143,143
133,Singapore,2020-09-28,2020-10-05,57606,57715,57824
134,Slovakia,2020-09-28,2020-10-05,6756,9343,11930
135,Slovenia,2020-09-28,2020-10-05,4470,5388,6306
136,Somalia,2020-09-28,2020-10-05,3465,3588,3711
137,South Africa,2020-09-28,2020-10-05,661936,671669,681402
138,Spain,2020-09-28,2020-10-05,671468,748266,825064
139,Sri Lanka,2020-09-28,2020-10-05,3299,3363,3427
140,Sudan,2020-09-28,2020-10-05,13555,13606,13657
141,Suriname,2020-09-28,2020-10-05,4740,4836,4932
142,Sweden,2020-09-28,2020-10-05,88237,90923,93609
143,Switzerland,2020-09-28,2020-10-05,50378,52646,54914
144,Tanzania,2020-09-28,2020-10-05,509,509,509
145,Thailand,2020-09-28,2020-10-05,3511,3559,3607
146,Togo,2020-09-28,2020-10-05,1669,1749,1829
147,Trinidad and Tobago,2020-09-28,2020-10-05,3945,4386,4827
148,Tunisia,2020-09-28,2020-10-05,11260,16114,20968
149,Turkey,2020-09-28,2020-10-05,304610,315845,327080
150,Uganda,2020-09-28,2020-10-05,6468,7777,9086
151,Ukraine,2020-09-28,2020-10-05,182900,206579,230258
152,United Arab Emirates,2020-09-28,2020-10-05,85595,92095,98595
153,United Kingdom,2020-09-28,2020-10-05,401122,441573,482024
154,Uruguay,2020-09-28,2020-10-05,1927,2010,2093
155,US,2020-09-28,2020-10-05,6856884,7148045,7439206
156,Uzbekistan,2020-09-28,2020-10-05,52070,55776,59482
157,Venezuela,2020-09-28,2020-10-05,67443,73528,79613
158,Vietnam,2020-09-28,2020-10-05,1068,1077,1086
159,Zambia,2020-09-28,2020-10-05,14175,14660,15145
160,Zimbabwe,2020-09-28,2020-10-05,7683,7816,7949
161,Dominica,2020-09-28,2020-10-05,24,30,36
162,Grenada,2020-09-28,2020-10-05,24,24,24
163,Mozambique,2020-09-28,2020-10-05,6912,8288,9664
164,Syria,2020-09-28,2020-10-05,3833,4102,4371
165,Timor-Leste,2020-09-28,2020-10-05,27,27,27
166,Belize,2020-09-28,2020-10-05,1635,1891,2147
167,Laos,2020-09-28,2020-10-05,23,23,23
168,Libya,2020-09-28,2020-10-05,28796,33213,37630
169,West Bank and Gaza,2020-09-28,2020-10-05,36151,39121,42091
170,Guinea-Bissau,2020-09-28,2020-10-05,2303,2324,2345
171,Mali,2020-09-28,2020-10-05,3024,3090,3156
172,Saint Kitts and Nevis,2020-09-28,2020-10-05,19,19,19
173,Kosovo,2020-09-28,2020-10-05,12683,12683,12683
174,Burma,2020-09-28,2020-10-05,6471,11631,16791
175,MS Zaandam,2020-09-28,2020-10-05,9,9,9
176,Botswana,2020-09-28,2020-10-05,2567,3172,3777
177,Burundi,2020-09-28,2020-10-05,474,502,530
178,Sierra Leone,2020-09-28,2020-10-05,2168,2215,2262
179,Malawi,2020-09-28,2020-10-05,5733,5770,5807
180,South Sudan,2020-09-28,2020-10-05,2649,2692,2735
181,Western Sahara,2020-09-28,2020-10-05,10,10,10
182,Sao Tome and Principe,2020-09-28,2020-10-05,908,911,914
183,Yemen,2020-09-28,2020-10-05,2028,2031,2034
