,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2021-02-16,2021-02-23,55384,55518,55652
1,Albania,2021-02-16,2021-02-23,87528,94651,101774
2,Algeria,2021-02-16,2021-02-23,109559,111069,112579
3,Andorra,2021-02-16,2021-02-23,10312,10555,10798
4,Angola,2021-02-16,2021-02-23,20163,20389,20615
5,Antigua and Barbuda,2021-02-16,2021-02-23,316,443,570
6,Argentina,2021-02-16,2021-02-23,1993295,2033060,2072825
7,Armenia,2021-02-16,2021-02-23,168300,169391,170482
8,Australia,2021-02-16,2021-02-23,28871,28911,28951
9,Austria,2021-02-16,2021-02-23,426093,436139,446185
10,Azerbaijan,2021-02-16,2021-02-23,231362,232337,233312
11,Bahamas,2021-02-16,2021-02-23,8289,8383,8477
12,Bahrain,2021-02-16,2021-02-23,108807,114361,119915
13,Bangladesh,2021-02-16,2021-02-23,538765,541434,544103
14,Barbados,2021-02-16,2021-02-23,1814,2331,2848
15,Belarus,2021-02-16,2021-02-23,260060,270921,281782
16,Belgium,2021-02-16,2021-02-23,728334,741205,754076
17,Benin,2021-02-16,2021-02-23,4193,5039,5885
18,Bhutan,2021-02-16,2021-02-23,861,866,871
19,Bolivia,2021-02-16,2021-02-23,230731,237706,244681
20,Bosnia and Herzegovina,2021-02-16,2021-02-23,124443,126413,128383
21,Brazil,2021-02-16,2021-02-23,9599565,9921981,10244397
22,Brunei,2021-02-16,2021-02-23,182,184,186
23,Bulgaria,2021-02-16,2021-02-23,226061,232096,238131
24,Burkina Faso,2021-02-16,2021-02-23,11367,11630,11893
25,Cabo Verde,2021-02-16,2021-02-23,14479,14785,15091
26,Cambodia,2021-02-16,2021-02-23,476,479,482
27,Cameroon,2021-02-16,2021-02-23,31394,32098,32802
28,Canada,2021-02-16,2021-02-23,815487,836594,857701
29,Central African Republic,2021-02-16,2021-02-23,4989,4996,5003
30,Chad,2021-02-16,2021-02-23,3539,3689,3839
31,Chile,2021-02-16,2021-02-23,758189,782039,805889
32,China,2021-02-16,2021-02-23,100475,100639,100803
33,Colombia,2021-02-16,2021-02-23,2166904,2202598,2238292
34,Congo (Brazzaville),2021-02-16,2021-02-23,8060,8419,8778
35,Congo (Kinshasa),2021-02-16,2021-02-23,23771,24423,25075
36,Costa Rica,2021-02-16,2021-02-23,197852,200454,203056
37,Cote d'Ivoire,2021-02-16,2021-02-23,29967,31365,32763
38,Croatia,2021-02-16,2021-02-23,235756,237999,240242
39,Diamond Princess,2021-02-16,2021-02-23,712,712,712
40,Cuba,2021-02-16,2021-02-23,34064,39941,45818
41,Cyprus,2021-02-16,2021-02-23,31959,32707,33455
42,Czechia,2021-02-16,2021-02-23,1045132,1099654,1154176
43,Denmark,2021-02-16,2021-02-23,203104,205871,208638
44,Djibouti,2021-02-16,2021-02-23,5959,5981,6003
45,Dominican Republic,2021-02-16,2021-02-23,224538,231095,237652
46,Ecuador,2021-02-16,2021-02-23,259783,268073,276363
47,Egypt,2021-02-16,2021-02-23,170780,175059,179338
48,El Salvador,2021-02-16,2021-02-23,56653,58023,59393
49,Equatorial Guinea,2021-02-16,2021-02-23,5614,5694,5774
50,Eritrea,2021-02-16,2021-02-23,2401,2566,2731
51,Estonia,2021-02-16,2021-02-23,48809,53444,58079
52,Eswatini,2021-02-16,2021-02-23,16288,16606,16924
53,Ethiopia,2021-02-16,2021-02-23,143566,148490,153414
54,Fiji,2021-02-16,2021-02-23,56,56,56
55,Finland,2021-02-16,2021-02-23,48407,51047,53687
56,France,2021-02-16,2021-02-23,3419210,3548452,3677694
57,Gabon,2021-02-16,2021-02-23,11836,12865,13894
58,Gambia,2021-02-16,2021-02-23,4302,4469,4636
59,Georgia,2021-02-16,2021-02-23,263057,266462,269867
60,Germany,2021-02-16,2021-02-23,2302051,2352766,2403481
61,Ghana,2021-02-16,2021-02-23,73003,77046,81089
62,Greece,2021-02-16,2021-02-23,166067,173905,181743
63,Guatemala,2021-02-16,2021-02-23,163993,168103,172213
64,Guinea,2021-02-16,2021-02-23,14791,15020,15249
65,Guyana,2021-02-16,2021-02-23,8041,8262,8483
66,Haiti,2021-02-16,2021-02-23,11908,12192,12476
67,Holy See,2021-02-16,2021-02-23,27,27,27
68,Honduras,2021-02-16,2021-02-23,156606,161727,166848
69,Hungary,2021-02-16,2021-02-23,378734,389622,400510
70,Iceland,2021-02-16,2021-02-23,6025,6039,6053
71,India,2021-02-16,2021-02-23,10858371,10937320,11016269
72,Indonesia,2021-02-16,2021-02-23,1174779,1233959,1293139
73,Iran,2021-02-16,2021-02-23,1481396,1534034,1586672
74,Iraq,2021-02-16,2021-02-23,632257,649982,667707
75,Ireland,2021-02-16,2021-02-23,204940,211113,217286
76,Israel,2021-02-16,2021-02-23,703719,734575,765431
77,Italy,2021-02-16,2021-02-23,2655319,2739591,2823863
78,Jamaica,2021-02-16,2021-02-23,17701,19773,21845
79,Japan,2021-02-16,2021-02-23,408550,418435,428320
80,Jordan,2021-02-16,2021-02-23,338322,352219,366116
81,Kazakhstan,2021-02-16,2021-02-23,246474,252821,259168
82,Kenya,2021-02-16,2021-02-23,102048,103188,104328
83,"Korea, South",2021-02-16,2021-02-23,81930,84946,87962
84,Kuwait,2021-02-16,2021-02-23,172996,179488,185980
85,Kyrgyzstan,2021-02-16,2021-02-23,85171,85564,85957
86,Latvia,2021-02-16,2021-02-23,72869,77697,82525
87,Lebanon,2021-02-16,2021-02-23,324866,343601,362336
88,Liberia,2021-02-16,2021-02-23,1956,1985,2014
89,Liechtenstein,2021-02-16,2021-02-23,2527,2540,2553
90,Lithuania,2021-02-16,2021-02-23,187421,191264,195107
91,Luxembourg,2021-02-16,2021-02-23,52022,53062,54102
92,Madagascar,2021-02-16,2021-02-23,19360,19598,19836
93,Malaysia,2021-02-16,2021-02-23,248316,269165,290014
94,Maldives,2021-02-16,2021-02-23,17101,18082,19063
95,Malta,2021-02-16,2021-02-23,19015,20047,21079
96,Mauritania,2021-02-16,2021-02-23,16868,17016,17164
97,Mauritius,2021-02-16,2021-02-23,594,603,612
98,Mexico,2021-02-16,2021-02-23,1946751,2004575,2062399
99,Moldova,2021-02-16,2021-02-23,165663,171514,177365
100,Monaco,2021-02-16,2021-02-23,1695,1787,1879
101,Mongolia,2021-02-16,2021-02-23,2174,2444,2714
102,Montenegro,2021-02-16,2021-02-23,66234,69770,73306
103,Morocco,2021-02-16,2021-02-23,476125,479071,482017
104,Namibia,2021-02-16,2021-02-23,35201,36366,37531
105,Nepal,2021-02-16,2021-02-23,272215,272945,273675
106,Netherlands,2021-02-16,2021-02-23,1023779,1049120,1074461
107,New Zealand,2021-02-16,2021-02-23,2324,2340,2356
108,Nicaragua,2021-02-16,2021-02-23,6347,6398,6449
109,Niger,2021-02-16,2021-02-23,4643,4706,4769
110,Nigeria,2021-02-16,2021-02-23,141447,148296,155145
111,North Macedonia,2021-02-16,2021-02-23,95347,97456,99565
112,Norway,2021-02-16,2021-02-23,65338,67140,68942
113,Oman,2021-02-16,2021-02-23,136187,137929,139671
114,Pakistan,2021-02-16,2021-02-23,557591,565989,574387
115,Panama,2021-02-16,2021-02-23,328476,333251,338026
116,Papua New Guinea,2021-02-16,2021-02-23,900,955,1010
117,Paraguay,2021-02-16,2021-02-23,139819,146216,152613
118,Peru,2021-02-16,2021-02-23,1196778,1238501,1280224
119,Philippines,2021-02-16,2021-02-23,540227,552246,564265
120,Poland,2021-02-16,2021-02-23,1556685,1596673,1636661
121,Portugal,2021-02-16,2021-02-23,770502,788561,806620
122,Qatar,2021-02-16,2021-02-23,155002,158138,161274
123,Romania,2021-02-16,2021-02-23,749434,765970,782506
124,Russia,2021-02-16,2021-02-23,3953970,4053535,4153100
125,Rwanda,2021-02-16,2021-02-23,16811,17594,18377
126,Saint Lucia,2021-02-16,2021-02-23,2027,2549,3071
127,Saint Vincent and the Grenadines,2021-02-16,2021-02-23,1283,1457,1631
128,San Marino,2021-02-16,2021-02-23,3187,3352,3517
129,Saudi Arabia,2021-02-16,2021-02-23,370987,373368,375749
130,Senegal,2021-02-16,2021-02-23,29245,31476,33707
