,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-11-05,2020-11-12,41268,41935,42602
1,Albania,2020-11-05,2020-11-12,20315,22721,25127
2,Algeria,2020-11-05,2020-11-12,57332,60169,63006
3,Andorra,2020-11-05,2020-11-12,4567,5135,5703
4,Angola,2020-11-05,2020-11-12,10269,12102,13935
5,Antigua and Barbuda,2020-11-05,2020-11-12,124,130,136
6,Argentina,2020-11-05,2020-11-12,1143800,1217028,1290256
7,Armenia,2020-11-05,2020-11-12,85034,99563,114092
8,Australia,2020-11-05,2020-11-12,27579,27644,27709
9,Austria,2020-11-05,2020-11-12,93949,132515,171081
10,Azerbaijan,2020-11-05,2020-11-12,53152,60873,68594
11,Bahamas,2020-11-05,2020-11-12,6607,6882,7157
12,Bahrain,2020-11-05,2020-11-12,81262,82786,84310
13,Bangladesh,2020-11-05,2020-11-12,404760,416006,427252
14,Barbados,2020-11-05,2020-11-12,234,239,244
15,Belarus,2020-11-05,2020-11-12,96529,103295,110061
16,Belgium,2020-11-05,2020-11-12,392258,479341,566424
17,Benin,2020-11-05,2020-11-12,2643,2745,2847
18,Bhutan,2020-11-05,2020-11-12,346,358,370
19,Bolivia,2020-11-05,2020-11-12,141484,142201,142918
20,Bosnia and Herzegovina,2020-11-05,2020-11-12,46639,57506,68373
21,Brazil,2020-11-05,2020-11-12,5494376,5590025,5685674
22,Brunei,2020-11-05,2020-11-12,148,148,148
23,Bulgaria,2020-11-05,2020-11-12,48150,68345,88540
24,Burkina Faso,2020-11-05,2020-11-12,2471,2550,2629
25,Cabo Verde,2020-11-05,2020-11-12,8603,9149,9695
26,Cambodia,2020-11-05,2020-11-12,291,292,293
27,Cameroon,2020-11-05,2020-11-12,21793,22103,22413
28,Canada,2020-11-05,2020-11-12,231383,253482,275581
29,Central African Republic,2020-11-05,2020-11-12,4863,4866,4869
30,Chad,2020-11-05,2020-11-12,1473,1529,1585
31,Chile,2020-11-05,2020-11-12,507050,516582,526114
32,China,2020-11-05,2020-11-12,91299,91552,91805
33,Colombia,2020-11-05,2020-11-12,1053122,1117977,1182832
34,Congo (Brazzaville),2020-11-05,2020-11-12,5290,5348,5406
35,Congo (Kinshasa),2020-11-05,2020-11-12,11211,11450,11689
36,Costa Rica,2020-11-05,2020-11-12,107570,114367,121164
37,Cote d'Ivoire,2020-11-05,2020-11-12,20628,20789,20950
38,Croatia,2020-11-05,2020-11-12,43775,59415,75055
39,Diamond Princess,2020-11-05,2020-11-12,712,712,712
40,Cuba,2020-11-05,2020-11-12,6766,7184,7602
41,Cyprus,2020-11-05,2020-11-12,4051,5333,6615
42,Czechia,2020-11-05,2020-11-12,310068,391945,473822
43,Denmark,2020-11-05,2020-11-12,44545,52265,59985
44,Djibouti,2020-11-05,2020-11-12,5558,5599,5640
45,Dominican Republic,2020-11-05,2020-11-12,125913,128824,131735
46,Ecuador,2020-11-05,2020-11-12,166302,171783,177264
47,Egypt,2020-11-05,2020-11-12,107209,108530,109851
48,El Salvador,2020-11-05,2020-11-12,33445,34782,36119
49,Equatorial Guinea,2020-11-05,2020-11-12,5083,5092,5101
50,Eritrea,2020-11-05,2020-11-12,461,484,507
51,Estonia,2020-11-05,2020-11-12,4671,5464,6257
52,Eswatini,2020-11-05,2020-11-12,5899,5967,6035
53,Ethiopia,2020-11-05,2020-11-12,95301,98391,101481
54,Fiji,2020-11-05,2020-11-12,34,34,34
55,Finland,2020-11-05,2020-11-12,15566,17119,18672
56,France,2020-11-05,2020-11-12,1327852,1648989,1970126
57,Gabon,2020-11-05,2020-11-12,8957,9005,9053
58,Gambia,2020-11-05,2020-11-12,3666,3681,3696
59,Georgia,2020-11-05,2020-11-12,35567,49218,62869
60,Germany,2020-11-05,2020-11-12,498354,631172,763990
61,Ghana,2020-11-05,2020-11-12,48055,48788,49521
62,Greece,2020-11-05,2020-11-12,35510,49807,64104
63,Guatemala,2020-11-05,2020-11-12,106790,109849,112908
64,Guinea,2020-11-05,2020-11-12,12020,12363,12706
65,Guyana,2020-11-05,2020-11-12,4098,4393,4688
66,Haiti,2020-11-05,2020-11-12,9057,9109,9161
67,Holy See,2020-11-05,2020-11-12,27,27,27
68,Honduras,2020-11-05,2020-11-12,96150,99347,102544
69,Hungary,2020-11-05,2020-11-12,68127,94916,121705
70,Iceland,2020-11-05,2020-11-12,4719,5017,5315
71,India,2020-11-05,2020-11-12,8088851,8411724,8734597
72,Indonesia,2020-11-05,2020-11-12,404048,425796,447544
73,Iran,2020-11-05,2020-11-12,596941,654936,712931
74,Iraq,2020-11-05,2020-11-12,467755,489571,511387
75,Ireland,2020-11-05,2020-11-12,60297,64046,67795
76,Israel,2020-11-05,2020-11-12,313114,317863,322612
77,Italy,2020-11-05,2020-11-12,616595,824879,1033163
78,Jamaica,2020-11-05,2020-11-12,8927,9373,9819
79,Japan,2020-11-05,2020-11-12,99674,104964,110254
80,Jordan,2020-11-05,2020-11-12,65385,95864,126343
81,Kazakhstan,2020-11-05,2020-11-12,111492,114826,118160
82,Kenya,2020-11-05,2020-11-12,52612,59595,66578
83,"Korea, South",2020-11-05,2020-11-12,26385,27195,28005
84,Kuwait,2020-11-05,2020-11-12,124666,129638,134610
85,Kyrgyzstan,2020-11-05,2020-11-12,57798,61309,64820
86,Latvia,2020-11-05,2020-11-12,5395,7119,8843
87,Lebanon,2020-11-05,2020-11-12,77778,89186,100594
88,Liberia,2020-11-05,2020-11-12,1426,1440,1454
89,Liechtenstein,2020-11-05,2020-11-12,476,692,908
90,Lithuania,2020-11-05,2020-11-12,13088,19091,25094
91,Luxembourg,2020-11-05,2020-11-12,16356,21147,25938
92,Madagascar,2020-11-05,2020-11-12,16968,17111,17254
93,Malaysia,2020-11-05,2020-11-12,30090,36434,42778
94,Maldives,2020-11-05,2020-11-12,11616,11893,12170
95,Malta,2020-11-05,2020-11-12,5866,6764,7662
96,Mauritania,2020-11-05,2020-11-12,7700,7777,7854
97,Mauritius,2020-11-05,2020-11-12,439,453,467
98,Mexico,2020-11-05,2020-11-12,912811,949197,985583
99,Moldova,2020-11-05,2020-11-12,74233,79566,84899
100,Monaco,2020-11-05,2020-11-12,347,430,513
101,Mongolia,2020-11-05,2020-11-12,340,356,372
102,Montenegro,2020-11-05,2020-11-12,17746,21533,25320
103,Morocco,2020-11-05,2020-11-12,212038,240951,269864
104,Namibia,2020-11-05,2020-11-12,12858,13090,13322
105,Nepal,2020-11-05,2020-11-12,164718,185974,207230
106,Netherlands,2020-11-05,2020-11-12,336629,397112,457595
