,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-11-18,2020-11-25,42609,43851,45093
1,Albania,2020-11-18,2020-11-25,25801,29837,33873
2,Algeria,2020-11-18,2020-11-25,64257,70629,77001
3,Andorra,2020-11-18,2020-11-25,5567,6018,6469
4,Angola,2020-11-18,2020-11-25,12953,13922,14891
5,Antigua and Barbuda,2020-11-18,2020-11-25,131,139,147
6,Argentina,2020-11-18,2020-11-25,1273356,1339337,1405318
7,Armenia,2020-11-18,2020-11-25,110548,120459,130370
8,Australia,2020-11-18,2020-11-25,27675,27785,27895
9,Austria,2020-11-18,2020-11-25,172380,221688,270996
10,Azerbaijan,2020-11-18,2020-11-25,68594,81397,94200
11,Bahamas,2020-11-18,2020-11-25,7060,7323,7586
12,Bahrain,2020-11-18,2020-11-25,84042,85182,86322
13,Bangladesh,2020-11-18,2020-11-25,425353,438795,452237
14,Barbados,2020-11-18,2020-11-25,249,252,255
15,Belarus,2020-11-18,2020-11-25,109357,118008,126659
16,Belgium,2020-11-18,2020-11-25,515391,545787,576183
17,Benin,2020-11-18,2020-11-25,2844,2916,2988
18,Bhutan,2020-11-18,2020-11-25,364,378,392
19,Bolivia,2020-11-18,2020-11-25,142776,143569,144362
20,Bosnia and Herzegovina,2020-11-18,2020-11-25,66565,75577,84589
21,Brazil,2020-11-18,2020-11-25,5747660,5945849,6144038
22,Brunei,2020-11-18,2020-11-25,148,148,148
23,Bulgaria,2020-11-18,2020-11-25,87311,110536,133761
24,Burkina Faso,2020-11-18,2020-11-25,2586,2670,2754
25,Cabo Verde,2020-11-18,2020-11-25,9560,10000,10440
26,Cambodia,2020-11-18,2020-11-25,301,304,307
27,Cameroon,2020-11-18,2020-11-25,22490,22896,23302
28,Canada,2020-11-18,2020-11-25,280462,314385,348308
29,Central African Republic,2020-11-18,2020-11-25,4884,4900,4916
30,Chad,2020-11-18,2020-11-25,1565,1616,1667
31,Chile,2020-11-18,2020-11-25,524804,534558,544312
32,China,2020-11-18,2020-11-25,91752,91906,92060
33,Colombia,2020-11-18,2020-11-25,1165326,1218003,1270680
34,Congo (Brazzaville),2020-11-18,2020-11-25,5379,5515,5651
35,Congo (Kinshasa),2020-11-18,2020-11-25,11656,11918,12180
36,Costa Rica,2020-11-18,2020-11-25,119768,127012,134256
37,Cote d'Ivoire,2020-11-18,2020-11-25,20855,21045,21235
38,Croatia,2020-11-18,2020-11-25,72840,90715,108590
39,Diamond Princess,2020-11-18,2020-11-25,712,712,712
40,Cuba,2020-11-18,2020-11-25,7429,7704,7979
41,Cyprus,2020-11-18,2020-11-25,6461,7711,8961
42,Czechia,2020-11-18,2020-11-25,438805,475284,511763
43,Denmark,2020-11-18,2020-11-25,58466,66324,74182
44,Djibouti,2020-11-18,2020-11-25,5635,5658,5681
45,Dominican Republic,2020-11-18,2020-11-25,131265,135157,139049
46,Ecuador,2020-11-18,2020-11-25,176630,182250,187870
47,Egypt,2020-11-18,2020-11-25,109881,111613,113345
48,El Salvador,2020-11-18,2020-11-25,35145,36965,38785
49,Equatorial Guinea,2020-11-18,2020-11-25,5102,5121,5140
50,Eritrea,2020-11-18,2020-11-25,491,518,545
51,Estonia,2020-11-18,2020-11-25,6508,8304,10100
52,Eswatini,2020-11-18,2020-11-25,6044,6144,6244
53,Ethiopia,2020-11-18,2020-11-25,100727,103928,107129
54,Fiji,2020-11-18,2020-11-25,35,35,35
55,Finland,2020-11-18,2020-11-25,18345,19935,21525
56,France,2020-11-18,2020-11-25,1914722,2115717,2316712
57,Gabon,2020-11-18,2020-11-25,9048,9084,9120
58,Gambia,2020-11-18,2020-11-25,3697,3705,3713
59,Georgia,2020-11-18,2020-11-25,66561,89395,112229
60,Germany,2020-11-18,2020-11-25,738094,867484,996874
61,Ghana,2020-11-18,2020-11-25,49302,50457,51612
62,Greece,2020-11-18,2020-11-25,63321,82034,100747
63,Guatemala,2020-11-18,2020-11-25,112811,116381,119951
64,Guinea,2020-11-18,2020-11-25,12516,12713,12910
65,Guyana,2020-11-18,2020-11-25,4618,4914,5210
66,Haiti,2020-11-18,2020-11-25,9152,9191,9230
67,Holy See,2020-11-18,2020-11-25,27,27,27
68,Honduras,2020-11-18,2020-11-25,101169,103488,105807
69,Hungary,2020-11-18,2020-11-25,122863,156949,191035
70,Iceland,2020-11-18,2020-11-25,5142,5226,5310
71,India,2020-11-18,2020-11-25,8683916,8958483,9233050
72,Indonesia,2020-11-18,2020-11-25,448118,478720,509322
73,Iran,2020-11-18,2020-11-25,715068,801894,888720
74,Iraq,2020-11-18,2020-11-25,508508,526852,545196
75,Ireland,2020-11-18,2020-11-25,66247,69058,71869
76,Israel,2020-11-18,2020-11-25,321326,326331,331336
77,Italy,2020-11-18,2020-11-25,1028424,1272352,1516280
78,Jamaica,2020-11-18,2020-11-25,9581,10019,10457
79,Japan,2020-11-18,2020-11-25,112011,123477,134943
80,Jordan,2020-11-18,2020-11-25,126401,163926,201451
81,Kazakhstan,2020-11-18,2020-11-25,118491,123097,127703
82,Kenya,2020-11-18,2020-11-25,65804,72686,79568
83,"Korea, South",2020-11-18,2020-11-25,27942,29654,31366
84,Kuwait,2020-11-18,2020-11-25,134159,138337,142515
85,Kyrgyzstan,2020-11-18,2020-11-25,64360,67894,71428
86,Latvia,2020-11-18,2020-11-25,8848,11356,13864
87,Lebanon,2020-11-18,2020-11-25,98829,110037,121245
88,Liberia,2020-11-18,2020-11-25,1461,1528,1595
89,Liechtenstein,2020-11-18,2020-11-25,877,1051,1225
90,Lithuania,2020-11-18,2020-11-25,28262,38810,49358
91,Luxembourg,2020-11-18,2020-11-25,23710,28573,33436
92,Madagascar,2020-11-18,2020-11-25,17223,17310,17397
93,Malaysia,2020-11-18,2020-11-25,42872,50390,57908
94,Maldives,2020-11-18,2020-11-25,12059,12384,12709
95,Malta,2020-11-18,2020-11-25,7537,8420,9303
96,Mauritania,2020-11-18,2020-11-25,7885,8010,8135
97,Mauritius,2020-11-18,2020-11-25,453,494,535
98,Mexico,2020-11-18,2020-11-25,986177,1015071,1043965
99,Moldova,2020-11-18,2020-11-25,84707,92519,100331
100,Monaco,2020-11-18,2020-11-25,524,565,606
101,Mongolia,2020-11-18,2020-11-25,406,505,604
102,Montenegro,2020-11-18,2020-11-25,24865,29031,33197
103,Morocco,2020-11-18,2020-11-25,270626,306995,343364
104,Namibia,2020-11-18,2020-11-25,13292,13610,13928
105,Nepal,2020-11-18,2020-11-25,202329,212917,223505
106,Netherlands,2020-11-18,2020-11-25,431696,468900,506104
107,New Zealand,2020-11-18,2020-11-25,1991,2010,2029
108,Nicaragua,2020-11-18,2020-11-25,5661,5725,5789
109,Niger,2020-11-18,2020-11-25,1263,1331,1399
110,Nigeria,2020-11-18,2020-11-25,64516,65693,66870
111,North Macedonia,2020-11-18,2020-11-25,42540,50015,57490
112,Norway,2020-11-18,2020-11-25,26511,30770,35029
113,Oman,2020-11-18,2020-11-25,119186,121129,123072
114,Pakistan,2020-11-18,2020-11-25,349992,365927,381862
115,Panama,2020-11-18,2020-11-25,142465,149833,157201
116,Papua New Guinea,2020-11-18,2020-11-25,599,604,609
117,Paraguay,2020-11-18,2020-11-25,69106,73639,78172
118,Peru,2020-11-18,2020-11-25,925431,939931,954431
119,Philippines,2020-11-18,2020-11-25,401416,412097,422778
120,Poland,2020-11-18,2020-11-25,618813,772823,926833
121,Portugal,2020-11-18,2020-11-25,192172,236015,279858
122,Qatar,2020-11-18,2020-11-25,134887,136441,137995
123,Romania,2020-11-18,2020-11-25,324094,383743,443392
124,Russia,2020-11-18,2020-11-25,1822345,1975629,2128913
125,Rwanda,2020-11-18,2020-11-25,5312,5543,5774
126,Saint Lucia,2020-11-18,2020-11-25,148,183,218
127,Saint Vincent and the Grenadines,2020-11-18,2020-11-25,77,83,89
128,San Marino,2020-11-18,2020-11-25,1190,1358,1526
129,Saudi Arabia,2020-11-18,2020-11-25,351849,354208,356567
130,Senegal,2020-11-18,2020-11-25,15735,15823,15911
131,Serbia,2020-11-18,2020-11-25,70424,97988,125552
132,Seychelles,2020-11-18,2020-11-25,158,160,162
133,Singapore,2020-11-18,2020-11-25,58091,58135,58179
134,Slovakia,2020-11-18,2020-11-25,79181,89913,100645
135,Slovenia,2020-11-18,2020-11-25,48939,58964,68989
136,Somalia,2020-11-18,2020-11-25,4301,4382,4463
137,South Africa,2020-11-18,2020-11-25,742394,757144,771894
138,Spain,2020-11-18,2020-11-25,1417709,1525341,1632973
139,Sri Lanka,2020-11-18,2020-11-25,15350,18402,21454
140,Sudan,2020-11-18,2020-11-25,14346,15047,15748
141,Suriname,2020-11-18,2020-11-25,5254,5282,5310
142,Sweden,2020-11-18,2020-11-25,166707,196446,226185
143,Switzerland,2020-11-18,2020-11-25,243472,280648,317824
144,Tanzania,2020-11-18,2020-11-25,509,509,509
145,Thailand,2020-11-18,2020-11-25,3852,3888,3924
146,Togo,2020-11-18,2020-11-25,2593,2752,2911
147,Trinidad and Tobago,2020-11-18,2020-11-25,5904,6180,6456
148,Tunisia,2020-11-18,2020-11-25,74522,83772,93022
149,Turkey,2020-11-18,2020-11-25,402053,425628,449203
