,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-05-07,2020-05-14,2171,3563,4955
1,Albania,2020-05-07,2020-05-14,773,842,911
2,Algeria,2020-05-07,2020-05-14,4006,5182,6358
3,Andorra,2020-05-07,2020-05-14,745,752,759
4,Angola,2020-05-07,2020-05-14,27,36,45
5,Antigua and Barbuda,2020-05-07,2020-05-14,24,25,26
6,Argentina,2020-05-07,2020-05-14,4428,5371,6314
7,Armenia,2020-05-07,2020-05-14,2066,2884,3702
8,Australia,2020-05-07,2020-05-14,6766,6913,7060
9,Austria,2020-05-07,2020-05-14,15452,15752,16052
10,Azerbaijan,2020-05-07,2020-05-14,1804,2204,2604
11,Bahamas,2020-05-07,2020-05-14,81,92,103
12,Bahrain,2020-05-07,2020-05-14,3040,4199,5358
13,Bangladesh,2020-05-07,2020-05-14,7667,12425,17183
14,Barbados,2020-05-07,2020-05-14,81,82,83
15,Belarus,2020-05-07,2020-05-14,14027,20168,26309
16,Belgium,2020-05-07,2020-05-14,48519,51420,54321
17,Benin,2020-05-07,2020-05-14,64,140,216
18,Bhutan,2020-05-07,2020-05-14,7,7,7
19,Bolivia,2020-05-07,2020-05-14,1167,2081,2995
20,Bosnia and Herzegovina,2020-05-07,2020-05-14,1757,2027,2297
21,Brazil,2020-05-07,2020-05-14,87187,135773,184359
22,Brunei,2020-05-07,2020-05-14,138,141,144
23,Bulgaria,2020-05-07,2020-05-14,1506,1829,2152
24,Burkina Faso,2020-05-07,2020-05-14,645,736,827
25,Cabo Verde,2020-05-07,2020-05-14,121,218,315
26,Cambodia,2020-05-07,2020-05-14,122,122,122
27,Cameroon,2020-05-07,2020-05-14,1832,2267,2702
28,Canada,2020-05-07,2020-05-14,54457,66201,77945
29,Central African Republic,2020-05-07,2020-05-14,50,94,138
30,Chad,2020-05-07,2020-05-14,73,253,433
31,Chile,2020-05-07,2020-05-14,16023,24581,33139
32,China,2020-05-07,2020-05-14,83956,83975,83994
33,Colombia,2020-05-07,2020-05-14,6507,9456,12405
34,Congo (Brazzaville),2020-05-07,2020-05-14,220,264,308
35,Congo (Kinshasa),2020-05-07,2020-05-14,572,863,1154
36,Costa Rica,2020-05-07,2020-05-14,719,765,811
37,Cote d'Ivoire,2020-05-07,2020-05-14,1275,1571,1867
38,Croatia,2020-05-07,2020-05-14,2076,2125,2174
39,Diamond Princess,2020-05-07,2020-05-14,712,712,712
40,Cuba,2020-05-07,2020-05-14,1501,1729,1957
41,Cyprus,2020-05-07,2020-05-14,850,889,928
42,Czechia,2020-05-07,2020-05-14,7682,8031,8380
43,Denmark,2020-05-07,2020-05-14,9356,10281,11206
44,Djibouti,2020-05-07,2020-05-14,1089,1133,1177
45,Dominican Republic,2020-05-07,2020-05-14,6972,9095,11218
46,Ecuador,2020-05-07,2020-05-14,24934,30298,35662
47,Egypt,2020-05-07,2020-05-14,5537,7981,10425
48,El Salvador,2020-05-07,2020-05-14,395,695,995
49,Equatorial Guinea,2020-05-07,2020-05-14,315,439,563
50,Eritrea,2020-05-07,2020-05-14,39,39,39
51,Estonia,2020-05-07,2020-05-14,1689,1720,1751
52,Eswatini,2020-05-07,2020-05-14,100,153,206
53,Ethiopia,2020-05-07,2020-05-14,131,191,251
54,Fiji,2020-05-07,2020-05-14,18,18,18
55,Finland,2020-05-07,2020-05-14,4995,5673,6351
56,France,2020-05-07,2020-05-14,167299,174918,182537
57,Gabon,2020-05-07,2020-05-14,276,504,732
58,Gambia,2020-05-07,2020-05-14,11,18,25
59,Georgia,2020-05-07,2020-05-14,539,615,691
60,Germany,2020-05-07,2020-05-14,163009,169430,175851
61,Ghana,2020-05-07,2020-05-14,2074,3091,4108
62,Greece,2020-05-07,2020-05-14,2591,2678,2765
63,Guatemala,2020-05-07,2020-05-14,599,832,1065
64,Guinea,2020-05-07,2020-05-14,1495,1927,2359
65,Guyana,2020-05-07,2020-05-14,82,93,104
66,Haiti,2020-05-07,2020-05-14,81,129,177
67,Holy See,2020-05-07,2020-05-14,11,12,13
68,Honduras,2020-05-07,2020-05-14,771,1685,2599
69,Hungary,2020-05-07,2020-05-14,2775,3150,3525
70,Iceland,2020-05-07,2020-05-14,1797,1801,1805
71,India,2020-05-07,2020-05-14,34863,56351,77839
72,Indonesia,2020-05-07,2020-05-14,10118,12776,15434
73,Iran,2020-05-07,2020-05-14,94640,103135,111630
74,Iraq,2020-05-07,2020-05-14,2085,2543,3001
75,Ireland,2020-05-07,2020-05-14,20612,22385,24158
76,Israel,2020-05-07,2020-05-14,15946,16381,16816
77,Italy,2020-05-07,2020-05-14,205463,215858,226253
78,Jamaica,2020-05-07,2020-05-14,422,488,554
79,Japan,2020-05-07,2020-05-14,14088,15477,16866
80,Jordan,2020-05-07,2020-05-14,453,494,535
81,Kazakhstan,2020-05-07,2020-05-14,3402,4578,5754
82,Kenya,2020-05-07,2020-05-14,396,607,818
83,"Korea, South",2020-05-07,2020-05-14,10774,10822,10870
84,Kuwait,2020-05-07,2020-05-14,4024,6567,9110
85,Kyrgyzstan,2020-05-07,2020-05-14,746,895,1044
86,Latvia,2020-05-07,2020-05-14,858,909,960
87,Lebanon,2020-05-07,2020-05-14,725,784,843
88,Liberia,2020-05-07,2020-05-14,141,189,237
89,Liechtenstein,2020-05-07,2020-05-14,82,82,82
90,Lithuania,2020-05-07,2020-05-14,1385,1433,1481
91,Luxembourg,2020-05-07,2020-05-14,3784,3859,3934
92,Madagascar,2020-05-07,2020-05-14,128,193,258
93,Malaysia,2020-05-07,2020-05-14,6002,6467,6932
94,Maldives,2020-05-07,2020-05-14,468,648,828
95,Malta,2020-05-07,2020-05-14,465,486,507
96,Mauritania,2020-05-07,2020-05-14,8,8,8
97,Mauritius,2020-05-07,2020-05-14,332,332,332
98,Mexico,2020-05-07,2020-05-14,19224,29616,40008
99,Moldova,2020-05-07,2020-05-14,3897,4605,5313
100,Monaco,2020-05-07,2020-05-14,95,95,95
101,Mongolia,2020-05-07,2020-05-14,38,41,44
102,Montenegro,2020-05-07,2020-05-14,322,324,326
103,Morocco,2020-05-07,2020-05-14,4423,5548,6673
