,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-06-11,2020-06-18,18054,22890,27726
1,Albania,2020-06-11,2020-06-18,1197,1385,1573
2,Algeria,2020-06-11,2020-06-18,9831,10589,11347
3,Andorra,2020-06-11,2020-06-18,852,852,852
4,Angola,2020-06-11,2020-06-18,86,118,150
5,Antigua and Barbuda,2020-06-11,2020-06-18,26,26,26
6,Argentina,2020-06-11,2020-06-18,20197,27373,34549
7,Armenia,2020-06-11,2020-06-18,11221,14669,18117
8,Australia,2020-06-11,2020-06-18,7247,7289,7331
9,Austria,2020-06-11,2020-06-18,16805,17034,17263
10,Azerbaijan,2020-06-11,2020-06-18,6522,8882,11242
11,Bahamas,2020-06-11,2020-06-18,102,103,104
12,Bahrain,2020-06-11,2020-06-18,13296,16667,20038
13,Bangladesh,2020-06-11,2020-06-18,57563,78052,98541
14,Barbados,2020-06-11,2020-06-18,92,96,100
15,Belarus,2020-06-11,2020-06-18,45981,51816,57651
16,Belgium,2020-06-11,2020-06-18,58767,59711,60655
17,Benin,2020-06-11,2020-06-18,261,305,349
18,Bhutan,2020-06-11,2020-06-18,47,62,77
19,Bolivia,2020-06-11,2020-06-18,12245,16165,20085
20,Bosnia and Herzegovina,2020-06-11,2020-06-18,2594,2832,3070
21,Brazil,2020-06-11,2020-06-18,614941,802828,990715
22,Brunei,2020-06-11,2020-06-18,141,141,141
23,Bulgaria,2020-06-11,2020-06-18,2585,3086,3587
24,Burkina Faso,2020-06-11,2020-06-18,885,892,899
25,Cabo Verde,2020-06-11,2020-06-18,502,657,812
26,Cambodia,2020-06-11,2020-06-18,125,126,127
27,Cameroon,2020-06-11,2020-06-18,6789,8681,10573
28,Canada,2020-06-11,2020-06-18,95269,99159,103049
29,Central African Republic,2020-06-11,2020-06-18,1288,1952,2616
30,Chad,2020-06-11,2020-06-18,828,848,868
31,Chile,2020-06-11,2020-06-18,118292,154092,189892
32,China,2020-06-11,2020-06-18,84171,84216,84261
33,Colombia,2020-06-11,2020-06-18,33466,43810,54154
34,Congo (Brazzaville),2020-06-11,2020-06-18,611,728,845
35,Congo (Kinshasa),2020-06-11,2020-06-18,3644,4515,5386
36,Costa Rica,2020-06-11,2020-06-18,1194,1538,1882
37,Cote d'Ivoire,2020-06-11,2020-06-18,3262,4404,5546
38,Croatia,2020-06-11,2020-06-18,2247,2249,2251
39,Diamond Princess,2020-06-11,2020-06-18,712,712,712
40,Cuba,2020-06-11,2020-06-18,2119,2219,2319
41,Cyprus,2020-06-11,2020-06-18,958,975,992
42,Czechia,2020-06-11,2020-06-18,9494,9855,10216
43,Denmark,2020-06-11,2020-06-18,12011,12235,12459
44,Djibouti,2020-06-11,2020-06-18,4054,4398,4742
45,Dominican Republic,2020-06-11,2020-06-18,18319,21437,24555
46,Ecuador,2020-06-11,2020-06-18,40966,44440,47914
47,Egypt,2020-06-11,2020-06-18,29767,39726,49685
48,El Salvador,2020-06-11,2020-06-18,2781,3373,3965
49,Equatorial Guinea,2020-06-11,2020-06-18,1306,1306,1306
50,Eritrea,2020-06-11,2020-06-18,39,41,43
51,Estonia,2020-06-11,2020-06-18,1890,1965,2040
52,Eswatini,2020-06-11,2020-06-18,300,449,598
53,Ethiopia,2020-06-11,2020-06-18,1636,2670,3704
54,Fiji,2020-06-11,2020-06-18,18,18,18
55,Finland,2020-06-11,2020-06-18,6911,7064,7217
56,France,2020-06-11,2020-06-18,189569,192493,195417
57,Gabon,2020-06-11,2020-06-18,2955,3463,3971
58,Gambia,2020-06-11,2020-06-18,26,28,30
59,Georgia,2020-06-11,2020-06-18,801,831,861
60,Germany,2020-06-11,2020-06-18,184472,186691,188910
61,Ghana,2020-06-11,2020-06-18,8885,10358,11831
62,Greece,2020-06-11,2020-06-18,2952,3088,3224
63,Guatemala,2020-06-11,2020-06-18,6154,8561,10968
64,Guinea,2020-06-11,2020-06-18,3991,4372,4753
65,Guyana,2020-06-11,2020-06-18,153,158,163
66,Haiti,2020-06-11,2020-06-18,2640,3941,5242
67,Holy See,2020-06-11,2020-06-18,12,12,12
68,Honduras,2020-06-11,2020-06-18,5880,7669,9458
69,Hungary,2020-06-11,2020-06-18,3954,4039,4124
70,Iceland,2020-06-11,2020-06-18,1806,1807,1808
71,India,2020-06-11,2020-06-18,226713,297535,368357
72,Indonesia,2020-06-11,2020-06-18,28818,35295,41772
73,Iran,2020-06-11,2020-06-18,164270,180156,196042
74,Iraq,2020-06-11,2020-06-18,8840,16675,24510
75,Ireland,2020-06-11,2020-06-18,25142,25238,25334
76,Israel,2020-06-11,2020-06-18,17495,18569,19643
77,Italy,2020-06-11,2020-06-18,234013,236142,238271
78,Jamaica,2020-06-11,2020-06-18,591,611,631
79,Japan,2020-06-11,2020-06-18,16911,17187,17463
80,Jordan,2020-06-11,2020-06-18,765,890,1015
81,Kazakhstan,2020-06-11,2020-06-18,12067,13872,15677
82,Kenya,2020-06-11,2020-06-18,2340,3215,4090
83,"Korea, South",2020-06-11,2020-06-18,11668,12003,12338
84,Kuwait,2020-06-11,2020-06-18,29921,34432,38943
85,Kyrgyzstan,2020-06-11,2020-06-18,1899,2166,2433
86,Latvia,2020-06-11,2020-06-18,1082,1094,1106
87,Lebanon,2020-06-11,2020-06-18,1306,1402,1498
88,Liberia,2020-06-11,2020-06-18,321,410,499
89,Liechtenstein,2020-06-11,2020-06-18,82,82,82
90,Lithuania,2020-06-11,2020-06-18,1687,1752,1817
91,Luxembourg,2020-06-11,2020-06-18,4027,4052,4077
92,Madagascar,2020-06-11,2020-06-18,957,1203,1449
93,Malaysia,2020-06-11,2020-06-18,8247,8369,8491
94,Maldives,2020-06-11,2020-06-18,1872,1976,2080
95,Malta,2020-06-11,2020-06-18,622,640,658
96,Mauritania,2020-06-11,2020-06-18,784,1439,2094
97,Mauritius,2020-06-11,2020-06-18,335,337,339
98,Mexico,2020-06-11,2020-06-18,105680,133974,162268
99,Moldova,2020-06-11,2020-06-18,9018,10727,12436
100,Monaco,2020-06-11,2020-06-18,99,99,99
101,Mongolia,2020-06-11,2020-06-18,186,197,208
102,Montenegro,2020-06-11,2020-06-18,324,324,324
103,Morocco,2020-06-11,2020-06-18,8003,8537,9071
104,Namibia,2020-06-11,2020-06-18,25,31,37
105,Nepal,2020-06-11,2020-06-18,2634,4614,6594
106,Netherlands,2020-06-11,2020-06-18,47148,48458,49768
107,New Zealand,2020-06-11,2020-06-18,1504,1504,1504
108,Nicaragua,2020-06-11,2020-06-18,1118,1464,1810
109,Niger,2020-06-11,2020-06-18,963,974,985
110,Nigeria,2020-06-11,2020-06-18,11516,14554,17592
111,North Macedonia,2020-06-11,2020-06-18,2611,3538,4465
112,Norway,2020-06-11,2020-06-18,8504,8608,8712
113,Oman,2020-06-11,2020-06-18,14316,19954,25592
114,Pakistan,2020-06-11,2020-06-18,89249,125933,162617
115,Panama,2020-06-11,2020-06-18,15044,18586,22128
116,Papua New Guinea,2020-06-11,2020-06-18,8,8,8
117,Paraguay,2020-06-11,2020-06-18,1086,1230,1374
118,Peru,2020-06-11,2020-06-18,183198,214788,246378
119,Philippines,2020-06-11,2020-06-18,20382,24175,27968
120,Poland,2020-06-11,2020-06-18,25048,28201,31354
121,Portugal,2020-06-11,2020-06-18,33592,35910,38228
122,Qatar,2020-06-11,2020-06-18,63741,75071,86401
123,Romania,2020-06-11,2020-06-18,19907,21182,22457
124,Russia,2020-06-11,2020-06-18,440538,501800,563062
125,Rwanda,2020-06-11,2020-06-18,410,494,578
126,Saint Lucia,2020-06-11,2020-06-18,19,19,19
127,Saint Vincent and the Grenadines,2020-06-11,2020-06-18,26,27,28
128,San Marino,2020-06-11,2020-06-18,678,691,704
129,Saudi Arabia,2020-06-11,2020-06-18,93157,116021,138885
130,Senegal,2020-06-11,2020-06-18,4021,4759,5497
131,Serbia,2020-06-11,2020-06-18,11571,12102,12633
132,Seychelles,2020-06-11,2020-06-18,11,11,11
133,Singapore,2020-06-11,2020-06-18,36922,39387,41852
134,Slovakia,2020-06-11,2020-06-18,1526,1541,1556
135,Slovenia,2020-06-11,2020-06-18,1477,1488,1499
136,Somalia,2020-06-11,2020-06-18,2204,2513,2822
137,South Africa,2020-06-11,2020-06-18,40792,58568,76344
138,Spain,2020-06-11,2020-06-18,240660,242707,244754
139,Sri Lanka,2020-06-11,2020-06-18,1797,1877,1957
140,Sudan,2020-06-11,2020-06-18,5714,6730,7746
141,Suriname,2020-06-11,2020-06-18,82,168,254
142,Sweden,2020-06-11,2020-06-18,41883,48288,54693
143,Switzerland,2020-06-11,2020-06-18,30913,31044,31175
144,Tanzania,2020-06-11,2020-06-18,509,509,509
145,Thailand,2020-06-11,2020-06-18,3101,3125,3149
146,Togo,2020-06-11,2020-06-18,465,524,583
147,Trinidad and Tobago,2020-06-11,2020-06-18,117,117,117
148,Tunisia,2020-06-11,2020-06-18,1087,1087,1087
149,Turkey,2020-06-11,2020-06-18,167410,174023,180636
150,Uganda,2020-06-11,2020-06-18,522,679,836
151,Ukraine,2020-06-11,2020-06-18,25981,29706,33431
152,United Arab Emirates,2020-06-11,2020-06-18,37018,40986,44954
153,United Kingdom,2020-06-11,2020-06-18,283079,292860,302641
154,Uruguay,2020-06-11,2020-06-18,832,847,862
155,US,2020-06-11,2020-06-18,1872660,2023347,2174034
156,Uzbekistan,2020-06-11,2020-06-18,3939,4741,5543
157,Venezuela,2020-06-11,2020-06-18,2087,2814,3541
158,Vietnam,2020-06-11,2020-06-18,328,332,336
159,Zambia,2020-06-11,2020-06-18,1089,1200,1311
160,Zimbabwe,2020-06-11,2020-06-18,237,332,427
