,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-08-03,2020-08-10,36263,36747,37231
1,Albania,2020-08-03,2020-08-10,4880,5620,6360
2,Algeria,2020-08-03,2020-08-10,27973,31972,35971
3,Andorra,2020-08-03,2020-08-10,907,937,967
4,Angola,2020-08-03,2020-08-10,950,1280,1610
5,Antigua and Barbuda,2020-08-03,2020-08-10,86,92,98
6,Argentina,2020-08-03,2020-08-10,167416,206743,246070
7,Armenia,2020-08-03,2020-08-10,37390,39102,40814
8,Australia,2020-08-03,2020-08-10,15303,18730,22157
9,Austria,2020-08-03,2020-08-10,20558,21385,22212
10,Azerbaijan,2020-08-03,2020-08-10,30446,32684,34922
11,Bahamas,2020-08-03,2020-08-10,382,679,976
12,Bahrain,2020-08-03,2020-08-10,39482,41835,44188
13,Bangladesh,2020-08-03,2020-08-10,226225,242102,257979
14,Barbados,2020-08-03,2020-08-10,110,132,154
15,Belarus,2020-08-03,2020-08-10,67251,68166,69081
16,Belgium,2020-08-03,2020-08-10,66428,70314,74200
17,Benin,2020-08-03,2020-08-10,1770,1805,1840
18,Bhutan,2020-08-03,2020-08-10,99,103,107
19,Bolivia,2020-08-03,2020-08-10,71181,81846,92511
20,Bosnia and Herzegovina,2020-08-03,2020-08-10,10498,12462,14426
21,Brazil,2020-08-03,2020-08-10,2442375,2750318,3058261
22,Brunei,2020-08-03,2020-08-10,141,141,141
23,Bulgaria,2020-08-03,2020-08-10,10621,12159,13697
24,Burkina Faso,2020-08-03,2020-08-10,1100,1150,1200
25,Cabo Verde,2020-08-03,2020-08-10,2328,2583,2838
26,Cambodia,2020-08-03,2020-08-10,226,240,254
27,Cameroon,2020-08-03,2020-08-10,17110,17255,17400
28,Canada,2020-08-03,2020-08-10,116471,118973,121475
29,Central African Republic,2020-08-03,2020-08-10,4599,4614,4629
30,Chad,2020-08-03,2020-08-10,922,936,950
31,Chile,2020-08-03,2020-08-10,347923,361493,375063
32,China,2020-08-03,2020-08-10,86783,88099,89415
33,Colombia,2020-08-03,2020-08-10,257101,327850,398599
34,Congo (Brazzaville),2020-08-03,2020-08-10,3200,3546,3892
35,Congo (Kinshasa),2020-08-03,2020-08-10,8844,9133,9422
36,Costa Rica,2020-08-03,2020-08-10,15841,19402,22963
37,Cote d'Ivoire,2020-08-03,2020-08-10,15655,16220,16785
38,Croatia,2020-08-03,2020-08-10,4881,5294,5707
39,Diamond Princess,2020-08-03,2020-08-10,712,712,712
40,Cuba,2020-08-03,2020-08-10,2532,2670,2808
41,Cyprus,2020-08-03,2020-08-10,1060,1155,1250
42,Czechia,2020-08-03,2020-08-10,15516,17008,18500
43,Denmark,2020-08-03,2020-08-10,13775,14235,14695
44,Djibouti,2020-08-03,2020-08-10,5059,5240,5421
45,Dominican Republic,2020-08-03,2020-08-10,64156,73117,82078
46,Ecuador,2020-08-03,2020-08-10,81161,87041,92921
47,Egypt,2020-08-03,2020-08-10,92482,94640,96798
48,El Salvador,2020-08-03,2020-08-10,15035,17843,20651
49,Equatorial Guinea,2020-08-03,2020-08-10,3071,4821,6571
50,Eritrea,2020-08-03,2020-08-10,265,282,299
51,Estonia,2020-08-03,2020-08-10,2034,2080,2126
52,Eswatini,2020-08-03,2020-08-10,2316,2838,3360
53,Ethiopia,2020-08-03,2020-08-10,14547,19289,24031
54,Fiji,2020-08-03,2020-08-10,27,27,27
55,Finland,2020-08-03,2020-08-10,7398,7466,7534
56,France,2020-08-03,2020-08-10,220352,225198,230044
57,Gabon,2020-08-03,2020-08-10,7189,7646,8103
58,Gambia,2020-08-03,2020-08-10,326,498,670
59,Georgia,2020-08-03,2020-08-10,1137,1179,1221
60,Germany,2020-08-03,2020-08-10,207112,212111,217110
61,Ghana,2020-08-03,2020-08-10,33624,37812,42000
62,Greece,2020-08-03,2020-08-10,4227,4737,5247
63,Guatemala,2020-08-03,2020-08-10,45309,51542,57775
64,Guinea,2020-08-03,2020-08-10,7055,7364,7673
65,Guyana,2020-08-03,2020-08-10,389,474,559
66,Haiti,2020-08-03,2020-08-10,7340,7511,7682
67,Holy See,2020-08-03,2020-08-10,12,12,12
68,Honduras,2020-08-03,2020-08-10,39741,43794,47847
69,Hungary,2020-08-03,2020-08-10,4448,4544,4640
70,Iceland,2020-08-03,2020-08-10,1854,1915,1976
71,India,2020-08-03,2020-08-10,1480073,1855745,2231417
72,Indonesia,2020-08-03,2020-08-10,100303,113134,125965
73,Iran,2020-08-03,2020-08-10,293606,312035,330464
74,Iraq,2020-08-03,2020-08-10,112585,131886,151187
75,Ireland,2020-08-03,2020-08-10,25892,26208,26524
76,Israel,2020-08-03,2020-08-10,63985,74430,84875
77,Italy,2020-08-03,2020-08-10,246286,248229,250172
78,Jamaica,2020-08-03,2020-08-10,853,905,957
79,Japan,2020-08-03,2020-08-10,31142,40099,49056
80,Jordan,2020-08-03,2020-08-10,1176,1218,1260
81,Kazakhstan,2020-08-03,2020-08-10,84648,93820,102992
82,Kenya,2020-08-03,2020-08-10,17975,22597,27219
83,"Korea, South",2020-08-03,2020-08-10,14203,14423,14643
84,Kuwait,2020-08-03,2020-08-10,64379,68299,72219
85,Kyrgyzstan,2020-08-03,2020-08-10,33296,37129,40962
86,Latvia,2020-08-03,2020-08-10,1219,1246,1273
87,Lebanon,2020-08-03,2020-08-10,3882,5062,6242
88,Liberia,2020-08-03,2020-08-10,1167,1214,1261
89,Liechtenstein,2020-08-03,2020-08-10,86,89,92
90,Lithuania,2020-08-03,2020-08-10,2019,2120,2221
91,Luxembourg,2020-08-03,2020-08-10,6321,6864,7407
92,Madagascar,2020-08-03,2020-08-10,9690,11660,13630
93,Malaysia,2020-08-03,2020-08-10,8904,9001,9098
94,Maldives,2020-08-03,2020-08-10,3369,4293,5217
95,Malta,2020-08-03,2020-08-10,701,874,1047
96,Mauritania,2020-08-03,2020-08-10,6208,6382,6556
97,Mauritius,2020-08-03,2020-08-10,344,344,344
98,Mexico,2020-08-03,2020-08-10,395489,443813,492137
99,Moldova,2020-08-03,2020-08-10,23154,25482,27810
100,Monaco,2020-08-03,2020-08-10,116,121,126
101,Mongolia,2020-08-03,2020-08-10,289,293,297
102,Montenegro,2020-08-03,2020-08-10,2893,3301,3709
103,Morocco,2020-08-03,2020-08-10,20887,26196,31505
104,Namibia,2020-08-03,2020-08-10,1843,2406,2969
105,Nepal,2020-08-03,2020-08-10,18752,20750,22748
106,Netherlands,2020-08-03,2020-08-10,53424,55786,58148
107,New Zealand,2020-08-03,2020-08-10,1557,1567,1577
108,Nicaragua,2020-08-03,2020-08-10,3439,3672,3905
109,Niger,2020-08-03,2020-08-10,1132,1152,1172
110,Nigeria,2020-08-03,2020-08-10,41180,44129,47078
111,North Macedonia,2020-08-03,2020-08-10,10213,11128,12043
112,Norway,2020-08-03,2020-08-10,9132,9334,9536
113,Oman,2020-08-03,2020-08-10,77058,79159,81260
114,Pakistan,2020-08-03,2020-08-10,274289,280461,286633
115,Panama,2020-08-03,2020-08-10,61442,68456,75470
116,Papua New Guinea,2020-08-03,2020-08-10,62,111,160
117,Paraguay,2020-08-03,2020-08-10,4548,5724,6900
118,Peru,2020-08-03,2020-08-10,389717,433100,476483
119,Philippines,2020-08-03,2020-08-10,82040,106330,130620
120,Poland,2020-08-03,2020-08-10,43402,47469,51536
121,Portugal,2020-08-03,2020-08-10,50299,51569,52839
122,Qatar,2020-08-03,2020-08-10,109597,111322,113047
123,Romania,2020-08-03,2020-08-10,45902,54009,62116
124,Russia,2020-08-03,2020-08-10,816680,854641,892602
125,Rwanda,2020-08-03,2020-08-10,1879,2092,2305
