,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-09-07,2020-09-14,38165,38494,38823
1,Albania,2020-09-07,2020-09-14,9513,10406,11299
2,Algeria,2020-09-07,2020-09-14,44494,46653,48812
3,Andorra,2020-09-07,2020-09-14,1176,1261,1346
4,Angola,2020-09-07,2020-09-14,2654,2981,3308
5,Antigua and Barbuda,2020-09-07,2020-09-14,94,95,96
6,Argentina,2020-09-07,2020-09-14,417735,488007,558279
7,Armenia,2020-09-07,2020-09-14,43781,44845,45909
8,Australia,2020-09-07,2020-09-14,25819,26373,26927
9,Austria,2020-09-07,2020-09-14,27438,29561,31684
10,Azerbaijan,2020-09-07,2020-09-14,36435,37418,38401
11,Bahamas,2020-09-07,2020-09-14,2217,2546,2875
12,Bahrain,2020-09-07,2020-09-14,51972,56076,60180
13,Bangladesh,2020-09-07,2020-09-14,312996,327359,341722
14,Barbados,2020-09-07,2020-09-14,174,179,184
15,Belarus,2020-09-07,2020-09-14,71843,73031,74219
16,Belgium,2020-09-07,2020-09-14,85236,88769,92302
17,Benin,2020-09-07,2020-09-14,2145,2213,2281
18,Bhutan,2020-09-07,2020-09-14,225,233,241
19,Bolivia,2020-09-07,2020-09-14,116598,121604,126610
20,Bosnia and Herzegovina,2020-09-07,2020-09-14,19964,21660,23356
21,Brazil,2020-09-07,2020-09-14,3908272,4147794,4387316
22,Brunei,2020-09-07,2020-09-14,144,145,146
23,Bulgaria,2020-09-07,2020-09-14,16266,17146,18026
24,Burkina Faso,2020-09-07,2020-09-14,1368,1463,1558
25,Cabo Verde,2020-09-07,2020-09-14,3884,4358,4832
26,Cambodia,2020-09-07,2020-09-14,274,274,274
27,Cameroon,2020-09-07,2020-09-14,19142,19604,20066
28,Canada,2020-09-07,2020-09-14,130918,134295,137672
29,Central African Republic,2020-09-07,2020-09-14,4711,4729,4747
30,Chad,2020-09-07,2020-09-14,1013,1040,1067
31,Chile,2020-09-07,2020-09-14,411726,424274,436822
32,China,2020-09-07,2020-09-14,89914,90078,90242
33,Colombia,2020-09-07,2020-09-14,615094,666521,717948
34,Congo (Brazzaville),2020-09-07,2020-09-14,3979,4891,5803
35,Congo (Kinshasa),2020-09-07,2020-09-14,10097,10233,10369
36,Costa Rica,2020-09-07,2020-09-14,41287,48780,56273
37,Cote d'Ivoire,2020-09-07,2020-09-14,18067,18701,19335
38,Croatia,2020-09-07,2020-09-14,10269,12081,13893
39,Diamond Princess,2020-09-07,2020-09-14,712,712,712
40,Cuba,2020-09-07,2020-09-14,4032,4352,4672
41,Cyprus,2020-09-07,2020-09-14,1488,1510,1532
42,Czechia,2020-09-07,2020-09-14,24618,28716,32814
43,Denmark,2020-09-07,2020-09-14,17410,18540,19670
44,Djibouti,2020-09-07,2020-09-14,5387,5388,5389
45,Dominican Republic,2020-09-07,2020-09-14,94715,99898,105081
46,Ecuador,2020-09-07,2020-09-14,113767,110092,106417
47,Egypt,2020-09-07,2020-09-14,98939,100041,101143
48,El Salvador,2020-09-07,2020-09-14,25729,26413,27097
49,Equatorial Guinea,2020-09-07,2020-09-14,4941,4985,5029
50,Eritrea,2020-09-07,2020-09-14,319,330,341
51,Estonia,2020-09-07,2020-09-14,2375,2532,2689
52,Eswatini,2020-09-07,2020-09-14,4577,4884,5191
53,Ethiopia,2020-09-07,2020-09-14,52131,59648,67165
54,Fiji,2020-09-07,2020-09-14,28,31,34
55,Finland,2020-09-07,2020-09-14,8086,8327,8568
56,France,2020-09-07,2020-09-14,318986,367174,415362
57,Gabon,2020-09-07,2020-09-14,8533,8608,8683
58,Gambia,2020-09-07,2020-09-14,2963,3197,3431
59,Georgia,2020-09-07,2020-09-14,1487,1684,1881
60,Germany,2020-09-07,2020-09-14,244802,253626,262450
61,Ghana,2020-09-07,2020-09-14,44298,44869,45440
62,Greece,2020-09-07,2020-09-14,10317,11663,13009
63,Guatemala,2020-09-07,2020-09-14,74074,77828,81582
64,Guinea,2020-09-07,2020-09-14,9409,9816,10223
65,Guyana,2020-09-07,2020-09-14,1306,1560,1814
66,Haiti,2020-09-07,2020-09-14,8224,8376,8528
67,Holy See,2020-09-07,2020-09-14,12,12,12
68,Honduras,2020-09-07,2020-09-14,61014,64814,68614
69,Hungary,2020-09-07,2020-09-14,6139,8963,11787
70,Iceland,2020-09-07,2020-09-14,2107,2143,2179
71,India,2020-09-07,2020-09-14,3691166,4280422,4869678
72,Indonesia,2020-09-07,2020-09-14,174796,196989,219182
73,Iran,2020-09-07,2020-09-14,375212,388810,402408
