,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-06-18,2020-06-25,22890,27532,32174
1,Albania,2020-06-18,2020-06-25,1385,1788,2191
2,Algeria,2020-06-18,2020-06-25,10589,11385,12181
3,Andorra,2020-06-18,2020-06-25,852,855,858
4,Angola,2020-06-18,2020-06-25,118,166,214
5,Antigua and Barbuda,2020-06-18,2020-06-25,26,26,26
6,Argentina,2020-06-18,2020-06-25,27373,37510,47647
7,Armenia,2020-06-18,2020-06-25,14669,18698,22727
8,Australia,2020-06-18,2020-06-25,7289,7409,7529
9,Austria,2020-06-18,2020-06-25,17034,17223,17412
10,Azerbaijan,2020-06-18,2020-06-25,8882,11329,13776
11,Bahamas,2020-06-18,2020-06-25,103,104,105
12,Bahrain,2020-06-18,2020-06-25,16667,20430,24193
13,Bangladesh,2020-06-18,2020-06-25,78052,102292,126532
14,Barbados,2020-06-18,2020-06-25,96,97,98
15,Belarus,2020-06-18,2020-06-25,51816,56657,61498
16,Belgium,2020-06-18,2020-06-25,59711,60348,60985
17,Benin,2020-06-18,2020-06-25,305,597,889
18,Bhutan,2020-06-18,2020-06-25,62,67,72
19,Bolivia,2020-06-18,2020-06-25,16165,21499,26833
20,Bosnia and Herzegovina,2020-06-18,2020-06-25,2832,3174,3516
21,Brazil,2020-06-18,2020-06-25,802828,978142,1153456
22,Brunei,2020-06-18,2020-06-25,141,141,141
23,Bulgaria,2020-06-18,2020-06-25,3086,3674,4262
24,Burkina Faso,2020-06-18,2020-06-25,892,899,906
25,Cabo Verde,2020-06-18,2020-06-25,657,823,989
26,Cambodia,2020-06-18,2020-06-25,126,129,132
27,Cameroon,2020-06-18,2020-06-25,8681,9864,11047
28,Canada,2020-06-18,2020-06-25,99159,101877,104595
29,Central African Republic,2020-06-18,2020-06-25,1952,2605,3258
30,Chad,2020-06-18,2020-06-25,848,854,860
31,Chile,2020-06-18,2020-06-25,154092,225103,296114
32,China,2020-06-18,2020-06-25,84216,84494,84772
33,Colombia,2020-06-18,2020-06-25,43810,57202,70594
34,Congo (Brazzaville),2020-06-18,2020-06-25,728,883,1038
35,Congo (Kinshasa),2020-06-18,2020-06-25,4515,5283,6051
36,Costa Rica,2020-06-18,2020-06-25,1538,1939,2340
37,Cote d'Ivoire,2020-06-18,2020-06-25,4404,6444,8484
38,Croatia,2020-06-18,2020-06-25,2249,2269,2289
39,Diamond Princess,2020-06-18,2020-06-25,712,712,712
40,Cuba,2020-06-18,2020-06-25,2219,2295,2371
41,Cyprus,2020-06-18,2020-06-25,975,985,995
42,Czechia,2020-06-18,2020-06-25,9855,10280,10705
43,Denmark,2020-06-18,2020-06-25,12235,12544,12853
44,Djibouti,2020-06-18,2020-06-25,4398,4557,4716
45,Dominican Republic,2020-06-18,2020-06-25,21437,24645,27853
46,Ecuador,2020-06-18,2020-06-25,44440,49097,53754
47,Egypt,2020-06-18,2020-06-25,39726,50437,61148
48,El Salvador,2020-06-18,2020-06-25,3373,4200,5027
49,Equatorial Guinea,2020-06-18,2020-06-25,1306,1664,2022
50,Eritrea,2020-06-18,2020-06-25,41,142,243
51,Estonia,2020-06-18,2020-06-25,1965,1977,1989
52,Eswatini,2020-06-18,2020-06-25,449,586,723
53,Ethiopia,2020-06-18,2020-06-25,2670,3954,5238
54,Fiji,2020-06-18,2020-06-25,18,18,18
55,Finland,2020-06-18,2020-06-25,7064,7119,7174
56,France,2020-06-18,2020-06-25,192493,195272,198051
57,Gabon,2020-06-18,2020-06-25,3463,4340,5217
58,Gambia,2020-06-18,2020-06-25,28,36,44
59,Georgia,2020-06-18,2020-06-25,831,893,955
60,Germany,2020-06-18,2020-06-25,186691,189817,192943
61,Ghana,2020-06-18,2020-06-25,10358,12929,15500
62,Greece,2020-06-18,2020-06-25,3088,3227,3366
63,Guatemala,2020-06-18,2020-06-25,8561,11868,15175
64,Guinea,2020-06-18,2020-06-25,4372,4841,5310
65,Guyana,2020-06-18,2020-06-25,158,183,208
66,Haiti,2020-06-18,2020-06-25,3941,4916,5891
67,Holy See,2020-06-18,2020-06-25,12,12,12
68,Honduras,2020-06-18,2020-06-25,7669,10739,13809
69,Hungary,2020-06-18,2020-06-25,4039,4079,4119
70,Iceland,2020-06-18,2020-06-25,1807,1816,1825
71,India,2020-06-18,2020-06-25,297535,380532,463529
72,Indonesia,2020-06-18,2020-06-25,35295,42762,50229
73,Iran,2020-06-18,2020-06-25,180156,197647,215138
74,Iraq,2020-06-18,2020-06-25,16675,25717,34759
75,Ireland,2020-06-18,2020-06-25,25238,25355,25472
76,Israel,2020-06-18,2020-06-25,18569,20036,21503
77,Italy,2020-06-18,2020-06-25,236142,238159,240176
78,Jamaica,2020-06-18,2020-06-25,611,638,665
79,Japan,2020-06-18,2020-06-25,17187,17588,17989
80,Jordan,2020-06-18,2020-06-25,890,1001,1112
81,Kazakhstan,2020-06-18,2020-06-25,13872,15877,17882
82,Kenya,2020-06-18,2020-06-25,3215,4257,5299
83,"Korea, South",2020-06-18,2020-06-25,12003,12306,12609
84,Kuwait,2020-06-18,2020-06-25,34432,38074,41716
85,Kyrgyzstan,2020-06-18,2020-06-25,2166,2657,3148
86,Latvia,2020-06-18,2020-06-25,1094,1108,1122
87,Lebanon,2020-06-18,2020-06-25,1402,1495,1588
88,Liberia,2020-06-18,2020-06-25,410,542,674
89,Liechtenstein,2020-06-18,2020-06-25,82,82,82
90,Lithuania,2020-06-18,2020-06-25,1752,1784,1816
91,Luxembourg,2020-06-18,2020-06-25,4052,4091,4130
92,Madagascar,2020-06-18,2020-06-25,1203,1403,1603
93,Malaysia,2020-06-18,2020-06-25,8369,8529,8689
94,Maldives,2020-06-18,2020-06-25,1976,2137,2298
95,Malta,2020-06-18,2020-06-25,640,663,686
96,Mauritania,2020-06-18,2020-06-25,1439,2424,3409
97,Mauritius,2020-06-18,2020-06-25,337,337,337
98,Mexico,2020-06-18,2020-06-25,133974,165455,196936
99,Moldova,2020-06-18,2020-06-25,10727,13106,15485
100,Monaco,2020-06-18,2020-06-25,99,99,99
101,Mongolia,2020-06-18,2020-06-25,197,204,211
102,Montenegro,2020-06-18,2020-06-25,324,337,350
103,Morocco,2020-06-18,2020-06-25,8537,9074,9611
104,Namibia,2020-06-18,2020-06-25,31,39,47
105,Nepal,2020-06-18,2020-06-25,4614,7848,11082
106,Netherlands,2020-06-18,2020-06-25,48458,49527,50596
107,New Zealand,2020-06-18,2020-06-25,1504,1507,1510
108,Nicaragua,2020-06-18,2020-06-25,1464,1823,2182
109,Niger,2020-06-18,2020-06-25,974,1020,1066
110,Nigeria,2020-06-18,2020-06-25,14554,18480,22406
111,North Macedonia,2020-06-18,2020-06-25,3538,4664,5790
112,Norway,2020-06-18,2020-06-25,8608,8708,8808
113,Oman,2020-06-18,2020-06-25,19954,26818,33682
114,Pakistan,2020-06-18,2020-06-25,125933,165062,204191
115,Panama,2020-06-18,2020-06-25,18586,23351,28116
116,Papua New Guinea,2020-06-18,2020-06-25,8,8,8
117,Paraguay,2020-06-18,2020-06-25,1230,1330,1430
118,Peru,2020-06-18,2020-06-25,214788,244388,273988
119,Philippines,2020-06-18,2020-06-25,24175,27799,31423
120,Poland,2020-06-18,2020-06-25,28201,31015,33829
121,Portugal,2020-06-18,2020-06-25,35910,38089,40268
122,Qatar,2020-06-18,2020-06-25,75071,84441,93811
123,Romania,2020-06-18,2020-06-25,21182,23080,24978
124,Russia,2020-06-18,2020-06-25,501800,560321,618842
125,Rwanda,2020-06-18,2020-06-25,494,646,798
126,Saint Lucia,2020-06-18,2020-06-25,19,19,19
127,Saint Vincent and the Grenadines,2020-06-18,2020-06-25,27,29,31
128,San Marino,2020-06-18,2020-06-25,691,696,701
129,Saudi Arabia,2020-06-18,2020-06-25,116021,145991,175961
130,Senegal,2020-06-18,2020-06-25,4759,5475,6191
131,Serbia,2020-06-18,2020-06-25,12102,12616,13130
132,Seychelles,2020-06-18,2020-06-25,11,11,11
133,Singapore,2020-06-18,2020-06-25,39387,41473,43559
134,Slovakia,2020-06-18,2020-06-25,1541,1562,1583
135,Slovenia,2020-06-18,2020-06-25,1488,1511,1534
136,Somalia,2020-06-18,2020-06-25,2513,2719,2925
137,South Africa,2020-06-18,2020-06-25,58568,83890,109212
138,Spain,2020-06-18,2020-06-25,242707,245268,247829
139,Sri Lanka,2020-06-18,2020-06-25,1877,1947,2017
140,Sudan,2020-06-18,2020-06-25,6730,8020,9310
141,Suriname,2020-06-18,2020-06-25,168,277,386
142,Sweden,2020-06-18,2020-06-25,48288,56043,63798
143,Switzerland,2020-06-18,2020-06-25,31044,31200,31356
144,Tanzania,2020-06-18,2020-06-25,509,509,509
145,Thailand,2020-06-18,2020-06-25,3125,3141,3157
146,Togo,2020-06-18,2020-06-25,524,547,570
147,Trinidad and Tobago,2020-06-18,2020-06-25,117,123,129
148,Tunisia,2020-06-18,2020-06-25,1087,1132,1177
149,Turkey,2020-06-18,2020-06-25,174023,184031,194039
150,Uganda,2020-06-18,2020-06-25,679,741,803
151,Ukraine,2020-06-18,2020-06-25,29706,34833,39960
152,United Arab Emirates,2020-06-18,2020-06-25,40986,43752,46518
153,United Kingdom,2020-06-18,2020-06-25,292860,301935,311010
