,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2021-02-05,2021-02-12,54939,55265,55591
1,Albania,2021-02-05,2021-02-12,76350,83082,89814
2,Algeria,2021-02-05,2021-02-12,106887,108629,110371
3,Andorra,2021-02-05,2021-02-12,9837,10172,10507
4,Angola,2021-02-05,2021-02-12,19723,20030,20337
5,Antigua and Barbuda,2021-02-05,2021-02-12,218,277,336
6,Argentina,2021-02-05,2021-02-12,1915362,1970009,2024656
7,Armenia,2021-02-05,2021-02-12,166728,167726,168724
8,Australia,2021-02-05,2021-02-12,28806,28848,28890
9,Austria,2021-02-05,2021-02-12,411730,421189,430648
10,Azerbaijan,2021-02-05,2021-02-12,229935,230907,231879
11,Bahamas,2021-02-05,2021-02-12,8167,8256,8345
12,Bahrain,2021-02-05,2021-02-12,101971,106198,110425
13,Bangladesh,2021-02-05,2021-02-12,534407,537465,540523
14,Barbados,2021-02-05,2021-02-12,1498,1656,1814
15,Belarus,2021-02-05,2021-02-12,244718,255172,265626
16,Belgium,2021-02-05,2021-02-12,705120,721432,737744
17,Benin,2021-02-05,2021-02-12,3786,4193,4600
18,Bhutan,2021-02-05,2021-02-12,858,861,864
19,Bolivia,2021-02-05,2021-02-12,213392,225910,238428
20,Bosnia and Herzegovina,2021-02-05,2021-02-12,121497,123434,125371
21,Brazil,2021-02-05,2021-02-12,9118513,9447165,9775817
22,Brunei,2021-02-05,2021-02-12,180,180,180
23,Bulgaria,2021-02-05,2021-02-12,218269,223059,227849
24,Burkina Faso,2021-02-05,2021-02-12,10423,11143,11863
25,Cabo Verde,2021-02-05,2021-02-12,13897,14306,14715
26,Cambodia,2021-02-05,2021-02-12,463,472,481
27,Cameroon,2021-02-05,2021-02-12,29617,30313,31009
28,Canada,2021-02-05,2021-02-12,774932,802530,830128
29,Central African Republic,2021-02-05,2021-02-12,4981,4989,4997
30,Chad,2021-02-05,2021-02-12,3321,3450,3579
31,Chile,2021-02-05,2021-02-12,718749,744019,769289
32,China,2021-02-05,2021-02-12,99848,100318,100788
33,Colombia,2021-02-05,2021-02-12,2077633,2142660,2207687
34,Congo (Brazzaville),2021-02-05,2021-02-12,7887,8060,8233
35,Congo (Kinshasa),2021-02-05,2021-02-12,22455,23371,24287
36,Costa Rica,2021-02-05,2021-02-12,193276,196438,199600
37,Cote d'Ivoire,2021-02-05,2021-02-12,27934,29295,30656
38,Croatia,2021-02-05,2021-02-12,231539,234702,237865
39,Diamond Princess,2021-02-05,2021-02-12,712,712,712
40,Cuba,2021-02-05,2021-02-12,24764,31190,37616
41,Cyprus,2021-02-05,2021-02-12,30657,31512,32367
42,Czechia,2021-02-05,2021-02-12,972642,1021477,1070312
43,Denmark,2021-02-05,2021-02-12,198348,201458,204568
44,Djibouti,2021-02-05,2021-02-12,5930,5941,5952
45,Dominican Republic,2021-02-05,2021-02-12,210412,220426,230440
46,Ecuador,2021-02-05,2021-02-12,246687,255412,264137
47,Egypt,2021-02-05,2021-02-12,164871,168597,172323
48,El Salvador,2021-02-05,2021-02-12,53989,56025,58061
49,Equatorial Guinea,2021-02-05,2021-02-12,5516,5578,5640
50,Eritrea,2021-02-05,2021-02-12,2135,2326,2517
51,Estonia,2021-02-05,2021-02-12,43343,46925,50507
52,Eswatini,2021-02-05,2021-02-12,15471,16137,16803
53,Ethiopia,2021-02-05,2021-02-12,136365,140883,145401
54,Fiji,2021-02-05,2021-02-12,55,56,57
55,Finland,2021-02-05,2021-02-12,44402,46894,49386
56,France,2021-02-05,2021-02-12,3212640,3355678,3498716
57,Gabon,2021-02-05,2021-02-12,10748,11457,12166
58,Gambia,2021-02-05,2021-02-12,4019,4184,4349
59,Georgia,2021-02-05,2021-02-12,256956,261018,265080
