,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-09-20,2020-09-27,38716,39044,39372
1,Albania,2020-09-20,2020-09-27,11353,12385,13417
2,Algeria,2020-09-20,2020-09-27,48254,49826,51398
3,Andorra,2020-09-20,2020-09-27,1344,1564,1784
4,Angola,2020-09-20,2020-09-27,3388,3991,4594
5,Antigua and Barbuda,2020-09-20,2020-09-27,95,96,97
6,Argentina,2020-09-20,2020-09-27,555537,631365,707193
7,Armenia,2020-09-20,2020-09-27,45862,47431,49000
8,Australia,2020-09-20,2020-09-27,26692,26912,27132
9,Austria,2020-09-20,2020-09-27,33159,38095,43031
10,Azerbaijan,2020-09-20,2020-09-27,38327,39188,40049
11,Bahamas,2020-09-20,2020-09-27,2928,3315,3702
12,Bahrain,2020-09-20,2020-09-27,60307,65039,69771
13,Bangladesh,2020-09-20,2020-09-27,337520,348918,360316
14,Barbados,2020-09-20,2020-09-27,181,189,197
15,Belarus,2020-09-20,2020-09-27,74173,75674,77175
16,Belgium,2020-09-20,2020-09-27,93455,102295,111135
17,Benin,2020-09-20,2020-09-27,2267,2280,2293
18,Bhutan,2020-09-20,2020-09-27,245,261,277
19,Bolivia,2020-09-20,2020-09-27,126791,130676,134561
20,Bosnia and Herzegovina,2020-09-20,2020-09-27,23465,25428,27391
21,Brazil,2020-09-20,2020-09-27,4330455,4544629,4758803
22,Brunei,2020-09-20,2020-09-27,145,145,145
23,Bulgaria,2020-09-20,2020-09-27,17918,18863,19808
24,Burkina Faso,2020-09-20,2020-09-27,1707,1846,1985
25,Cabo Verde,2020-09-20,2020-09-27,4813,5257,5701
26,Cambodia,2020-09-20,2020-09-27,275,275,275
27,Cameroon,2020-09-20,2020-09-27,20167,20431,20695
28,Canada,2020-09-20,2020-09-27,138640,145750,152860
29,Central African Republic,2020-09-20,2020-09-27,4749,4786,4823
30,Chad,2020-09-20,2020-09-27,1084,1151,1218
31,Chile,2020-09-20,2020-09-27,434748,446274,457800
32,China,2020-09-20,2020-09-27,90197,90369,90541
33,Colombia,2020-09-20,2020-09-27,716319,765076,813833
34,Congo (Brazzaville),2020-09-20,2020-09-27,4928,4986,5044
35,Congo (Kinshasa),2020-09-20,2020-09-27,10390,10515,10640
36,Costa Rica,2020-09-20,2020-09-27,55454,63712,71970
37,Cote d'Ivoire,2020-09-20,2020-09-27,19013,19320,19627
38,Croatia,2020-09-20,2020-09-27,13533,14922,16311
39,Diamond Princess,2020-09-20,2020-09-27,712,712,712
40,Cuba,2020-09-20,2020-09-27,4684,5091,5498
41,Cyprus,2020-09-20,2020-09-27,1526,1600,1674
42,Czechia,2020-09-20,2020-09-27,36188,49290,62392
43,Denmark,2020-09-20,2020-09-27,20327,23353,26379
44,Djibouti,2020-09-20,2020-09-27,5395,5403,5411
45,Dominican Republic,2020-09-20,2020-09-27,103660,108289,112918
46,Ecuador,2020-09-20,2020-09-27,118594,126419,134244
47,Egypt,2020-09-20,2020-09-27,101009,102015,103021
48,El Salvador,2020-09-20,2020-09-27,26928,27553,28178
49,Equatorial Guinea,2020-09-20,2020-09-27,4996,5002,5008
50,Eritrea,2020-09-20,2020-09-27,361,364,367
51,Estonia,2020-09-20,2020-09-27,2676,2924,3172
52,Eswatini,2020-09-20,2020-09-27,5075,5269,5463
53,Ethiopia,2020-09-20,2020-09-27,64301,68820,73339
54,Fiji,2020-09-20,2020-09-27,32,32,32
55,Finland,2020-09-20,2020-09-27,8580,8980,9380
56,France,2020-09-20,2020-09-27,402893,467614,532335
57,Gabon,2020-09-20,2020-09-27,8643,8696,8749
58,Gambia,2020-09-20,2020-09-27,3405,3526,3647
59,Georgia,2020-09-20,2020-09-27,2227,3502,4777
60,Germany,2020-09-20,2020-09-27,261737,273965,286193
61,Ghana,2020-09-20,2020-09-27,45434,46004,46574
62,Greece,2020-09-20,2020-09-27,13240,15142,17044
63,Guatemala,2020-09-20,2020-09-27,81909,85444,88979
64,Guinea,2020-09-20,2020-09-27,10045,10325,10605
65,Guyana,2020-09-20,2020-09-27,1853,2269,2685
66,Haiti,2020-09-20,2020-09-27,8493,8619,8745
67,Holy See,2020-09-20,2020-09-27,12,12,12
68,Honduras,2020-09-20,2020-09-27,67789,71616,75443
69,Hungary,2020-09-20,2020-09-27,12309,17990,23671
70,Iceland,2020-09-20,2020-09-27,2165,2307,2449
71,India,2020-09-20,2020-09-27,4846427,5487580,6128733
72,Indonesia,2020-09-20,2020-09-27,218382,244676,270970
73,Iran,2020-09-20,2020-09-27,402029,422140,442251
74,Iraq,2020-09-20,2020-09-27,290309,319035,347761
75,Ireland,2020-09-20,2020-09-27,30985,32933,34881
76,Israel,2020-09-20,2020-09-27,155604,187902,220200
77,Italy,2020-09-20,2020-09-27,287753,298156,308559
78,Jamaica,2020-09-20,2020-09-27,3771,4988,6205
79,Japan,2020-09-20,2020-09-27,75646,79142,82638
80,Jordan,2020-09-20,2020-09-27,3314,4779,6244
81,Kazakhstan,2020-09-20,2020-09-27,106855,107307,107759
82,Kenya,2020-09-20,2020-09-27,36157,36981,37805
83,"Korea, South",2020-09-20,2020-09-27,22285,23045,23805
84,Kuwait,2020-09-20,2020-09-27,94764,99434,104104
85,Kyrgyzstan,2020-09-20,2020-09-27,44881,45335,45789
86,Latvia,2020-09-20,2020-09-27,1474,1525,1576
87,Lebanon,2020-09-20,2020-09-27,24310,29303,34296
88,Liberia,2020-09-20,2020-09-27,1319,1335,1351
89,Liechtenstein,2020-09-20,2020-09-27,111,113,115
90,Lithuania,2020-09-20,2020-09-27,3335,3744,4153
91,Luxembourg,2020-09-20,2020-09-27,7159,7718,8277
92,Madagascar,2020-09-20,2020-09-27,15757,16053,16349
93,Malaysia,2020-09-20,2020-09-27,9915,10219,10523
94,Maldives,2020-09-20,2020-09-27,9173,9724,10275
95,Malta,2020-09-20,2020-09-27,2352,2731,3110
96,Mauritania,2020-09-20,2020-09-27,7276,7368,7460
97,Mauritius,2020-09-20,2020-09-27,361,366,371
98,Mexico,2020-09-20,2020-09-27,668381,697663,726945
99,Moldova,2020-09-20,2020-09-27,42978,46596,50214
100,Monaco,2020-09-20,2020-09-27,171,193,215
101,Mongolia,2020-09-20,2020-09-27,311,312,313
102,Montenegro,2020-09-20,2020-09-27,6712,8612,10512
103,Morocco,2020-09-20,2020-09-27,86686,101743,116800
104,Namibia,2020-09-20,2020-09-27,9719,10377,11035
105,Nepal,2020-09-20,2020-09-27,54159,64122,74085
106,Netherlands,2020-09-20,2020-09-27,85876,98217,110558
107,New Zealand,2020-09-20,2020-09-27,1798,1815,1832
108,Nicaragua,2020-09-20,2020-09-27,4818,4961,5104
109,Niger,2020-09-20,2020-09-27,1180,1188,1196
110,Nigeria,2020-09-20,2020-09-27,56256,57242,58228
111,North Macedonia,2020-09-20,2020-09-27,15791,16735,17679
112,Norway,2020-09-20,2020-09-27,12154,12897,13640
113,Oman,2020-09-20,2020-09-27,89746,93475,97204
