,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-06-02,2020-06-09,11831,16509,21187
1,Albania,2020-06-02,2020-06-09,1029,1164,1299
2,Algeria,2020-06-02,2020-06-09,8697,9626,10555
3,Andorra,2020-06-02,2020-06-09,763,844,925
4,Angola,2020-06-02,2020-06-09,70,86,102
5,Antigua and Barbuda,2020-06-02,2020-06-09,25,26,27
6,Argentina,2020-06-02,2020-06-09,13228,18319,23410
7,Armenia,2020-06-02,2020-06-09,7402,10009,12616
8,Australia,2020-06-02,2020-06-09,7139,7229,7319
9,Austria,2020-06-02,2020-06-09,16557,16759,16961
10,Azerbaijan,2020-06-02,2020-06-09,4403,5935,7467
11,Bahamas,2020-06-02,2020-06-09,100,102,104
12,Bahrain,2020-06-02,2020-06-09,9366,12311,15256
13,Bangladesh,2020-06-02,2020-06-09,36751,52445,68139
14,Barbados,2020-06-02,2020-06-09,92,92,92
15,Belarus,2020-06-02,2020-06-09,38059,44255,50451
16,Belgium,2020-06-02,2020-06-09,57455,58615,59775
17,Benin,2020-06-02,2020-06-09,208,244,280
18,Bhutan,2020-06-02,2020-06-09,27,47,67
19,Bolivia,2020-06-02,2020-06-09,7136,10991,14846
20,Bosnia and Herzegovina,2020-06-02,2020-06-09,2416,2535,2654
21,Brazil,2020-06-02,2020-06-09,391222,555383,719544
22,Brunei,2020-06-02,2020-06-09,141,141,141
23,Bulgaria,2020-06-02,2020-06-09,2443,2538,2633
24,Burkina Faso,2020-06-02,2020-06-09,832,881,930
25,Cabo Verde,2020-06-02,2020-06-09,390,466,542
26,Cambodia,2020-06-02,2020-06-09,124,125,126
27,Cameroon,2020-06-02,2020-06-09,5436,6585,7734
28,Canada,2020-06-02,2020-06-09,88090,93959,99828
29,Central African Republic,2020-06-02,2020-06-09,671,1069,1467
30,Chad,2020-06-02,2020-06-09,700,803,906
31,Chile,2020-06-02,2020-06-09,77961,108686,139411
32,China,2020-06-02,2020-06-09,84103,84161,84219
