,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-09-15,2020-09-22,38520,38815,39110
1,Albania,2020-09-15,2020-09-22,10553,11672,12791
2,Algeria,2020-09-15,2020-09-22,46938,48734,50530
3,Andorra,2020-09-15,2020-09-22,1261,1438,1615
4,Angola,2020-09-15,2020-09-22,3033,3569,4105
5,Antigua and Barbuda,2020-09-15,2020-09-22,95,95,95
6,Argentina,2020-09-15,2020-09-22,500034,577338,654642
7,Armenia,2020-09-15,2020-09-22,44953,46119,47285
8,Australia,2020-09-15,2020-09-22,26465,26778,27091
9,Austria,2020-09-15,2020-09-22,30081,34305,38529
10,Azerbaijan,2020-09-15,2020-09-22,37557,38517,39477
11,Bahamas,2020-09-15,2020-09-22,2585,3032,3479
12,Bahrain,2020-09-15,2020-09-22,56778,61643,66508
13,Bangladesh,2020-09-15,2020-09-22,329251,341056,352861
14,Barbados,2020-09-15,2020-09-22,180,184,188
15,Belarus,2020-09-15,2020-09-22,73208,74552,75896
16,Belgium,2020-09-15,2020-09-22,89141,94795,100449
17,Benin,2020-09-15,2020-09-22,2213,2267,2321
18,Bhutan,2020-09-15,2020-09-22,234,246,258
19,Bolivia,2020-09-15,2020-09-22,122308,128286,134264
20,Bosnia and Herzegovina,2020-09-15,2020-09-22,21961,23929,25897
21,Brazil,2020-09-15,2020-09-22,4162073,4382263,4602453
22,Brunei,2020-09-15,2020-09-22,145,145,145
23,Bulgaria,2020-09-15,2020-09-22,17313,18216,19119
24,Burkina Faso,2020-09-15,2020-09-22,1466,1733,2000
25,Cabo Verde,2020-09-15,2020-09-22,4400,4904,5408
26,Cambodia,2020-09-15,2020-09-22,274,275,276
27,Cameroon,2020-09-15,2020-09-22,19848,20271,20694
28,Canada,2020-09-15,2020-09-22,135757,140900,146043
29,Central African Republic,2020-09-15,2020-09-22,4735,4772,4809
30,Chad,2020-09-15,2020-09-22,1045,1087,1129
31,Chile,2020-09-15,2020-09-22,425541,437983,450425
32,China,2020-09-15,2020-09-22,90087,90235,90383
33,Colombia,2020-09-15,2020-09-22,671533,728590,785647
34,Congo (Brazzaville),2020-09-15,2020-09-22,4891,4934,4977
35,Congo (Kinshasa),2020-09-15,2020-09-22,10292,10401,10510
36,Costa Rica,2020-09-15,2020-09-22,49897,58137,66377
37,Cote d'Ivoire,2020-09-15,2020-09-22,18778,19100,19422
38,Croatia,2020-09-15,2020-09-22,12285,13749,15213
39,Diamond Princess,2020-09-15,2020-09-22,712,712,712
40,Cuba,2020-09-15,2020-09-22,4377,4803,5229
41,Cyprus,2020-09-15,2020-09-22,1511,1540,1569
42,Czechia,2020-09-15,2020-09-22,29877,38896,47915
43,Denmark,2020-09-15,2020-09-22,18784,21013,23242
44,Djibouti,2020-09-15,2020-09-22,5388,5396,5404
45,Dominican Republic,2020-09-15,2020-09-22,100131,104803,109475
46,Ecuador,2020-09-15,2020-09-22,110757,119553,128349
47,Egypt,2020-09-15,2020-09-22,100228,101340,102452
48,El Salvador,2020-09-15,2020-09-22,26511,27088,27665
49,Equatorial Guinea,2020-09-15,2020-09-22,4985,5000,5015
50,Eritrea,2020-09-15,2020-09-22,341,364,387
51,Estonia,2020-09-15,2020-09-22,2564,2722,2880
52,Eswatini,2020-09-15,2020-09-22,4904,5128,5352
53,Ethiopia,2020-09-15,2020-09-22,60784,65486,70188
54,Fiji,2020-09-15,2020-09-22,31,32,33
55,Finland,2020-09-15,2020-09-22,8337,8725,9113
56,France,2020-09-15,2020-09-22,373718,433905,494092
57,Gabon,2020-09-15,2020-09-22,8608,8654,8700
58,Gambia,2020-09-15,2020-09-22,3275,3428,3581
59,Georgia,2020-09-15,2020-09-22,1729,2562,3395
60,Germany,2020-09-15,2020-09-22,254957,265014,275071
61,Ghana,2020-09-15,2020-09-22,45012,45655,46298
62,Greece,2020-09-15,2020-09-22,11832,13730,15628
63,Guatemala,2020-09-15,2020-09-22,78721,82684,86647
64,Guinea,2020-09-15,2020-09-22,9848,10111,10374
65,Guyana,2020-09-15,2020-09-22,1613,1958,2303
66,Haiti,2020-09-15,2020-09-22,8376,8530,8684
67,Holy See,2020-09-15,2020-09-22,12,12,12
68,Honduras,2020-09-15,2020-09-22,65218,68620,72022
69,Hungary,2020-09-15,2020-09-22,9304,13879,18454
70,Iceland,2020-09-15,2020-09-22,2150,2174,2198
71,India,2020-09-15,2020-09-22,4370128,5020359,5670590
72,Indonesia,2020-09-15,2020-09-22,200035,225030,250025
73,Iran,2020-09-15,2020-09-22,391112,407353,423594
74,Iraq,2020-09-15,2020-09-22,269578,298702,327826
75,Ireland,2020-09-15,2020-09-22,30080,31549,33018
