,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-08-11,2020-08-18,36782,37269,37756
1,Albania,2020-08-11,2020-08-18,5750,6676,7602
2,Algeria,2020-08-11,2020-08-18,32504,36204,39904
3,Andorra,2020-08-11,2020-08-18,939,963,987
4,Angola,2020-08-11,2020-08-18,1344,1735,2126
5,Antigua and Barbuda,2020-08-11,2020-08-18,92,92,92
6,Argentina,2020-08-11,2020-08-18,213535,260911,308287
7,Armenia,2020-08-11,2020-08-18,39298,40593,41888
8,Australia,2020-08-11,2020-08-18,19445,22127,24809
9,Austria,2020-08-11,2020-08-18,21481,22245,23009
10,Azerbaijan,2020-08-11,2020-08-18,32910,33731,34552
11,Bahamas,2020-08-11,2020-08-18,715,989,1263
12,Bahrain,2020-08-11,2020-08-18,42132,44804,47476
13,Bangladesh,2020-08-11,2020-08-18,244020,263503,282986
14,Barbados,2020-08-11,2020-08-18,132,143,154
15,Belarus,2020-08-11,2020-08-18,68250,69005,69760
16,Belgium,2020-08-11,2020-08-18,70648,75008,79368
17,Benin,2020-08-11,2020-08-18,1914,2001,2088
18,Bhutan,2020-08-11,2020-08-18,105,113,121
19,Bolivia,2020-08-11,2020-08-18,83361,93328,103295
20,Bosnia and Herzegovina,2020-08-11,2020-08-18,12856,14708,16560
21,Brazil,2020-08-11,2020-08-18,2801921,3057470,3313019
22,Brunei,2020-08-11,2020-08-18,141,142,143
23,Bulgaria,2020-08-11,2020-08-18,12414,13722,15030
24,Burkina Faso,2020-08-11,2020-08-18,1153,1211,1269
25,Cabo Verde,2020-08-11,2020-08-18,2631,2920,3209
26,Cambodia,2020-08-11,2020-08-18,243,268,293
27,Cameroon,2020-08-11,2020-08-18,17718,18213,18708
28,Canada,2020-08-11,2020-08-18,119659,122389,125119
29,Central African Republic,2020-08-11,2020-08-18,4618,4645,4672
30,Chad,2020-08-11,2020-08-18,938,946,954
31,Chile,2020-08-11,2020-08-18,362962,376616,390270
32,China,2020-08-11,2020-08-18,88206,88956,89706
33,Colombia,2020-08-11,2020-08-18,334979,410453,485927
34,Congo (Brazzaville),2020-08-11,2020-08-18,3546,3745,3944
35,Congo (Kinshasa),2020-08-11,2020-08-18,9178,9499,9820
36,Costa Rica,2020-08-11,2020-08-18,19837,24508,29179
37,Cote d'Ivoire,2020-08-11,2020-08-18,16293,16847,17401
38,Croatia,2020-08-11,2020-08-18,5318,5740,6162
39,Diamond Princess,2020-08-11,2020-08-18,712,712,712
40,Cuba,2020-08-11,2020-08-18,2701,3093,3485
41,Cyprus,2020-08-11,2020-08-18,1180,1277,1374
42,Czechia,2020-08-11,2020-08-18,17286,18783,20280
43,Denmark,2020-08-11,2020-08-18,14314,15291,16268
