,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2021-02-20,2021-02-27,55473,55580,55687
1,Albania,2021-02-20,2021-02-27,91987,99062,106137
2,Algeria,2021-02-20,2021-02-27,110513,111764,113015
3,Andorra,2021-02-20,2021-02-27,10463,10672,10881
4,Angola,2021-02-20,2021-02-27,20329,20499,20669
5,Antigua and Barbuda,2021-02-20,2021-02-27,427,598,769
6,Argentina,2021-02-20,2021-02-27,2021553,2060625,2099697
7,Armenia,2021-02-20,2021-02-27,169022,170234,171446
8,Australia,2021-02-20,2021-02-27,28898,28926,28954
9,Austria,2021-02-20,2021-02-27,432303,443536,454769
10,Azerbaijan,2021-02-20,2021-02-27,231995,232973,233951
11,Bahamas,2021-02-20,2021-02-27,8311,8403,8495
12,Bahrain,2021-02-20,2021-02-27,112102,117234,122366
13,Bangladesh,2021-02-20,2021-02-27,540266,543024,545782
14,Barbados,2021-02-20,2021-02-27,2061,2715,3369
15,Belarus,2021-02-20,2021-02-27,267029,276990,286951
16,Belgium,2021-02-20,2021-02-27,737115,752379,767643
17,Benin,2021-02-20,2021-02-27,4560,5143,5726
18,Bhutan,2021-02-20,2021-02-27,863,866,869
19,Bolivia,2021-02-20,2021-02-27,236036,241771,247506
20,Bosnia and Herzegovina,2021-02-20,2021-02-27,125402,127537,129672
21,Brazil,2021-02-20,2021-02-27,9809754,10139148,10468542
22,Brunei,2021-02-20,2021-02-27,184,185,186
23,Bulgaria,2021-02-20,2021-02-27,229516,236439,243362
24,Burkina Faso,2021-02-20,2021-02-27,11588,11783,11978
25,Cabo Verde,2021-02-20,2021-02-27,14700,14999,15298
26,Cambodia,2021-02-20,2021-02-27,479,533,587
27,Cameroon,2021-02-20,2021-02-27,32098,33749,35400
28,Canada,2021-02-20,2021-02-27,828408,848330,868252
29,Central African Republic,2021-02-20,2021-02-27,4996,5001,5006
30,Chad,2021-02-20,2021-02-27,3622,3794,3966
31,Chile,2021-02-20,2021-02-27,772396,795845,819294
32,China,2021-02-20,2021-02-27,100578,100727,100876
33,Colombia,2021-02-20,2021-02-27,2190116,2222018,2253920
34,Congo (Brazzaville),2021-02-20,2021-02-27,8419,8419,8419
35,Congo (Kinshasa),2021-02-20,2021-02-27,24240,25080,25920
