,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-06-05,2020-06-12,13659,18969,24279
1,Albania,2020-06-05,2020-06-12,1099,1212,1325
2,Algeria,2020-06-05,2020-06-12,9134,9935,10736
3,Andorra,2020-06-05,2020-06-12,764,852,940
4,Angola,2020-06-05,2020-06-12,81,86,91
5,Antigua and Barbuda,2020-06-05,2020-06-12,25,26,27
6,Argentina,2020-06-05,2020-06-12,15419,21037,26655
7,Armenia,2020-06-05,2020-06-12,8676,11817,14958
8,Australia,2020-06-05,2020-06-12,7184,7252,7320
9,Austria,2020-06-05,2020-06-12,16655,16843,17031
10,Azerbaijan,2020-06-05,2020-06-12,4989,6860,8731
11,Bahamas,2020-06-05,2020-06-12,102,102,102
12,Bahrain,2020-06-05,2020-06-12,10449,13835,17221
13,Bangladesh,2020-06-05,2020-06-12,42844,60391,77938
14,Barbados,2020-06-05,2020-06-12,92,92,92
15,Belarus,2020-06-05,2020-06-12,40764,46868,52972
16,Belgium,2020-06-05,2020-06-12,58061,58907,59753
17,Benin,2020-06-05,2020-06-12,224,261,298
18,Bhutan,2020-06-05,2020-06-12,31,48,65
19,Bolivia,2020-06-05,2020-06-12,8731,12728,16725
20,Bosnia and Herzegovina,2020-06-05,2020-06-12,2485,2606,2727
21,Brazil,2020-06-05,2020-06-12,465166,614941,764716
22,Brunei,2020-06-05,2020-06-12,141,141,141
23,Bulgaria,2020-06-05,2020-06-12,2485,2627,2769
24,Burkina Faso,2020-06-05,2020-06-12,847,888,929
25,Cabo Verde,2020-06-05,2020-06-12,405,536,667
26,Cambodia,2020-06-05,2020-06-12,124,125,126
27,Cameroon,2020-06-05,2020-06-12,5436,7392,9348
28,Canada,2020-06-05,2020-06-12,90909,95947,100985
29,Central African Republic,2020-06-05,2020-06-12,874,1451,2028
30,Chad,2020-06-05,2020-06-12,759,836,913
31,Chile,2020-06-05,2020-06-12,90638,122499,154360
32,China,2020-06-05,2020-06-12,84123,84177,84231
33,Colombia,2020-06-05,2020-06-12,25406,36759,48112
34,Congo (Brazzaville),2020-06-05,2020-06-12,571,635,699
35,Congo (Kinshasa),2020-06-05,2020-06-12,2833,3764,4695
36,Costa Rica,2020-06-05,2020-06-12,1022,1228,1434
37,Cote d'Ivoire,2020-06-05,2020-06-12,2750,3431,4112
38,Croatia,2020-06-05,2020-06-12,2245,2247,2249
39,Diamond Princess,2020-06-05,2020-06-12,712,712,712
40,Cuba,2020-06-05,2020-06-12,2005,2133,2261
41,Cyprus,2020-06-05,2020-06-12,942,960,978
42,Czechia,2020-06-05,2020-06-12,9196,9529,9862
43,Denmark,2020-06-05,2020-06-12,11793,12075,12357
44,Djibouti,2020-06-05,2020-06-12,2914,4123,5332
45,Dominican Republic,2020-06-05,2020-06-12,16531,18708,20885
46,Ecuador,2020-06-05,2020-06-12,38571,41575,44579
47,Egypt,2020-06-05,2020-06-12,22082,31115,40148
48,El Salvador,2020-06-05,2020-06-12,2278,2849,3420
49,Equatorial Guinea,2020-06-05,2020-06-12,1306,1306,1306
50,Eritrea,2020-06-05,2020-06-12,39,39,39
51,Estonia,2020-06-05,2020-06-12,1859,1910,1961
52,Eswatini,2020-06-05,2020-06-12,279,305,331
53,Ethiopia,2020-06-05,2020-06-12,968,1805,2642
54,Fiji,2020-06-05,2020-06-12,18,18,18
55,Finland,2020-06-05,2020-06-12,6776,6941,7106
56,France,2020-06-05,2020-06-12,186923,190180,193437
57,Gabon,2020-06-05,2020-06-12,2613,3101,3589
58,Gambia,2020-06-05,2020-06-12,25,26,27
59,Georgia,2020-06-05,2020-06-12,746,805,864
60,Germany,2020-06-05,2020-06-12,182922,184924,186926
61,Ghana,2020-06-05,2020-06-12,7616,9168,10720
62,Greece,2020-06-05,2020-06-12,2909,2967,3025
63,Guatemala,2020-06-05,2020-06-12,4607,6485,8363
64,Guinea,2020-06-05,2020-06-12,3656,4060,4464
65,Guyana,2020-06-05,2020-06-12,150,153,156
66,Haiti,2020-06-05,2020-06-12,1584,2740,3896
67,Holy See,2020-06-05,2020-06-12,12,12,12
68,Honduras,2020-06-05,2020-06-12,4752,5971,7190
69,Hungary,2020-06-05,2020-06-12,3841,3970,4099
70,Iceland,2020-06-05,2020-06-12,1805,1806,1807
71,India,2020-06-05,2020-06-12,173491,236184,298877
72,Indonesia,2020-06-05,2020-06-12,25216,29521,33826
73,Iran,2020-06-05,2020-06-12,146668,167156,187644
74,Iraq,2020-06-05,2020-06-12,5873,9846,13819
75,Ireland,2020-06-05,2020-06-12,24876,25163,25450
76,Israel,2020-06-05,2020-06-12,16987,17562,18137
77,Italy,2020-06-05,2020-06-12,232248,234531,236814
78,Jamaica,2020-06-05,2020-06-12,575,595,615
79,Japan,2020-06-05,2020-06-12,16673,16958,17243
80,Jordan,2020-06-05,2020-06-12,730,784,838
81,Kazakhstan,2020-06-05,2020-06-12,9932,12312,14692
82,Kenya,2020-06-05,2020-06-12,1745,2474,3203
83,"Korea, South",2020-06-05,2020-06-12,11441,11719,11997
84,Kuwait,2020-06-05,2020-06-12,25184,30644,36104
85,Kyrgyzstan,2020-06-05,2020-06-12,1662,1936,2210
86,Latvia,2020-06-05,2020-06-12,1064,1085,1106
