,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2021-01-07,2021-01-14,51526,53207,54888
1,Albania,2021-01-07,2021-01-14,58316,61705,65094
2,Algeria,2021-01-07,2021-01-14,99610,101382,103154
3,Andorra,2021-01-07,2021-01-14,8049,8348,8647
4,Angola,2021-01-07,2021-01-14,17553,17974,18395
5,Antigua and Barbuda,2021-01-07,2021-01-14,159,163,167
6,Argentina,2021-01-07,2021-01-14,1625514,1690006,1754498
7,Armenia,2021-01-07,2021-01-14,159409,161054,162699
8,Australia,2021-01-07,2021-01-14,28425,28571,28717
9,Austria,2021-01-07,2021-01-14,360815,374730,388645
10,Azerbaijan,2021-01-07,2021-01-14,218700,222885,227070
11,Bahamas,2021-01-07,2021-01-14,7871,7959,8047
12,Bahrain,2021-01-07,2021-01-14,92675,94633,96591
13,Bangladesh,2021-01-07,2021-01-14,513510,519905,526300
14,Barbados,2021-01-07,2021-01-14,383,743,1103
15,Belarus,2021-01-07,2021-01-14,194284,206796,219308
16,Belgium,2021-01-07,2021-01-14,646496,658655,670814
17,Benin,2021-01-07,2021-01-14,3251,3304,3357
18,Bhutan,2021-01-07,2021-01-14,670,767,864
19,Bolivia,2021-01-07,2021-01-14,160124,168891,177658
20,Bosnia and Herzegovina,2021-01-07,2021-01-14,110985,113392,115799
21,Brazil,2021-01-07,2021-01-14,7675973,7961673,8247373
22,Brunei,2021-01-07,2021-01-14,157,173,189
23,Bulgaria,2021-01-07,2021-01-14,202266,207259,212252
24,Burkina Faso,2021-01-07,2021-01-14,6707,7713,8719
25,Cabo Verde,2021-01-07,2021-01-14,11840,12146,12452
26,Cambodia,2021-01-07,2021-01-14,378,386,394
27,Cameroon,2021-01-07,2021-01-14,26277,26848,27419
28,Canada,2021-01-07,2021-01-14,584409,639693,694977
29,Central African Republic,2021-01-07,2021-01-14,4963,4969,4975
30,Chad,2021-01-07,2021-01-14,2113,2358,2603
31,Chile,2021-01-07,2021-01-14,608973,629176,649379
32,China,2021-01-07,2021-01-14,95963,96484,97005
33,Colombia,2021-01-07,2021-01-14,1642775,1737347,1831919
34,Congo (Brazzaville),2021-01-07,2021-01-14,7107,7127,7147
35,Congo (Kinshasa),2021-01-07,2021-01-14,17658,18738,19818
36,Costa Rica,2021-01-07,2021-01-14,169321,176407,183493
37,Cote d'Ivoire,2021-01-07,2021-01-14,22490,23173,23856
38,Croatia,2021-01-07,2021-01-14,210837,216848,222859
39,Diamond Princess,2021-01-07,2021-01-14,712,712,712
40,Cuba,2021-01-07,2021-01-14,11863,13479,15095
41,Cyprus,2021-01-07,2021-01-14,22019,26208,30397
42,Czechia,2021-01-07,2021-01-14,718661,794740,870819
43,Denmark,2021-01-07,2021-01-14,164116,177507,190898
44,Djibouti,2021-01-07,2021-01-14,5831,5857,5883
45,Dominican Republic,2021-01-07,2021-01-14,170785,177493,184201
46,Ecuador,2021-01-07,2021-01-14,212512,218385,224258
47,Egypt,2021-01-07,2021-01-14,138062,146809,155556
48,El Salvador,2021-01-07,2021-01-14,45960,47948,49936
49,Equatorial Guinea,2021-01-07,2021-01-14,5277,5286,5295
50,Eritrea,2021-01-07,2021-01-14,1252,1445,1638
51,Estonia,2021-01-07,2021-01-14,27990,31751,35512
52,Eswatini,2021-01-07,2021-01-14,9358,10773,12188
53,Ethiopia,2021-01-07,2021-01-14,124264,127227,130190
54,Fiji,2021-01-07,2021-01-14,49,53,57
55,Finland,2021-01-07,2021-01-14,36107,37772,39437
56,France,2021-01-07,2021-01-14,2677666,2763370,2849074
57,Gabon,2021-01-07,2021-01-14,9571,9641,9711
58,Gambia,2021-01-07,2021-01-14,3797,3833,3869
59,Georgia,2021-01-07,2021-01-14,227420,235491,243562
60,Germany,2021-01-07,2021-01-14,1760520,1886561,2012602
61,Ghana,2021-01-07,2021-01-14,54771,55461,56151
62,Greece,2021-01-07,2021-01-14,138850,142777,146704
63,Guatemala,2021-01-07,2021-01-14,138012,141074,144136
64,Guinea,2021-01-07,2021-01-14,13722,13904,14086
65,Guyana,2021-01-07,2021-01-14,6332,6469,6606
66,Haiti,2021-01-07,2021-01-14,10015,10203,10391
67,Holy See,2021-01-07,2021-01-14,27,27,27
68,Honduras,2021-01-07,2021-01-14,121827,125118,128409
69,Hungary,2021-01-07,2021-01-14,322514,334836,347158
70,Iceland,2021-01-07,2021-01-14,5754,5845,5936
71,India,2021-01-07,2021-01-14,10266674,10413417,10560160
72,Indonesia,2021-01-07,2021-01-14,743198,797723,852248
73,Iran,2021-01-07,2021-01-14,1225142,1268263,1311384
74,Iraq,2021-01-07,2021-01-14,595291,600755,606219
75,Ireland,2021-01-07,2021-01-14,91779,127657,163535
76,Israel,2021-01-07,2021-01-14,423262,471048,518834
77,Italy,2021-01-07,2021-01-14,2107166,2220361,2333556
78,Jamaica,2021-01-07,2021-01-14,12827,13368,13909
79,Japan,2021-01-07,2021-01-14,235811,267084,298357
80,Jordan,2021-01-07,2021-01-14,294494,304071,313648
81,Kazakhstan,2021-01-07,2021-01-14,201196,206840,212484
