,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-12-20,2020-12-27,48527,49817,51107
1,Albania,2020-12-20,2020-12-27,48530,53003,57476
2,Algeria,2020-12-20,2020-12-27,92102,95203,98304
3,Andorra,2020-12-20,2020-12-27,7338,7577,7816
4,Angola,2020-12-20,2020-12-27,16188,16644,17100
5,Antigua and Barbuda,2020-12-20,2020-12-27,148,153,158
6,Argentina,2020-12-20,2020-12-27,1498160,1541285,1584410
7,Armenia,2020-12-20,2020-12-27,148325,153825,159325
8,Australia,2020-12-20,2020-12-27,28037,28198,28359
9,Austria,2020-12-20,2020-12-27,322463,338854,355245
10,Azerbaijan,2020-12-20,2020-12-27,175874,202088,228302
11,Bahamas,2020-12-20,2020-12-27,7659,7746,7833
12,Bahrain,2020-12-20,2020-12-27,89143,90282,91421
13,Bangladesh,2020-12-20,2020-12-27,490533,500713,510893
14,Barbados,2020-12-20,2020-12-27,292,307,322
15,Belarus,2020-12-20,2020-12-27,160295,173523,186751
16,Belgium,2020-12-20,2020-12-27,608137,625930,643723
17,Benin,2020-12-20,2020-12-27,3090,3167,3244
18,Bhutan,2020-12-20,2020-12-27,438,446,454
19,Bolivia,2020-12-20,2020-12-27,147150,150023,152896
20,Bosnia and Herzegovina,2020-12-20,2020-12-27,101117,105524,109931
21,Brazil,2020-12-20,2020-12-27,6901952,7238600,7575248
22,Brunei,2020-12-20,2020-12-27,152,152,152
23,Bulgaria,2020-12-20,2020-12-27,179449,191195,202941
24,Burkina Faso,2020-12-20,2020-12-27,4030,5160,6290
25,Cabo Verde,2020-12-20,2020-12-27,11357,11579,11801
26,Cambodia,2020-12-20,2020-12-27,359,363,367
27,Cameroon,2020-12-20,2020-12-27,25143,25849,26555
28,Canada,2020-12-20,2020-12-27,464443,511748,559053
29,Central African Republic,2020-12-20,2020-12-27,4936,4936,4936
30,Chad,2020-12-20,2020-12-27,1770,1890,2010
31,Chile,2020-12-20,2020-12-27,571919,585546,599173
32,China,2020-12-20,2020-12-27,94328,95050,95772
33,Colombia,2020-12-20,2020-12-27,1425774,1507222,1588670
34,Congo (Brazzaville),2020-12-20,2020-12-27,6049,6200,6351
35,Congo (Kinshasa),2020-12-20,2020-12-27,14461,15495,16529
36,Costa Rica,2020-12-20,2020-12-27,150947,157472,163997
37,Cote d'Ivoire,2020-12-20,2020-12-27,21680,21918,22156
38,Croatia,2020-12-20,2020-12-27,175886,194962,214038
39,Diamond Princess,2020-12-20,2020-12-27,712,712,712
40,Cuba,2020-12-20,2020-12-27,9423,10127,10831
41,Cyprus,2020-12-20,2020-12-27,15101,17688,20275
42,Czechia,2020-12-20,2020-12-27,579079,624140,669201
43,Denmark,2020-12-20,2020-12-27,110305,134999,159693
44,Djibouti,2020-12-20,2020-12-27,5728,5781,5834
45,Dominican Republic,2020-12-20,2020-12-27,154692,160386,166080
46,Ecuador,2020-12-20,2020-12-27,202110,206257,210404
47,Egypt,2020-12-20,2020-12-27,121575,125555,129535
48,El Salvador,2020-12-20,2020-12-27,41394,43477,45560
49,Equatorial Guinea,2020-12-20,2020-12-27,5185,5214,5243
50,Eritrea,2020-12-20,2020-12-27,711,754,797
51,Estonia,2020-12-20,2020-12-27,18055,21794,25533
52,Eswatini,2020-12-20,2020-12-27,6768,7427,8086
53,Ethiopia,2020-12-20,2020-12-27,116769,119951,123133
54,Fiji,2020-12-20,2020-12-27,46,46,46
55,Finland,2020-12-20,2020-12-27,30810,33162,35514
56,France,2020-12-20,2020-12-27,2432559,2529756,2626953
57,Gabon,2020-12-20,2020-12-27,9330,9400,9470
58,Gambia,2020-12-20,2020-12-27,3782,3786,3790
59,Georgia,2020-12-20,2020-12-27,189726,208638,227550
60,Germany,2020-12-20,2020-12-27,1350810,1514962,1679114
61,Ghana,2020-12-20,2020-12-27,52933,53653,54373
62,Greece,2020-12-20,2020-12-27,124534,131072,137610
63,Guatemala,2020-12-20,2020-12-27,129282,132765,136248
64,Guinea,2020-12-20,2020-12-27,13420,13545,13670
65,Guyana,2020-12-20,2020-12-27,5920,6125,6330
66,Haiti,2020-12-20,2020-12-27,9491,9674,9857
67,Holy See,2020-12-20,2020-12-27,27,27,27
68,Honduras,2020-12-20,2020-12-27,114359,117022,119685
69,Hungary,2020-12-20,2020-12-27,280400,302989,325578
70,Iceland,2020-12-20,2020-12-27,5557,5642,5727
71,India,2020-12-20,2020-12-27,9884100,10055560,10227020
72,Indonesia,2020-12-20,2020-12-27,617820,664930,712040
73,Iran,2020-12-20,2020-12-27,1108269,1158384,1208499
74,Iraq,2020-12-20,2020-12-27,574634,584145,593656
75,Ireland,2020-12-20,2020-12-27,76185,79542,82899
76,Israel,2020-12-20,2020-12-27,357176,374760,392344
77,Italy,2020-12-20,2020-12-27,1843712,1953185,2062658
78,Jamaica,2020-12-20,2020-12-27,11710,12224,12738
79,Japan,2020-12-20,2020-12-27,180639,199270,217901
80,Jordan,2020-12-20,2020-12-27,259614,274949,290284
81,Kazakhstan,2020-12-20,2020-12-27,186277,191650,197023
82,Kenya,2020-12-20,2020-12-27,91892,94500,97108
83,"Korea, South",2020-12-20,2020-12-27,43484,50591,57698
84,Kuwait,2020-12-20,2020-12-27,146218,147979,149740
85,Kyrgyzstan,2020-12-20,2020-12-27,77356,79254,81152
86,Latvia,2020-12-20,2020-12-27,25675,30940,36205
87,Lebanon,2020-12-20,2020-12-27,146520,158104,169688
88,Liberia,2020-12-20,2020-12-27,1676,1779,1882
89,Liechtenstein,2020-12-20,2020-12-27,1514,1758,2002
90,Lithuania,2020-12-20,2020-12-27,93101,112359,131617
91,Luxembourg,2020-12-20,2020-12-27,40755,43728,46701
92,Madagascar,2020-12-20,2020-12-27,17587,17633,17679
93,Malaysia,2020-12-20,2020-12-27,83475,93309,103143
94,Maldives,2020-12-20,2020-12-27,13368,13493,13618
95,Malta,2020-12-20,2020-12-27,11153,11714,12275
96,Mauritania,2020-12-20,2020-12-27,10971,12418,13865
97,Mauritius,2020-12-20,2020-12-27,515,524,533
98,Mexico,2020-12-20,2020-12-27,1250044,1320545,1391046
99,Moldova,2020-12-20,2020-12-27,126518,135207,143896
100,Monaco,2020-12-20,2020-12-27,668,728,788
