,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2021-02-21,2021-02-28,55492,55604,55716
1,Albania,2021-02-21,2021-02-28,93075,100246,107417
2,Algeria,2021-02-21,2021-02-28,110711,111917,113123
3,Andorra,2021-02-21,2021-02-28,10503,10699,10895
4,Angola,2021-02-21,2021-02-28,20366,20519,20672
5,Antigua and Barbuda,2021-02-21,2021-02-28,427,598,769
6,Argentina,2021-02-21,2021-02-28,2025798,2064334,2102870
7,Armenia,2021-02-21,2021-02-28,169167,170402,171637
8,Australia,2021-02-21,2021-02-28,28900,28930,28960
9,Austria,2021-02-21,2021-02-28,433487,445374,457261
10,Azerbaijan,2021-02-21,2021-02-28,232123,233129,234135
11,Bahamas,2021-02-21,2021-02-28,8311,8403,8495
12,Bahrain,2021-02-21,2021-02-28,112742,117809,122876
13,Bangladesh,2021-02-21,2021-02-28,540592,543351,546110
14,Barbados,2021-02-21,2021-02-28,2061,2772,3483
15,Belarus,2021-02-21,2021-02-28,268687,278312,287937
16,Belgium,2021-02-21,2021-02-28,738631,754473,770315
17,Benin,2021-02-21,2021-02-28,4560,5434,6308
18,Bhutan,2021-02-21,2021-02-28,864,866,868
19,Bolivia,2021-02-21,2021-02-28,236732,242292,247852
20,Bosnia and Herzegovina,2021-02-21,2021-02-28,125402,127537,129672
21,Brazil,2021-02-21,2021-02-28,9834513,10168174,10501835
22,Brunei,2021-02-21,2021-02-28,184,185,186
23,Bulgaria,2021-02-21,2021-02-28,229679,236666,243653
24,Burkina Faso,2021-02-21,2021-02-28,11588,11797,12006
25,Cabo Verde,2021-02-21,2021-02-28,14741,15048,15355
26,Cambodia,2021-02-21,2021-02-28,479,568,657
27,Cameroon,2021-02-21,2021-02-28,32098,33749,35400
28,Canada,2021-02-21,2021-02-28,830612,850737,870862
29,Central African Republic,2021-02-21,2021-02-28,4996,5001,5006
30,Chad,2021-02-21,2021-02-28,3645,3849,4053
31,Chile,2021-02-21,2021-02-28,776209,799460,822711
32,China,2021-02-21,2021-02-28,100599,100758,100917
33,Colombia,2021-02-21,2021-02-28,2195039,2226262,2257485
34,Congo (Brazzaville),2021-02-21,2021-02-28,8419,8625,8831
35,Congo (Kinshasa),2021-02-21,2021-02-28,24295,25080,25865
36,Costa Rica,2021-02-21,2021-02-28,199187,201678,204169
37,Cote d'Ivoire,2021-02-21,2021-02-28,31140,32026,32912
38,Croatia,2021-02-21,2021-02-28,237657,239945,242233
39,Diamond Princess,2021-02-21,2021-02-28,712,712,712
40,Cuba,2021-02-21,2021-02-28,38289,44523,50757
41,Cyprus,2021-02-21,2021-02-28,32513,33260,34007
42,Czechia,2021-02-21,2021-02-28,1088009,1153159,1218309
43,Denmark,2021-02-21,2021-02-28,205049,208265,211481
44,Djibouti,2021-02-21,2021-02-28,5971,6024,6077
45,Dominican Republic,2021-02-21,2021-02-28,229768,235462,241156
46,Ecuador,2021-02-21,2021-02-28,267223,274673,282123
47,Egypt,2021-02-21,2021-02-28,173813,178151,182489
48,El Salvador,2021-02-21,2021-02-28,57428,58546,59664
49,Equatorial Guinea,2021-02-21,2021-02-28,5694,5798,5902
50,Eritrea,2021-02-21,2021-02-28,2429,2685,2941
51,Estonia,2021-02-21,2021-02-28,52416,57616,62816
52,Eswatini,2021-02-21,2021-02-28,16535,16789,17043
53,Ethiopia,2021-02-21,2021-02-28,147092,152806,158520
54,Fiji,2021-02-21,2021-02-28,56,56,56
55,Finland,2021-02-21,2021-02-28,50319,53742,57165
56,France,2021-02-21,2021-02-28,3524450,3597540,3670630
57,Gabon,2021-02-21,2021-02-28,12577,13553,14529
58,Gambia,2021-02-21,2021-02-28,4414,4554,4694
59,Georgia,2021-02-21,2021-02-28,265557,268355,271153
60,Germany,2021-02-21,2021-02-28,2341744,2394515,2447286
61,Ghana,2021-02-21,2021-02-28,75836,80253,84670
62,Greece,2021-02-21,2021-02-28,172128,179802,187476
63,Guatemala,2021-02-21,2021-02-28,167279,171170,175061
64,Guinea,2021-02-21,2021-02-28,14967,15395,15823
65,Guyana,2021-02-21,2021-02-28,8231,8420,8609
66,Haiti,2021-02-21,2021-02-28,12143,12274,12405
67,Holy See,2021-02-21,2021-02-28,27,27,27
68,Honduras,2021-02-21,2021-02-28,160171,165095,170019
69,Hungary,2021-02-21,2021-02-28,387462,403023,418584
70,Iceland,2021-02-21,2021-02-28,6033,6045,6057
71,India,2021-02-21,2021-02-28,10916589,11005850,11095111
72,Indonesia,2021-02-21,2021-02-28,1217468,1278653,1339838
73,Iran,2021-02-21,2021-02-28,1518263,1574012,1629761
74,Iraq,2021-02-21,2021-02-28,643852,667937,692022
75,Ireland,2021-02-21,2021-02-28,209582,215057,220532
76,Israel,2021-02-21,2021-02-28,724380,750043,775706
77,Italy,2021-02-21,2021-02-28,2721879,2809246,2896613
78,Jamaica,2021-02-21,2021-02-28,19035,21382,23729
79,Japan,2021-02-21,2021-02-28,416154,424988,433822
80,Jordan,2021-02-21,2021-02-28,347250,363728,380206
81,Kazakhstan,2021-02-21,2021-02-28,251267,257100,262933
82,Kenya,2021-02-21,2021-02-28,102867,104201,105535
83,"Korea, South",2021-02-21,2021-02-28,83869,87324,90779
84,Kuwait,2021-02-21,2021-02-28,177701,184090,190479
85,Kyrgyzstan,2021-02-21,2021-02-28,85475,85929,86383
86,Latvia,2021-02-21,2021-02-28,76706,81519,86332
87,Lebanon,2021-02-21,2021-02-28,339129,355073,371017
88,Liberia,2021-02-21,2021-02-28,1956,1988,2020
89,Liechtenstein,2021-02-21,2021-02-28,2539,2546,2553
90,Lithuania,2021-02-21,2021-02-28,190724,194051,197378
91,Luxembourg,2021-02-21,2021-02-28,52539,53782,55025
92,Madagascar,2021-02-21,2021-02-28,19598,19831,20064
93,Malaysia,2021-02-21,2021-02-28,264269,283569,302869
94,Maldives,2021-02-21,2021-02-28,17828,18769,19710
95,Malta,2021-02-21,2021-02-28,19789,20892,21995
96,Mauritania,2021-02-21,2021-02-28,16974,17095,17216
97,Mauritius,2021-02-21,2021-02-28,595,603,611
98,Mexico,2021-02-21,2021-02-28,1992794,2041380,2089966
99,Moldova,2021-02-21,2021-02-28,170186,176752,183318
100,Monaco,2021-02-21,2021-02-28,1760,1870,1980
101,Mongolia,2021-02-21,2021-02-28,2383,2693,3003
102,Montenegro,2021-02-21,2021-02-28,68921,71995,75069
103,Morocco,2021-02-21,2021-02-28,478474,481155,483836
104,Namibia,2021-02-21,2021-02-28,35952,37483,39014
105,Nepal,2021-02-21,2021-02-28,272718,273431,274144
106,Netherlands,2021-02-21,2021-02-28,1043541,1071223,1098905
107,New Zealand,2021-02-21,2021-02-28,2336,2357,2378
108,Nicaragua,2021-02-21,2021-02-28,6347,6398,6449
109,Niger,2021-02-21,2021-02-28,4695,4733,4771
110,Nigeria,2021-02-21,2021-02-28,146184,152074,157964
111,North Macedonia,2021-02-21,2021-02-28,97052,99285,101518
112,Norway,2021-02-21,2021-02-28,66501,68532,70563
113,Oman,2021-02-21,2021-02-28,137306,139362,141418
114,Pakistan,2021-02-21,2021-02-28,564077,572334,580591
115,Panama,2021-02-21,2021-02-28,332179,336521,340863
116,Papua New Guinea,2021-02-21,2021-02-28,914,970,1026
117,Paraguay,2021-02-21,2021-02-28,144042,151718,159394
118,Peru,2021-02-21,2021-02-28,1235298,1283309,1331320
119,Philippines,2021-02-21,2021-02-28,549176,561169,573162
120,Poland,2021-02-21,2021-02-28,1588955,1638767,1688579
121,Portugal,2021-02-21,2021-02-28,785756,797525,809294
122,Qatar,2021-02-21,2021-02-28,157244,160426,163608
123,Romania,2021-02-21,2021-02-28,761963,779695,797427
124,Russia,2021-02-21,2021-02-28,4026506,4117992,4209478
125,Rwanda,2021-02-21,2021-02-28,17343,18053,18763
126,Saint Lucia,2021-02-21,2021-02-28,2519,3078,3637
127,Saint Vincent and the Grenadines,2021-02-21,2021-02-28,1418,1503,1588
128,San Marino,2021-02-21,2021-02-28,3278,3472,3666
129,Saudi Arabia,2021-02-21,2021-02-28,372732,375006,377280
130,Senegal,2021-02-21,2021-02-28,31007,32927,34847
131,Serbia,2021-02-21,2021-02-28,420879,436640,452401
132,Seychelles,2021-02-21,2021-02-28,1892,2401,2910
133,Singapore,2021-02-21,2021-02-28,59800,59869,59938
134,Slovakia,2021-02-21,2021-02-28,277682,292143,306604
135,Slovenia,2021-02-21,2021-02-28,179477,184767,190057
136,Somalia,2021-02-21,2021-02-28,5183,6017,6851
137,South Africa,2021-02-21,2021-02-28,1491807,1503796,1515785
138,Spain,2021-02-21,2021-02-28,3056035,3133122,3210209
139,Sri Lanka,2021-02-21,2021-02-28,75654,79999,84344
140,Sudan,2021-02-21,2021-02-28,29933,30128,30323
141,Suriname,2021-02-21,2021-02-28,8803,8868,8933
142,Sweden,2021-02-21,2021-02-28,608411,631166,653921
143,Switzerland,2021-02-21,2021-02-28,540727,547775,554823
144,Tanzania,2021-02-21,2021-02-28,509,509,509
145,Thailand,2021-02-21,2021-02-28,24571,25504,26437
146,Togo,2021-02-21,2021-02-28,5874,6319,6764
147,Trinidad and Tobago,2021-02-21,2021-02-28,7642,7680,7718
148,Tunisia,2021-02-21,2021-02-28,223244,228362,233480
149,Turkey,2021-02-21,2021-02-28,2586183,2638422,2690661
150,Uganda,2021-02-21,2021-02-28,40019,40213,40407
151,Ukraine,2021-02-21,2021-02-28,1316520,1351190,1385860
152,United Arab Emirates,2021-02-21,2021-02-28,348772,370425,392078
153,United Kingdom,2021-02-21,2021-02-28,4049920,4127574,4205228
154,Uruguay,2021-02-21,2021-02-28,48909,52815,56721
155,US,2021-02-21,2021-02-28,27644213,28134115,28624017
156,Uzbekistan,2021-02-21,2021-02-28,79416,79654,79892
157,Venezuela,2021-02-21,2021-02-28,133218,136068,138918
158,Vietnam,2021-02-21,2021-02-28,2228,2383,2538
159,Zambia,2021-02-21,2021-02-28,69437,74503,79569
160,Zimbabwe,2021-02-21,2021-02-28,35172,35796,36420
161,Dominica,2021-02-21,2021-02-28,121,134,147
162,Grenada,2021-02-21,2021-02-28,148,148,148
163,Mozambique,2021-02-21,2021-02-28,50265,55643,61021
164,Syria,2021-02-21,2021-02-28,14863,15179,15495
165,Timor-Leste,2021-02-21,2021-02-28,102,103,104
166,Belize,2021-02-21,2021-02-28,12145,12244,12343
167,Laos,2021-02-21,2021-02-28,45,45,45
168,Libya,2021-02-21,2021-02-28,127354,129797,132240
169,West Bank and Gaza,2021-02-21,2021-02-28,167604,173635,179666
170,Guinea-Bissau,2021-02-21,2021-02-28,2924,3115,3306
171,Mali,2021-02-21,2021-02-28,8229,8299,8369
172,Saint Kitts and Nevis,2021-02-21,2021-02-28,41,41,41
173,Kosovo,2021-02-21,2021-02-28,63805,66480,69155
174,Burma,2021-02-21,2021-02-28,141601,141750,141899
175,MS Zaandam,2021-02-21,2021-02-28,9,9,9
176,Botswana,2021-02-21,2021-02-28,24926,26524,28122
177,Burundi,2021-02-21,2021-02-28,1824,2031,2238
178,Sierra Leone,2021-02-21,2021-02-28,3821,3855,3889
179,Malawi,2021-02-21,2021-02-28,29035,30742,32449
180,South Sudan,2021-02-21,2021-02-28,5413,6583,7753
181,Western Sahara,2021-02-21,2021-02-28,0,0,0
182,Sao Tome and Principe,2021-02-21,2021-02-28,1482,1610,1738
183,Yemen,2021-02-21,2021-02-28,2145,2165,2185
