,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-06-29,2020-07-06,29157,31238,33319
1,Albania,2020-06-29,2020-07-06,1995,2466,2937
2,Algeria,2020-06-29,2020-07-06,11920,13571,15222
3,Andorra,2020-06-29,2020-07-06,855,855,855
4,Angola,2020-06-29,2020-07-06,186,276,366
5,Antigua and Barbuda,2020-06-29,2020-07-06,26,69,112
6,Argentina,2020-06-29,2020-07-06,44931,62268,79605
7,Armenia,2020-06-29,2020-07-06,20588,25127,29666
8,Australia,2020-06-29,2020-07-06,7492,7834,8176
9,Austria,2020-06-29,2020-07-06,17380,17723,18066
10,Azerbaijan,2020-06-29,2020-07-06,13207,16968,20729
11,Bahamas,2020-06-29,2020-07-06,104,104,104
12,Bahrain,2020-06-29,2020-07-06,22407,26239,30071
13,Bangladesh,2020-06-29,2020-07-06,115786,141801,167816
14,Barbados,2020-06-29,2020-07-06,97,97,97
15,Belarus,2020-06-29,2020-07-06,59023,61790,64557
16,Belgium,2020-06-29,2020-07-06,60550,61361,62172
17,Benin,2020-06-29,2020-07-06,807,1187,1567
18,Bhutan,2020-06-29,2020-07-06,68,77,86
19,Bolivia,2020-06-29,2020-07-06,25493,32125,38757
20,Bosnia and Herzegovina,2020-06-29,2020-07-06,3525,4325,5125
21,Brazil,2020-06-29,2020-07-06,1106470,1368195,1629920
22,Brunei,2020-06-29,2020-07-06,141,141,141
23,Bulgaria,2020-06-29,2020-07-06,3984,4831,5678
24,Burkina Faso,2020-06-29,2020-07-06,903,959,1015
25,Cabo Verde,2020-06-29,2020-07-06,944,1165,1386
26,Cambodia,2020-06-29,2020-07-06,130,141,152
27,Cameroon,2020-06-29,2020-07-06,12041,12592,13143
28,Canada,2020-06-29,2020-07-06,103418,105830,108242
29,Central African Republic,2020-06-29,2020-07-06,2963,3613,4263
30,Chad,2020-06-29,2020-07-06,858,866,874
31,Chile,2020-06-29,2020-07-06,246963,275999,305035
32,China,2020-06-29,2020-07-06,84624,84780,84936
33,Colombia,2020-06-29,2020-07-06,71367,91995,112623
34,Congo (Brazzaville),2020-06-29,2020-07-06,1087,1087,1087
35,Congo (Kinshasa),2020-06-29,2020-07-06,5924,6939,7954
36,Costa Rica,2020-06-29,2020-07-06,2277,3269,4261
37,Cote d'Ivoire,2020-06-29,2020-07-06,7677,9214,10751
38,Croatia,2020-06-29,2020-07-06,2336,2725,3114
39,Diamond Princess,2020-06-29,2020-07-06,712,712,712
40,Cuba,2020-06-29,2020-07-06,2315,2340,2365
41,Cyprus,2020-06-29,2020-07-06,988,996,1004
42,Czechia,2020-06-29,2020-07-06,10523,11805,13087
43,Denmark,2020-06-29,2020-07-06,12727,12951,13175
44,Djibouti,2020-06-29,2020-07-06,4599,4656,4713
45,Dominican Republic,2020-06-29,2020-07-06,27370,31816,36262
46,Ecuador,2020-06-29,2020-07-06,50640,55665,60690
47,Egypt,2020-06-29,2020-07-06,56809,66754,76699
48,El Salvador,2020-06-29,2020-07-06,4808,6173,7538
49,Equatorial Guinea,2020-06-29,2020-07-06,1664,2001,2338
50,Eritrea,2020-06-29,2020-07-06,143,191,239
51,Estonia,2020-06-29,2020-07-06,1981,1987,1993
52,Eswatini,2020-06-29,2020-07-06,643,795,947
53,Ethiopia,2020-06-29,2020-07-06,4663,5846,7029
54,Fiji,2020-06-29,2020-07-06,18,18,18
55,Finland,2020-06-29,2020-07-06,7144,7209,7274
56,France,2020-06-29,2020-07-06,198009,201522,205035
57,Gabon,2020-06-29,2020-07-06,4739,5394,6049
58,Gambia,2020-06-29,2020-07-06,41,47,53
59,Georgia,2020-06-29,2020-07-06,908,926,944
60,Germany,2020-06-29,2020-07-06,191768,195042,198316
61,Ghana,2020-06-29,2020-07-06,14154,17351,20548
62,Greece,2020-06-29,2020-07-06,3287,3390,3493
63,Guatemala,2020-06-29,2020-07-06,13769,17409,21049
64,Guinea,2020-06-29,2020-07-06,4988,5351,5714
65,Guyana,2020-06-29,2020-07-06,205,235,265
66,Haiti,2020-06-29,2020-07-06,5211,5933,6655
67,Holy See,2020-06-29,2020-07-06,12,12,12
68,Honduras,2020-06-29,2020-07-06,13356,18818,24280
69,Hungary,2020-06-29,2020-07-06,4102,4145,4188
70,Iceland,2020-06-29,2020-07-06,1823,1840,1857
71,India,2020-06-29,2020-07-06,440215,566840,693465
72,Indonesia,2020-06-29,2020-07-06,46845,55092,63339
73,Iran,2020-06-29,2020-07-06,207525,225205,242885
74,Iraq,2020-06-29,2020-07-06,32676,47151,61626
75,Ireland,2020-06-29,2020-07-06,25383,25462,25541
76,Israel,2020-06-29,2020-07-06,21082,24441,27800
77,Italy,2020-06-29,2020-07-06,238720,240436,242152
78,Jamaica,2020-06-29,2020-07-06,665,698,731
79,Japan,2020-06-29,2020-07-06,17820,18477,19134
80,Jordan,2020-06-29,2020-07-06,1042,1128,1214
81,Kazakhstan,2020-06-29,2020-07-06,18231,21819,25407
82,Kenya,2020-06-29,2020-07-06,4797,6190,7583
83,"Korea, South",2020-06-29,2020-07-06,12484,12800,13116
84,Kuwait,2020-06-29,2020-07-06,40291,45524,50757
85,Kyrgyzstan,2020-06-29,2020-07-06,3356,5296,7236
86,Latvia,2020-06-29,2020-07-06,1111,1117,1123
87,Lebanon,2020-06-29,2020-07-06,1603,1745,1887
88,Liberia,2020-06-29,2020-07-06,650,770,890
89,Liechtenstein,2020-06-29,2020-07-06,83,82,81
90,Lithuania,2020-06-29,2020-07-06,1801,1816,1831
91,Luxembourg,2020-06-29,2020-07-06,4121,4256,4391
92,Madagascar,2020-06-29,2020-07-06,1640,2138,2636
93,Malaysia,2020-06-29,2020-07-06,8587,8637,8687
94,Maldives,2020-06-29,2020-07-06,2217,2337,2457
95,Malta,2020-06-29,2020-07-06,665,670,675
96,Mauritania,2020-06-29,2020-07-06,3121,4237,5353
97,Mauritius,2020-06-29,2020-07-06,340,341,342
98,Mexico,2020-06-29,2020-07-06,185122,220657,256192
99,Moldova,2020-06-29,2020-07-06,14363,16357,18351
100,Monaco,2020-06-29,2020-07-06,101,103,105
101,Mongolia,2020-06-29,2020-07-06,215,220,225
102,Montenegro,2020-06-29,2020-07-06,367,501,635
103,Morocco,2020-06-29,2020-07-06,10172,12290,14408
104,Namibia,2020-06-29,2020-07-06,63,196,329
105,Nepal,2020-06-29,2020-07-06,9561,13248,16935
106,Netherlands,2020-06-29,2020-07-06,49866,50433,51000
107,New Zealand,2020-06-29,2020-07-06,1515,1528,1541
108,Nicaragua,2020-06-29,2020-07-06,1823,2170,2517
109,Niger,2020-06-29,2020-07-06,1046,1075,1104
110,Nigeria,2020-06-29,2020-07-06,20919,25133,29347
111,North Macedonia,2020-06-29,2020-07-06,5196,6209,7222
112,Norway,2020-06-29,2020-07-06,8751,8862,8973
113,Oman,2020-06-29,2020-07-06,31076,39060,47044
114,Pakistan,2020-06-29,2020-07-06,185034,209337,233640
115,Panama,2020-06-29,2020-07-06,26752,32785,38818
116,Papua New Guinea,2020-06-29,2020-07-06,9,11,13
117,Paraguay,2020-06-29,2020-07-06,1392,2191,2990
118,Peru,2020-06-29,2020-07-06,257447,282365,307283
119,Philippines,2020-06-29,2020-07-06,30682,36438,42194
120,Poland,2020-06-29,2020-07-06,32227,34154,36081
121,Portugal,2020-06-29,2020-07-06,39392,41912,44432
122,Qatar,2020-06-29,2020-07-06,88403,95106,101809
123,Romania,2020-06-29,2020-07-06,24291,26582,28873
124,Russia,2020-06-29,2020-07-06,591465,640246,689027
125,Rwanda,2020-06-29,2020-07-06,787,1001,1215
126,Saint Lucia,2020-06-29,2020-07-06,19,19,19
127,Saint Vincent and the Grenadines,2020-06-29,2020-07-06,29,29,29
128,San Marino,2020-06-29,2020-07-06,697,698,699
129,Saudi Arabia,2020-06-29,2020-07-06,161005,186436,211867
130,Senegal,2020-06-29,2020-07-06,5970,6698,7426
131,Serbia,2020-06-29,2020-07-06,12990,14288,15586
