,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-12-28,2021-01-04,50013,51280,52547
1,Albania,2020-12-28,2021-01-04,53425,56572,59719
2,Algeria,2020-12-28,2021-01-04,95659,98631,101603
3,Andorra,2020-12-28,2021-01-04,7602,7875,8148
4,Angola,2020-12-28,2021-01-04,16686,17296,17906
5,Antigua and Barbuda,2020-12-28,2021-01-04,153,158,163
6,Argentina,2020-12-28,2021-01-04,1547138,1590513,1633888
7,Armenia,2020-12-28,2021-01-04,154065,157948,161831
8,Australia,2020-12-28,2021-01-04,28219,28349,28479
9,Austria,2020-12-28,2021-01-04,340373,353484,366595
10,Azerbaijan,2020-12-28,2021-01-04,203593,215483,227373
11,Bahamas,2020-12-28,2021-01-04,7765,7834,7903
12,Bahrain,2020-12-28,2021-01-04,90450,91935,93420
13,Bangladesh,2020-12-28,2021-01-04,502183,510080,517977
14,Barbados,2020-12-28,2021-01-04,321,365,409
15,Belarus,2020-12-28,2021-01-04,175416,188588,201760
16,Belgium,2020-12-28,2021-01-04,626911,639734,652557
17,Benin,2020-12-28,2021-01-04,3167,3205,3243
18,Bhutan,2020-12-28,2021-01-04,479,623,767
19,Bolivia,2020-12-28,2021-01-04,150385,155594,160803
20,Bosnia and Herzegovina,2020-12-28,2021-01-04,106222,109911,113600
21,Brazil,2020-12-28,2021-01-04,7263619,7504833,7746047
22,Brunei,2020-12-28,2021-01-04,152,152,152
23,Bulgaria,2020-12-28,2021-01-04,192472,198053,203634
24,Burkina Faso,2020-12-28,2021-01-04,5301,6344,7387
25,Cabo Verde,2020-12-28,2021-01-04,11600,11723,11846
26,Cambodia,2020-12-28,2021-01-04,363,364,365
27,Cameroon,2020-12-28,2021-01-04,25849,26277,26705
28,Canada,2020-12-28,2021-01-04,519325,560618,601911
29,Central African Republic,2020-12-28,2021-01-04,4936,4948,4960
30,Chad,2020-12-28,2021-01-04,1902,2015,2128
31,Chile,2020-12-28,2021-01-04,587993,602028,616063
32,China,2020-12-28,2021-01-04,95150,95720,96290
33,Colombia,2020-12-28,2021-01-04,1518067,1603807,1689547
34,Congo (Brazzaville),2020-12-28,2021-01-04,6200,6908,7616
35,Congo (Kinshasa),2020-12-28,2021-01-04,15669,16917,18165
36,Costa Rica,2020-12-28,2021-01-04,159893,165762,171631
37,Cote d'Ivoire,2020-12-28,2021-01-04,21932,22176,22420
38,Croatia,2020-12-28,2021-01-04,195728,205246,214764
39,Diamond Princess,2020-12-28,2021-01-04,712,712,712
40,Cuba,2020-12-28,2021-01-04,10242,11434,12626
41,Cyprus,2020-12-28,2021-01-04,18004,20408,22812
42,Czechia,2020-12-28,2021-01-04,627523,674340,721157
43,Denmark,2020-12-28,2021-01-04,138204,156434,174664
44,Djibouti,2020-12-28,2021-01-04,5783,5813,5843
45,Dominican Republic,2020-12-28,2021-01-04,161052,167405,173758
46,Ecuador,2020-12-28,2021-01-04,206329,209758,213187
47,Egypt,2020-12-28,2021-01-04,126273,133900,141527
48,El Salvador,2020-12-28,2021-01-04,43772,45415,47058
49,Equatorial Guinea,2020-12-28,2021-01-04,5231,5248,5265
50,Eritrea,2020-12-28,2021-01-04,807,1039,1271
51,Estonia,2020-12-28,2021-01-04,22083,25808,29533
52,Eswatini,2020-12-28,2021-01-04,7562,8687,9812
53,Ethiopia,2020-12-28,2021-01-04,120348,123145,125942
54,Fiji,2020-12-28,2021-01-04,46,46,46
55,Finland,2020-12-28,2021-01-04,33414,35137,36860
