,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-08-21,2020-08-28,37431,37894,38357
1,Albania,2020-08-21,2020-08-28,7117,8119,9121
2,Algeria,2020-08-21,2020-08-28,37664,40667,43670
3,Andorra,2020-08-21,2020-08-28,989,1045,1101
4,Angola,2020-08-21,2020-08-28,1852,2068,2284
5,Antigua and Barbuda,2020-08-21,2020-08-28,93,94,95
6,Argentina,2020-08-21,2020-08-28,282437,329043,375649
7,Armenia,2020-08-21,2020-08-28,41299,42477,43655
8,Australia,2020-08-21,2020-08-28,23035,24602,26169
9,Austria,2020-08-21,2020-08-28,22876,24762,26648
10,Azerbaijan,2020-08-21,2020-08-28,34018,34921,35824
11,Bahamas,2020-08-21,2020-08-28,1119,1703,2287
12,Bahrain,2020-08-21,2020-08-28,46052,48661,51270
13,Bangladesh,2020-08-21,2020-08-28,271881,290360,308839
14,Barbados,2020-08-21,2020-08-28,148,157,166
15,Belarus,2020-08-21,2020-08-28,69308,70111,70914
16,Belgium,2020-08-21,2020-08-28,77113,80894,84675
17,Benin,2020-08-21,2020-08-28,2014,2095,2176
18,Bhutan,2020-08-21,2020-08-28,133,154,175
19,Bolivia,2020-08-21,2020-08-28,97950,107435,116920
20,Bosnia and Herzegovina,2020-08-21,2020-08-28,15535,17396,19257
21,Brazil,2020-08-21,2020-08-28,3275520,3532330,3789140
22,Brunei,2020-08-21,2020-08-28,142,143,144
23,Bulgaria,2020-08-21,2020-08-28,14243,15131,16019
24,Burkina Faso,2020-08-21,2020-08-28,1238,1297,1356
25,Cabo Verde,2020-08-21,2020-08-28,3136,3412,3688
26,Cambodia,2020-08-21,2020-08-28,273,273,273
27,Cameroon,2020-08-21,2020-08-28,18469,18762,19055
28,Canada,2020-08-21,2020-08-28,123605,126319,129033
29,Central African Republic,2020-08-21,2020-08-28,4652,4679,4706
30,Chad,2020-08-21,2020-08-28,951,981,1011
31,Chile,2020-08-21,2020-08-28,382111,393769,405427
32,China,2020-08-21,2020-08-28,89214,89616,90018
33,Colombia,2020-08-21,2020-08-28,445111,522138,599165
34,Congo (Brazzaville),2020-08-21,2020-08-28,3745,3850,3955
35,Congo (Kinshasa),2020-08-21,2020-08-28,9605,9802,9999
36,Costa Rica,2020-08-21,2020-08-28,26931,32134,37337
37,Cote d'Ivoire,2020-08-21,2020-08-28,16935,17310,17685
38,Croatia,2020-08-21,2020-08-28,6258,7594,8930
39,Diamond Princess,2020-08-21,2020-08-28,712,712,712
40,Cuba,2020-08-21,2020-08-28,3229,3582,3935
41,Cyprus,2020-08-21,2020-08-28,1318,1406,1494
42,Czechia,2020-08-21,2020-08-28,19693,21551,23409
43,Denmark,2020-08-21,2020-08-28,15758,16525,17292
44,Djibouti,2020-08-21,2020-08-28,5367,5382,5397
45,Dominican Republic,2020-08-21,2020-08-28,84488,89867,95246
46,Ecuador,2020-08-21,2020-08-28,99409,106481,113553
47,Egypt,2020-08-21,2020-08-28,96220,97148,98076
48,El Salvador,2020-08-21,2020-08-28,22314,24200,26086
49,Equatorial Guinea,2020-08-21,2020-08-28,4821,4926,5031
50,Eritrea,2020-08-21,2020-08-28,285,306,327
51,Estonia,2020-08-21,2020-08-28,2177,2244,2311
52,Eswatini,2020-08-21,2020-08-28,3670,4128,4586
53,Ethiopia,2020-08-21,2020-08-28,27242,37665,48088
54,Fiji,2020-08-21,2020-08-28,28,28,28
55,Finland,2020-08-21,2020-08-28,7700,7871,8042
56,France,2020-08-21,2020-08-28,249655,271960,294265
57,Gabon,2020-08-21,2020-08-28,8225,8388,8551
58,Gambia,2020-08-21,2020-08-28,1623,2437,3251
59,Georgia,2020-08-21,2020-08-28,1306,1385,1464
60,Germany,2020-08-21,2020-08-28,223791,233029,242267
61,Ghana,2020-08-21,2020-08-28,41847,43325,44803
62,Greece,2020-08-21,2020-08-28,6632,8138,9644
63,Guatemala,2020-08-21,2020-08-28,61428,66941,72454
64,Guinea,2020-08-21,2020-08-28,8260,8932,9604
65,Guyana,2020-08-21,2020-08-28,649,881,1113
66,Haiti,2020-08-21,2020-08-28,7810,8016,8222
67,Holy See,2020-08-21,2020-08-28,12,12,12
68,Honduras,2020-08-21,2020-08-28,49467,53381,57295
69,Hungary,2020-08-21,2020-08-28,4853,5098,5343
70,Iceland,2020-08-21,2020-08-28,1983,2050,2117
71,India,2020-08-21,2020-08-28,2525922,2975701,3425480
72,Indonesia,2020-08-21,2020-08-28,135123,149408,163693
73,Iran,2020-08-21,2020-08-28,338825,354764,370703
74,Iraq,2020-08-21,2020-08-28,168290,197085,225880
75,Ireland,2020-08-21,2020-08-28,26995,27755,28515
76,Israel,2020-08-21,2020-08-28,91080,100716,110352
77,Italy,2020-08-21,2020-08-28,252809,257065,261321
78,Jamaica,2020-08-21,2020-08-28,1082,1346,1610
79,Japan,2020-08-21,2020-08-28,53818,60949,68080
80,Jordan,2020-08-21,2020-08-28,1329,1532,1735
81,Kazakhstan,2020-08-21,2020-08-28,102287,104313,106339
82,Kenya,2020-08-21,2020-08-28,29334,31763,34192
83,"Korea, South",2020-08-21,2020-08-28,15039,17002,18965
84,Kuwait,2020-08-21,2020-08-28,75185,79269,83353
85,Kyrgyzstan,2020-08-21,2020-08-28,41373,42703,44033
86,Latvia,2020-08-21,2020-08-28,1308,1330,1352
87,Lebanon,2020-08-21,2020-08-28,8045,11580,15115
88,Liberia,2020-08-21,2020-08-28,1252,1285,1318
89,Liechtenstein,2020-08-21,2020-08-28,91,99,107
90,Lithuania,2020-08-21,2020-08-28,2352,2564,2776
91,Luxembourg,2020-08-21,2020-08-28,7405,7704,8003
92,Madagascar,2020-08-21,2020-08-28,13643,14218,14793
93,Malaysia,2020-08-21,2020-08-28,9149,9249,9349
94,Maldives,2020-08-21,2020-08-28,5572,6564,7556
95,Malta,2020-08-21,2020-08-28,1276,1546,1816
96,Mauritania,2020-08-21,2020-08-28,6676,6885,7094
97,Mauritius,2020-08-21,2020-08-28,345,346,347
98,Mexico,2020-08-21,2020-08-28,511369,549734,588099
99,Moldova,2020-08-21,2020-08-28,29483,32484,35485
100,Monaco,2020-08-21,2020-08-28,146,154,162
101,Mongolia,2020-08-21,2020-08-28,298,298,298
102,Montenegro,2020-08-21,2020-08-28,3930,4277,4624
103,Morocco,2020-08-21,2020-08-28,39241,49247,59253
104,Namibia,2020-08-21,2020-08-28,3726,5227,6728
105,Nepal,2020-08-21,2020-08-28,25551,30483,35415
106,Netherlands,2020-08-21,2020-08-28,63127,67456,71785
107,New Zealand,2020-08-21,2020-08-28,1609,1671,1733
108,Nicaragua,2020-08-21,2020-08-28,4115,4311,4507
109,Niger,2020-08-21,2020-08-28,1161,1172,1183
110,Nigeria,2020-08-21,2020-08-28,48445,51304,54163
111,North Macedonia,2020-08-21,2020-08-28,12515,13308,14101
112,Norway,2020-08-21,2020-08-28,9908,10275,10642
113,Oman,2020-08-21,2020-08-28,82743,83769,84795
114,Pakistan,2020-08-21,2020-08-28,287300,291588,295876
115,Panama,2020-08-21,2020-08-28,79402,84392,89382
116,Papua New Guinea,2020-08-21,2020-08-28,271,361,451
117,Paraguay,2020-08-21,2020-08-28,9022,12536,16050
118,Peru,2020-08-21,2020-08-28,516296,567059,617822
119,Philippines,2020-08-21,2020-08-28,153660,182365,211070
120,Poland,2020-08-21,2020-08-28,55319,60281,65243
121,Portugal,2020-08-21,2020-08-28,53783,55211,56639
