,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-09-21,2020-09-28,38772,39074,39376
1,Albania,2020-09-21,2020-09-28,11520,12535,13550
2,Algeria,2020-09-21,2020-09-28,48496,50023,51550
3,Andorra,2020-09-21,2020-09-28,1438,1681,1924
4,Angola,2020-09-21,2020-09-28,3439,4117,4795
5,Antigua and Barbuda,2020-09-21,2020-09-28,95,96,97
6,Argentina,2020-09-21,2020-09-28,565446,640147,714848
7,Armenia,2020-09-21,2020-09-28,45969,47552,49135
8,Australia,2020-09-21,2020-09-28,26739,26942,27145
9,Austria,2020-09-21,2020-09-28,33541,38658,43775
10,Azerbaijan,2020-09-21,2020-09-28,38403,39280,40157
11,Bahamas,2020-09-21,2020-09-28,3008,3418,3828
12,Bahrain,2020-09-21,2020-09-28,60965,65752,70539
13,Bangladesh,2020-09-21,2020-09-28,339332,350621,361910
14,Barbados,2020-09-21,2020-09-28,183,189,195
15,Belarus,2020-09-21,2020-09-28,74360,75898,77436
16,Belgium,2020-09-21,2020-09-28,94306,103392,112478
17,Benin,2020-09-21,2020-09-28,2267,2294,2321
18,Bhutan,2020-09-21,2020-09-28,245,261,277
19,Bolivia,2020-09-21,2020-09-28,127619,130986,134353
20,Bosnia and Herzegovina,2020-09-21,2020-09-28,23635,25521,27407
21,Brazil,2020-09-21,2020-09-28,4345610,4558040,4770470
22,Brunei,2020-09-21,2020-09-28,145,145,145
23,Bulgaria,2020-09-21,2020-09-28,18061,19014,19967
24,Burkina Faso,2020-09-21,2020-09-28,1717,1896,2075
25,Cabo Verde,2020-09-21,2020-09-28,4839,5281,5723
26,Cambodia,2020-09-21,2020-09-28,275,275,275
27,Cameroon,2020-09-21,2020-09-28,20228,20598,20968
28,Canada,2020-09-21,2020-09-28,140098,147583,155068
29,Central African Republic,2020-09-21,2020-09-28,4772,4786,4800
30,Chad,2020-09-21,2020-09-28,1085,1153,1221
31,Chile,2020-09-21,2020-09-28,436433,447468,458503
32,China,2020-09-21,2020-09-28,90219,90381,90543
33,Colombia,2020-09-21,2020-09-28,721892,770435,818978
34,Congo (Brazzaville),2020-09-21,2020-09-28,4934,5002,5070
35,Congo (Kinshasa),2020-09-21,2020-09-28,10390,10519,10648
36,Costa Rica,2020-09-21,2020-09-28,57361,65602,73843
37,Cote d'Ivoire,2020-09-21,2020-09-28,19066,19327,19588
38,Croatia,2020-09-21,2020-09-28,13598,14992,16386
39,Diamond Princess,2020-09-21,2020-09-28,712,712,712
40,Cuba,2020-09-21,2020-09-28,4726,5141,5556
41,Cyprus,2020-09-21,2020-09-28,1534,1603,1672
42,Czechia,2020-09-21,2020-09-28,37222,50764,64306
43,Denmark,2020-09-21,2020-09-28,20674,23774,26874
44,Djibouti,2020-09-21,2020-09-28,5396,5404,5412
45,Dominican Republic,2020-09-21,2020-09-28,104110,108783,113456
46,Ecuador,2020-09-21,2020-09-28,118911,126711,134511
47,Egypt,2020-09-21,2020-09-28,101177,102141,103105
48,El Salvador,2020-09-21,2020-09-28,27009,27798,28587
49,Equatorial Guinea,2020-09-21,2020-09-28,5000,5002,5004
50,Eritrea,2020-09-21,2020-09-28,361,364,367
51,Estonia,2020-09-21,2020-09-28,2698,2941,3184
52,Eswatini,2020-09-21,2020-09-28,5104,5282,5460
53,Ethiopia,2020-09-21,2020-09-28,64786,69709,74632
54,Fiji,2020-09-21,2020-09-28,32,32,32
55,Finland,2020-09-21,2020-09-28,8627,9046,9465
56,France,2020-09-21,2020-09-28,425870,496851,567832
57,Gabon,2020-09-21,2020-09-28,8654,8704,8754
58,Gambia,2020-09-21,2020-09-28,3405,3526,3647
59,Georgia,2020-09-21,2020-09-28,2392,3695,4998
60,Germany,2020-09-21,2020-09-28,263222,275560,287898
61,Ghana,2020-09-21,2020-09-28,45601,46062,46523
62,Greece,2020-09-21,2020-09-28,13420,15595,17770
63,Guatemala,2020-09-21,2020-09-28,82172,85681,89190
64,Guinea,2020-09-21,2020-09-28,10061,10344,10627
65,Guyana,2020-09-21,2020-09-28,1884,2402,2920
66,Haiti,2020-09-21,2020-09-28,8499,8624,8749
67,Holy See,2020-09-21,2020-09-28,12,12,12
68,Honduras,2020-09-21,2020-09-28,68620,72075,75530
69,Hungary,2020-09-21,2020-09-28,13153,18866,24579
70,Iceland,2020-09-21,2020-09-28,2168,2377,2586
71,India,2020-09-21,2020-09-28,4930236,5562663,6195090
72,Indonesia,2020-09-21,2020-09-28,221523,248852,276181
73,Iran,2020-09-21,2020-09-28,404648,425481,446314
74,Iraq,2020-09-21,2020-09-28,294478,322856,351234
75,Ireland,2020-09-21,2020-09-28,31192,33121,35050
76,Israel,2020-09-21,2020-09-28,160368,190929,221490
77,Italy,2020-09-21,2020-09-28,288761,299506,310251
78,Jamaica,2020-09-21,2020-09-28,3933,5143,6353
79,Japan,2020-09-21,2020-09-28,75914,79462,83010
80,Jordan,2020-09-21,2020-09-28,3528,5045,6562
81,Kazakhstan,2020-09-21,2020-09-28,106920,107374,107828
82,Kenya,2020-09-21,2020-09-28,36205,37079,37953
83,"Korea, South",2020-09-21,2020-09-28,22391,23106,23821
84,Kuwait,2020-09-21,2020-09-28,95472,99964,104456
85,Kyrgyzstan,2020-09-21,2020-09-28,44928,45471,46014
86,Latvia,2020-09-21,2020-09-28,1477,1526,1575
87,Lebanon,2020-09-21,2020-09-28,25401,29987,34573
88,Liberia,2020-09-21,2020-09-28,1321,1336,1351
89,Liechtenstein,2020-09-21,2020-09-28,111,114,117
90,Lithuania,2020-09-21,2020-09-28,3386,3814,4242
91,Luxembourg,2020-09-21,2020-09-28,7244,7916,8588
92,Madagascar,2020-09-21,2020-09-28,15769,16073,16377
93,Malaysia,2020-09-21,2020-09-28,9946,10276,10606
94,Maldives,2020-09-21,2020-09-28,9243,9770,10297
95,Malta,2020-09-21,2020-09-28,2405,2776,3147
96,Mauritania,2020-09-21,2020-09-28,7295,7384,7473
97,Mauritius,2020-09-21,2020-09-28,361,366,371
98,Mexico,2020-09-21,2020-09-28,671716,700580,729444
99,Moldova,2020-09-21,2020-09-28,43207,46796,50385
100,Monaco,2020-09-21,2020-09-28,177,195,213
101,Mongolia,2020-09-21,2020-09-28,311,313,315
102,Montenegro,2020-09-21,2020-09-28,6900,8842,10784
103,Morocco,2020-09-21,2020-09-28,88203,103119,118035
104,Namibia,2020-09-21,2020-09-28,9818,10526,11234
105,Nepal,2020-09-21,2020-09-28,55329,65276,75223
106,Netherlands,2020-09-21,2020-09-28,87194,100491,113788
107,New Zealand,2020-09-21,2020-09-28,1801,1815,1829
108,Nicaragua,2020-09-21,2020-09-28,4818,4961,5104
109,Niger,2020-09-21,2020-09-28,1180,1189,1198
110,Nigeria,2020-09-21,2020-09-28,56388,57437,58486
111,North Macedonia,2020-09-21,2020-09-28,15827,16780,17733
112,Norway,2020-09-21,2020-09-28,12276,13005,13734
113,Oman,2020-09-21,2020-09-28,90222,94051,97880
114,Pakistan,2020-09-21,2020-09-28,302424,306886,311348
115,Panama,2020-09-21,2020-09-28,102204,106810,111416
