,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-09-14,2020-09-21,38494,38772,39050
1,Albania,2020-09-14,2020-09-21,10406,11520,12634
2,Algeria,2020-09-14,2020-09-21,46653,48496,50339
3,Andorra,2020-09-14,2020-09-21,1261,1438,1615
4,Angola,2020-09-14,2020-09-21,2981,3439,3897
5,Antigua and Barbuda,2020-09-14,2020-09-21,95,95,95
6,Argentina,2020-09-14,2020-09-21,488007,565446,642885
7,Armenia,2020-09-14,2020-09-21,44845,45969,47093
8,Australia,2020-09-14,2020-09-21,26373,26739,27105
9,Austria,2020-09-14,2020-09-21,29561,33541,37521
10,Azerbaijan,2020-09-14,2020-09-21,37418,38403,39388
11,Bahamas,2020-09-14,2020-09-21,2546,3008,3470
12,Bahrain,2020-09-14,2020-09-21,56076,60965,65854
13,Bangladesh,2020-09-14,2020-09-21,327359,339332,351305
14,Barbados,2020-09-14,2020-09-21,179,183,187
15,Belarus,2020-09-14,2020-09-21,73031,74360,75689
16,Belgium,2020-09-14,2020-09-21,88769,94306,99843
17,Benin,2020-09-14,2020-09-21,2213,2267,2321
18,Bhutan,2020-09-14,2020-09-21,233,245,257
19,Bolivia,2020-09-14,2020-09-21,121604,127619,133634
20,Bosnia and Herzegovina,2020-09-14,2020-09-21,21660,23635,25610
21,Brazil,2020-09-14,2020-09-21,4147794,4345610,4543426
22,Brunei,2020-09-14,2020-09-21,145,145,145
23,Bulgaria,2020-09-14,2020-09-21,17146,18061,18976
24,Burkina Faso,2020-09-14,2020-09-21,1463,1717,1971
25,Cabo Verde,2020-09-14,2020-09-21,4358,4839,5320
26,Cambodia,2020-09-14,2020-09-21,274,275,276
27,Cameroon,2020-09-14,2020-09-21,19604,20228,20852
28,Canada,2020-09-14,2020-09-21,134295,140098,145901
29,Central African Republic,2020-09-14,2020-09-21,4729,4772,4815
30,Chad,2020-09-14,2020-09-21,1040,1085,1130
31,Chile,2020-09-14,2020-09-21,424274,436433,448592
32,China,2020-09-14,2020-09-21,90078,90219,90360
33,Colombia,2020-09-14,2020-09-21,671848,721892,771936
34,Congo (Brazzaville),2020-09-14,2020-09-21,4891,4934,4977
35,Congo (Kinshasa),2020-09-14,2020-09-21,10233,10390,10547
36,Costa Rica,2020-09-14,2020-09-21,48780,57361,65942
37,Cote d'Ivoire,2020-09-14,2020-09-21,18701,19066,19431
38,Croatia,2020-09-14,2020-09-21,12081,13598,15115
39,Diamond Princess,2020-09-14,2020-09-21,712,712,712
40,Cuba,2020-09-14,2020-09-21,4352,4726,5100
41,Cyprus,2020-09-14,2020-09-21,1510,1534,1558
42,Czechia,2020-09-14,2020-09-21,28716,37222,45728
43,Denmark,2020-09-14,2020-09-21,18540,20674,22808
44,Djibouti,2020-09-14,2020-09-21,5388,5396,5404
45,Dominican Republic,2020-09-14,2020-09-21,99898,104110,108322
46,Ecuador,2020-09-14,2020-09-21,110092,118911,127730
47,Egypt,2020-09-14,2020-09-21,100041,101177,102313
48,El Salvador,2020-09-14,2020-09-21,26413,27009,27605
49,Equatorial Guinea,2020-09-14,2020-09-21,4985,5000,5015
50,Eritrea,2020-09-14,2020-09-21,330,361,392
