,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-12-25,2021-01-01,49621,50810,51999
1,Albania,2020-12-25,2021-01-01,52004,55380,58756
2,Algeria,2020-12-25,2021-01-01,94371,97441,100511
3,Andorra,2020-12-25,2021-01-01,7519,7756,7993
4,Angola,2020-12-25,2021-01-01,16562,17099,17636
5,Antigua and Barbuda,2020-12-25,2021-01-01,152,155,158
6,Argentina,2020-12-25,2021-01-01,1531374,1574554,1617734
7,Armenia,2020-12-25,2021-01-01,152253,156763,161273
8,Australia,2020-12-25,2021-01-01,28126,28297,28468
9,Austria,2020-12-25,2021-01-01,334913,349055,363197
10,Azerbaijan,2020-12-25,2021-01-01,195422,211764,228106
11,Bahamas,2020-12-25,2021-01-01,7733,7788,7843
12,Bahrain,2020-12-25,2021-01-01,89883,91304,92725
13,Bangladesh,2020-12-25,2021-01-01,498293,507265,516237
14,Barbados,2020-12-25,2021-01-01,307,347,387
15,Belarus,2020-12-25,2021-01-01,169648,183006,196364
16,Belgium,2020-12-25,2021-01-01,621039,637246,653453
17,Benin,2020-12-25,2021-01-01,3152,3205,3258
18,Bhutan,2020-12-25,2021-01-01,443,576,709
19,Bolivia,2020-12-25,2021-01-01,149149,153590,158031
20,Bosnia and Herzegovina,2020-12-25,2021-01-01,104881,108891,112901
21,Brazil,2020-12-25,2021-01-01,7162978,7448560,7734142
22,Brunei,2020-12-25,2021-01-01,152,152,152
23,Bulgaria,2020-12-25,2021-01-01,190027,196915,203803
24,Burkina Faso,2020-12-25,2021-01-01,4832,6134,7436
25,Cabo Verde,2020-12-25,2021-01-01,11526,11696,11866
26,Cambodia,2020-12-25,2021-01-01,362,363,364
27,Cameroon,2020-12-25,2021-01-01,25472,26277,27082
28,Canada,2020-12-25,2021-01-01,499282,538741,578200
29,Central African Republic,2020-12-25,2021-01-01,4936,4948,4960
30,Chad,2020-12-25,2021-01-01,1839,1971,2103
31,Chile,2020-12-25,2021-01-01,581135,595831,610527
32,China,2020-12-25,2021-01-01,94821,95460,96099
33,Colombia,2020-12-25,2021-01-01,1482072,1574707,1667342
34,Congo (Brazzaville),2020-12-25,2021-01-01,6200,6571,6942
35,Congo (Kinshasa),2020-12-25,2021-01-01,15089,16472,17855
36,Costa Rica,2020-12-25,2021-01-01,157472,162990,168508
37,Cote d'Ivoire,2020-12-25,2021-01-01,21845,22081,22317
38,Croatia,2020-12-25,2021-01-01,190235,203962,217689
39,Diamond Princess,2020-12-25,2021-01-01,712,712,712
40,Cuba,2020-12-25,2021-01-01,9893,10900,11907
41,Cyprus,2020-12-25,2021-01-01,16647,19366,22085
42,Czechia,2020-12-25,2021-01-01,610006,664863,719720
43,Denmark,2020-12-25,2021-01-01,128874,149926,170978
44,Djibouti,2020-12-25,2021-01-01,5780,5804,5828
45,Dominican Republic,2020-12-25,2021-01-01,157929,165035,172141
46,Ecuador,2020-12-25,2021-01-01,205003,208828,212653
47,Egypt,2020-12-25,2021-01-01,124280,130126,135972
48,El Salvador,2020-12-25,2021-01-01,42397,44619,46841
49,Equatorial Guinea,2020-12-25,2021-01-01,5214,5236,5258
50,Eritrea,2020-12-25,2021-01-01,741,992,1243
51,Estonia,2020-12-25,2021-01-01,20658,24582,28506
52,Eswatini,2020-12-25,2021-01-01,7202,8170,9138
53,Ethiopia,2020-12-25,2021-01-01,119025,121880,124735
54,Fiji,2020-12-25,2021-01-01,46,46,46
55,Finland,2020-12-25,2021-01-01,32582,34648,36714
56,France,2020-12-25,2021-01-01,2499529,2604595,2709661
57,Gabon,2020-12-25,2021-01-01,9400,9497,9594
58,Gambia,2020-12-25,2021-01-01,3786,3791,3796
59,Georgia,2020-12-25,2021-01-01,204003,218724,233445
60,Germany,2020-12-25,2021-01-01,1486839,1632736,1778633
61,Ghana,2020-12-25,2021-01-01,53653,54043,54433
62,Greece,2020-12-25,2021-01-01,129584,134852,140120
63,Guatemala,2020-12-25,2021-01-01,132062,135080,138098
64,Guinea,2020-12-25,2021-01-01,13511,13646,13781
65,Guyana,2020-12-25,2021-01-01,6076,6289,6502
66,Haiti,2020-12-25,2021-01-01,9648,9805,9962
67,Holy See,2020-12-25,2021-01-01,27,27,27
68,Honduras,2020-12-25,2021-01-01,116212,118659,121106
69,Hungary,2020-12-25,2021-01-01,295977,314164,332351
70,Iceland,2020-12-25,2021-01-01,5604,5683,5762
71,India,2020-12-25,2021-01-01,10004599,10169118,10333637
72,Indonesia,2020-12-25,2021-01-01,650197,700097,749997
73,Iran,2020-12-25,2021-01-01,1145651,1189203,1232755
74,Iraq,2020-12-25,2021-01-01,581811,589943,598075
75,Ireland,2020-12-25,2021-01-01,78254,84098,89942
76,Israel,2020-12-25,2021-01-01,370152,394391,418630
77,Italy,2020-12-25,2021-01-01,1921778,2028354,2134930
78,Jamaica,2020-12-25,2021-01-01,12039,12597,13155
79,Japan,2020-12-25,2021-01-01,193753,214575,235397
80,Jordan,2020-12-25,2021-01-01,271514,285306,299098
81,Kazakhstan,2020-12-25,2021-01-01,190292,196216,202140
82,Kenya,2020-12-25,2021-01-01,93761,95713,97665
83,"Korea, South",2020-12-25,2021-01-01,48570,55902,63234
84,Kuwait,2020-12-25,2021-01-01,147531,149277,151023
85,Kyrgyzstan,2020-12-25,2021-01-01,78679,80025,81371
86,Latvia,2020-12-25,2021-01-01,29427,35420,41413
