,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-08-22,2020-08-29,37551,37953,38355
1,Albania,2020-08-22,2020-08-29,7260,8275,9290
2,Algeria,2020-08-22,2020-08-29,38133,41068,44003
3,Andorra,2020-08-22,2020-08-29,989,1045,1101
4,Angola,2020-08-22,2020-08-29,1879,2134,2389
5,Antigua and Barbuda,2020-08-22,2020-08-29,93,94,95
6,Argentina,2020-08-22,2020-08-29,289100,336802,384504
7,Armenia,2020-08-22,2020-08-29,41495,42616,43737
8,Australia,2020-08-22,2020-08-29,23287,24811,26335
9,Austria,2020-08-22,2020-08-29,23179,25062,26945
10,Azerbaijan,2020-08-22,2020-08-29,34107,35105,36103
11,Bahamas,2020-08-22,2020-08-29,1252,1703,2154
12,Bahrain,2020-08-22,2020-08-29,46430,49038,51646
13,Bangladesh,2020-08-22,2020-08-29,274525,292625,310725
14,Barbados,2020-08-22,2020-08-29,150,158,166
15,Belarus,2020-08-22,2020-08-29,69308,70285,71262
16,Belgium,2020-08-22,2020-08-29,77869,81468,85067
17,Benin,2020-08-22,2020-08-29,2063,2115,2167
18,Bhutan,2020-08-22,2020-08-29,133,155,177
19,Bolivia,2020-08-22,2020-08-29,99146,108427,117708
20,Bosnia and Herzegovina,2020-08-22,2020-08-29,15801,17715,19629
21,Brazil,2020-08-22,2020-08-29,3317096,3582362,3847628
22,Brunei,2020-08-22,2020-08-29,142,143,144
23,Bulgaria,2020-08-22,2020-08-29,14333,15131,15929
24,Burkina Faso,2020-08-22,2020-08-29,1240,1297,1354
25,Cabo Verde,2020-08-22,2020-08-29,3163,3455,3747
26,Cambodia,2020-08-22,2020-08-29,273,273,273
27,Cameroon,2020-08-22,2020-08-29,18469,18762,19055
28,Canada,2020-08-22,2020-08-29,123825,126560,129295
29,Central African Republic,2020-08-22,2020-08-29,4652,4679,4706
30,Chad,2020-08-22,2020-08-29,952,982,1012
31,Chile,2020-08-22,2020-08-29,383902,395708,407514
32,China,2020-08-22,2020-08-29,89279,89654,90029
33,Colombia,2020-08-22,2020-08-29,456689,522138,587587
34,Congo (Brazzaville),2020-08-22,2020-08-29,3745,3850,3955
