,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-07-07,2020-07-14,31517,33384,35251
1,Albania,2020-07-07,2020-07-14,2535,3038,3541
2,Algeria,2020-07-07,2020-07-14,13907,16879,19851
3,Andorra,2020-07-07,2020-07-14,855,855,855
4,Angola,2020-07-07,2020-07-14,284,386,488
5,Antigua and Barbuda,2020-07-07,2020-07-14,69,70,71
6,Argentina,2020-07-07,2020-07-14,64530,83426,102322
7,Armenia,2020-07-07,2020-07-14,25542,29285,33028
8,Australia,2020-07-07,2020-07-14,7920,8886,9852
9,Austria,2020-07-07,2020-07-14,17766,18421,19076
10,Azerbaijan,2020-07-07,2020-07-14,17524,21374,25224
11,Bahamas,2020-07-07,2020-07-14,104,104,104
12,Bahrain,2020-07-07,2020-07-14,26758,30321,33884
13,Bangladesh,2020-07-07,2020-07-14,145483,168645,191807
14,Barbados,2020-07-07,2020-07-14,97,98,99
15,Belarus,2020-07-07,2020-07-14,62118,64003,65888
16,Belgium,2020-07-07,2020-07-14,61427,62058,62689
17,Benin,2020-07-07,2020-07-14,1199,1199,1199
18,Bhutan,2020-07-07,2020-07-14,77,80,83
19,Bolivia,2020-07-07,2020-07-14,33219,41545,49871
20,Bosnia and Herzegovina,2020-07-07,2020-07-14,4453,5621,6789
21,Brazil,2020-07-07,2020-07-14,1402041,1668589,1935137
22,Brunei,2020-07-07,2020-07-14,141,141,141
23,Bulgaria,2020-07-07,2020-07-14,4989,6102,7215
24,Burkina Faso,2020-07-07,2020-07-14,962,1003,1044
25,Cabo Verde,2020-07-07,2020-07-14,1227,1499,1771
26,Cambodia,2020-07-07,2020-07-14,141,141,141
27,Cameroon,2020-07-07,2020-07-14,12592,14916,17240
28,Canada,2020-07-07,2020-07-14,106097,108023,109949
29,Central African Republic,2020-07-07,2020-07-14,3745,4071,4397
30,Chad,2020-07-07,2020-07-14,866,873,880
31,Chile,2020-07-07,2020-07-14,279393,301019,322645
32,China,2020-07-07,2020-07-14,84785,84917,85049
33,Colombia,2020-07-07,2020-07-14,95269,120281,145293
34,Congo (Brazzaville),2020-07-07,2020-07-14,1087,1557,2027
35,Congo (Kinshasa),2020-07-07,2020-07-14,7039,7432,7825
36,Costa Rica,2020-07-07,2020-07-14,3459,5486,7513
37,Cote d'Ivoire,2020-07-07,2020-07-14,9499,11194,12889
38,Croatia,2020-07-07,2020-07-14,2777,3272,3767
39,Diamond Princess,2020-07-07,2020-07-14,712,712,712
40,Cuba,2020-07-07,2020-07-14,2341,2395,2449
41,Cyprus,2020-07-07,2020-07-14,998,1005,1012
42,Czechia,2020-07-07,2020-07-14,11954,12685,13416
43,Denmark,2020-07-07,2020-07-14,12968,13089,13210
44,Djibouti,2020-07-07,2020-07-14,4682,4878,5074
45,Dominican Republic,2020-07-07,2020-07-14,32568,38430,44292
46,Ecuador,2020-07-07,2020-07-14,56432,63245,70058
