,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2021-02-26,2021-03-05,55575,55696,55817
1,Albania,2021-02-26,2021-03-05,97909,105229,112549
2,Algeria,2021-02-26,2021-03-05,111600,112805,114010
3,Andorra,2021-02-26,2021-03-05,10645,10822,10999
4,Angola,2021-02-26,2021-03-05,20478,20759,21040
5,Antigua and Barbuda,2021-02-26,2021-03-05,548,701,854
6,Argentina,2021-02-26,2021-03-05,2054681,2098728,2142775
7,Armenia,2021-02-26,2021-03-05,170011,171510,173009
8,Australia,2021-02-26,2021-03-05,28920,28965,29010
9,Austria,2021-02-26,2021-03-05,441659,454860,468061
10,Azerbaijan,2021-02-26,2021-03-05,232829,233989,235149
11,Bahamas,2021-02-26,2021-03-05,8403,8519,8635
12,Bahrain,2021-02-26,2021-03-05,116482,121127,125772
13,Bangladesh,2021-02-26,2021-03-05,542674,545424,548174
14,Barbados,2021-02-26,2021-03-05,2677,2994,3311
15,Belarus,2021-02-26,2021-03-05,275322,284500,293678
16,Belgium,2021-02-26,2021-03-05,749739,766654,783569
17,Benin,2021-02-26,2021-03-05,5143,5434,5725
18,Bhutan,2021-02-26,2021-03-05,866,867,868
19,Bolivia,2021-02-26,2021-03-05,240676,247891,255106
20,Bosnia and Herzegovina,2021-02-26,2021-03-05,127537,130979,134421
21,Brazil,2021-02-26,2021-03-05,10084208,10455630,10827052
22,Brunei,2021-02-26,2021-03-05,185,185,185
23,Bulgaria,2021-02-26,2021-03-05,235891,245627,255363
24,Burkina Faso,2021-02-26,2021-03-05,11763,11939,12115
25,Cabo Verde,2021-02-26,2021-03-05,14948,15253,15558
26,Cambodia,2021-02-26,2021-03-05,484,767,1050
27,Cameroon,2021-02-26,2021-03-05,33749,35714,37679
28,Canada,2021-02-26,2021-03-05,845673,866667,887661
29,Central African Republic,2021-02-26,2021-03-05,5001,5004,5007
30,Chad,2021-02-26,2021-03-05,3776,3957,4138
31,Chile,2021-02-26,2021-03-05,791939,816929,841919
32,China,2021-02-26,2021-03-05,100705,100885,101065
33,Colombia,2021-02-26,2021-03-05,2217001,2244792,2272583
34,Congo (Brazzaville),2021-02-26,2021-03-05,8419,8820,9221
35,Congo (Kinshasa),2021-02-26,2021-03-05,24964,25691,26418
36,Costa Rica,2021-02-26,2021-03-05,201678,204341,207004
37,Cote d'Ivoire,2021-02-26,2021-03-05,31825,32478,33131
38,Croatia,2021-02-26,2021-03-05,239254,242097,244940
39,Diamond Princess,2021-02-26,2021-03-05,712,712,712
40,Cuba,2021-02-26,2021-03-05,42547,48441,54335
41,Cyprus,2021-02-26,2021-03-05,33046,34181,35316
42,Czechia,2021-02-26,2021-03-05,1134957,1212780,1290603
43,Denmark,2021-02-26,2021-03-05,207305,210900,214495
44,Djibouti,2021-02-26,2021-03-05,6022,6062,6102
45,Dominican Republic,2021-02-26,2021-03-05,233598,238205,242812
46,Ecuador,2021-02-26,2021-03-05,271276,282599,293922
47,Egypt,2021-02-26,2021-03-05,176943,181241,185539
48,El Salvador,2021-02-26,2021-03-05,58546,59866,61186
49,Equatorial Guinea,2021-02-26,2021-03-05,5747,5957,6167
50,Eritrea,2021-02-26,2021-03-05,2685,2847,3009
51,Estonia,2021-02-26,2021-03-05,56246,62830,69414
52,Eswatini,2021-02-26,2021-03-05,16742,16972,17202
53,Ethiopia,2021-02-26,2021-03-05,151016,157047,163078
54,Fiji,2021-02-26,2021-03-05,56,59,62
55,Finland,2021-02-26,2021-03-05,52653,56407,60161
56,France,2021-02-26,2021-03-05,3620283,3746707,3873131
57,Gabon,2021-02-26,2021-03-05,13553,14564,15575
