,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-12-29,2021-01-05,50190,51350,52510
1,Albania,2020-12-29,2021-01-05,53814,57146,60478
2,Algeria,2020-12-29,2021-01-05,96069,98988,101907
3,Andorra,2020-12-29,2021-01-05,7633,7919,8205
4,Angola,2020-12-29,2021-01-05,16802,17371,17940
5,Antigua and Barbuda,2020-12-29,2021-01-05,153,158,163
6,Argentina,2020-12-29,2021-01-05,1555279,1602163,1649047
7,Armenia,2020-12-29,2021-01-05,154602,158296,161990
8,Australia,2020-12-29,2021-01-05,28237,28381,28525
9,Austria,2020-12-29,2021-01-05,342226,355352,368478
10,Azerbaijan,2020-12-29,2021-01-05,205877,216584,227291
11,Bahamas,2020-12-29,2021-01-05,7772,7846,7920
12,Bahrain,2020-12-29,2021-01-05,90634,92169,93704
13,Bangladesh,2020-12-29,2021-01-05,503501,511261,519021
14,Barbados,2020-12-29,2021-01-05,327,371,415
15,Belarus,2020-12-29,2021-01-05,177274,190404,203534
16,Belgium,2020-12-29,2021-01-05,629109,641411,653713
17,Benin,2020-12-29,2021-01-05,3167,3205,3243
18,Bhutan,2020-12-29,2021-01-05,479,636,793
19,Bolivia,2020-12-29,2021-01-05,151059,156887,162715
20,Bosnia and Herzegovina,2020-12-29,2021-01-05,106986,110454,113922
21,Brazil,2020-12-29,2021-01-05,7318821,7563551,7808281
22,Brunei,2020-12-29,2021-01-05,152,152,152
23,Bulgaria,2020-12-29,2021-01-05,194271,199491,204711
24,Burkina Faso,2020-12-29,2021-01-05,5461,6537,7613
25,Cabo Verde,2020-12-29,2021-01-05,11636,11752,11868
26,Cambodia,2020-12-29,2021-01-05,363,364,365
27,Cameroon,2020-12-29,2021-01-05,25849,26277,26705
28,Canada,2020-12-29,2021-01-05,525585,568807,612029
29,Central African Republic,2020-12-29,2021-01-05,4936,4961,4986
30,Chad,2020-12-29,2021-01-05,1916,2048,2180
31,Chile,2020-12-29,2021-01-05,589189,603986,618783
32,China,2020-12-29,2021-01-05,95228,95797,96366
33,Colombia,2020-12-29,2021-01-05,1530593,1614822,1699051
34,Congo (Brazzaville),2020-12-29,2021-01-05,6571,6908,7245
35,Congo (Kinshasa),2020-12-29,2021-01-05,15810,17182,18554
36,Costa Rica,2020-12-29,2021-01-05,160804,166799,172794
37,Cote d'Ivoire,2020-12-29,2021-01-05,21942,22250,22558
38,Croatia,2020-12-29,2021-01-05,197323,206596,215869
39,Diamond Princess,2020-12-29,2021-01-05,712,712,712
40,Cuba,2020-12-29,2021-01-05,10384,11601,12818
41,Cyprus,2020-12-29,2021-01-05,18004,21315,24626
42,Czechia,2020-12-29,2021-01-05,635414,685202,734990
43,Denmark,2020-12-29,2021-01-05,140750,159074,177398
44,Djibouti,2020-12-29,2021-01-05,5786,5813,5840
45,Dominican Republic,2020-12-29,2021-01-05,161930,168265,174600
46,Ecuador,2020-12-29,2021-01-05,206364,210326,214288
47,Egypt,2020-12-29,2021-01-05,127061,135233,143405
48,El Salvador,2020-12-29,2021-01-05,43772,45415,47058
49,Equatorial Guinea,2020-12-29,2021-01-05,5231,5248,5265
