,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2021-02-18,2021-02-25,55420,55557,55694
1,Albania,2021-02-18,2021-02-25,89776,96838,103900
2,Algeria,2021-02-18,2021-02-25,110049,111418,112787
3,Andorra,2021-02-18,2021-02-25,10391,10610,10829
4,Angola,2021-02-18,2021-02-25,20261,20452,20643
5,Antigua and Barbuda,2021-02-18,2021-02-25,381,548,715
6,Argentina,2021-02-18,2021-02-25,2008345,2046795,2085245
7,Armenia,2021-02-18,2021-02-25,168676,169820,170964
8,Australia,2021-02-18,2021-02-25,28887,28918,28949
9,Austria,2021-02-18,2021-02-25,429139,439841,450543
10,Azerbaijan,2021-02-18,2021-02-25,231649,232636,233623
11,Bahamas,2021-02-18,2021-02-25,8311,8403,8495
12,Bahrain,2021-02-18,2021-02-25,110416,115705,120994
13,Bangladesh,2021-02-18,2021-02-25,539531,542268,545005
14,Barbados,2021-02-18,2021-02-25,1904,2647,3390
15,Belarus,2021-02-18,2021-02-25,263551,273659,283767
16,Belgium,2021-02-18,2021-02-25,733100,746302,759504
17,Benin,2021-02-18,2021-02-25,4560,5143,5726
18,Bhutan,2021-02-18,2021-02-25,861,866,871
19,Bolivia,2021-02-18,2021-02-25,233854,239524,245194
20,Bosnia and Herzegovina,2021-02-18,2021-02-25,125123,127135,129147
21,Brazil,2021-02-18,2021-02-25,9713909,10030626,10347343
22,Brunei,2021-02-18,2021-02-25,183,185,187
23,Bulgaria,2021-02-18,2021-02-25,228044,234428,240812
24,Burkina Faso,2021-02-18,2021-02-25,11426,11703,11980
25,Cabo Verde,2021-02-18,2021-02-25,14601,14885,15169
26,Cambodia,2021-02-18,2021-02-25,479,484,489
27,Cameroon,2021-02-18,2021-02-25,31394,33749,36104
28,Canada,2021-02-18,2021-02-25,821932,842590,863248
29,Central African Republic,2021-02-18,2021-02-25,4996,4997,4998
30,Chad,2021-02-18,2021-02-25,3581,3751,3921
31,Chile,2021-02-18,2021-02-25,764307,788142,811977
32,China,2021-02-18,2021-02-25,100527,100684,100841
33,Colombia,2021-02-18,2021-02-25,2179641,2212525,2245409
34,Congo (Brazzaville),2021-02-18,2021-02-25,8354,8419,8484
35,Congo (Kinshasa),2021-02-18,2021-02-25,24026,24794,25562
36,Costa Rica,2021-02-18,2021-02-25,198756,201241,203726
37,Cote d'Ivoire,2021-02-18,2021-02-25,30526,31612,32698
38,Croatia,2021-02-18,2021-02-25,236709,238866,241023
39,Diamond Princess,2021-02-18,2021-02-25,712,712,712
40,Cuba,2021-02-18,2021-02-25,35772,41688,47604
41,Cyprus,2021-02-18,2021-02-25,32175,32935,33695
42,Czechia,2021-02-18,2021-02-25,1064952,1123252,1181552
43,Denmark,2021-02-18,2021-02-25,204052,206753,209454
44,Djibouti,2021-02-18,2021-02-25,5966,6008,6050
45,Dominican Republic,2021-02-18,2021-02-25,226714,232780,238846
46,Ecuador,2021-02-18,2021-02-25,262213,269860,277507
47,Egypt,2021-02-18,2021-02-25,171993,176333,180673
48,El Salvador,2021-02-18,2021-02-25,56653,58546,60439
49,Equatorial Guinea,2021-02-18,2021-02-25,5663,5747,5831
50,Eritrea,2021-02-18,2021-02-25,2429,2675,2921
51,Estonia,2021-02-18,2021-02-25,50280,55295,60310
52,Eswatini,2021-02-18,2021-02-25,16396,16709,17022
53,Ethiopia,2021-02-18,2021-02-25,144862,150179,155496
54,Fiji,2021-02-18,2021-02-25,56,56,56
55,Finland,2021-02-18,2021-02-25,49165,52209,55253
56,France,2021-02-18,2021-02-25,3465964,3596156,3726348
57,Gabon,2021-02-18,2021-02-25,12171,13107,14043
58,Gambia,2021-02-18,2021-02-25,4302,4510,4718
59,Georgia,2021-02-18,2021-02-25,264158,267313,270468
60,Germany,2021-02-18,2021-02-25,2321225,2372209,2423193
61,Ghana,2021-02-18,2021-02-25,73557,78689,83821
62,Greece,2021-02-18,2021-02-25,168872,176059,183246
63,Guatemala,2021-02-18,2021-02-25,165532,169610,173688
64,Guinea,2021-02-18,2021-02-25,14860,15154,15448
65,Guyana,2021-02-18,2021-02-25,8135,8338,8541
66,Haiti,2021-02-18,2021-02-25,11991,12206,12421
67,Holy See,2021-02-18,2021-02-25,27,27,27
68,Honduras,2021-02-18,2021-02-25,158355,163305,168255
69,Hungary,2021-02-18,2021-02-25,381875,394023,406171
70,Iceland,2021-02-18,2021-02-25,6026,6044,6062
71,India,2021-02-18,2021-02-25,10880603,10963394,11046185
72,Indonesia,2021-02-18,2021-02-25,1191990,1252685,1313380
73,Iran,2021-02-18,2021-02-25,1496455,1550142,1603829
74,Iraq,2021-02-18,2021-02-25,636908,657453,677998
75,Ireland,2021-02-18,2021-02-25,206801,212647,218493
76,Israel,2021-02-18,2021-02-25,714812,741934,769056
77,Italy,2021-02-18,2021-02-25,2683403,2765412,2847421
78,Jamaica,2021-02-18,2021-02-25,18237,20310,22383
79,Japan,2021-02-18,2021-02-25,412125,421421,430717
80,Jordan,2021-02-18,2021-02-25,341984,356744,371504
81,Kazakhstan,2021-02-18,2021-02-25,248566,254712,260858
82,Kenya,2021-02-18,2021-02-25,102353,103615,104877
83,"Korea, South",2021-02-18,2021-02-25,82837,86128,89419
84,Kuwait,2021-02-18,2021-02-25,175031,181484,187937
85,Kyrgyzstan,2021-02-18,2021-02-25,85328,85689,86050
86,Latvia,2021-02-18,2021-02-25,74701,79351,84001
87,Lebanon,2021-02-18,2021-02-25,331159,348810,366461
88,Liberia,2021-02-18,2021-02-25,1956,1985,2014
89,Liechtenstein,2021-02-18,2021-02-25,2534,2542,2550
90,Lithuania,2021-02-18,2021-02-25,189058,192193,195328
91,Luxembourg,2021-02-18,2021-02-25,52392,53562,54732
92,Madagascar,2021-02-18,2021-02-25,19360,19598,19836
93,Malaysia,2021-02-18,2021-02-25,254988,274875,294762
94,Maldives,2021-02-18,2021-02-25,17387,18340,19293
95,Malta,2021-02-18,2021-02-25,19333,20409,21485
96,Mauritania,2021-02-18,2021-02-25,16925,17058,17191
97,Mauritius,2021-02-18,2021-02-25,595,603,611
98,Mexico,2021-02-18,2021-02-25,1968566,2022662,2076758
99,Moldova,2021-02-18,2021-02-25,167546,174155,180764
100,Monaco,2021-02-18,2021-02-25,1735,1835,1935
101,Mongolia,2021-02-18,2021-02-25,2247,2551,2855
102,Montenegro,2021-02-18,2021-02-25,67441,70658,73875
103,Morocco,2021-02-18,2021-02-25,477160,480056,482952
104,Namibia,2021-02-18,2021-02-25,35353,36680,38007
105,Nepal,2021-02-18,2021-02-25,272430,273166,273902
106,Netherlands,2021-02-18,2021-02-25,1031454,1057116,1082778
107,New Zealand,2021-02-18,2021-02-25,2326,2348,2370
108,Nicaragua,2021-02-18,2021-02-25,6347,6398,6449
109,Niger,2021-02-18,2021-02-25,4665,4718,4771
110,Nigeria,2021-02-18,2021-02-25,143516,150246,156976
111,North Macedonia,2021-02-18,2021-02-25,96152,98174,100196
112,Norway,2021-02-18,2021-02-25,65811,67824,69837
113,Oman,2021-02-18,2021-02-25,136622,138494,140366
114,Pakistan,2021-02-18,2021-02-25,560363,568506,576649
115,Panama,2021-02-18,2021-02-25,330075,334463,338851
116,Papua New Guinea,2021-02-18,2021-02-25,914,955,996
117,Paraguay,2021-02-18,2021-02-25,141775,148622,155469
118,Peru,2021-02-18,2021-02-25,1203502,1252137,1300772
119,Philippines,2021-02-18,2021-02-25,543282,555163,567044
120,Poland,2021-02-18,2021-02-25,1570658,1614446,1658234
121,Portugal,2021-02-18,2021-02-25,778369,792829,807289
122,Qatar,2021-02-18,2021-02-25,155901,159053,162205
123,Romania,2021-02-18,2021-02-25,755126,771843,788560
124,Russia,2021-02-18,2021-02-25,3983031,4079407,4175783
125,Rwanda,2021-02-18,2021-02-25,17068,17835,18602
126,Saint Lucia,2021-02-18,2021-02-25,2415,2620,2825
127,Saint Vincent and the Grenadines,2021-02-18,2021-02-25,1370,1462,1554
128,San Marino,2021-02-18,2021-02-25,3247,3420,3593
129,Saudi Arabia,2021-02-18,2021-02-25,371720,374029,376338
130,Senegal,2021-02-18,2021-02-25,29914,32099,34284
131,Serbia,2021-02-18,2021-02-25,415943,429048,442153
132,Seychelles,2021-02-18,2021-02-25,1768,2280,2792
133,Singapore,2021-02-18,2021-02-25,59759,59832,59905
134,Slovakia,2021-02-18,2021-02-25,271473,285419,299365
135,Slovenia,2021-02-18,2021-02-25,177140,182484,187828
136,Somalia,2021-02-18,2021-02-25,5013,5632,6251
137,South Africa,2021-02-18,2021-02-25,1484900,1498766,1512632
138,Spain,2021-02-18,2021-02-25,3041454,3121687,3201920
139,Sri Lanka,2021-02-18,2021-02-25,73116,78420,83724
140,Sudan,2021-02-18,2021-02-25,29933,30115,30297
141,Suriname,2021-02-18,2021-02-25,8765,8838,8911
142,Sweden,2021-02-18,2021-02-25,604577,627022,649467
143,Switzerland,2021-02-18,2021-02-25,539474,546754,554034
144,Tanzania,2021-02-18,2021-02-25,509,509,509
145,Thailand,2021-02-18,2021-02-25,24279,25111,25943
146,Togo,2021-02-18,2021-02-25,5687,6085,6483
147,Trinidad and Tobago,2021-02-18,2021-02-25,7632,7666,7700
148,Tunisia,2021-02-18,2021-02-25,220478,226015,231552
149,Turkey,2021-02-18,2021-02-25,2564427,2616600,2668773
150,Uganda,2021-02-18,2021-02-25,39942,40154,40366
151,Ukraine,2021-02-18,2021-02-25,1302811,1333332,1363853
152,United Arab Emirates,2021-02-18,2021-02-25,339667,361877,384087
153,United Kingdom,2021-02-18,2021-02-25,4010376,4095187,4179998
154,Uruguay,2021-02-18,2021-02-25,47254,50752,54250
155,US,2021-02-18,2021-02-25,27392512,27896040,28399568
156,Uzbekistan,2021-02-18,2021-02-25,79303,79548,79793
157,Venezuela,2021-02-18,2021-02-25,131828,134781,137734
158,Vietnam,2021-02-18,2021-02-25,2140,2347,2554
159,Zambia,2021-02-18,2021-02-25,66598,72467,78336
160,Zimbabwe,2021-02-18,2021-02-25,34864,35543,36222
161,Dominica,2021-02-18,2021-02-25,121,134,147
162,Grenada,2021-02-18,2021-02-25,148,148,148
163,Mozambique,2021-02-18,2021-02-25,47790,53527,59264
164,Syria,2021-02-18,2021-02-25,14724,15045,15366
165,Timor-Leste,2021-02-18,2021-02-25,100,103,106
166,Belize,2021-02-18,2021-02-25,12114,12207,12300
167,Laos,2021-02-18,2021-02-25,45,45,45
168,Libya,2021-02-18,2021-02-25,126361,128740,131119
169,West Bank and Gaza,2021-02-18,2021-02-25,165535,171154,176773
170,Guinea-Bissau,2021-02-18,2021-02-25,2848,3025,3202
171,Mali,2021-02-18,2021-02-25,8218,8256,8294
172,Saint Kitts and Nevis,2021-02-18,2021-02-25,40,41,42
173,Kosovo,2021-02-18,2021-02-25,63089,65165,67241
174,Burma,2021-02-18,2021-02-25,141522,141709,141896
175,MS Zaandam,2021-02-18,2021-02-25,9,9,9
176,Botswana,2021-02-18,2021-02-25,24926,26524,28122
177,Burundi,2021-02-18,2021-02-25,1771,1928,2085
178,Sierra Leone,2021-02-18,2021-02-25,3813,3829,3845
179,Malawi,2021-02-18,2021-02-25,28270,29837,31404
180,South Sudan,2021-02-18,2021-02-25,4960,6084,7208
181,Western Sahara,2021-02-18,2021-02-25,0,0,0
182,Sao Tome and Principe,2021-02-18,2021-02-25,1431,1548,1665
183,Yemen,2021-02-18,2021-02-25,2134,2154,2174
