,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-05-18,2020-05-25,4687,7072,9457
1,Albania,2020-05-18,2020-05-25,872,948,1024
2,Algeria,2020-05-18,2020-05-25,5891,7201,8511
3,Andorra,2020-05-18,2020-05-25,755,761,767
4,Angola,2020-05-18,2020-05-25,45,50,55
5,Antigua and Barbuda,2020-05-18,2020-05-25,25,25,25
6,Argentina,2020-05-18,2020-05-25,6278,8371,10464
7,Armenia,2020-05-18,2020-05-25,3392,4823,6254
8,Australia,2020-05-18,2020-05-25,6970,7068,7166
9,Austria,2020-05-18,2020-05-25,15882,16269,16656
10,Azerbaijan,2020-05-18,2020-05-25,2589,3387,4185
11,Bahamas,2020-05-18,2020-05-25,93,96,99
12,Bahrain,2020-05-18,2020-05-25,5236,7184,9132
13,Bangladesh,2020-05-18,2020-05-25,15691,23870,32049
14,Barbados,2020-05-18,2020-05-25,84,88,92
15,Belarus,2020-05-18,2020-05-25,23906,30572,37238
16,Belgium,2020-05-18,2020-05-25,53449,55559,57669
17,Benin,2020-05-18,2020-05-25,319,339,359
18,Bhutan,2020-05-18,2020-05-25,9,21,33
19,Bolivia,2020-05-18,2020-05-25,2831,4263,5695
20,Bosnia and Herzegovina,2020-05-18,2020-05-25,2141,2304,2467
21,Brazil,2020-05-18,2020-05-25,169594,255368,341142
22,Brunei,2020-05-18,2020-05-25,141,141,141
23,Bulgaria,2020-05-18,2020-05-25,1990,2235,2480
24,Burkina Faso,2020-05-18,2020-05-25,760,796,832
25,Cabo Verde,2020-05-18,2020-05-25,260,328,396
26,Cambodia,2020-05-18,2020-05-25,122,122,122
27,Cameroon,2020-05-18,2020-05-25,2689,3529,4369
28,Canada,2020-05-18,2020-05-25,71264,79411,87558
29,Central African Republic,2020-05-18,2020-05-25,143,327,511
30,Chad,2020-05-18,2020-05-25,322,519,716
31,Chile,2020-05-18,2020-05-25,30063,46059,62055
32,China,2020-05-18,2020-05-25,84011,84063,84115
33,Colombia,2020-05-18,2020-05-25,11613,16295,20977
34,Congo (Brazzaville),2020-05-18,2020-05-25,333,412,491
35,Congo (Kinshasa),2020-05-18,2020-05-25,1024,1538,2052
36,Costa Rica,2020-05-18,2020-05-25,801,866,931
37,Cote d'Ivoire,2020-05-18,2020-05-25,1730,2119,2508
38,Croatia,2020-05-18,2020-05-25,2196,2228,2260
39,Diamond Princess,2020-05-18,2020-05-25,712,712,712
40,Cuba,2020-05-18,2020-05-25,1783,1881,1979
41,Cyprus,2020-05-18,2020-05-25,901,917,933
42,Czechia,2020-05-18,2020-05-25,8176,8586,8996
43,Denmark,2020-05-18,2020-05-25,10711,11166,11621
44,Djibouti,2020-05-18,2020-05-25,1227,1518,1809
45,Dominican Republic,2020-05-18,2020-05-25,10634,12725,14816
46,Ecuador,2020-05-18,2020-05-25,29509,33582,37655
47,Egypt,2020-05-18,2020-05-25,9746,12764,15782
48,El Salvador,2020-05-18,2020-05-25,958,1413,1868
49,Equatorial Guinea,2020-05-18,2020-05-25,439,719,999
50,Eritrea,2020-05-18,2020-05-25,39,39,39
51,Estonia,2020-05-18,2020-05-25,1741,1784,1827
52,Eswatini,2020-05-18,2020-05-25,175,205,235
53,Ethiopia,2020-05-18,2020-05-25,250,352,454
54,Fiji,2020-05-18,2020-05-25,18,18,18
55,Finland,2020-05-18,2020-05-25,5984,6380,6776
56,France,2020-05-18,2020-05-25,177547,180051,182555
57,Gabon,2020-05-18,2020-05-25,802,1432,2062
58,Gambia,2020-05-18,2020-05-25,22,24,26
59,Georgia,2020-05-18,2020-05-25,638,701,764
60,Germany,2020-05-18,2020-05-25,172576,176551,180526
61,Ghana,2020-05-18,2020-05-25,4700,5735,6770
62,Greece,2020-05-18,2020-05-25,2726,2836,2946
63,Guatemala,2020-05-18,2020-05-25,1114,1912,2710
64,Guinea,2020-05-18,2020-05-25,2146,2796,3446
65,Guyana,2020-05-18,2020-05-25,109,124,139
66,Haiti,2020-05-18,2020-05-25,209,533,857
67,Holy See,2020-05-18,2020-05-25,12,12,12
68,Honduras,2020-05-18,2020-05-25,2100,2798,3496
69,Hungary,2020-05-18,2020-05-25,3284,3535,3786
70,Iceland,2020-05-18,2020-05-25,1801,1802,1803
71,India,2020-05-18,2020-05-25,70768,100328,129888
72,Indonesia,2020-05-18,2020-05-25,14265,18010,21755
73,Iran,2020-05-18,2020-05-25,109286,122492,135698
74,Iraq,2020-05-18,2020-05-25,2818,3554,4290
75,Ireland,2020-05-18,2020-05-25,23135,24200,25265
76,Israel,2020-05-18,2020-05-25,16506,16643,16780
77,Italy,2020-05-18,2020-05-25,219814,225886,231958
78,Jamaica,2020-05-18,2020-05-25,505,520,535
79,Japan,2020-05-18,2020-05-25,15847,16305,16763
80,Jordan,2020-05-18,2020-05-25,562,629,696
