,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-10-02,2020-10-09,39186,39290,39394
1,Albania,2020-10-02,2020-10-09,13045,13965,14885
2,Algeria,2020-10-02,2020-10-09,50754,51847,52940
3,Andorra,2020-10-02,2020-10-09,1836,2110,2384
4,Angola,2020-10-02,2020-10-09,4590,5211,5832
5,Antigua and Barbuda,2020-10-02,2020-10-09,98,106,114
6,Argentina,2020-10-02,2020-10-09,691235,779689,868143
7,Armenia,2020-10-02,2020-10-09,48643,51382,54121
8,Australia,2020-10-02,2020-10-09,27016,27121,27226
9,Austria,2020-10-02,2020-10-09,41500,46374,51248
10,Azerbaijan,2020-10-02,2020-10-09,39787,40453,41119
11,Bahamas,2020-10-02,2020-10-09,3790,4220,4650
12,Bahrain,2020-10-02,2020-10-09,68190,71803,75416
13,Bangladesh,2020-10-02,2020-10-09,356767,366383,375999
14,Barbados,2020-10-02,2020-10-09,190,193,196
15,Belarus,2020-10-02,2020-10-09,76957,79421,81885
16,Belgium,2020-10-02,2020-10-09,110976,124234,137492
17,Benin,2020-10-02,2020-10-09,2325,2357,2389
18,Bhutan,2020-10-02,2020-10-09,263,283,303
19,Bolivia,2020-10-02,2020-10-09,133222,136219,139216
20,Bosnia and Herzegovina,2020-10-02,2020-10-09,26564,27975,29386
21,Brazil,2020-10-02,2020-10-09,4689613,4847092,5004571
22,Brunei,2020-10-02,2020-10-09,146,146,146
23,Bulgaria,2020-10-02,2020-10-09,19828,21336,22844
24,Burkina Faso,2020-10-02,2020-10-09,1962,2123,2284
25,Cabo Verde,2020-10-02,2020-10-09,5628,6205,6782
26,Cambodia,2020-10-02,2020-10-09,275,278,281
27,Cameroon,2020-10-02,2020-10-09,20712,20924,21136
28,Canada,2020-10-02,2020-10-09,152717,165054,177391
29,Central African Republic,2020-10-02,2020-10-09,4806,4829,4852
30,Chad,2020-10-02,2020-10-09,1175,1211,1247
31,Chile,2020-10-02,2020-10-09,453868,466590,479312
32,China,2020-10-02,2020-10-09,90441,90584,90727
33,Colombia,2020-10-02,2020-10-09,798317,841532,884747
34,Congo (Brazzaville),2020-10-02,2020-10-09,5005,5089,5173
35,Congo (Kinshasa),2020-10-02,2020-10-09,10578,10729,10880
36,Costa Rica,2020-10-02,2020-10-09,70816,77829,84842
37,Cote d'Ivoire,2020-10-02,2020-10-09,19556,19793,20030
38,Croatia,2020-10-02,2020-10-09,15795,17160,18525
39,Diamond Princess,2020-10-02,2020-10-09,712,712,712
40,Cuba,2020-10-02,2020-10-09,5350,5718,6086
41,Cyprus,2020-10-02,2020-10-09,1671,1789,1907
42,Czechia,2020-10-02,2020-10-09,61318,78051,94784
43,Denmark,2020-10-02,2020-10-09,26066,29418,32770
44,Djibouti,2020-10-02,2020-10-09,5409,5417,5425
45,Dominican Republic,2020-10-02,2020-10-09,110597,113350,116103
46,Ecuador,2020-10-02,2020-10-09,132475,139534,146593
47,Egypt,2020-10-02,2020-10-09,102625,103466,104307
48,El Salvador,2020-10-02,2020-10-09,28415,29175,29935
49,Equatorial Guinea,2020-10-02,2020-10-09,5018,5045,5072
50,Eritrea,2020-10-02,2020-10-09,369,381,393
51,Estonia,2020-10-02,2020-10-09,3118,3507,3896
52,Eswatini,2020-10-02,2020-10-09,5399,5521,5643
53,Ethiopia,2020-10-02,2020-10-09,72173,76988,81803
54,Fiji,2020-10-02,2020-10-09,32,32,32
55,Finland,2020-10-02,2020-10-09,9484,10244,11004
56,France,2020-10-02,2020-10-09,552421,629431,706441
57,Gabon,2020-10-02,2020-10-09,8728,8797,8866
58,Gambia,2020-10-02,2020-10-09,3555,3585,3615
59,Georgia,2020-10-02,2020-10-09,4664,7093,9522
60,Germany,2020-10-02,2020-10-09,283712,298374,313036
61,Ghana,2020-10-02,2020-10-09,46222,46694,47166
62,Greece,2020-10-02,2020-10-09,16913,19346,21779
63,Guatemala,2020-10-02,2020-10-09,88878,93090,97302
64,Guinea,2020-10-02,2020-10-09,10478,10735,10992
65,Guyana,2020-10-02,2020-10-09,2709,2968,3227
66,Haiti,2020-10-02,2020-10-09,8684,8792,8900
67,Holy See,2020-10-02,2020-10-09,12,12,12
68,Honduras,2020-10-02,2020-10-09,73840,78269,82698
69,Hungary,2020-10-02,2020-10-09,22127,28631,35135
70,Iceland,2020-10-02,2020-10-09,2561,2809,3057
71,India,2020-10-02,2020-10-09,5903932,6473544,7043156
72,Indonesia,2020-10-02,2020-10-09,266845,295499,324153
73,Iran,2020-10-02,2020-10-09,439882,464596,489310
74,Iraq,2020-10-02,2020-10-09,341699,372259,402819
75,Ireland,2020-10-02,2020-10-09,34315,37063,39811
76,Israel,2020-10-02,2020-10-09,217899,258920,299941
77,Italy,2020-10-02,2020-10-09,306235,319908,333581
78,Jamaica,2020-10-02,2020-10-09,5723,6704,7685
79,Japan,2020-10-02,2020-10-09,81054,84768,88482
80,Jordan,2020-10-02,2020-10-09,7211,13650,20089
81,Kazakhstan,2020-10-02,2020-10-09,107659,108106,108553
82,Kenya,2020-10-02,2020-10-09,37707,38923,40139
83,"Korea, South",2020-10-02,2020-10-09,23516,24027,24538
84,Kuwait,2020-10-02,2020-10-09,102441,106087,109733
85,Kyrgyzstan,2020-10-02,2020-10-09,45932,47056,48180
86,Latvia,2020-10-02,2020-10-09,1625,1945,2265
87,Lebanon,2020-10-02,2020-10-09,33962,42173,50384
88,Liberia,2020-10-02,2020-10-09,1338,1346,1354
89,Liechtenstein,2020-10-02,2020-10-09,117,120,123
90,Lithuania,2020-10-02,2020-10-09,4184,4956,5728
91,Luxembourg,2020-10-02,2020-10-09,8233,8709,9185
92,Madagascar,2020-10-02,2020-10-09,16221,16493,16765
93,Malaysia,2020-10-02,2020-10-09,10687,11771,12855
94,Maldives,2020-10-02,2020-10-09,10014,10398,10782
95,Malta,2020-10-02,2020-10-09,2929,3139,3349
96,Mauritania,2020-10-02,2020-10-09,7457,7511,7565
97,Mauritius,2020-10-02,2020-10-09,367,385,403
98,Mexico,2020-10-02,2020-10-09,720858,753090,785322
99,Moldova,2020-10-02,2020-10-09,49666,55016,60366
100,Monaco,2020-10-02,2020-10-09,208,221,234
101,Mongolia,2020-10-02,2020-10-09,313,313,313
102,Montenegro,2020-10-02,2020-10-09,9962,11690,13418
103,Morocco,2020-10-02,2020-10-09,112522,128565,144608
104,Namibia,2020-10-02,2020-10-09,10835,11480,12125
105,Nepal,2020-10-02,2020-10-09,70614,82450,94286
106,Netherlands,2020-10-02,2020-10-09,110758,133166,155574
107,New Zealand,2020-10-02,2020-10-09,1831,1849,1867
108,Nicaragua,2020-10-02,2020-10-09,5073,5170,5267
109,Niger,2020-10-02,2020-10-09,1194,1198,1202
110,Nigeria,2020-10-02,2020-10-09,58062,59127,60192
111,North Macedonia,2020-10-02,2020-10-09,17343,18363,19383
112,Norway,2020-10-02,2020-10-09,13545,14284,15023
113,Oman,2020-10-02,2020-10-09,95907,98585,101263
114,Pakistan,2020-10-02,2020-10-09,309581,313984,318387
115,Panama,2020-10-02,2020-10-09,109431,113962,118493
116,Papua New Guinea,2020-10-02,2020-10-09,532,539,546
117,Paraguay,2020-10-02,2020-10-09,37226,42684,48142
118,Peru,2020-10-02,2020-10-09,794584,818297,842010
119,Philippines,2020-10-02,2020-10-09,299361,316678,333995
120,Poland,2020-10-02,2020-10-09,84396,95773,107150
121,Portugal,2020-10-02,2020-10-09,72055,77284,82513
122,Qatar,2020-10-02,2020-10-09,124650,126164,127678
123,Romania,2020-10-02,2020-10-09,119683,132001,144319
124,Russia,2020-10-02,2020-10-09,1131088,1188928,1246768
125,Rwanda,2020-10-02,2020-10-09,4798,4847,4896
126,Saint Lucia,2020-10-02,2020-10-09,27,27,27
127,Saint Vincent and the Grenadines,2020-10-02,2020-10-09,64,64,64
128,San Marino,2020-10-02,2020-10-09,727,732,737
129,Saudi Arabia,2020-10-02,2020-10-09,332329,335578,338827
130,Senegal,2020-10-02,2020-10-09,14839,15051,15263
131,Serbia,2020-10-02,2020-10-09,33238,33735,34232
132,Seychelles,2020-10-02,2020-10-09,143,145,147
133,Singapore,2020-10-02,2020-10-09,57665,57794,57923
134,Slovakia,2020-10-02,2020-10-09,8048,11617,15186
135,Slovenia,2020-10-02,2020-10-09,5007,6103,7199
136,Somalia,2020-10-02,2020-10-09,3465,3593,3721
137,South Africa,2020-10-02,2020-10-09,668529,677833,687137
138,Spain,2020-10-02,2020-10-09,716481,789932,863383
139,Sri Lanka,2020-10-02,2020-10-09,3345,3388,3431
140,Sudan,2020-10-02,2020-10-09,13592,13653,13714
141,Suriname,2020-10-02,2020-10-09,4817,4899,4981
142,Sweden,2020-10-02,2020-10-09,90923,94283,97643
143,Switzerland,2020-10-02,2020-10-09,51864,54384,56904
144,Tanzania,2020-10-02,2020-10-09,509,509,509
145,Thailand,2020-10-02,2020-10-09,3522,3583,3644
146,Togo,2020-10-02,2020-10-09,1722,1818,1914
147,Trinidad and Tobago,2020-10-02,2020-10-09,4277,4629,4981
148,Tunisia,2020-10-02,2020-10-09,14392,19721,25050
149,Turkey,2020-10-02,2020-10-09,311455,321512,331569
150,Uganda,2020-10-02,2020-10-09,7218,8491,9764
151,Ukraine,2020-10-02,2020-10-09,196631,223376,250121
152,United Arab Emirates,2020-10-02,2020-10-09,89540,96529,103518
153,United Kingdom,2020-10-02,2020-10-09,425767,469769,513771
154,Uruguay,2020-10-02,2020-10-09,1967,2097,2227
155,US,2020-10-02,2020-10-09,7034931,7332200,7629469
156,Uzbekistan,2020-10-02,2020-10-09,54392,57454,60516
157,Venezuela,2020-10-02,2020-10-09,71273,76820,82367
158,Vietnam,2020-10-02,2020-10-09,1069,1096,1123
159,Zambia,2020-10-02,2020-10-09,14515,14830,15145
160,Zimbabwe,2020-10-02,2020-10-09,7787,7858,7929
161,Dominica,2020-10-02,2020-10-09,24,31,38
162,Grenada,2020-10-02,2020-10-09,24,24,24
163,Mozambique,2020-10-02,2020-10-09,7589,8979,10369
164,Syria,2020-10-02,2020-10-09,4001,4289,4577
165,Timor-Leste,2020-10-02,2020-10-09,27,28,29
166,Belize,2020-10-02,2020-10-09,1808,2080,2352
167,Laos,2020-10-02,2020-10-09,23,23,23
168,Libya,2020-10-02,2020-10-09,31290,35717,40144
169,West Bank and Gaza,2020-10-02,2020-10-09,37963,40766,43569
170,Guinea-Bissau,2020-10-02,2020-10-09,2324,2362,2400
171,Mali,2020-10-02,2020-10-09,3064,3156,3248
172,Saint Kitts and Nevis,2020-10-02,2020-10-09,19,19,19
173,Kosovo,2020-10-02,2020-10-09,12683,12683,12683
174,Burma,2020-10-02,2020-10-09,9112,15525,21938
175,MS Zaandam,2020-10-02,2020-10-09,9,9,9
176,Botswana,2020-10-02,2020-10-09,2921,3172,3423
177,Burundi,2020-10-02,2020-10-09,483,513,543
178,Sierra Leone,2020-10-02,2020-10-09,2199,2252,2305
179,Malawi,2020-10-02,2020-10-09,5764,5783,5802
180,South Sudan,2020-10-02,2020-10-09,2676,2715,2754
181,Western Sahara,2020-10-02,2020-10-09,10,10,10
182,Sao Tome and Principe,2020-10-02,2020-10-09,911,911,911
183,Yemen,2020-10-02,2020-10-09,2029,2040,2051
