,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-07-24,2020-07-31,35229,35981,36733
1,Albania,2020-07-24,2020-07-31,3906,4570,5234
2,Algeria,2020-07-24,2020-07-31,21948,26159,30370
3,Andorra,2020-07-24,2020-07-31,880,897,914
4,Angola,2020-07-24,2020-07-31,638,880,1122
5,Antigua and Barbuda,2020-07-24,2020-07-31,76,82,88
6,Argentina,2020-07-24,2020-07-31,119301,153520,187739
7,Armenia,2020-07-24,2020-07-31,34001,36613,39225
8,Australia,2020-07-24,2020-07-31,11441,13950,16459
9,Austria,2020-07-24,2020-07-31,19439,20214,20989
10,Azerbaijan,2020-07-24,2020-07-31,26636,29312,31988
11,Bahamas,2020-07-24,2020-07-31,129,316,503
12,Bahrain,2020-07-24,2020-07-31,35473,38458,41443
13,Bangladesh,2020-07-24,2020-07-31,199357,218658,237959
14,Barbados,2020-07-24,2020-07-31,104,108,112
15,Belarus,2020-07-24,2020-07-31,65782,66846,67910
16,Belgium,2020-07-24,2020-07-31,63499,65199,66899
17,Benin,2020-07-24,2020-07-31,1602,1694,1786
18,Bhutan,2020-07-24,2020-07-31,87,92,97
19,Bolivia,2020-07-24,2020-07-31,56102,66456,76810
20,Bosnia and Herzegovina,2020-07-24,2020-07-31,7908,9767,11626
21,Brazil,2020-07-24,2020-07-31,2046328,2287475,2528622
22,Brunei,2020-07-24,2020-07-31,141,141,141
23,Bulgaria,2020-07-24,2020-07-31,8442,10123,11804
24,Burkina Faso,2020-07-24,2020-07-31,1045,1075,1105
25,Cabo Verde,2020-07-24,2020-07-31,1939,2220,2501
26,Cambodia,2020-07-24,2020-07-31,171,202,233
27,Cameroon,2020-07-24,2020-07-31,16157,16708,17259
28,Canada,2020-07-24,2020-07-31,111559,115115,118671
29,Central African Republic,2020-07-24,2020-07-31,4389,4593,4797
30,Chad,2020-07-24,2020-07-31,887,915,943
31,Chile,2020-07-24,2020-07-31,326439,341304,356169
32,China,2020-07-24,2020-07-31,85402,86202,87002
33,Colombia,2020-07-24,2020-07-31,182140,233541,284942
34,Congo (Brazzaville),2020-07-24,2020-07-31,2633,3038,3443
35,Congo (Kinshasa),2020-07-24,2020-07-31,8249,8767,9285
36,Costa Rica,2020-07-24,2020-07-31,9969,13669,17369
37,Cote d'Ivoire,2020-07-24,2020-07-31,13696,15253,16810
38,Croatia,2020-07-24,2020-07-31,4137,4715,5293
39,Diamond Princess,2020-07-24,2020-07-31,712,712,712
