,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-07-15,2020-07-22,33594,34994,36394
1,Albania,2020-07-15,2020-07-22,3106,3752,4398
2,Algeria,2020-07-15,2020-07-22,17348,20770,24192
3,Andorra,2020-07-15,2020-07-22,855,862,869
4,Angola,2020-07-15,2020-07-22,386,576,766
5,Antigua and Barbuda,2020-07-15,2020-07-22,70,74,78
6,Argentina,2020-07-15,2020-07-22,87030,111146,135262
7,Armenia,2020-07-15,2020-07-22,29820,33005,36190
8,Australia,2020-07-15,2020-07-22,9056,10810,12564
9,Austria,2020-07-15,2020-07-22,18513,19154,19795
10,Azerbaijan,2020-07-15,2020-07-22,21916,25672,29428
11,Bahamas,2020-07-15,2020-07-22,106,119,132
12,Bahrain,2020-07-15,2020-07-22,30931,34560,38189
13,Bangladesh,2020-07-15,2020-07-22,172134,193590,215046
14,Barbados,2020-07-15,2020-07-22,98,104,110
15,Belarus,2020-07-15,2020-07-22,64224,65443,66662
16,Belgium,2020-07-15,2020-07-22,62123,62872,63621
17,Benin,2020-07-15,2020-07-22,1199,1378,1557
18,Bhutan,2020-07-15,2020-07-22,80,84,88
19,Bolivia,2020-07-15,2020-07-22,42984,52218,61452
20,Bosnia and Herzegovina,2020-07-15,2020-07-22,5869,7411,8953
21,Brazil,2020-07-15,2020-07-22,1713160,1966748,2220336
22,Brunei,2020-07-15,2020-07-22,141,141,141
23,Bulgaria,2020-07-15,2020-07-22,6342,7877,9412
24,Burkina Faso,2020-07-15,2020-07-22,1003,1038,1073
25,Cabo Verde,2020-07-15,2020-07-22,1542,1780,2018
26,Cambodia,2020-07-15,2020-07-22,141,166,191
27,Cameroon,2020-07-15,2020-07-22,14916,15173,15430
28,Canada,2020-07-15,2020-07-22,108334,110693,113052
29,Central African Republic,2020-07-15,2020-07-22,4109,4362,4615
30,Chad,2020-07-15,2020-07-22,873,885,897
31,Chile,2020-07-15,2020-07-22,303083,321205,339327
32,China,2020-07-15,2020-07-22,84950,85246,85542
33,Colombia,2020-07-15,2020-07-22,124494,159898,195302
34,Congo (Brazzaville),2020-07-15,2020-07-22,1821,2222,2623
35,Congo (Kinshasa),2020-07-15,2020-07-22,7432,8163,8894
36,Costa Rica,2020-07-15,2020-07-22,5836,8986,12136
37,Cote d'Ivoire,2020-07-15,2020-07-22,11504,13403,15302
38,Croatia,2020-07-15,2020-07-22,3325,3953,4581
39,Diamond Princess,2020-07-15,2020-07-22,712,712,712
40,Cuba,2020-07-15,2020-07-22,2399,2438,2477
41,Cyprus,2020-07-15,2020-07-22,1008,1025,1042
42,Czechia,2020-07-15,2020-07-22,12814,13475,14136
43,Denmark,2020-07-15,2020-07-22,13101,13293,13485
44,Djibouti,2020-07-15,2020-07-22,4889,4985,5081
45,Dominican Republic,2020-07-15,2020-07-22,39588,47671,55754
46,Ecuador,2020-07-15,2020-07-22,63245,70329,77413
47,Egypt,2020-07-15,2020-07-22,78304,84843,91382
48,El Salvador,2020-07-15,2020-07-22,8566,10645,12724
49,Equatorial Guinea,2020-07-15,2020-07-22,3071,3071,3071
50,Eritrea,2020-07-15,2020-07-22,215,232,249
51,Estonia,2020-07-15,2020-07-22,2003,2016,2029
52,Eswatini,2020-07-15,2020-07-22,1138,1489,1840
53,Ethiopia,2020-07-15,2020-07-22,6774,8181,9588
54,Fiji,2020-07-15,2020-07-22,21,26,31
55,Finland,2020-07-15,2020-07-22,7265,7296,7327
56,France,2020-07-15,2020-07-22,206072,210568,215064
57,Gabon,2020-07-15,2020-07-22,5871,6121,6371
58,Gambia,2020-07-15,2020-07-22,61,64,67
59,Georgia,2020-07-15,2020-07-22,963,1004,1045
60,Germany,2020-07-15,2020-07-22,198699,200890,203081
61,Ghana,2020-07-15,2020-07-22,22822,25430,28038
62,Greece,2020-07-15,2020-07-22,3622,3910,4198
63,Guatemala,2020-07-15,2020-07-22,25411,32074,38737
64,Guinea,2020-07-15,2020-07-22,5697,6276,6855
65,Guyana,2020-07-15,2020-07-22,284,313,342
66,Haiti,2020-07-15,2020-07-22,6486,6831,7176
67,Holy See,2020-07-15,2020-07-22,12,12,12
68,Honduras,2020-07-15,2020-07-22,25978,30036,34094
69,Hungary,2020-07-15,2020-07-22,4210,4263,4316
70,Iceland,2020-07-15,2020-07-22,1880,1911,1942
71,India,2020-07-15,2020-07-22,767296,968857,1170418
72,Indonesia,2020-07-15,2020-07-22,68079,80094,92109
73,Iran,2020-07-15,2020-07-22,248379,264561,280743
74,Iraq,2020-07-15,2020-07-22,67442,83867,100292
75,Ireland,2020-07-15,2020-07-22,25542,25683,25824
76,Israel,2020-07-15,2020-07-22,33557,44188,54819
77,Italy,2020-07-15,2020-07-22,242149,243506,244863
78,Jamaica,2020-07-15,2020-07-22,751,763,775
79,Japan,2020-07-15,2020-07-22,20261,23172,26083
80,Jordan,2020-07-15,2020-07-22,1169,1201,1233
81,Kazakhstan,2020-07-15,2020-07-22,51059,65188,79317
82,Kenya,2020-07-15,2020-07-22,8528,11252,13976
83,"Korea, South",2020-07-15,2020-07-22,13293,13612,13931
84,Kuwait,2020-07-15,2020-07-22,52007,56877,61747
85,Kyrgyzstan,2020-07-15,2020-07-22,8847,12282,15717
86,Latvia,2020-07-15,2020-07-22,1141,1178,1215
87,Lebanon,2020-07-15,2020-07-22,1946,2542,3138
88,Liberia,2020-07-15,2020-07-22,926,1056,1186
89,Liechtenstein,2020-07-15,2020-07-22,84,84,84
90,Lithuania,2020-07-15,2020-07-22,1854,1882,1910
91,Luxembourg,2020-07-15,2020-07-22,4650,5122,5594
92,Madagascar,2020-07-15,2020-07-22,3573,5605,7637
93,Malaysia,2020-07-15,2020-07-22,8677,8734,8791
94,Maldives,2020-07-15,2020-07-22,2517,2831,3145
95,Malta,2020-07-15,2020-07-22,673,674,675
96,Mauritania,2020-07-15,2020-07-22,5087,5564,6041
97,Mauritius,2020-07-15,2020-07-22,342,343,344
98,Mexico,2020-07-15,2020-07-22,275003,317635,360267
99,Moldova,2020-07-15,2020-07-22,18471,20040,21609
100,Monaco,2020-07-15,2020-07-22,108,109,110
101,Mongolia,2020-07-15,2020-07-22,227,261,295
102,Montenegro,2020-07-15,2020-07-22,960,1287,1614
103,Morocco,2020-07-15,2020-07-22,14771,16262,17753
104,Namibia,2020-07-15,2020-07-22,593,960,1327
105,Nepal,2020-07-15,2020-07-22,16423,17177,17931
106,Netherlands,2020-07-15,2020-07-22,50959,51471,51983
107,New Zealand,2020-07-15,2020-07-22,1540,1548,1556
108,Nicaragua,2020-07-15,2020-07-22,2846,3147,3448
109,Niger,2020-07-15,2020-07-22,1097,1100,1103
110,Nigeria,2020-07-15,2020-07-22,30249,34259,38269
111,North Macedonia,2020-07-15,2020-07-22,7406,8530,9654
112,Norway,2020-07-15,2020-07-22,8950,9011,9072
113,Oman,2020-07-15,2020-07-22,50207,61247,72287
114,Pakistan,2020-07-15,2020-07-22,240848,257914,274980
115,Panama,2020-07-15,2020-07-22,41251,49243,57235
116,Papua New Guinea,2020-07-15,2020-07-22,11,11,11
117,Paraguay,2020-07-15,2020-07-22,2554,3198,3842
118,Peru,2020-07-15,2020-07-22,312911,337751,362591
119,Philippines,2020-07-15,2020-07-22,50359,58850,67341
120,Poland,2020-07-15,2020-07-22,36689,38721,40753
121,Portugal,2020-07-15,2020-07-22,44859,47426,49993
122,Qatar,2020-07-15,2020-07-22,101553,104983,108413
123,Romania,2020-07-15,2020-07-22,30175,34226,38277
124,Russia,2020-07-15,2020-07-22,699749,745197,790645
125,Rwanda,2020-07-15,2020-07-22,1194,1435,1676
126,Saint Lucia,2020-07-15,2020-07-22,22,22,22
127,Saint Vincent and the Grenadines,2020-07-15,2020-07-22,29,35,41
128,San Marino,2020-07-15,2020-07-22,698,699,700
129,Saudi Arabia,2020-07-15,2020-07-22,220144,240474,260804
130,Senegal,2020-07-15,2020-07-22,7657,8369,9081
131,Serbia,2020-07-15,2020-07-22,17076,19334,21592
132,Seychelles,2020-07-15,2020-07-22,91,100,109
133,Singapore,2020-07-15,2020-07-22,45298,46878,48458
134,Slovakia,2020-07-15,2020-07-22,1798,1927,2056
135,Slovenia,2020-07-15,2020-07-22,1763,1878,1993
136,Somalia,2020-07-15,2020-07-22,3028,3083,3138
137,South Africa,2020-07-15,2020-07-22,224665,311049,397433
138,Spain,2020-07-15,2020-07-22,252513,257494,262475
139,Sri Lanka,2020-07-15,2020-07-22,2094,2671,3248
140,Sudan,2020-07-15,2020-07-22,10084,10527,10970
141,Suriname,2020-07-15,2020-07-22,665,837,1009
142,Sweden,2020-07-15,2020-07-22,73858,76492,79126
143,Switzerland,2020-07-15,2020-07-22,32498,33148,33798
144,Tanzania,2020-07-15,2020-07-22,509,509,509
145,Thailand,2020-07-15,2020-07-22,3197,3232,3267
146,Togo,2020-07-15,2020-07-22,695,740,785
147,Trinidad and Tobago,2020-07-15,2020-07-22,133,133,133
148,Tunisia,2020-07-15,2020-07-22,1221,1319,1417
149,Turkey,2020-07-15,2020-07-22,208938,215940,222942
150,Uganda,2020-07-15,2020-07-22,977,1043,1109
151,Ukraine,2020-07-15,2020-07-22,51457,56779,62101
152,United Arab Emirates,2020-07-15,2020-07-22,53045,55848,58651
153,United Kingdom,2020-07-15,2020-07-22,288511,293469,298427
154,Uruguay,2020-07-15,2020-07-22,974,1009,1044
155,US,2020-07-15,2020-07-22,3054699,3497847,3940995
156,Uzbekistan,2020-07-15,2020-07-22,11092,14581,18070
157,Venezuela,2020-07-15,2020-07-22,8008,10428,12848
158,Vietnam,2020-07-15,2020-07-22,369,381,393
159,Zambia,2020-07-15,2020-07-22,1895,1895,1895
160,Zimbabwe,2020-07-15,2020-07-22,885,1089,1293
161,Dominica,2020-07-15,2020-07-22,18,18,18
162,Grenada,2020-07-15,2020-07-22,23,23,23
163,Mozambique,2020-07-15,2020-07-22,1071,1330,1589
164,Syria,2020-07-15,2020-07-22,372,458,544
165,Timor-Leste,2020-07-15,2020-07-22,24,24,24
166,Belize,2020-07-15,2020-07-22,30,39,48
167,Laos,2020-07-15,2020-07-22,19,19,19
168,Libya,2020-07-15,2020-07-22,1268,1589,1910
169,West Bank and Gaza,2020-07-15,2020-07-22,5029,7064,9099
170,Guinea-Bissau,2020-07-15,2020-07-22,1790,1842,1894
171,Mali,2020-07-15,2020-07-22,2358,2433,2508
172,Saint Kitts and Nevis,2020-07-15,2020-07-22,16,17,18
173,Kosovo,2020-07-15,2020-07-22,3886,5237,6588
174,Burma,2020-07-15,2020-07-22,317,337,357
175,MS Zaandam,2020-07-15,2020-07-22,9,9,9
176,Botswana,2020-07-15,2020-07-22,314,399,484
177,Burundi,2020-07-15,2020-07-22,191,269,347
178,Sierra Leone,2020-07-15,2020-07-22,1584,1668,1752
179,Malawi,2020-07-15,2020-07-22,1864,2614,3364
180,South Sudan,2020-07-15,2020-07-22,2021,2153,2285
181,Western Sahara,2020-07-15,2020-07-22,10,10,10
182,Sao Tome and Principe,2020-07-15,2020-07-22,724,737,750
183,Yemen,2020-07-15,2020-07-22,1318,1526,1734
