,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-06-28,2020-07-05,28833,30967,33101
1,Albania,2020-06-28,2020-07-05,1962,2402,2842
2,Algeria,2020-06-28,2020-07-05,11771,13273,14775
3,Andorra,2020-06-28,2020-07-05,855,855,855
4,Angola,2020-06-28,2020-07-05,183,267,351
5,Antigua and Barbuda,2020-06-28,2020-07-05,26,69,112
6,Argentina,2020-06-28,2020-07-05,42785,59933,77081
7,Armenia,2020-06-28,2020-07-05,20268,24645,29022
8,Australia,2020-06-28,2020-07-05,7474,7764,8054
9,Austria,2020-06-28,2020-07-05,17341,17654,17967
10,Azerbaijan,2020-06-28,2020-07-05,12729,16424,20119
11,Bahamas,2020-06-28,2020-07-05,104,104,104
12,Bahrain,2020-06-28,2020-07-05,21764,25705,29646
13,Bangladesh,2020-06-28,2020-07-05,112306,137787,163268
14,Barbados,2020-06-28,2020-07-05,97,97,97
15,Belarus,2020-06-28,2020-07-05,58505,61475,64445
16,Belgium,2020-06-28,2020-07-05,60550,61295,62040
17,Benin,2020-06-28,2020-07-05,765,1149,1533
18,Bhutan,2020-06-28,2020-07-05,68,76,84
19,Bolivia,2020-06-28,2020-07-05,24388,31524,38660
20,Bosnia and Herzegovina,2020-06-28,2020-07-05,3273,3935,4597
21,Brazil,2020-06-28,2020-07-05,1083341,1344143,1604945
22,Brunei,2020-06-28,2020-07-05,141,141,141
23,Bulgaria,2020-06-28,2020-07-05,3905,4691,5477
24,Burkina Faso,2020-06-28,2020-07-05,903,959,1015
25,Cabo Verde,2020-06-28,2020-07-05,890,1155,1420
26,Cambodia,2020-06-28,2020-07-05,129,141,153
27,Cameroon,2020-06-28,2020-07-05,11892,12592,13292
28,Canada,2020-06-28,2020-07-05,103078,105193,107308
29,Central African Republic,2020-06-28,2020-07-05,2808,3429,4050
30,Chad,2020-06-28,2020-07-05,858,866,874
31,Chile,2020-06-28,2020-07-05,242355,271982,301609
32,China,2020-06-28,2020-07-05,84572,84757,84942
33,Colombia,2020-06-28,2020-07-05,68836,91995,115154
34,Congo (Brazzaville),2020-06-28,2020-07-05,883,1087,1291
35,Congo (Kinshasa),2020-06-28,2020-07-05,5826,6827,7828
36,Costa Rica,2020-06-28,2020-07-05,2213,3130,4047
37,Cote d'Ivoire,2020-06-28,2020-07-05,7492,9101,10710
38,Croatia,2020-06-28,2020-07-05,2317,2691,3065
39,Diamond Princess,2020-06-28,2020-07-05,712,712,712
40,Cuba,2020-06-28,2020-07-05,2312,2332,2352
41,Cyprus,2020-06-28,2020-07-05,986,994,1002
42,Czechia,2020-06-28,2020-07-05,10498,11603,12708
43,Denmark,2020-06-28,2020-07-05,12591,12875,13159
44,Djibouti,2020-06-28,2020-07-05,4582,4643,4704
45,Dominican Republic,2020-06-28,2020-07-05,26677,31373,36069
46,Ecuador,2020-06-28,2020-07-05,50640,55255,59870
47,Egypt,2020-06-28,2020-07-05,55233,65188,75143
48,El Salvador,2020-06-28,2020-07-05,4626,5934,7242
49,Equatorial Guinea,2020-06-28,2020-07-05,1664,2001,2338
50,Eritrea,2020-06-28,2020-07-05,143,191,239
51,Estonia,2020-06-28,2020-07-05,1981,1987,1993
52,Eswatini,2020-06-28,2020-07-05,635,781,927
53,Ethiopia,2020-06-28,2020-07-05,4532,5689,6846
54,Fiji,2020-06-28,2020-07-05,18,18,18
55,Finland,2020-06-28,2020-07-05,7143,7198,7253
56,France,2020-06-28,2020-07-05,197636,199476,201316
57,Gabon,2020-06-28,2020-07-05,4428,5209,5990
58,Gambia,2020-06-28,2020-07-05,37,45,53
59,Georgia,2020-06-28,2020-07-05,906,924,942
60,Germany,2020-06-28,2020-07-05,191272,194693,198114
61,Ghana,2020-06-28,2020-07-05,14154,16742,19330
62,Greece,2020-06-28,2020-07-05,3266,3376,3486
63,Guatemala,2020-06-28,2020-07-05,13145,16930,20715
64,Guinea,2020-06-28,2020-07-05,4988,5342,5696
65,Guyana,2020-06-28,2020-07-05,184,230,276
66,Haiti,2020-06-28,2020-07-05,5077,5777,6477
67,Holy See,2020-06-28,2020-07-05,12,12,12
68,Honduras,2020-06-28,2020-07-05,12769,18082,23395
69,Hungary,2020-06-28,2020-07-05,4094,4142,4190
70,Iceland,2020-06-28,2020-07-05,1823,1838,1853
71,India,2020-06-28,2020-07-05,425282,548318,671354
72,Indonesia,2020-06-28,2020-07-05,45891,54010,62129
73,Iran,2020-06-28,2020-07-05,204952,222669,240386
74,Iraq,2020-06-28,2020-07-05,30868,45402,59936
75,Ireland,2020-06-28,2020-07-05,25379,25439,25499
76,Israel,2020-06-28,2020-07-05,20778,23755,26732
77,Italy,2020-06-28,2020-07-05,238499,240310,242121
78,Jamaica,2020-06-28,2020-07-05,659,696,733
79,Japan,2020-06-28,2020-07-05,17780,18366,18952
80,Jordan,2020-06-28,2020-07-05,1033,1121,1209
81,Kazakhstan,2020-06-28,2020-07-05,17732,21327,24922
82,Kenya,2020-06-28,2020-07-05,4738,6070,7402
83,"Korea, South",2020-06-28,2020-07-05,12438,12757,13076
84,Kuwait,2020-06-28,2020-07-05,39650,44942,50234
85,Kyrgyzstan,2020-06-28,2020-07-05,3356,5017,6678
86,Latvia,2020-06-28,2020-07-05,1111,1116,1121
87,Lebanon,2020-06-28,2020-07-05,1587,1740,1893
88,Liberia,2020-06-28,2020-07-05,626,768,910
89,Liechtenstein,2020-06-28,2020-07-05,82,82,82
90,Lithuania,2020-06-28,2020-07-05,1798,1815,1832
91,Luxembourg,2020-06-28,2020-07-05,4120,4242,4364
92,Madagascar,2020-06-28,2020-07-05,1596,2078,2560
93,Malaysia,2020-06-28,2020-07-05,8572,8634,8696
94,Maldives,2020-06-28,2020-07-05,2203,2324,2445
95,Malta,2020-06-28,2020-07-05,665,670,675
96,Mauritania,2020-06-28,2020-07-05,2984,4149,5314
97,Mauritius,2020-06-28,2020-07-05,337,341,345
98,Mexico,2020-06-28,2020-07-05,180545,216852,253159
99,Moldova,2020-06-28,2020-07-05,14200,16250,18300
100,Monaco,2020-06-28,2020-07-05,100,103,106
101,Mongolia,2020-06-28,2020-07-05,213,220,227
102,Montenegro,2020-06-28,2020-07-05,362,481,600
103,Morocco,2020-06-28,2020-07-05,9977,12052,14127
104,Namibia,2020-06-28,2020-07-05,55,183,311
105,Nepal,2020-06-28,2020-07-05,9026,12772,16518
106,Netherlands,2020-06-28,2020-07-05,49801,50355,50909
107,New Zealand,2020-06-28,2020-07-05,1513,1528,1543
108,Nicaragua,2020-06-28,2020-07-05,1823,2170,2517
109,Niger,2020-06-28,2020-07-05,1036,1074,1112
110,Nigeria,2020-06-28,2020-07-05,20244,24567,28890
111,North Macedonia,2020-06-28,2020-07-05,5106,6080,7054
112,Norway,2020-06-28,2020-07-05,8745,8855,8965
113,Oman,2020-06-28,2020-07-05,29471,38150,46829
114,Pakistan,2020-06-28,2020-07-05,181088,206512,231936
115,Panama,2020-06-28,2020-07-05,26030,31686,37342
116,Papua New Guinea,2020-06-28,2020-07-05,8,11,14
117,Paraguay,2020-06-28,2020-07-05,1379,2127,2875
118,Peru,2020-06-28,2020-07-05,254936,279419,303902
119,Philippines,2020-06-28,2020-07-05,30052,35455,40858
120,Poland,2020-06-28,2020-07-05,31931,33907,35883
121,Portugal,2020-06-28,2020-07-05,39133,41646,44159
122,Qatar,2020-06-28,2020-07-05,87369,94413,101457
123,Romania,2020-06-28,2020-07-05,24045,26313,28581
124,Russia,2020-06-28,2020-07-05,583879,633563,683247
125,Rwanda,2020-06-28,2020-07-05,728,900,1072
126,Saint Lucia,2020-06-28,2020-07-05,19,19,19
127,Saint Vincent and the Grenadines,2020-06-28,2020-07-05,29,29,29
128,San Marino,2020-06-28,2020-07-05,696,698,700
129,Saudi Arabia,2020-06-28,2020-07-05,157612,182493,207374
130,Senegal,2020-06-28,2020-07-05,5888,6586,7284
131,Serbia,2020-06-28,2020-07-05,12894,14046,15198
132,Seychelles,2020-06-28,2020-07-05,11,70,129
133,Singapore,2020-06-28,2020-07-05,42095,43459,44823
134,Slovakia,2020-06-28,2020-07-05,1587,1664,1741
135,Slovenia,2020-06-28,2020-07-05,1520,1581,1642
136,Somalia,2020-06-28,2020-07-05,2779,2894,3009
137,South Africa,2020-06-28,2020-07-05,97302,138134,178966
138,Spain,2020-06-28,2020-07-05,246272,248770,251268
139,Sri Lanka,2020-06-28,2020-07-05,1950,2037,2124
140,Sudan,2020-06-28,2020-07-05,8580,9257,9934
141,Suriname,2020-06-28,2020-07-05,314,490,666
142,Sweden,2020-06-28,2020-07-05,58848,65137,71426
143,Switzerland,2020-06-28,2020-07-05,31292,31617,31942
144,Tanzania,2020-06-28,2020-07-05,509,509,509
145,Thailand,2020-06-28,2020-07-05,3148,3162,3176
146,Togo,2020-06-28,2020-07-05,569,642,715
147,Trinidad and Tobago,2020-06-28,2020-07-05,123,126,129
148,Tunisia,2020-06-28,2020-07-05,1157,1169,1181
149,Turkey,2020-06-28,2020-07-05,187685,197239,206793
150,Uganda,2020-06-28,2020-07-05,770,859,948
151,Ukraine,2020-06-28,2020-07-05,37361,43856,50351
152,United Arab Emirates,2020-06-28,2020-07-05,44925,47797,50669
153,United Kingdom,2020-06-28,2020-07-05,305803,312640,319477
154,Uruguay,2020-06-28,2020-07-05,876,929,982
155,US,2020-06-28,2020-07-05,2281655,2548996,2816337
156,Uzbekistan,2020-06-28,2020-07-05,6315,7948,9581
157,Venezuela,2020-06-28,2020-07-05,3917,5297,6677
158,Vietnam,2020-06-28,2020-07-05,349,355,361
159,Zambia,2020-06-28,2020-07-05,1430,1557,1684
160,Zimbabwe,2020-06-28,2020-07-05,489,567,645
161,Dominica,2020-06-28,2020-07-05,18,18,18
162,Grenada,2020-06-28,2020-07-05,23,23,23
163,Mozambique,2020-06-28,2020-07-05,733,859,985
164,Syria,2020-06-28,2020-07-05,204,256,308
165,Timor-Leste,2020-06-28,2020-07-05,24,24,24
166,Belize,2020-06-28,2020-07-05,22,24,26
167,Laos,2020-06-28,2020-07-05,19,19,19
168,Libya,2020-06-28,2020-07-05,571,762,953
169,West Bank and Gaza,2020-06-28,2020-07-05,833,1990,3147
170,Guinea-Bissau,2020-06-28,2020-07-05,1541,1614,1687
171,Mali,2020-06-28,2020-07-05,1933,2147,2361
172,Saint Kitts and Nevis,2020-06-28,2020-07-05,15,15,15
173,Kosovo,2020-06-28,2020-07-05,1486,2169,2852
174,Burma,2020-06-28,2020-07-05,290,299,308
175,MS Zaandam,2020-06-28,2020-07-05,9,9,9
176,Botswana,2020-06-28,2020-07-05,89,92,95
177,Burundi,2020-06-28,2020-07-05,144,170,196
178,Sierra Leone,2020-06-28,2020-07-05,1327,1427,1527
179,Malawi,2020-06-28,2020-07-05,730,1146,1562
180,South Sudan,2020-06-28,2020-07-05,1892,1989,2086
181,Western Sahara,2020-06-28,2020-07-05,9,10,11
182,Sao Tome and Principe,2020-06-28,2020-07-05,698,713,728
183,Yemen,2020-06-28,2020-07-05,941,1118,1295
