,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-11-16,2020-11-23,42297,43403,44509
1,Albania,2020-11-16,2020-11-23,24731,28432,32133
2,Algeria,2020-11-16,2020-11-23,62693,68589,74485
3,Andorra,2020-11-16,2020-11-23,5437,5914,6391
4,Angola,2020-11-16,2020-11-23,12680,13615,14550
5,Antigua and Barbuda,2020-11-16,2020-11-23,131,134,137
6,Argentina,2020-11-16,2020-11-23,1250499,1318384,1386269
7,Armenia,2020-11-16,2020-11-23,107466,117886,128306
8,Australia,2020-11-16,2020-11-23,27669,27758,27847
9,Austria,2020-11-16,2020-11-23,158746,208613,258480
10,Azerbaijan,2020-11-16,2020-11-23,66046,77083,88120
11,Bahamas,2020-11-16,2020-11-23,6964,7256,7548
12,Bahrain,2020-11-16,2020-11-23,83632,84882,86132
13,Bangladesh,2020-11-16,2020-11-23,421921,434472,447023
14,Barbados,2020-11-16,2020-11-23,243,250,257
15,Belarus,2020-11-16,2020-11-23,107262,115448,123634
16,Belgium,2020-11-16,2020-11-23,503182,537871,572560
17,Benin,2020-11-16,2020-11-23,2781,2884,2987
18,Bhutan,2020-11-16,2020-11-23,364,377,390
19,Bolivia,2020-11-16,2020-11-23,142561,143371,144181
20,Bosnia and Herzegovina,2020-11-16,2020-11-23,63419,72689,81959
21,Brazil,2020-11-16,2020-11-23,5675032,5876464,6077896
22,Brunei,2020-11-16,2020-11-23,148,148,148
23,Bulgaria,2020-11-16,2020-11-23,78976,101770,124564
24,Burkina Faso,2020-11-16,2020-11-23,2581,2652,2723
25,Cabo Verde,2020-11-16,2020-11-23,9419,9840,10261
26,Cambodia,2020-11-16,2020-11-23,300,303,306
27,Cameroon,2020-11-16,2020-11-23,22421,22692,22963
28,Canada,2020-11-16,2020-11-23,272034,305449,338864
29,Central African Republic,2020-11-16,2020-11-23,4880,4900,4920
30,Chad,2020-11-16,2020-11-23,1551,1603,1655
31,Chile,2020-11-16,2020-11-23,522879,532604,542329
32,China,2020-11-16,2020-11-23,91693,91872,92051
33,Colombia,2020-11-16,2020-11-23,1149064,1205217,1261370
34,Congo (Brazzaville),2020-11-16,2020-11-23,5379,5515,5651
35,Congo (Kinshasa),2020-11-16,2020-11-23,11608,11839,12070
36,Costa Rica,2020-11-16,2020-11-23,117587,124592,131597
37,Cote d'Ivoire,2020-11-16,2020-11-23,20835,20988,21141
38,Croatia,2020-11-16,2020-11-23,68776,85519,102262
39,Diamond Princess,2020-11-16,2020-11-23,712,712,712
40,Cuba,2020-11-16,2020-11-23,7349,7639,7929
41,Cyprus,2020-11-16,2020-11-23,6098,7285,8472
42,Czechia,2020-11-16,2020-11-23,417181,465523,513865
43,Denmark,2020-11-16,2020-11-23,56406,63847,71288
