,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-08-07,2020-08-14,36675,37015,37355
1,Albania,2020-08-07,2020-08-14,5276,6151,7026
2,Algeria,2020-08-07,2020-08-14,30394,34155,37916
3,Andorra,2020-08-07,2020-08-14,925,955,985
4,Angola,2020-08-07,2020-08-14,1148,1538,1928
5,Antigua and Barbuda,2020-08-07,2020-08-14,91,92,93
6,Argentina,2020-08-07,2020-08-14,191302,235677,280052
7,Armenia,2020-08-07,2020-08-14,38550,39985,41420
8,Australia,2020-08-07,2020-08-14,17280,20698,24116
9,Austria,2020-08-07,2020-08-14,21130,21837,22544
10,Azerbaijan,2020-08-07,2020-08-14,31878,33376,34874
11,Bahamas,2020-08-07,2020-08-14,574,830,1086
12,Bahrain,2020-08-07,2020-08-14,40982,43307,45632
13,Bangladesh,2020-08-07,2020-08-14,237661,252502,267343
14,Barbados,2020-08-07,2020-08-14,110,138,166
15,Belarus,2020-08-07,2020-08-14,67808,68614,69420
16,Belgium,2020-08-07,2020-08-14,68751,72784,76817
17,Benin,2020-08-07,2020-08-14,1805,1936,2067
18,Bhutan,2020-08-07,2020-08-14,101,108,115
19,Bolivia,2020-08-07,2020-08-14,76789,87891,98993
20,Bosnia and Herzegovina,2020-08-07,2020-08-14,11876,13687,15498
21,Brazil,2020-08-07,2020-08-14,2662485,2962442,3262399
22,Brunei,2020-08-07,2020-08-14,141,142,143
23,Bulgaria,2020-08-07,2020-08-14,11690,13209,14728
24,Burkina Faso,2020-08-07,2020-08-14,1106,1158,1210
25,Cabo Verde,2020-08-07,2020-08-14,2451,2780,3109
26,Cambodia,2020-08-07,2020-08-14,239,246,253
27,Cameroon,2020-08-07,2020-08-14,17255,17718,18181
28,Canada,2020-08-07,2020-08-14,118281,120903,123525
29,Central African Republic,2020-08-07,2020-08-14,4608,4641,4674
30,Chad,2020-08-07,2020-08-14,936,942,948
31,Chile,2020-08-07,2020-08-14,355667,368825,381983
32,China,2020-08-07,2020-08-14,87655,88580,89505
33,Colombia,2020-08-07,2020-08-14,295508,367204,438900
34,Congo (Brazzaville),2020-08-07,2020-08-14,3200,3637,4074
35,Congo (Kinshasa),2020-08-07,2020-08-14,9070,9355,9640
36,Costa Rica,2020-08-07,2020-08-14,17820,22081,26342
37,Cote d'Ivoire,2020-08-07,2020-08-14,16047,16524,17001
38,Croatia,2020-08-07,2020-08-14,5139,5466,5793
39,Diamond Princess,2020-08-07,2020-08-14,712,712,712
40,Cuba,2020-08-07,2020-08-14,2608,2829,3050
41,Cyprus,2020-08-07,2020-08-14,1114,1222,1330
42,Czechia,2020-08-07,2020-08-14,16574,18060,19546
43,Denmark,2020-08-07,2020-08-14,14028,14747,15466
44,Djibouti,2020-08-07,2020-08-14,5084,5338,5592
45,Dominican Republic,2020-08-07,2020-08-14,69649,77709,85769
46,Ecuador,2020-08-07,2020-08-14,85355,91969,98583
47,Egypt,2020-08-07,2020-08-14,94078,95147,96216
48,El Salvador,2020-08-07,2020-08-14,16632,19544,22456
49,Equatorial Guinea,2020-08-07,2020-08-14,4821,4821,4821
50,Eritrea,2020-08-07,2020-08-14,279,285,291
51,Estonia,2020-08-07,2020-08-14,2064,2133,2202
52,Eswatini,2020-08-07,2020-08-14,2648,3036,3424
53,Ethiopia,2020-08-07,2020-08-14,17530,21452,25374
54,Fiji,2020-08-07,2020-08-14,27,27,27
55,Finland,2020-08-07,2020-08-14,7432,7554,7676
56,France,2020-08-07,2020-08-14,225197,235207,245217
57,Gabon,2020-08-07,2020-08-14,7352,7923,8494
58,Gambia,2020-08-07,2020-08-14,498,1090,1682
59,Georgia,2020-08-07,2020-08-14,1168,1213,1258
60,Germany,2020-08-07,2020-08-14,210399,216196,221993
61,Ghana,2020-08-07,2020-08-14,35501,40097,44693
62,Greece,2020-08-07,2020-08-14,4477,5270,6063
63,Guatemala,2020-08-07,2020-08-14,49789,55270,60751
64,Guinea,2020-08-07,2020-08-14,7308,7777,8246
65,Guyana,2020-08-07,2020-08-14,413,538,663
66,Haiti,2020-08-07,2020-08-14,7424,7599,7774
67,Holy See,2020-08-07,2020-08-14,12,12,12
68,Honduras,2020-08-07,2020-08-14,42014,46365,50716
69,Hungary,2020-08-07,2020-08-14,4505,4621,4737
70,Iceland,2020-08-07,2020-08-14,1885,1952,2019
71,India,2020-08-07,2020-08-14,1695988,2088611,2481234
72,Indonesia,2020-08-07,2020-08-14,108376,121226,134076
73,Iran,2020-08-07,2020-08-14,304204,322567,340930
74,Iraq,2020-08-07,2020-08-14,124609,144064,163519
75,Ireland,2020-08-07,2020-08-14,26065,26470,26875
76,Israel,2020-08-07,2020-08-14,70970,80991,91012
77,Italy,2020-08-07,2020-08-14,247537,249756,251975
78,Jamaica,2020-08-07,2020-08-14,878,987,1096
79,Japan,2020-08-07,2020-08-14,36234,45764,55294
80,Jordan,2020-08-07,2020-08-14,1193,1237,1281
81,Kazakhstan,2020-08-07,2020-08-14,90367,97829,105291
82,Kenya,2020-08-07,2020-08-14,20636,25138,29640
83,"Korea, South",2020-08-07,2020-08-14,14336,14562,14788
84,Kuwait,2020-08-07,2020-08-14,66957,70727,74497
85,Kyrgyzstan,2020-08-07,2020-08-14,35805,39162,42519
86,Latvia,2020-08-07,2020-08-14,1231,1281,1331
87,Lebanon,2020-08-07,2020-08-14,4555,5951,7347
88,Liberia,2020-08-07,2020-08-14,1186,1230,1274
89,Liechtenstein,2020-08-07,2020-08-14,88,89,90
90,Lithuania,2020-08-07,2020-08-14,2075,2194,2313
91,Luxembourg,2020-08-07,2020-08-14,6695,7113,7531
92,Madagascar,2020-08-07,2020-08-14,10868,12708,14548
93,Malaysia,2020-08-07,2020-08-14,8976,9063,9150
94,Maldives,2020-08-07,2020-08-14,3793,4769,5745
95,Malta,2020-08-07,2020-08-14,824,995,1166
96,Mauritania,2020-08-07,2020-08-14,6310,6498,6686
97,Mauritius,2020-08-07,2020-08-14,344,344,344
98,Mexico,2020-08-07,2020-08-14,424637,469407,514177
99,Moldova,2020-08-07,2020-08-14,24733,26990,29247
100,Monaco,2020-08-07,2020-08-14,120,128,136
101,Mongolia,2020-08-07,2020-08-14,291,293,295
102,Montenegro,2020-08-07,2020-08-14,3073,3549,4025
103,Morocco,2020-08-07,2020-08-14,24322,30662,37002
104,Namibia,2020-08-07,2020-08-14,2129,2802,3475
105,Nepal,2020-08-07,2020-08-14,19771,22214,24657
106,Netherlands,2020-08-07,2020-08-14,54590,58117,61644
107,New Zealand,2020-08-07,2020-08-14,1562,1569,1576
108,Nicaragua,2020-08-07,2020-08-14,3672,3902,4132
109,Niger,2020-08-07,2020-08-14,1134,1153,1172
110,Nigeria,2020-08-07,2020-08-14,43151,45687,48223
111,North Macedonia,2020-08-07,2020-08-14,10754,11554,12354
112,Norway,2020-08-07,2020-08-14,9240,9551,9862
113,Oman,2020-08-07,2020-08-14,79159,81067,82975
114,Pakistan,2020-08-07,2020-08-14,278305,282645,286985
115,Panama,2020-08-07,2020-08-14,65256,72560,79864
116,Papua New Guinea,2020-08-07,2020-08-14,72,188,304
117,Paraguay,2020-08-07,2020-08-14,5338,6508,7678
118,Peru,2020-08-07,2020-08-14,407492,463875,520258
119,Philippines,2020-08-07,2020-08-14,93354,122754,152154
120,Poland,2020-08-07,2020-08-14,45688,50324,54960
121,Portugal,2020-08-07,2020-08-14,51072,52351,53630
122,Qatar,2020-08-07,2020-08-14,110695,112383,114071
123,Romania,2020-08-07,2020-08-14,50886,59273,67660
124,Russia,2020-08-07,2020-08-14,838461,875378,912295
125,Rwanda,2020-08-07,2020-08-14,2022,2128,2234
126,Saint Lucia,2020-08-07,2020-08-14,25,25,25
127,Saint Vincent and the Grenadines,2020-08-07,2020-08-14,54,56,58
128,San Marino,2020-08-07,2020-08-14,699,699,699
129,Saudi Arabia,2020-08-07,2020-08-14,275905,285793,295681
130,Senegal,2020-08-07,2020-08-14,10232,10887,11542
131,Serbia,2020-08-07,2020-08-14,25552,27608,29664
132,Seychelles,2020-08-07,2020-08-14,114,126,138
133,Singapore,2020-08-07,2020-08-14,52205,54797,57389
134,Slovakia,2020-08-07,2020-08-14,2292,2523,2754
135,Slovenia,2020-08-07,2020-08-14,2156,2233,2310
136,Somalia,2020-08-07,2020-08-14,3212,3227,3242
137,South Africa,2020-08-07,2020-08-14,493183,545476,597769
138,Spain,2020-08-07,2020-08-14,288522,314362,340202
139,Sri Lanka,2020-08-07,2020-08-14,2815,2839,2863
140,Sudan,2020-08-07,2020-08-14,11644,11894,12144
141,Suriname,2020-08-07,2020-08-14,1650,2203,2756
142,Sweden,2020-08-07,2020-08-14,80422,82323,84224
143,Switzerland,2020-08-07,2020-08-14,35232,36269,37306
144,Tanzania,2020-08-07,2020-08-14,509,509,509
