,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-09-03,2020-09-10,38129,38288,38447
1,Albania,2020-09-03,2020-09-10,9083,9844,10605
2,Algeria,2020-09-03,2020-09-10,43016,45469,47922
3,Andorra,2020-09-03,2020-09-10,1098,1199,1300
4,Angola,2020-09-03,2020-09-10,2415,2805,3195
5,Antigua and Barbuda,2020-09-03,2020-09-10,94,95,96
6,Argentina,2020-09-03,2020-09-10,380292,451198,522104
7,Armenia,2020-09-03,2020-09-10,43270,44271,45272
8,Australia,2020-09-03,2020-09-10,25448,26136,26824
9,Austria,2020-09-03,2020-09-10,26361,28372,30383
10,Azerbaijan,2020-09-03,2020-09-10,35844,36899,37954
11,Bahamas,2020-09-03,2020-09-10,1765,2386,3007
12,Bahrain,2020-09-03,2020-09-10,50756,53433,56110
13,Bangladesh,2020-09-03,2020-09-10,304583,319686,334789
14,Barbados,2020-09-03,2020-09-10,165,177,189
15,Belarus,2020-09-03,2020-09-10,71165,72302,73439
16,Belgium,2020-09-03,2020-09-10,83500,86544,89588
17,Benin,2020-09-03,2020-09-10,2145,2194,2243
18,Bhutan,2020-09-03,2020-09-10,184,227,270
19,Bolivia,2020-09-03,2020-09-10,113129,118781,124433
20,Bosnia and Herzegovina,2020-09-03,2020-09-10,18920,20804,22688
21,Brazil,2020-09-03,2020-09-10,3761391,4041638,4321885
22,Brunei,2020-09-03,2020-09-10,144,145,146
23,Bulgaria,2020-09-03,2020-09-10,15908,16775,17642
24,Burkina Faso,2020-09-03,2020-09-10,1352,1375,1398
25,Cabo Verde,2020-09-03,2020-09-10,3699,4125,4551
26,Cambodia,2020-09-03,2020-09-10,273,274,275
27,Cameroon,2020-09-03,2020-09-10,19142,19604,20066
28,Canada,2020-09-03,2020-09-10,128836,132527,136218
29,Central African Republic,2020-09-03,2020-09-10,4698,4729,4760
30,Chad,2020-09-03,2020-09-10,1004,1018,1032
31,Chile,2020-09-03,2020-09-10,404102,416501,428900
32,China,2020-09-03,2020-09-10,89814,89986,90158
33,Colombia,2020-09-03,2020-09-10,581995,641574,701153
34,Congo (Brazzaville),2020-09-03,2020-09-10,3979,4628,5277
35,Congo (Kinshasa),2020-09-03,2020-09-10,9915,10125,10335
36,Costa Rica,2020-09-03,2020-09-10,37292,44458,51624
37,Cote d'Ivoire,2020-09-03,2020-09-10,17702,18208,18714
38,Croatia,2020-09-03,2020-09-10,9192,11094,12996
39,Diamond Princess,2020-09-03,2020-09-10,712,712,712
40,Cuba,2020-09-03,2020-09-10,3806,4214,4622
41,Cyprus,2020-09-03,2020-09-10,1467,1498,1529
42,Czechia,2020-09-03,2020-09-10,23169,26452,29735
43,Denmark,2020-09-03,2020-09-10,17052,17800,18548
44,Djibouti,2020-09-03,2020-09-10,5383,5387,5391
45,Dominican Republic,2020-09-03,2020-09-10,92964,96629,100294
46,Ecuador,2020-09-03,2020-09-10,111219,116360,121501
47,Egypt,2020-09-03,2020-09-10,98062,99425,100788
48,El Salvador,2020-09-03,2020-09-10,25284,26000,26716
49,Equatorial Guinea,2020-09-03,2020-09-10,4928,4965,5002
50,Eritrea,2020-09-03,2020-09-10,317,330,343
51,Estonia,2020-09-03,2020-09-10,2325,2441,2557
52,Eswatini,2020-09-03,2020-09-10,4433,4720,5007
53,Ethiopia,2020-09-03,2020-09-10,46407,55213,64019
54,Fiji,2020-09-03,2020-09-10,28,29,30
55,Finland,2020-09-03,2020-09-10,8019,8200,8381
56,France,2020-09-03,2020-09-10,297485,338220,378955
57,Gabon,2020-09-03,2020-09-10,8468,8538,8608
58,Gambia,2020-09-03,2020-09-10,2743,3101,3459
59,Georgia,2020-09-03,2020-09-10,1447,1568,1689
60,Germany,2020-09-03,2020-09-10,240571,248840,257109
61,Ghana,2020-09-03,2020-09-10,43841,44713,45585
62,Greece,2020-09-03,2020-09-10,9531,10998,12465
63,Guatemala,2020-09-03,2020-09-10,71856,76358,80860
64,Guinea,2020-09-03,2020-09-10,9213,9579,9945
65,Guyana,2020-09-03,2020-09-10,1140,1401,1662
66,Haiti,2020-09-03,2020-09-10,8151,8301,8451
67,Holy See,2020-09-03,2020-09-10,12,12,12
68,Honduras,2020-09-03,2020-09-10,57669,63158,68647
69,Hungary,2020-09-03,2020-09-10,5379,6923,8467
70,Iceland,2020-09-03,2020-09-10,2087,2128,2169
71,India,2020-09-03,2020-09-10,3387500,3936747,4485994
72,Indonesia,2020-09-03,2020-09-10,162884,184268,205652
73,Iran,2020-09-03,2020-09-10,367796,380746,393696
74,Iraq,2020-09-03,2020-09-10,219435,247039,274643
75,Ireland,2020-09-03,2020-09-10,28453,29206,29959
76,Israel,2020-09-03,2020-09-10,110403,124455,138507
77,Italy,2020-09-03,2020-09-10,263949,272912,281875
78,Jamaica,2020-09-03,2020-09-10,1870,2896,3922
79,Japan,2020-09-03,2020-09-10,65653,70278,74903
80,Jordan,2020-09-03,2020-09-10,1801,2233,2665
81,Kazakhstan,2020-09-03,2020-09-10,105408,106121,106834
82,Kenya,2020-09-03,2020-09-10,33389,34705,36021
83,"Korea, South",2020-09-03,2020-09-10,19077,20842,22607
84,Kuwait,2020-09-03,2020-09-10,82945,87378,91811
85,Kyrgyzstan,2020-09-03,2020-09-10,43459,44135,44811
86,Latvia,2020-09-03,2020-09-10,1366,1410,1454
87,Lebanon,2020-09-03,2020-09-10,14937,18963,22989
88,Liberia,2020-09-03,2020-09-10,1298,1306,1314
89,Liechtenstein,2020-09-03,2020-09-10,105,107,109
90,Lithuania,2020-09-03,2020-09-10,2762,2978,3194
91,Luxembourg,2020-09-03,2020-09-10,7928,6811,5694
92,Madagascar,2020-09-03,2020-09-10,14592,15106,15620
93,Malaysia,2020-09-03,2020-09-10,9296,9374,9452
94,Maldives,2020-09-03,2020-09-10,7329,8281,9233
95,Malta,2020-09-03,2020-09-10,1788,1965,2142
96,Mauritania,2020-09-03,2020-09-10,6993,7106,7219
97,Mauritius,2020-09-03,2020-09-10,355,356,357
98,Mexico,2020-09-03,2020-09-10,579914,616894,653874
99,Moldova,2020-09-03,2020-09-10,35546,38372,41198
100,Monaco,2020-09-03,2020-09-10,154,143,132
101,Mongolia,2020-09-03,2020-09-10,301,310,319
102,Montenegro,2020-09-03,2020-09-10,4558,5165,5772
103,Morocco,2020-09-03,2020-09-10,57085,66855,76625
104,Namibia,2020-09-03,2020-09-10,6712,8082,9452
105,Nepal,2020-09-03,2020-09-10,35529,42877,50225
106,Netherlands,2020-09-03,2020-09-10,70984,75356,79728
107,New Zealand,2020-09-03,2020-09-10,1714,1764,1814
108,Nicaragua,2020-09-03,2020-09-10,4494,4668,4842
109,Niger,2020-09-03,2020-09-10,1173,1177,1181
110,Nigeria,2020-09-03,2020-09-10,53317,54588,55859
111,North Macedonia,2020-09-03,2020-09-10,14004,14762,15520
112,Norway,2020-09-03,2020-09-10,10542,11120,11698
113,Oman,2020-09-03,2020-09-10,85005,86380,87755
114,Pakistan,2020-09-03,2020-09-10,294638,297512,300386
115,Panama,2020-09-03,2020-09-10,89982,94914,99846
116,Papua New Guinea,2020-09-03,2020-09-10,424,471,518
117,Paraguay,2020-09-03,2020-09-10,15290,19959,24628
118,Peru,2020-09-03,2020-09-10,613378,657129,700880
119,Philippines,2020-09-03,2020-09-10,205581,228403,251225
120,Poland,2020-09-03,2020-09-10,64689,69129,73569
121,Portugal,2020-09-03,2020-09-10,56673,59051,61429
122,Qatar,2020-09-03,2020-09-10,117988,119420,120852
123,Romania,2020-09-03,2020-09-10,83150,91256,99362
124,Russia,2020-09-03,2020-09-10,972972,1006923,1040874
125,Rwanda,2020-09-03,2020-09-10,3672,4255,4838
126,Saint Lucia,2020-09-03,2020-09-10,26,26,26
127,Saint Vincent and the Grenadines,2020-09-03,2020-09-10,60,61,62
128,San Marino,2020-09-03,2020-09-10,710,735,760
129,Saudi Arabia,2020-09-03,2020-09-10,311855,318319,324783
130,Senegal,2020-09-03,2020-09-10,13294,13826,14358
131,Serbia,2020-09-03,2020-09-10,31099,31676,32253
132,Seychelles,2020-09-03,2020-09-10,136,136,136
133,Singapore,2020-09-03,2020-09-10,56572,56908,57244
134,Slovakia,2020-09-03,2020-09-10,3626,4163,4700
135,Slovenia,2020-09-03,2020-09-10,2755,3032,3309
136,Somalia,2020-09-03,2020-09-10,3275,3310,3345
137,South Africa,2020-09-03,2020-09-10,618286,633015,647744
138,Spain,2020-09-03,2020-09-10,429507,488513,547519
139,Sri Lanka,2020-09-03,2020-09-10,2986,3111,3236
140,Sudan,2020-09-03,2020-09-10,13045,13189,13333
141,Suriname,2020-09-03,2020-09-10,3793,4215,4637
142,Sweden,2020-09-03,2020-09-10,83958,84729,85500
143,Switzerland,2020-09-03,2020-09-10,41006,43127,45248
144,Tanzania,2020-09-03,2020-09-10,509,509,509
145,Thailand,2020-09-03,2020-09-10,3410,3431,3452
146,Togo,2020-09-03,2020-09-10,1326,1443,1560
147,Trinidad and Tobago,2020-09-03,2020-09-10,1429,1984,2539
148,Tunisia,2020-09-03,2020-09-10,3323,4394,5465
149,Turkey,2020-09-03,2020-09-10,263998,274943,285888
150,Uganda,2020-09-03,2020-09-10,2679,3288,3897
151,Ukraine,2020-09-03,2020-09-10,114663,131300,147937
152,United Arab Emirates,2020-09-03,2020-09-10,68511,72154,75797
153,United Kingdom,2020-09-03,2020-09-10,332509,342708,352907
154,Uruguay,2020-09-03,2020-09-10,1551,1636,1721
155,US,2020-09-03,2020-09-10,5867785,6150016,6432247
156,Uzbekistan,2020-09-03,2020-09-10,40447,42688,44929
157,Venezuela,2020-09-03,2020-09-10,42898,49877,56856
158,Vietnam,2020-09-03,2020-09-10,1036,1046,1056
159,Zambia,2020-09-03,2020-09-10,11601,12523,13445
160,Zimbabwe,2020-09-03,2020-09-10,6292,6678,7064
161,Dominica,2020-09-03,2020-09-10,20,20,20
162,Grenada,2020-09-03,2020-09-10,24,24,24
163,Mozambique,2020-09-03,2020-09-10,3651,4207,4763
164,Syria,2020-09-03,2020-09-10,2504,2973,3442
165,Timor-Leste,2020-09-03,2020-09-10,27,27,27
166,Belize,2020-09-03,2020-09-10,818,1101,1384
167,Laos,2020-09-03,2020-09-10,22,22,22
168,Libya,2020-09-03,2020-09-10,12274,15773,19272
169,West Bank and Gaza,2020-09-03,2020-09-10,20677,24471,28265
170,Guinea-Bissau,2020-09-03,2020-09-10,2205,2205,2205
171,Mali,2020-09-03,2020-09-10,2730,2807,2884
172,Saint Kitts and Nevis,2020-09-03,2020-09-10,17,17,17
173,Kosovo,2020-09-03,2020-09-10,12683,12683,12683
174,Burma,2020-09-03,2020-09-10,602,1111,1620
175,MS Zaandam,2020-09-03,2020-09-10,9,9,9
176,Botswana,2020-09-03,2020-09-10,1562,1724,1886
177,Burundi,2020-09-03,2020-09-10,431,448,465
178,Sierra Leone,2020-09-03,2020-09-10,2013,2035,2057
179,Malawi,2020-09-03,2020-09-10,5496,5593,5690
180,South Sudan,2020-09-03,2020-09-10,2514,2533,2552
181,Western Sahara,2020-09-03,2020-09-10,10,10,10
182,Sao Tome and Principe,2020-09-03,2020-09-10,894,897,900
183,Yemen,2020-09-03,2020-09-10,1933,1979,2025
