,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2021-02-24,2021-03-03,55540,55664,55788
1,Albania,2021-02-24,2021-03-03,95726,103327,110928
2,Algeria,2021-02-24,2021-03-03,111247,112461,113675
3,Andorra,2021-02-24,2021-03-03,10583,10775,10967
4,Angola,2021-02-24,2021-03-03,20400,20640,20880
5,Antigua and Barbuda,2021-02-24,2021-03-03,525,646,767
6,Argentina,2021-02-24,2021-03-03,2039124,2085411,2131698
7,Armenia,2021-02-24,2021-03-03,169597,170945,172293
8,Australia,2021-02-24,2021-03-03,28912,28947,28982
9,Austria,2021-02-24,2021-03-03,437874,450376,462878
10,Azerbaijan,2021-02-24,2021-03-03,232491,233644,234797
11,Bahamas,2021-02-24,2021-03-03,8383,8496,8609
12,Bahrain,2021-02-24,2021-03-03,115057,119858,124659
13,Bangladesh,2021-02-24,2021-03-03,541877,544544,547211
14,Barbados,2021-02-24,2021-03-03,2457,2907,3357
15,Belarus,2021-02-24,2021-03-03,272273,281707,291141
16,Belgium,2021-02-24,2021-03-03,743882,760809,777736
17,Benin,2021-02-24,2021-03-03,5143,5434,5725
18,Bhutan,2021-02-24,2021-03-03,866,867,868
19,Bolivia,2021-02-24,2021-03-03,238495,245719,252943
20,Bosnia and Herzegovina,2021-02-24,2021-03-03,126781,129753,132725
21,Brazil,2021-02-24,2021-03-03,9978747,10324463,10670179
22,Brunei,2021-02-24,2021-03-03,185,185,185
23,Bulgaria,2021-02-24,2021-03-03,233342,242124,250906
24,Burkina Faso,2021-02-24,2021-03-03,11672,11887,12102
25,Cabo Verde,2021-02-24,2021-03-03,14848,15161,15474
26,Cambodia,2021-02-24,2021-03-03,483,697,911
27,Cameroon,2021-02-24,2021-03-03,32098,33749,35400
28,Canada,2021-02-24,2021-03-03,839155,860348,881541
29,Central African Republic,2021-02-24,2021-03-03,4997,5004,5011
30,Chad,2021-02-24,2021-03-03,3724,3904,4084
31,Chile,2021-02-24,2021-03-03,784314,807872,831430
32,China,2021-02-24,2021-03-03,100666,100832,100998
33,Colombia,2021-02-24,2021-03-03,2207701,2237542,2267383
34,Congo (Brazzaville),2021-02-24,2021-03-03,8419,8820,9221
35,Congo (Kinshasa),2021-02-24,2021-03-03,24602,25144,25686
36,Costa Rica,2021-02-24,2021-03-03,200888,203496,206104
37,Cote d'Ivoire,2021-02-24,2021-03-03,31497,32295,33093
38,Croatia,2021-02-24,2021-03-03,238501,241048,243595
39,Diamond Princess,2021-02-24,2021-03-03,712,712,712
40,Cuba,2021-02-24,2021-03-03,40765,46896,53027
41,Cyprus,2021-02-24,2021-03-03,32828,33710,34592
42,Czechia,2021-02-24,2021-03-03,1112322,1184352,1256382
43,Denmark,2021-02-24,2021-03-03,206285,209767,213249
44,Djibouti,2021-02-24,2021-03-03,6006,6052,6098
45,Dominican Republic,2021-02-24,2021-03-03,231737,236883,242029
46,Ecuador,2021-02-24,2021-03-03,268219,278779,289339
47,Egypt,2021-02-24,2021-03-03,175677,180051,184425
48,El Salvador,2021-02-24,2021-03-03,58023,59235,60447
49,Equatorial Guinea,2021-02-24,2021-03-03,5694,5852,6010
50,Eritrea,2021-02-24,2021-03-03,2627,2789,2951
51,Estonia,2021-02-24,2021-03-03,54300,60475,66650
52,Eswatini,2021-02-24,2021-03-03,16673,16897,17121
53,Ethiopia,2021-02-24,2021-03-03,149308,155234,161160
54,Fiji,2021-02-24,2021-03-03,56,57,58
55,Finland,2021-02-24,2021-03-03,51595,55122,58649
56,France,2021-02-24,2021-03-03,3573638,3721061,3868484
57,Gabon,2021-02-24,2021-03-03,13107,14234,15361
58,Gambia,2021-02-24,2021-03-03,4469,4640,4811
59,Georgia,2021-02-24,2021-03-03,266948,269438,271928
60,Germany,2021-02-24,2021-03-03,2362364,2416037,2469710
61,Ghana,2021-02-24,2021-03-03,78271,81245,84219
62,Greece,2021-02-24,2021-03-03,174659,184686,194713
63,Guatemala,2021-02-24,2021-03-03,168880,172764,176648
64,Guinea,2021-02-24,2021-03-03,15088,15680,16272
65,Guyana,2021-02-24,2021-03-03,8313,8457,8601
66,Haiti,2021-02-24,2021-03-03,12206,12352,12498
67,Holy See,2021-02-24,2021-03-03,27,27,27
68,Honduras,2021-02-24,2021-03-03,162584,167494,172404
69,Hungary,2021-02-24,2021-03-03,391170,410129,429088
70,Iceland,2021-02-24,2021-03-03,6044,6049,6054
71,India,2021-02-24,2021-03-03,10950201,11046914,11143627
72,Indonesia,2021-02-24,2021-03-03,1243646,1306141,1368636
73,Iran,2021-02-24,2021-03-03,1542076,1598875,1655674
74,Iraq,2021-02-24,2021-03-03,653557,680288,707019
75,Ireland,2021-02-24,2021-03-03,211751,216840,221929
76,Israel,2021-02-24,2021-03-03,738629,763756,788883
77,Italy,2021-02-24,2021-03-03,2751657,2848564,2945471
78,Jamaica,2021-02-24,2021-03-03,20016,22019,24022
79,Japan,2021-02-24,2021-03-03,419896,427732,435568
80,Jordan,2021-02-24,2021-03-03,355106,376441,397776
81,Kazakhstan,2021-02-24,2021-03-03,253751,259478,265205
82,Kenya,2021-02-24,2021-03-03,103332,104780,106228
83,"Korea, South",2021-02-24,2021-03-03,85567,88516,91465
84,Kuwait,2021-02-24,2021-03-03,180505,187005,193505
85,Kyrgyzstan,2021-02-24,2021-03-03,85689,86025,86361
86,Latvia,2021-02-24,2021-03-03,78643,83445,88247
87,Lebanon,2021-02-24,2021-03-03,346080,362850,379620
88,Liberia,2021-02-24,2021-03-03,1985,2002,2019
