,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-05-05,2020-05-12,1828,3224,4620
1,Albania,2020-05-05,2020-05-12,750,820,890
2,Algeria,2020-05-05,2020-05-12,3649,4838,6027
3,Andorra,2020-05-05,2020-05-12,743,751,759
4,Angola,2020-05-05,2020-05-12,27,36,45
5,Antigua and Barbuda,2020-05-05,2020-05-12,24,25,26
6,Argentina,2020-05-05,2020-05-12,4127,5020,5913
7,Armenia,2020-05-05,2020-05-12,1867,2619,3371
8,Australia,2020-05-05,2020-05-12,6744,6875,7006
9,Austria,2020-05-05,2020-05-12,15357,15650,15943
10,Azerbaijan,2020-05-05,2020-05-12,1717,2060,2403
11,Bahamas,2020-05-05,2020-05-12,80,89,98
12,Bahrain,2020-05-05,2020-05-12,2811,3720,4629
13,Bangladesh,2020-05-05,2020-05-12,6462,10929,15396
14,Barbados,2020-05-05,2020-05-12,80,82,84
15,Belarus,2020-05-05,2020-05-12,12208,18350,24492
16,Belgium,2020-05-05,2020-05-12,47334,50509,53684
17,Benin,2020-05-05,2020-05-12,64,96,128
18,Bhutan,2020-05-05,2020-05-12,7,7,7
19,Bolivia,2020-05-05,2020-05-12,1014,1802,2590
20,Bosnia and Herzegovina,2020-05-05,2020-05-12,1585,1946,2307
21,Brazil,2020-05-05,2020-05-12,73235,115455,157675
22,Brunei,2020-05-05,2020-05-12,138,138,138
23,Bulgaria,2020-05-05,2020-05-12,1399,1704,2009
24,Burkina Faso,2020-05-05,2020-05-12,638,688,738
25,Cabo Verde,2020-05-05,2020-05-12,114,186,258
26,Cambodia,2020-05-05,2020-05-12,122,122,122
27,Cameroon,2020-05-05,2020-05-12,1705,2104,2503
28,Canada,2020-05-05,2020-05-12,51150,63215,75280
29,Central African Republic,2020-05-05,2020-05-12,50,85,120
30,Chad,2020-05-05,2020-05-12,52,170,288
31,Chile,2020-05-05,2020-05-12,14365,22016,29667
32,China,2020-05-05,2020-05-12,83940,83968,83996
33,Colombia,2020-05-05,2020-05-12,5949,8613,11277
34,Congo (Brazzaville),2020-05-05,2020-05-12,207,236,265
35,Congo (Kinshasa),2020-05-05,2020-05-12,471,705,939
36,Costa Rica,2020-05-05,2020-05-12,705,755,805
37,Cote d'Ivoire,2020-05-05,2020-05-12,1183,1464,1745
38,Croatia,2020-05-05,2020-05-12,2047,2112,2177
39,Diamond Princess,2020-05-05,2020-05-12,712,712,712
40,Cuba,2020-05-05,2020-05-12,1437,1685,1933
41,Cyprus,2020-05-05,2020-05-12,837,878,919
42,Czechia,2020-05-05,2020-05-12,7504,7896,8288
43,Denmark,2020-05-05,2020-05-12,9049,10019,10989
44,Djibouti,2020-05-05,2020-05-12,1072,1120,1168
45,Dominican Republic,2020-05-05,2020-05-12,6416,8480,10544
46,Ecuador,2020-05-05,2020-05-12,24258,31881,39504
47,Egypt,2020-05-05,2020-05-12,5042,7201,9360
48,El Salvador,2020-05-05,2020-05-12,345,587,829
49,Equatorial Guinea,2020-05-05,2020-05-12,315,315,315
50,Eritrea,2020-05-05,2020-05-12,39,39,39
51,Estonia,2020-05-05,2020-05-12,1660,1711,1762
52,Eswatini,2020-05-05,2020-05-12,71,119,167
53,Ethiopia,2020-05-05,2020-05-12,126,145,164
54,Fiji,2020-05-05,2020-05-12,18,18,18
55,Finland,2020-05-05,2020-05-12,4740,5412,6084
56,France,2020-05-05,2020-05-12,169053,170687,172321
57,Gabon,2020-05-05,2020-05-12,238,397,556
58,Gambia,2020-05-05,2020-05-12,10,17,24
59,Georgia,2020-05-05,2020-05-12,511,604,697
60,Germany,2020-05-05,2020-05-12,159912,167007,174102
61,Ghana,2020-05-05,2020-05-12,1671,2719,3767
62,Greece,2020-05-05,2020-05-12,2566,2642,2718
63,Guatemala,2020-05-05,2020-05-12,530,763,996
64,Guinea,2020-05-05,2020-05-12,1240,1811,2382
65,Guyana,2020-05-05,2020-05-12,74,93,112
66,Haiti,2020-05-05,2020-05-12,76,101,126
67,Holy See,2020-05-05,2020-05-12,10,11,12
