,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-09-08,2020-09-15,38196,38520,38844
1,Albania,2020-09-08,2020-09-15,9606,10553,11500
2,Algeria,2020-09-08,2020-09-15,44833,46938,49043
3,Andorra,2020-09-08,2020-09-15,1184,1261,1338
4,Angola,2020-09-08,2020-09-15,2729,3033,3337
5,Antigua and Barbuda,2020-09-08,2020-09-15,94,95,96
6,Argentina,2020-09-08,2020-09-15,428239,500034,571829
7,Armenia,2020-09-08,2020-09-15,43878,44953,46028
8,Australia,2020-09-08,2020-09-15,25923,26465,27007
9,Austria,2020-09-08,2020-09-15,27642,30081,32520
10,Azerbaijan,2020-09-08,2020-09-15,36578,37557,38536
11,Bahamas,2020-09-08,2020-09-15,2276,2585,2894
12,Bahrain,2020-09-08,2020-09-15,52440,56778,61116
13,Bangladesh,2020-09-08,2020-09-15,314946,329251,343556
14,Barbados,2020-09-08,2020-09-15,176,180,184
15,Belarus,2020-09-08,2020-09-15,71962,73208,74454
16,Belgium,2020-09-08,2020-09-15,85487,89141,92795
17,Benin,2020-09-08,2020-09-15,2145,2213,2281
18,Bhutan,2020-09-08,2020-09-15,227,234,241
19,Bolivia,2020-09-08,2020-09-15,117267,122308,127349
20,Bosnia and Herzegovina,2020-09-08,2020-09-15,20234,21961,23688
21,Brazil,2020-09-08,2020-09-15,3950931,4162073,4373215
22,Brunei,2020-09-08,2020-09-15,144,145,146
23,Bulgaria,2020-09-08,2020-09-15,16454,17313,18172
24,Burkina Faso,2020-09-08,2020-09-15,1370,1466,1562
25,Cabo Verde,2020-09-08,2020-09-15,3970,4400,4830
26,Cambodia,2020-09-08,2020-09-15,274,274,274
27,Cameroon,2020-09-08,2020-09-15,19409,19848,20287
28,Canada,2020-09-08,2020-09-15,131422,135757,140092
29,Central African Republic,2020-09-08,2020-09-15,4711,4735,4759
30,Chad,2020-09-08,2020-09-15,1017,1045,1073
31,Chile,2020-09-08,2020-09-15,413145,425541,437937
32,China,2020-09-08,2020-09-15,89933,90087,90241
33,Colombia,2020-09-08,2020-09-15,624026,671533,719040
34,Congo (Brazzaville),2020-09-08,2020-09-15,3979,4891,5803
35,Congo (Kinshasa),2020-09-08,2020-09-15,10104,10292,10480
36,Costa Rica,2020-09-08,2020-09-15,42184,49897,57610
37,Cote d'Ivoire,2020-09-08,2020-09-15,18103,18778,19453
38,Croatia,2020-09-08,2020-09-15,10414,12285,14156
39,Diamond Princess,2020-09-08,2020-09-15,712,712,712
40,Cuba,2020-09-08,2020-09-15,4065,4377,4689
41,Cyprus,2020-09-08,2020-09-15,1490,1511,1532
42,Czechia,2020-09-08,2020-09-15,25117,29877,34637
43,Denmark,2020-09-08,2020-09-15,17509,18784,20059
44,Djibouti,2020-09-08,2020-09-15,5387,5388,5389
45,Dominican Republic,2020-09-08,2020-09-15,94979,100131,105283
46,Ecuador,2020-09-08,2020-09-15,114309,110757,107205
47,Egypt,2020-09-08,2020-09-15,99115,100228,101341
48,El Salvador,2020-09-08,2020-09-15,25820,26511,27202
