,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-06-16,2020-06-23,21459,26310,31161
1,Albania,2020-06-16,2020-06-23,1299,1672,2045
2,Algeria,2020-06-16,2020-06-23,10382,11147,11912
3,Andorra,2020-06-16,2020-06-23,852,854,856
4,Angola,2020-06-16,2020-06-23,96,148,200
5,Antigua and Barbuda,2020-06-16,2020-06-23,26,26,26
6,Argentina,2020-06-16,2020-06-23,24761,34159,43557
7,Armenia,2020-06-16,2020-06-23,13675,17489,21303
8,Australia,2020-06-16,2020-06-23,7274,7370,7466
9,Austria,2020-06-16,2020-06-23,16979,17189,17399
10,Azerbaijan,2020-06-16,2020-06-23,8191,10662,13133
11,Bahamas,2020-06-16,2020-06-23,103,104,105
12,Bahrain,2020-06-16,2020-06-23,15731,19553,23375
13,Bangladesh,2020-06-16,2020-06-23,71675,94481,117287
14,Barbados,2020-06-16,2020-06-23,92,97,102
15,Belarus,2020-06-16,2020-06-23,50265,55369,60473
16,Belgium,2020-06-16,2020-06-23,59437,60155,60873
17,Benin,2020-06-16,2020-06-23,305,532,759
18,Bhutan,2020-06-16,2020-06-23,59,67,75
19,Bolivia,2020-06-16,2020-06-23,14644,19883,25122
20,Bosnia and Herzegovina,2020-06-16,2020-06-23,2728,3085,3442
21,Brazil,2020-06-16,2020-06-23,739503,923189,1106875
22,Brunei,2020-06-16,2020-06-23,141,141,141
23,Bulgaria,2020-06-16,2020-06-23,2889,3453,4017
24,Burkina Faso,2020-06-16,2020-06-23,891,895,899
25,Cabo Verde,2020-06-16,2020-06-23,585,781,977
26,Cambodia,2020-06-16,2020-06-23,126,128,130
27,Cameroon,2020-06-16,2020-06-23,8312,9864,11416
28,Canada,2020-06-16,2020-06-23,98241,101087,103933
29,Central African Republic,2020-06-16,2020-06-23,1850,2410,2970
30,Chad,2020-06-16,2020-06-23,844,853,862
31,Chile,2020-06-16,2020-06-23,142759,184449,226139
32,China,2020-06-16,2020-06-23,84198,84422,84646
33,Colombia,2020-06-16,2020-06-23,40847,53211,65575
34,Congo (Brazzaville),2020-06-16,2020-06-23,728,883,1038
35,Congo (Kinshasa),2020-06-16,2020-06-23,4259,4974,5689
36,Costa Rica,2020-06-16,2020-06-23,1375,1796,2217
37,Cote d'Ivoire,2020-06-16,2020-06-23,3995,5679,7363
38,Croatia,2020-06-16,2020-06-23,2247,2255,2263
39,Diamond Princess,2020-06-16,2020-06-23,712,712,712
40,Cuba,2020-06-16,2020-06-23,2205,2273,2341
41,Cyprus,2020-06-16,2020-06-23,972,985,998
42,Czechia,2020-06-16,2020-06-23,9751,10111,10471
43,Denmark,2020-06-16,2020-06-23,12201,12450,12699
44,Djibouti,2020-06-16,2020-06-23,4331,4539,4747
45,Dominican Republic,2020-06-16,2020-06-23,20415,23686,26957
46,Ecuador,2020-06-16,2020-06-23,43917,47943,51969
47,Egypt,2020-06-16,2020-06-23,36829,47856,58883
48,El Salvador,2020-06-16,2020-06-23,3191,3941,4691
