,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-08-05,2020-08-12,36471,36829,37187
1,Albania,2020-08-05,2020-08-12,5105,5889,6673
2,Algeria,2020-08-05,2020-08-12,29229,33055,36881
3,Andorra,2020-08-05,2020-08-12,918,939,960
4,Angola,2020-08-05,2020-08-12,1078,1395,1712
5,Antigua and Barbuda,2020-08-05,2020-08-12,91,92,93
6,Argentina,2020-08-05,2020-08-12,178996,220682,262368
7,Armenia,2020-08-05,2020-08-12,37937,39586,41235
8,Australia,2020-08-05,2020-08-12,16298,19890,23482
9,Austria,2020-08-05,2020-08-12,20850,21566,22282
10,Azerbaijan,2020-08-05,2020-08-12,31221,33103,34985
11,Bahamas,2020-08-05,2020-08-12,484,751,1018
12,Bahrain,2020-08-05,2020-08-12,40311,42514,44717
13,Bangladesh,2020-08-05,2020-08-12,232194,246674,261154
14,Barbados,2020-08-05,2020-08-12,110,133,156
15,Belarus,2020-08-05,2020-08-12,67518,68376,69234
16,Belgium,2020-08-05,2020-08-12,67335,71158,74981
17,Benin,2020-08-05,2020-08-12,1805,1936,2067
18,Bhutan,2020-08-05,2020-08-12,99,105,111
19,Bolivia,2020-08-05,2020-08-12,73534,85141,96748
20,Bosnia and Herzegovina,2020-08-05,2020-08-12,11127,13138,15149
21,Brazil,2020-08-05,2020-08-12,2552265,2859073,3165881
22,Brunei,2020-08-05,2020-08-12,141,141,141
23,Bulgaria,2020-08-05,2020-08-12,11155,12717,14279
24,Burkina Faso,2020-08-05,2020-08-12,1105,1153,1201
25,Cabo Verde,2020-08-05,2020-08-12,2373,2689,3005
26,Cambodia,2020-08-05,2020-08-12,226,243,260
27,Cameroon,2020-08-05,2020-08-12,17255,17718,18181
28,Canada,2020-08-05,2020-08-12,117357,120033,122709
29,Central African Republic,2020-08-05,2020-08-12,4605,4618,4631
30,Chad,2020-08-05,2020-08-12,926,939,952
31,Chile,2020-08-05,2020-08-12,351575,364723,377871
32,China,2020-08-05,2020-08-12,87213,88328,89443
33,Colombia,2020-08-05,2020-08-12,276055,345714,415373
34,Congo (Brazzaville),2020-08-05,2020-08-12,3200,3546,3892
35,Congo (Kinshasa),2020-08-05,2020-08-12,8931,9253,9575
36,Costa Rica,2020-08-05,2020-08-12,16800,20417,24034
37,Cote d'Ivoire,2020-08-05,2020-08-12,15813,16349,16885
38,Croatia,2020-08-05,2020-08-12,4993,5376,5759
39,Diamond Princess,2020-08-05,2020-08-12,712,712,712
40,Cuba,2020-08-05,2020-08-12,2588,2726,2864
41,Cyprus,2020-08-05,2020-08-12,1080,1195,1310
42,Czechia,2020-08-05,2020-08-12,16093,17529,18965
43,Denmark,2020-08-05,2020-08-12,13868,14440,15012
44,Djibouti,2020-08-05,2020-08-12,5081,5330,5579
45,Dominican Republic,2020-08-05,2020-08-12,66182,75660,85138
46,Ecuador,2020-08-05,2020-08-12,83193,88866,94539
47,Egypt,2020-08-05,2020-08-12,93356,94875,96394
48,El Salvador,2020-08-05,2020-08-12,15841,18701,21561
49,Equatorial Guinea,2020-08-05,2020-08-12,3071,4821,6571
50,Eritrea,2020-08-05,2020-08-12,265,282,299
51,Estonia,2020-08-05,2020-08-12,2042,2113,2184
52,Eswatini,2020-08-05,2020-08-12,2551,2909,3267
53,Ethiopia,2020-08-05,2020-08-12,15810,20336,24862
54,Fiji,2020-08-05,2020-08-12,27,27,27
55,Finland,2020-08-05,2020-08-12,7414,7512,7610
56,France,2020-08-05,2020-08-12,221077,228576,236075
57,Gabon,2020-08-05,2020-08-12,7352,7787,8222
58,Gambia,2020-08-05,2020-08-12,326,799,1272
59,Georgia,2020-08-05,2020-08-12,1155,1197,1239
60,Germany,2020-08-05,2020-08-12,208546,214113,219680
61,Ghana,2020-08-05,2020-08-12,35142,39075,43008
62,Greece,2020-08-05,2020-08-12,4336,4974,5612
63,Guatemala,2020-08-05,2020-08-12,47605,53509,59413
64,Guinea,2020-08-05,2020-08-12,7183,7575,7967
65,Guyana,2020-08-05,2020-08-12,398,509,620
66,Haiti,2020-08-05,2020-08-12,7378,7544,7710
67,Holy See,2020-08-05,2020-08-12,12,12,12
68,Honduras,2020-08-05,2020-08-12,40944,45098,49252
69,Hungary,2020-08-05,2020-08-12,4465,4564,4663
70,Iceland,2020-08-05,2020-08-12,1861,1926,1991
71,India,2020-08-05,2020-08-12,1581963,1964536,2347109
72,Indonesia,2020-08-05,2020-08-12,104432,116871,129310
73,Iran,2020-08-05,2020-08-12,298909,317483,336057
74,Iraq,2020-08-05,2020-08-12,118300,137556,156812
75,Ireland,2020-08-05,2020-08-12,25942,26303,26664
76,Israel,2020-08-05,2020-08-12,68299,77919,87539
77,Italy,2020-08-05,2020-08-12,246776,248803,250830
