,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2021-02-04,2021-02-11,54891,55231,55571
1,Albania,2021-02-04,2021-02-11,75454,81993,88532
2,Algeria,2021-02-04,2021-02-11,106610,108381,110152
3,Andorra,2021-02-04,2021-02-11,9779,10137,10495
4,Angola,2021-02-04,2021-02-11,19672,19996,20320
5,Antigua and Barbuda,2021-02-04,2021-02-11,215,268,321
6,Argentina,2021-02-04,2021-02-11,1905524,1961635,2017746
7,Armenia,2021-02-04,2021-02-11,166669,167568,168467
8,Australia,2021-02-04,2021-02-11,28799,28842,28885
9,Austria,2021-02-04,2021-02-11,410230,419801,429372
10,Azerbaijan,2021-02-04,2021-02-11,229793,230769,231745
11,Bahamas,2021-02-04,2021-02-11,8161,8247,8333
12,Bahrain,2021-02-04,2021-02-11,101503,105496,109489
13,Bangladesh,2021-02-04,2021-02-11,533953,537030,540107
14,Barbados,2021-02-04,2021-02-11,1477,1641,1805
15,Belarus,2021-02-04,2021-02-11,242851,253413,263975
16,Belgium,2021-02-04,2021-02-11,702437,718847,735257
17,Benin,2021-02-04,2021-02-11,3786,4119,4452
18,Bhutan,2021-02-04,2021-02-11,857,859,861
19,Bolivia,2021-02-04,2021-02-11,210726,224234,237742
20,Bosnia and Herzegovina,2021-02-04,2021-02-11,121194,122828,124462
21,Brazil,2021-02-04,2021-02-11,9058687,9396293,9733899
22,Brunei,2021-02-04,2021-02-11,180,180,180
23,Bulgaria,2021-02-04,2021-02-11,217574,222149,226724
24,Burkina Faso,2021-02-04,2021-02-11,10377,11053,11729
25,Cabo Verde,2021-02-04,2021-02-11,13784,14290,14796
26,Cambodia,2021-02-04,2021-02-11,463,470,477
27,Cameroon,2021-02-04,2021-02-11,29617,30313,31009
28,Canada,2021-02-04,2021-02-11,770433,798394,826355
29,Central African Republic,2021-02-04,2021-02-11,4981,4989,4997
30,Chad,2021-02-04,2021-02-11,3296,3433,3570
31,Chile,2021-02-04,2021-02-11,714143,740237,766331
32,China,2021-02-04,2021-02-11,99746,100268,100790
33,Colombia,2021-02-04,2021-02-11,2067575,2135412,2203249
34,Congo (Brazzaville),2021-02-04,2021-02-11,7887,8060,8233
35,Congo (Kinshasa),2021-02-04,2021-02-11,22322,23222,24122
36,Costa Rica,2021-02-04,2021-02-11,192637,195992,199347
37,Cote d'Ivoire,2021-02-04,2021-02-11,27694,29102,30510
38,Croatia,2021-02-04,2021-02-11,230978,234153,237328
39,Diamond Princess,2021-02-04,2021-02-11,712,712,712
40,Cuba,2021-02-04,2021-02-11,24105,30345,36585
41,Cyprus,2021-02-04,2021-02-11,30538,31379,32220
42,Czechia,2021-02-04,2021-02-11,964660,1013352,1062044
43,Denmark,2021-02-04,2021-02-11,197892,201020,204148
44,Djibouti,2021-02-04,2021-02-11,5929,5936,5943
45,Dominican Republic,2021-02-04,2021-02-11,208610,218948,229286
46,Ecuador,2021-02-04,2021-02-11,246000,253339,260678
47,Egypt,2021-02-04,2021-02-11,164282,168057,171832
48,El Salvador,2021-02-04,2021-02-11,53989,55821,57653
49,Equatorial Guinea,2021-02-04,2021-02-11,5492,5534,5576
50,Eritrea,2021-02-04,2021-02-11,2085,2309,2533
51,Estonia,2021-02-04,2021-02-11,42656,46334,50012
52,Eswatini,2021-02-04,2021-02-11,15283,16045,16807
53,Ethiopia,2021-02-04,2021-02-11,135594,140157,144720
54,Fiji,2021-02-04,2021-02-11,55,56,57
55,Finland,2021-02-04,2021-02-11,44039,46493,48947
56,France,2021-02-04,2021-02-11,3166145,3310071,3453997
57,Gabon,2021-02-04,2021-02-11,10536,11129,11722
58,Gambia,2021-02-04,2021-02-11,4019,4184,4349
59,Georgia,2021-02-04,2021-02-11,256287,260480,264673
60,Germany,2021-02-04,2021-02-11,2194562,2265536,2336510
61,Ghana,2021-02-04,2021-02-11,63883,69255,74627
62,Greece,2021-02-04,2021-02-11,154796,160935,167074
63,Guatemala,2021-02-04,2021-02-11,157595,161665,165735
64,Guinea,2021-02-04,2021-02-11,14435,14629,14823
65,Guyana,2021-02-04,2021-02-11,7470,7780,8090
66,Haiti,2021-02-04,2021-02-11,11286,11692,12098
67,Holy See,2021-02-04,2021-02-11,27,27,27
68,Honduras,2021-02-04,2021-02-11,144992,152225,159458
69,Hungary,2021-02-04,2021-02-11,363450,371988,380526
70,Iceland,2021-02-04,2021-02-11,6001,6016,6031
71,India,2021-02-04,2021-02-11,10720048,10802591,10885134
72,Indonesia,2021-02-04,2021-02-11,1037993,1123105,1208217
73,Iran,2021-02-04,2021-02-11,1398841,1445326,1491811
74,Iraq,2021-02-04,2021-02-11,617202,624222,631242
75,Ireland,2021-02-04,2021-02-11,193645,200744,207843
76,Israel,2021-02-04,2021-02-11,628895,675618,722341
77,Italy,2021-02-04,2021-02-11,2515507,2597446,2679385
78,Jamaica,2021-02-04,2021-02-11,15435,16250,17065
79,Japan,2021-02-04,2021-02-11,380644,399492,418340
80,Jordan,2021-02-04,2021-02-11,324169,331768,339367
81,Kazakhstan,2021-02-04,2021-02-11,231716,240983,250250
82,Kenya,2021-02-04,2021-02-11,100422,101339,102256
83,"Korea, South",2021-02-04,2021-02-11,77395,80131,82867
84,Kuwait,2021-02-04,2021-02-11,163450,168250,173050
85,Kyrgyzstan,2021-02-04,2021-02-11,84303,84920,85537
86,Latvia,2021-02-04,2021-02-11,63992,69400,74808
87,Lebanon,2021-02-04,2021-02-11,293157,312269,331381
88,Liberia,2021-02-04,2021-02-11,1936,1945,1954
89,Liechtenstein,2021-02-04,2021-02-11,2475,2513,2551
90,Lithuania,2021-02-04,2021-02-11,180160,184948,189736
91,Luxembourg,2021-02-04,2021-02-11,50228,51330,52432
92,Madagascar,2021-02-04,2021-02-11,18743,19065,19387
