,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-12-11,2020-12-18,46837,48116,49395
1,Albania,2020-12-11,2020-12-18,41302,46863,52424
2,Algeria,2020-12-11,2020-12-18,86730,91121,95512
3,Andorra,2020-12-11,2020-12-18,6955,7236,7517
4,Angola,2020-12-11,2020-12-18,15493,16061,16629
5,Antigua and Barbuda,2020-12-11,2020-12-18,144,147,150
6,Argentina,2020-12-11,2020-12-18,1454631,1489328,1524025
7,Armenia,2020-12-11,2020-12-18,139692,146317,152942
8,Australia,2020-12-11,2020-12-18,27956,28025,28094
9,Austria,2020-12-11,2020-12-18,297245,316581,335917
10,Azerbaijan,2020-12-11,2020-12-18,138000,167155,196310
11,Bahamas,2020-12-11,2020-12-18,7565,7623,7681
12,Bahrain,2020-12-11,2020-12-18,87600,88820,90040
13,Bangladesh,2020-12-11,2020-12-18,473991,487849,501707
14,Barbados,2020-12-11,2020-12-18,284,292,300
15,Belarus,2020-12-11,2020-12-18,143383,156359,169335
16,Belgium,2020-12-11,2020-12-18,587439,600397,613355
17,Benin,2020-12-11,2020-12-18,3055,3090,3125
18,Bhutan,2020-12-11,2020-12-18,424,436,448
19,Bolivia,2020-12-11,2020-12-18,145325,146697,148069
20,Bosnia and Herzegovina,2020-12-11,2020-12-18,92793,99543,106293
21,Brazil,2020-12-11,2020-12-18,6533968,6836227,7138486
22,Brunei,2020-12-11,2020-12-18,151,152,153
23,Bulgaria,2020-12-11,2020-12-18,158807,177665,196523
24,Burkina Faso,2020-12-11,2020-12-18,3091,3579,4067
25,Cabo Verde,2020-12-11,2020-12-18,10996,11262,11528
26,Cambodia,2020-12-11,2020-12-18,345,357,369
27,Cameroon,2020-12-11,2020-12-18,24752,25087,25422
28,Canada,2020-12-11,2020-12-18,406189,452543,498897
29,Central African Republic,2020-12-11,2020-12-18,4918,4936,4954
30,Chad,2020-12-11,2020-12-18,1719,1745,1771
31,Chile,2020-12-11,2020-12-18,557135,567974,578813
32,China,2020-12-11,2020-12-18,93348,94124,94900
33,Colombia,2020-12-11,2020-12-18,1352607,1408909,1465211
34,Congo (Brazzaville),2020-12-11,2020-12-18,5774,6049,6324
35,Congo (Kinshasa),2020-12-11,2020-12-18,13281,14169,15057
36,Costa Rica,2020-12-11,2020-12-18,143685,150947,158209
37,Cote d'Ivoire,2020-12-11,2020-12-18,21412,21618,21824
38,Croatia,2020-12-11,2020-12-18,143370,168388,193406
39,Diamond Princess,2020-12-11,2020-12-18,712,712,712
40,Cuba,2020-12-11,2020-12-18,8610,9267,9924
41,Cyprus,2020-12-11,2020-12-18,11812,13649,15486
42,Czechia,2020-12-11,2020-12-18,542406,569205,596004
43,Denmark,2020-12-11,2020-12-18,87266,104103,120940
44,Djibouti,2020-12-11,2020-12-18,5690,5721,5752
45,Dominican Republic,2020-12-11,2020-12-18,146680,152452,158224
46,Ecuador,2020-12-11,2020-12-18,196482,200765,205048
47,Egypt,2020-12-11,2020-12-18,117583,120611,123639
48,El Salvador,2020-12-11,2020-12-18,39718,40741,41764
49,Equatorial Guinea,2020-12-11,2020-12-18,5159,5183,5207
50,Eritrea,2020-12-11,2020-12-18,632,656,680
51,Estonia,2020-12-11,2020-12-18,13939,16956,19973
52,Eswatini,2020-12-11,2020-12-18,6480,6685,6890
53,Ethiopia,2020-12-11,2020-12-18,112091,115782,119473
54,Fiji,2020-12-11,2020-12-18,44,44,44
55,Finland,2020-12-11,2020-12-18,26758,30073,33388
56,France,2020-12-11,2020-12-18,2321703,2405210,2488717
57,Gabon,2020-12-11,2020-12-18,9254,9330,9406
58,Gambia,2020-12-11,2020-12-18,3768,3779,3790
59,Georgia,2020-12-11,2020-12-18,152704,183099,213494
60,Germany,2020-12-11,2020-12-18,1157514,1314309,1471104
61,Ghana,2020-12-11,2020-12-18,52096,52738,53380
62,Greece,2020-12-11,2020-12-18,113185,122648,132111
63,Guatemala,2020-12-11,2020-12-18,124805,128541,132277
64,Guinea,2020-12-11,2020-12-18,13186,13398,13610
65,Guyana,2020-12-11,2020-12-18,5601,5839,6077
66,Haiti,2020-12-11,2020-12-18,9347,9465,9583
67,Holy See,2020-12-11,2020-12-18,27,27,27
68,Honduras,2020-12-11,2020-12-18,109760,113708,117656
69,Hungary,2020-12-11,2020-12-18,238056,271200,304344
70,Iceland,2020-12-11,2020-12-18,5462,5539,5616
71,India,2020-12-11,2020-12-18,9608211,9826775,10045339
