,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2021-02-15,2021-02-22,55359,55514,55669
1,Albania,2021-02-15,2021-02-22,86289,93850,101411
2,Algeria,2021-02-15,2021-02-22,109313,110894,112475
3,Andorra,2021-02-15,2021-02-22,10275,10538,10801
4,Angola,2021-02-15,2021-02-22,20112,20381,20650
5,Antigua and Barbuda,2021-02-15,2021-02-22,316,443,570
6,Argentina,2021-02-15,2021-02-22,1985501,2029057,2072613
7,Armenia,2021-02-15,2021-02-22,168177,169255,170333
8,Australia,2021-02-15,2021-02-22,28860,28905,28950
9,Austria,2021-02-15,2021-02-22,424896,434712,444528
10,Azerbaijan,2021-02-15,2021-02-22,231198,232197,233196
11,Bahamas,2021-02-15,2021-02-22,8289,8311,8333
12,Bahrain,2021-02-15,2021-02-22,108048,113590,119132
13,Bangladesh,2021-02-15,2021-02-22,538378,541038,543698
14,Barbados,2021-02-15,2021-02-22,1732,2268,2804
15,Belarus,2021-02-15,2021-02-22,259499,269787,280075
16,Belgium,2021-02-15,2021-02-22,726483,739488,752493
17,Benin,2021-02-15,2021-02-22,4193,5039,5885
18,Bhutan,2021-02-15,2021-02-22,861,866,871
19,Bolivia,2021-02-15,2021-02-22,229187,237144,245101
20,Bosnia and Herzegovina,2021-02-15,2021-02-22,124101,126139,128177
21,Brazil,2021-02-15,2021-02-22,9524640,9866710,10208780
22,Brunei,2021-02-15,2021-02-22,182,184,186
23,Bulgaria,2021-02-15,2021-02-22,224849,230747,236645
24,Burkina Faso,2021-02-15,2021-02-22,11309,11630,11951
25,Cabo Verde,2021-02-15,2021-02-22,14451,14761,15071
26,Cambodia,2021-02-15,2021-02-22,476,479,482
27,Cameroon,2021-02-15,2021-02-22,31394,32098,32802
28,Canada,2021-02-15,2021-02-22,812804,832375,851946
29,Central African Republic,2021-02-15,2021-02-22,4989,4996,5003
30,Chad,2021-02-15,2021-02-22,3508,3664,3820
31,Chile,2021-02-15,2021-02-22,755350,779541,803732
32,China,2021-02-15,2021-02-22,100435,100624,100813
33,Colombia,2021-02-15,2021-02-22,2161462,2198549,2235636
34,Congo (Brazzaville),2021-02-15,2021-02-22,8060,8419,8778
35,Congo (Kinshasa),2021-02-15,2021-02-22,23671,24386,25101
36,Costa Rica,2021-02-15,2021-02-22,197435,200024,202613
37,Cote d'Ivoire,2021-02-15,2021-02-22,29967,31235,32503
38,Croatia,2021-02-15,2021-02-22,235473,237725,239977
39,Diamond Princess,2021-02-15,2021-02-22,712,712,712
40,Cuba,2021-02-15,2021-02-22,33484,39004,44524
41,Cyprus,2021-02-15,2021-02-22,31864,32626,33388
42,Czechia,2021-02-15,2021-02-22,1037405,1090860,1144315
43,Denmark,2021-02-15,2021-02-22,202737,205486,208235
44,Djibouti,2021-02-15,2021-02-22,5950,5980,6010
45,Dominican Republic,2021-02-15,2021-02-22,224119,230563,237007
46,Ecuador,2021-02-15,2021-02-22,258607,267701,276795
47,Egypt,2021-02-15,2021-02-22,170207,174426,178645
48,El Salvador,2021-02-15,2021-02-22,56653,58023,59393
49,Equatorial Guinea,2021-02-15,2021-02-22,5614,5694,5774
50,Eritrea,2021-02-15,2021-02-22,2326,2566,2806
51,Estonia,2021-02-15,2021-02-22,48267,52827,57387
52,Eswatini,2021-02-15,2021-02-22,16234,16576,16918
53,Ethiopia,2021-02-15,2021-02-22,142994,147825,152656
54,Fiji,2021-02-15,2021-02-22,56,56,56
55,Finland,2021-02-15,2021-02-22,47969,50662,53355
56,France,2021-02-15,2021-02-22,3400324,3528856,3657388
57,Gabon,2021-02-15,2021-02-22,11836,12865,13894
58,Gambia,2021-02-15,2021-02-22,4302,4414,4526
59,Georgia,2021-02-15,2021-02-22,262228,265722,269216
60,Germany,2021-02-15,2021-02-22,2296323,2346876,2397429
61,Ghana,2021-02-15,2021-02-22,72328,76492,80656
62,Greece,2021-02-15,2021-02-22,164575,172824,181073
63,Guatemala,2021-02-15,2021-02-22,163247,167383,171519
64,Guinea,2021-02-15,2021-02-22,14764,14967,15170
65,Guyana,2021-02-15,2021-02-22,8023,8232,8441
66,Haiti,2021-02-15,2021-02-22,11806,12143,12480
67,Holy See,2021-02-15,2021-02-22,27,27,27
68,Honduras,2021-02-15,2021-02-22,155735,160983,166231
69,Hungary,2021-02-15,2021-02-22,377655,388799,399943
70,Iceland,2021-02-15,2021-02-22,6020,6039,6058
71,India,2021-02-15,2021-02-22,10847304,10925710,11004116
72,Indonesia,2021-02-15,2021-02-22,1166079,1223930,1281781
73,Iran,2021-02-15,2021-02-22,1473756,1526023,1578290
74,Iraq,2021-02-15,2021-02-22,630263,646650,663037
75,Ireland,2021-02-15,2021-02-22,204397,210402,216407
76,Israel,2021-02-15,2021-02-22,696528,730293,764058
77,Italy,2021-02-15,2021-02-22,2644707,2729223,2813739
78,Jamaica,2021-02-15,2021-02-22,17298,19305,21312
79,Japan,2021-02-15,2021-02-22,406992,417127,427262
80,Jordan,2021-02-15,2021-02-22,336839,349562,362285
81,Kazakhstan,2021-02-15,2021-02-22,245351,251959,258567
82,Kenya,2021-02-15,2021-02-22,101944,103014,104084
83,"Korea, South",2021-02-15,2021-02-22,81487,84325,87163
84,Kuwait,2021-02-15,2021-02-22,171994,178524,185054
85,Kyrgyzstan,2021-02-15,2021-02-22,85113,85516,85919
86,Latvia,2021-02-15,2021-02-22,72088,76984,81880
87,Lebanon,2021-02-15,2021-02-22,321980,340868,359756
88,Liberia,2021-02-15,2021-02-22,1956,1985,2014
89,Liechtenstein,2021-02-15,2021-02-22,2526,2540,2554
90,Lithuania,2021-02-15,2021-02-22,187039,190937,194835
91,Luxembourg,2021-02-15,2021-02-22,51879,52923,53967
92,Madagascar,2021-02-15,2021-02-22,19360,19598,19836
93,Malaysia,2021-02-15,2021-02-22,245552,266445,287338
94,Maldives,2021-02-15,2021-02-22,16909,17953,18997
95,Malta,2021-02-15,2021-02-22,18813,19945,21077
96,Mauritania,2021-02-15,2021-02-22,16827,16996,17165
97,Mauritius,2021-02-15,2021-02-22,593,601,609
98,Mexico,2021-02-15,2021-02-22,1936013,1995892,2055771
99,Moldova,2021-02-15,2021-02-22,164858,170549,176240
100,Monaco,2021-02-15,2021-02-22,1665,1774,1883
101,Mongolia,2021-02-15,2021-02-22,2120,2416,2712
102,Montenegro,2021-02-15,2021-02-22,65657,69294,72931
103,Morocco,2021-02-15,2021-02-22,475589,478595,481601
104,Namibia,2021-02-15,2021-02-22,35070,36225,37380
105,Nepal,2021-02-15,2021-02-22,272055,272840,273625
106,Netherlands,2021-02-15,2021-02-22,1021966,1046381,1070796
107,New Zealand,2021-02-15,2021-02-22,2322,2337,2352
108,Nicaragua,2021-02-15,2021-02-22,6299,6347,6395
109,Niger,2021-02-15,2021-02-22,4621,4702,4783
110,Nigeria,2021-02-15,2021-02-22,140391,146928,153465
111,North Macedonia,2021-02-15,2021-02-22,94871,97101,99331
112,Norway,2021-02-15,2021-02-22,65118,66854,68590
113,Oman,2021-02-15,2021-02-22,135990,137592,139194
114,Pakistan,2021-02-15,2021-02-22,556519,564077,571635
115,Panama,2021-02-15,2021-02-22,327654,332679,337704
116,Papua New Guinea,2021-02-15,2021-02-22,900,914,928
117,Paraguay,2021-02-15,2021-02-22,138945,145095,151245
118,Peru,2021-02-15,2021-02-22,1186698,1238501,1290304
119,Philippines,2021-02-15,2021-02-22,538995,550860,562725
120,Poland,2021-02-15,2021-02-22,1552686,1591497,1630308
121,Portugal,2021-02-15,2021-02-22,767919,787059,806199
122,Qatar,2021-02-15,2021-02-22,154525,158132,161739
123,Romania,2021-02-15,2021-02-22,746637,763294,779951
124,Russia,2021-02-15,2021-02-22,3939162,4040505,4141848
125,Rwanda,2021-02-15,2021-02-22,16621,17484,18347
126,Saint Lucia,2021-02-15,2021-02-22,2027,2519,3011
127,Saint Vincent and the Grenadines,2021-02-15,2021-02-22,1283,1453,1623
128,San Marino,2021-02-15,2021-02-22,3137,3317,3497
129,Saudi Arabia,2021-02-15,2021-02-22,370634,373046,375458
130,Senegal,2021-02-15,2021-02-22,29057,31275,33493
131,Serbia,2021-02-15,2021-02-22,409841,422210,434579
132,Seychelles,2021-02-15,2021-02-22,1575,1910,2245
133,Singapore,2021-02-15,2021-02-22,59721,59809,59897
134,Slovakia,2021-02-15,2021-02-22,264083,278254,292425
135,Slovenia,2021-02-15,2021-02-22,174000,179780,185560
136,Somalia,2021-02-15,2021-02-22,4862,5273,5684
137,South Africa,2021-02-15,2021-02-22,1477511,1492909,1508307
138,Spain,2021-02-15,2021-02-22,2989085,3086286,3183487
139,Sri Lanka,2021-02-15,2021-02-22,70235,76428,82621
140,Sudan,2021-02-15,2021-02-22,29765,29933,30101
141,Suriname,2021-02-15,2021-02-22,8690,8811,8932
142,Sweden,2021-02-15,2021-02-22,588062,608411,628760
143,Switzerland,2021-02-15,2021-02-22,535153,543207,551261
144,Tanzania,2021-02-15,2021-02-22,509,509,509
145,Thailand,2021-02-15,2021-02-22,23557,24714,25871
146,Togo,2021-02-15,2021-02-22,5496,5882,6268
147,Trinidad and Tobago,2021-02-15,2021-02-22,7616,7646,7676
148,Tunisia,2021-02-15,2021-02-22,217753,223549,229345
149,Turkey,2021-02-15,2021-02-22,2539559,2594128,2648697
150,Uganda,2021-02-15,2021-02-22,39860,40055,40250
151,Ukraine,2021-02-15,2021-02-22,1291025,1319060,1347095
152,United Arab Emirates,2021-02-15,2021-02-22,329293,351895,374497
153,United Kingdom,2021-02-15,2021-02-22,3971315,4059696,4148077
154,Uruguay,2021-02-15,2021-02-22,45650,49360,53070
155,US,2021-02-15,2021-02-22,27097095,27694165,28291235
156,Uzbekistan,2021-02-15,2021-02-22,79162,79442,79722
157,Venezuela,2021-02-15,2021-02-22,130596,133577,136558
158,Vietnam,2021-02-15,2021-02-22,2050,2269,2488
159,Zambia,2021-02-15,2021-02-22,63573,70248,76923
160,Zimbabwe,2021-02-15,2021-02-22,34658,35222,35786
161,Dominica,2021-02-15,2021-02-22,121,134,147
162,Grenada,2021-02-15,2021-02-22,148,148,148
