,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-05-25,2020-06-01,7072,11173,15274
1,Albania,2020-05-25,2020-06-01,948,1004,1060
2,Algeria,2020-05-25,2020-06-01,7201,8503,9805
3,Andorra,2020-05-25,2020-06-01,761,763,765
4,Angola,2020-05-25,2020-06-01,50,70,90
5,Antigua and Barbuda,2020-05-25,2020-06-01,25,25,25
6,Argentina,2020-05-25,2020-06-01,8371,12628,16885
7,Armenia,2020-05-25,2020-06-01,4823,7113,9403
8,Australia,2020-05-25,2020-06-01,7068,7126,7184
9,Austria,2020-05-25,2020-06-01,16269,16539,16809
10,Azerbaijan,2020-05-25,2020-06-01,3387,4271,5155
11,Bahamas,2020-05-25,2020-06-01,96,100,104
12,Bahrain,2020-05-25,2020-06-01,7184,9171,11158
13,Bangladesh,2020-05-25,2020-06-01,23870,35585,47300
14,Barbados,2020-05-25,2020-06-01,88,92,96
15,Belarus,2020-05-25,2020-06-01,30572,37144,43716
16,Belgium,2020-05-25,2020-06-01,55559,57342,59125
17,Benin,2020-05-25,2020-06-01,339,191,43
18,Bhutan,2020-05-25,2020-06-01,21,27,33
19,Bolivia,2020-05-25,2020-06-01,4263,6660,9057
20,Bosnia and Herzegovina,2020-05-25,2020-06-01,2304,2406,2508
21,Brazil,2020-05-25,2020-06-01,255368,374898,494428
22,Brunei,2020-05-25,2020-06-01,141,141,141
23,Bulgaria,2020-05-25,2020-06-01,2235,2433,2631
24,Burkina Faso,2020-05-25,2020-06-01,796,832,868
25,Cabo Verde,2020-05-25,2020-06-01,328,390,452
26,Cambodia,2020-05-25,2020-06-01,122,124,126
27,Cameroon,2020-05-25,2020-06-01,3529,4890,6251
28,Canada,2020-05-25,2020-06-01,79411,87119,94827
29,Central African Republic,2020-05-25,2020-06-01,327,652,977
30,Chad,2020-05-25,2020-06-01,519,687,855
31,Chile,2020-05-25,2020-06-01,46059,73997,101935
32,China,2020-05-25,2020-06-01,84063,84102,84141
33,Colombia,2020-05-25,2020-06-01,16295,21981,27667
34,Congo (Brazzaville),2020-05-25,2020-06-01,412,487,562
35,Congo (Kinshasa),2020-05-25,2020-06-01,1538,2297,3056
36,Costa Rica,2020-05-25,2020-06-01,866,951,1036
