,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-11-12,2020-11-19,41935,42795,43655
1,Albania,2020-11-12,2020-11-19,22721,26211,29701
2,Algeria,2020-11-12,2020-11-19,60169,65108,70047
3,Andorra,2020-11-12,2020-11-19,5135,5616,6097
4,Angola,2020-11-12,2020-11-19,12102,13053,14004
5,Antigua and Barbuda,2020-11-12,2020-11-19,130,131,132
6,Argentina,2020-11-12,2020-11-19,1217028,1284519,1352010
7,Armenia,2020-11-12,2020-11-19,99563,112680,125797
8,Australia,2020-11-12,2020-11-19,27644,27676,27708
9,Austria,2020-11-12,2020-11-19,132515,181642,230769
10,Azerbaijan,2020-11-12,2020-11-19,60873,70216,79559
11,Bahamas,2020-11-12,2020-11-19,6882,7124,7366
12,Bahrain,2020-11-12,2020-11-19,82786,84192,85598
13,Bangladesh,2020-11-12,2020-11-19,416006,427198,438390
14,Barbados,2020-11-12,2020-11-19,239,249,259
15,Belarus,2020-11-12,2020-11-19,103295,110455,117615
16,Belgium,2020-11-12,2020-11-19,479341,520393,561445
17,Benin,2020-11-12,2020-11-19,2745,2844,2943
18,Bhutan,2020-11-12,2020-11-19,358,369,380
19,Bolivia,2020-11-12,2020-11-19,142201,142889,143577
20,Bosnia and Herzegovina,2020-11-12,2020-11-19,57506,68293,79080
21,Brazil,2020-11-12,2020-11-19,5590025,5781582,5973139
22,Brunei,2020-11-12,2020-11-19,148,148,148
23,Bulgaria,2020-11-12,2020-11-19,68345,90725,113105
24,Burkina Faso,2020-11-12,2020-11-19,2550,2586,2622
25,Cabo Verde,2020-11-12,2020-11-19,9149,9694,10239
26,Cambodia,2020-11-12,2020-11-19,292,301,310
27,Cameroon,2020-11-12,2020-11-19,22103,22490,22877
28,Canada,2020-11-12,2020-11-19,253482,285936,318390
29,Central African Republic,2020-11-12,2020-11-19,4866,4888,4910
30,Chad,2020-11-12,2020-11-19,1529,1578,1627
31,Chile,2020-11-12,2020-11-19,516582,526438,536294
32,China,2020-11-12,2020-11-19,91552,91783,92014
33,Colombia,2020-11-12,2020-11-19,1117977,1174012,1230047
34,Congo (Brazzaville),2020-11-12,2020-11-19,5348,5379,5410
35,Congo (Kinshasa),2020-11-12,2020-11-19,11450,11692,11934
36,Costa Rica,2020-11-12,2020-11-19,114367,120939,127511
37,Cote d'Ivoire,2020-11-12,2020-11-19,20789,20882,20975
38,Croatia,2020-11-12,2020-11-19,59415,75922,92429
39,Diamond Princess,2020-11-12,2020-11-19,712,712,712
40,Cuba,2020-11-12,2020-11-19,7184,7487,7790
41,Cyprus,2020-11-12,2020-11-19,5333,6646,7959
42,Czechia,2020-11-12,2020-11-19,391945,446675,501405
43,Denmark,2020-11-12,2020-11-19,52265,59478,66691
44,Djibouti,2020-11-12,2020-11-19,5599,5641,5683
45,Dominican Republic,2020-11-12,2020-11-19,128824,131636,134448
46,Ecuador,2020-11-12,2020-11-19,171783,177513,183243
47,Egypt,2020-11-12,2020-11-19,108530,110095,111660
48,El Salvador,2020-11-12,2020-11-19,34782,36030,37278
49,Equatorial Guinea,2020-11-12,2020-11-19,5092,5104,5116
50,Eritrea,2020-11-12,2020-11-19,484,493,502
51,Estonia,2020-11-12,2020-11-19,5464,6881,8298
52,Eswatini,2020-11-12,2020-11-19,5967,6060,6153
53,Ethiopia,2020-11-12,2020-11-19,98391,101248,104105
54,Fiji,2020-11-12,2020-11-19,34,35,36
55,Finland,2020-11-12,2020-11-19,17119,18542,19965
56,France,2020-11-12,2020-11-19,1648989,1915282,2181575
57,Gabon,2020-11-12,2020-11-19,9005,9048,9091
58,Gambia,2020-11-12,2020-11-19,3681,3697,3713
59,Georgia,2020-11-12,2020-11-19,49218,69681,90144
60,Germany,2020-11-12,2020-11-19,631172,762832,894492
61,Ghana,2020-11-12,2020-11-19,48788,49957,51126
62,Greece,2020-11-12,2020-11-19,49807,66637,83467
63,Guatemala,2020-11-12,2020-11-19,109849,113543,117237
64,Guinea,2020-11-12,2020-11-19,12363,12537,12711
65,Guyana,2020-11-12,2020-11-19,4393,4662,4931
66,Haiti,2020-11-12,2020-11-19,9109,9160,9211
67,Holy See,2020-11-12,2020-11-19,27,27,27
68,Honduras,2020-11-12,2020-11-19,99347,101468,103589
69,Hungary,2020-11-12,2020-11-19,94916,126790,158664
70,Iceland,2020-11-12,2020-11-19,5017,5160,5303
71,India,2020-11-12,2020-11-19,8411724,8728795,9045866
72,Indonesia,2020-11-12,2020-11-19,425796,452291,478786
73,Iran,2020-11-12,2020-11-19,654936,726585,798234
74,Iraq,2020-11-12,2020-11-19,489571,511806,534041
75,Ireland,2020-11-12,2020-11-19,64046,66632,69218
76,Israel,2020-11-12,2020-11-19,317863,322159,326455
77,Italy,2020-11-12,2020-11-19,824879,1066401,1307923
78,Jamaica,2020-11-12,2020-11-19,9373,9634,9895
79,Japan,2020-11-12,2020-11-19,104964,113655,122346
80,Jordan,2020-11-12,2020-11-19,95864,132086,168308
81,Kazakhstan,2020-11-12,2020-11-19,114826,119129,123432
82,Kenya,2020-11-12,2020-11-19,59595,66723,73851
83,"Korea, South",2020-11-12,2020-11-19,27195,28133,29071
84,Kuwait,2020-11-12,2020-11-19,129638,134932,140226
85,Kyrgyzstan,2020-11-12,2020-11-19,61309,64887,68465
86,Latvia,2020-11-12,2020-11-19,7119,9381,11643
87,Lebanon,2020-11-12,2020-11-19,89186,100703,112220
88,Liberia,2020-11-12,2020-11-19,1440,1468,1496
89,Liechtenstein,2020-11-12,2020-11-19,692,905,1118
90,Lithuania,2020-11-12,2020-11-19,19091,29812,40533
91,Luxembourg,2020-11-12,2020-11-19,21147,25218,29289
92,Madagascar,2020-11-12,2020-11-19,17111,17223,17335
93,Malaysia,2020-11-12,2020-11-19,36434,43791,51148
94,Maldives,2020-11-12,2020-11-19,11893,12085,12277
95,Malta,2020-11-12,2020-11-19,6764,7646,8528
96,Mauritania,2020-11-12,2020-11-19,7777,7900,8023
97,Mauritius,2020-11-12,2020-11-19,453,468,483
98,Mexico,2020-11-12,2020-11-19,949197,991835,1034473
99,Moldova,2020-11-12,2020-11-19,79566,86038,92510
100,Monaco,2020-11-12,2020-11-19,430,532,634
101,Mongolia,2020-11-12,2020-11-19,356,412,468
102,Montenegro,2020-11-12,2020-11-19,21533,25509,29485
103,Morocco,2020-11-12,2020-11-19,240951,276821,312691
104,Namibia,2020-11-12,2020-11-19,13090,13345,13600
105,Nepal,2020-11-12,2020-11-19,185974,204242,222510
106,Netherlands,2020-11-12,2020-11-19,397112,437376,477640
107,New Zealand,2020-11-12,2020-11-19,1974,1995,2016
108,Nicaragua,2020-11-12,2020-11-19,5591,5661,5731
109,Niger,2020-11-12,2020-11-19,1226,1282,1338
110,Nigeria,2020-11-12,2020-11-19,63508,64728,65948
111,North Macedonia,2020-11-12,2020-11-19,36372,43835,51298
112,Norway,2020-11-12,2020-11-19,23229,27228,31227
113,Oman,2020-11-12,2020-11-19,117167,119442,121717
114,Pakistan,2020-11-12,2020-11-19,340251,352296,364341
115,Panama,2020-11-12,2020-11-19,136567,143352,150137
116,Papua New Guinea,2020-11-12,2020-11-19,597,599,601
117,Paraguay,2020-11-12,2020-11-19,65778,69653,73528
118,Peru,2020-11-12,2020-11-19,914722,928006,941290
119,Philippines,2020-11-12,2020-11-19,389725,402820,415915
120,Poland,2020-11-12,2020-11-19,466679,641496,816313
121,Portugal,2020-11-12,2020-11-19,161350,198011,234672
122,Qatar,2020-11-12,2020-11-19,133619,135132,136645
123,Romania,2020-11-12,2020-11-19,276802,334236,391670
124,Russia,2020-11-12,2020-11-19,1699695,1843678,1987661
125,Rwanda,2020-11-12,2020-11-19,5192,5319,5446
126,Saint Lucia,2020-11-12,2020-11-19,106,148,190
127,Saint Vincent and the Grenadines,2020-11-12,2020-11-19,76,77,78
128,San Marino,2020-11-12,2020-11-19,1043,1190,1337
129,Saudi Arabia,2020-11-12,2020-11-19,349386,352160,354934
130,Senegal,2020-11-12,2020-11-19,15668,15744,15820
131,Serbia,2020-11-12,2020-11-19,55676,73765,91854
132,Seychelles,2020-11-12,2020-11-19,157,160,163
133,Singapore,2020-11-12,2020-11-19,58043,58102,58161
134,Slovakia,2020-11-12,2020-11-19,68734,81772,94810
135,Slovenia,2020-11-12,2020-11-19,41094,50870,60646
136,Somalia,2020-11-12,2020-11-19,4229,4301,4373
137,South Africa,2020-11-12,2020-11-19,732414,744732,757050
138,Spain,2020-11-12,2020-11-19,1306316,1437220,1568124
139,Sri Lanka,2020-11-12,2020-11-19,12570,15723,18876
140,Sudan,2020-11-12,2020-11-19,13943,14401,14859
