,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-05-26,2020-06-02,7653,11831,16009
1,Albania,2020-05-26,2020-06-02,949,1029,1109
2,Algeria,2020-05-26,2020-06-02,7377,8697,10017
3,Andorra,2020-05-26,2020-06-02,761,763,765
4,Angola,2020-05-26,2020-06-02,52,70,88
5,Antigua and Barbuda,2020-05-26,2020-06-02,25,25,25
6,Argentina,2020-05-26,2020-06-02,8809,13228,17647
7,Armenia,2020-05-26,2020-06-02,5041,7402,9763
8,Australia,2020-05-26,2020-06-02,7072,7139,7206
9,Austria,2020-05-26,2020-06-02,16321,16557,16793
10,Azerbaijan,2020-05-26,2020-06-02,3518,4403,5288
11,Bahamas,2020-05-26,2020-06-02,96,100,104
12,Bahrain,2020-05-26,2020-06-02,7532,9366,11200
13,Bangladesh,2020-05-26,2020-06-02,25121,36751,48381
14,Barbados,2020-05-26,2020-06-02,90,92,94
15,Belarus,2020-05-26,2020-06-02,31508,38059,44610
16,Belgium,2020-05-26,2020-06-02,55791,57455,59119
17,Benin,2020-05-26,2020-06-02,130,208,286
18,Bhutan,2020-05-26,2020-06-02,21,27,33
19,Bolivia,2020-05-26,2020-06-02,4481,7136,9791
20,Bosnia and Herzegovina,2020-05-26,2020-06-02,2321,2416,2511
21,Brazil,2020-05-26,2020-06-02,271885,391222,510559
22,Brunei,2020-05-26,2020-06-02,141,141,141
23,Bulgaria,2020-05-26,2020-06-02,2259,2443,2627
24,Burkina Faso,2020-05-26,2020-06-02,796,832,868
25,Cabo Verde,2020-05-26,2020-06-02,335,390,445
26,Cambodia,2020-05-26,2020-06-02,122,124,126
27,Cameroon,2020-05-26,2020-06-02,3529,5436,7343
28,Canada,2020-05-26,2020-06-02,80493,88090,95687
29,Central African Republic,2020-05-26,2020-06-02,366,671,976
30,Chad,2020-05-26,2020-06-02,545,700,855
31,Chile,2020-05-26,2020-06-02,49579,77961,106343
32,China,2020-05-26,2020-06-02,84063,84103,84143
33,Colombia,2020-05-26,2020-06-02,16935,23003,29071
34,Congo (Brazzaville),2020-05-26,2020-06-02,420,487,554
35,Congo (Kinshasa),2020-05-26,2020-06-02,1629,2403,3177
36,Costa Rica,2020-05-26,2020-06-02,882,956,1030
37,Cote d'Ivoire,2020-05-26,2020-06-02,2153,2477,2801
38,Croatia,2020-05-26,2020-06-02,2232,2244,2256
39,Diamond Princess,2020-05-26,2020-06-02,712,712,712
40,Cuba,2020-05-26,2020-06-02,1887,1963,2039
41,Cyprus,2020-05-26,2020-06-02,918,939,960
42,Czechia,2020-05-26,2020-06-02,8647,9050,9453
43,Denmark,2020-05-26,2020-06-02,11242,11627,12012
44,Djibouti,2020-05-26,2020-06-02,1618,2468,3318
45,Dominican Republic,2020-05-26,2020-06-02,13223,15264,17305
46,Ecuador,2020-05-26,2020-06-02,34151,37355,40559
47,Egypt,2020-05-26,2020-06-02,13484,18756,24028
48,El Salvador,2020-05-26,2020-06-02,1498,2042,2586
49,Equatorial Guinea,2020-05-26,2020-06-02,825,1043,1261
50,Eritrea,2020-05-26,2020-06-02,39,39,39
51,Estonia,2020-05-26,2020-06-02,1791,1834,1877
52,Eswatini,2020-05-26,2020-06-02,208,261,314
53,Ethiopia,2020-05-26,2020-06-02,365,701,1037
54,Fiji,2020-05-26,2020-06-02,18,18,18
55,Finland,2020-05-26,2020-06-02,6399,6628,6857
56,France,2020-05-26,2020-06-02,180933,182847,184761
57,Gabon,2020-05-26,2020-06-02,1502,2238,2974
58,Gambia,2020-05-26,2020-06-02,24,25,26
59,Georgia,2020-05-26,2020-06-02,707,732,757
60,Germany,2020-05-26,2020-06-02,177778,181200,184622
61,Ghana,2020-05-26,2020-06-02,6096,7117,8138
62,Greece,2020-05-26,2020-06-02,2840,2892,2944
63,Guatemala,2020-05-26,2020-06-02,2133,3954,5775
