,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-06-04,2020-06-11,13036,18054,23072
1,Albania,2020-06-04,2020-06-11,1076,1197,1318
2,Algeria,2020-06-04,2020-06-11,8997,9831,10665
3,Andorra,2020-06-04,2020-06-11,763,852,941
4,Angola,2020-06-04,2020-06-11,74,86,98
5,Antigua and Barbuda,2020-06-04,2020-06-11,25,26,27
6,Argentina,2020-06-04,2020-06-11,14702,20197,25692
7,Armenia,2020-06-04,2020-06-11,8216,11221,14226
8,Australia,2020-06-04,2020-06-11,7165,7247,7329
9,Austria,2020-06-04,2020-06-11,16628,16805,16982
10,Azerbaijan,2020-06-04,2020-06-11,4759,6522,8285
11,Bahamas,2020-06-04,2020-06-11,101,102,103
12,Bahrain,2020-06-04,2020-06-11,10052,13296,16540
13,Bangladesh,2020-06-04,2020-06-11,40321,57563,74805
14,Barbados,2020-06-04,2020-06-11,92,92,92
15,Belarus,2020-06-04,2020-06-11,39858,45981,52104
16,Belgium,2020-06-04,2020-06-11,57849,58767,59685
17,Benin,2020-06-04,2020-06-11,210,261,312
18,Bhutan,2020-06-04,2020-06-11,31,47,63
19,Bolivia,2020-06-04,2020-06-11,8387,12245,16103
20,Bosnia and Herzegovina,2020-06-04,2020-06-11,2462,2594,2726
21,Brazil,2020-06-04,2020-06-11,438238,614941,791644
22,Brunei,2020-06-04,2020-06-11,141,141,141
23,Bulgaria,2020-06-04,2020-06-11,2477,2585,2693
24,Burkina Faso,2020-06-04,2020-06-11,847,885,923
25,Cabo Verde,2020-06-04,2020-06-11,390,502,614
26,Cambodia,2020-06-04,2020-06-11,124,125,126
27,Cameroon,2020-06-04,2020-06-11,5436,6789,8142
28,Canada,2020-06-04,2020-06-11,89976,95269,100562
29,Central African Republic,2020-06-04,2020-06-11,755,1288,1821
30,Chad,2020-06-04,2020-06-11,726,828,930
31,Chile,2020-06-04,2020-06-11,86943,118292,149641
32,China,2020-06-04,2020-06-11,84106,84171,84236
33,Colombia,2020-06-04,2020-06-11,24141,33466,42791
34,Congo (Brazzaville),2020-06-04,2020-06-11,571,611,651
35,Congo (Kinshasa),2020-06-04,2020-06-11,2660,3644,4628
36,Costa Rica,2020-06-04,2020-06-11,1000,1194,1388
37,Cote d'Ivoire,2020-06-04,2020-06-11,2641,3262,3883
38,Croatia,2020-06-04,2020-06-11,2245,2247,2249
39,Diamond Princess,2020-06-04,2020-06-11,712,712,712
40,Cuba,2020-06-04,2020-06-11,1983,2119,2255
41,Cyprus,2020-06-04,2020-06-11,941,958,975
42,Czechia,2020-06-04,2020-06-11,9140,9494,9848
43,Denmark,2020-06-04,2020-06-11,11712,12011,12310
44,Djibouti,2020-06-04,2020-06-11,2914,4054,5194
45,Dominican Republic,2020-06-04,2020-06-11,16068,18319,20570
46,Ecuador,2020-06-04,2020-06-11,38471,40966,43461
47,Egypt,2020-06-04,2020-06-11,20793,29767,38741
48,El Salvador,2020-06-04,2020-06-11,2194,2781,3368
49,Equatorial Guinea,2020-06-04,2020-06-11,1043,1306,1569
50,Eritrea,2020-06-04,2020-06-11,39,39,39
51,Estonia,2020-06-04,2020-06-11,1851,1890,1929
52,Eswatini,2020-06-04,2020-06-11,279,300,321
53,Ethiopia,2020-06-04,2020-06-11,831,1636,2441
54,Fiji,2020-06-04,2020-06-11,18,18,18
55,Finland,2020-06-04,2020-06-11,6743,6911,7079
56,France,2020-06-04,2020-06-11,186364,189569,192774
57,Gabon,2020-06-04,2020-06-11,2431,2955,3479
58,Gambia,2020-06-04,2020-06-11,25,26,27
59,Georgia,2020-06-04,2020-06-11,738,801,864
60,Germany,2020-06-04,2020-06-11,182196,184472,186748
61,Ghana,2020-06-04,2020-06-11,7303,8885,10467
62,Greece,2020-06-04,2020-06-11,2906,2952,2998
63,Guatemala,2020-06-04,2020-06-11,4348,6154,7960
64,Guinea,2020-06-04,2020-06-11,3553,3991,4429
65,Guyana,2020-06-04,2020-06-11,150,153,156
66,Haiti,2020-06-04,2020-06-11,1320,2640,3960
67,Holy See,2020-06-04,2020-06-11,12,12,12
68,Honduras,2020-06-04,2020-06-11,4752,5880,7008
69,Hungary,2020-06-04,2020-06-11,3816,3954,4092
70,Iceland,2020-06-04,2020-06-11,1805,1806,1807
71,India,2020-06-04,2020-06-11,165386,226713,288040
72,Indonesia,2020-06-04,2020-06-11,24538,28818,33098
73,Iran,2020-06-04,2020-06-11,143849,164270,184691
74,Iraq,2020-06-04,2020-06-11,5457,8840,12223
75,Ireland,2020-06-04,2020-06-11,24841,25142,25443
76,Israel,2020-06-04,2020-06-11,16872,17495,18118
77,Italy,2020-06-04,2020-06-11,231732,234013,236294
78,Jamaica,2020-06-04,2020-06-11,569,591,613
79,Japan,2020-06-04,2020-06-11,16598,16911,17224
80,Jordan,2020-06-04,2020-06-11,728,765,802
81,Kazakhstan,2020-06-04,2020-06-11,9576,12067,14558
82,Kenya,2020-06-04,2020-06-11,1618,2340,3062
83,"Korea, South",2020-06-04,2020-06-11,11402,11668,11934
84,Kuwait,2020-06-04,2020-06-11,24112,29921,35730
85,Kyrgyzstan,2020-06-04,2020-06-11,1594,1899,2204
86,Latvia,2020-06-04,2020-06-11,1061,1082,1103
87,Lebanon,2020-06-04,2020-06-11,1168,1306,1444
88,Liberia,2020-06-04,2020-06-11,269,321,373
89,Liechtenstein,2020-06-04,2020-06-11,82,82,82
90,Lithuania,2020-06-04,2020-06-11,1656,1687,1718
91,Luxembourg,2020-06-04,2020-06-11,4008,4027,4046
92,Madagascar,2020-06-04,2020-06-11,656,957,1258
93,Malaysia,2020-06-04,2020-06-11,7629,8247,8865
94,Maldives,2020-06-04,2020-06-11,1513,1872,2231
95,Malta,2020-06-04,2020-06-11,616,622,628
96,Mauritania,2020-06-04,2020-06-11,346,784,1222
97,Mauritius,2020-06-04,2020-06-11,334,335,336
98,Mexico,2020-06-04,2020-06-11,81400,105680,129960
99,Moldova,2020-06-04,2020-06-11,7725,9018,10311
100,Monaco,2020-06-04,2020-06-11,98,99,100
101,Mongolia,2020-06-04,2020-06-11,161,186,211
102,Montenegro,2020-06-04,2020-06-11,324,324,324
103,Morocco,2020-06-04,2020-06-11,7643,8003,8363
104,Namibia,2020-06-04,2020-06-11,22,25,28
105,Nepal,2020-06-04,2020-06-11,1042,2634,4226
106,Netherlands,2020-06-04,2020-06-11,46152,47148,48144
107,New Zealand,2020-06-04,2020-06-11,1504,1504,1504
108,Nicaragua,2020-06-04,2020-06-11,759,1118,1477
109,Niger,2020-06-04,2020-06-11,955,963,971
110,Nigeria,2020-06-04,2020-06-11,8915,11516,14117
111,North Macedonia,2020-06-04,2020-06-11,2077,2611,3145
112,Norway,2020-06-04,2020-06-11,8411,8504,8597
113,Oman,2020-06-04,2020-06-11,9009,14316,19623
114,Pakistan,2020-06-04,2020-06-11,61227,85264,109301
115,Panama,2020-06-04,2020-06-11,12131,15044,17957
116,Papua New Guinea,2020-06-04,2020-06-11,8,8,8
117,Paraguay,2020-06-04,2020-06-11,900,1086,1272
118,Peru,2020-06-04,2020-06-11,141779,183198,224617
119,Philippines,2020-06-04,2020-06-11,15588,20382,25176
120,Poland,2020-06-04,2020-06-11,22825,25048,27271
121,Portugal,2020-06-04,2020-06-11,31596,33592,35588
122,Qatar,2020-06-04,2020-06-11,50914,63741,76568
123,Romania,2020-06-04,2020-06-11,18791,19907,21023
124,Russia,2020-06-04,2020-06-11,379051,440538,502025
125,Rwanda,2020-06-04,2020-06-11,349,410,471
126,Saint Lucia,2020-06-04,2020-06-11,18,19,20
127,Saint Vincent and the Grenadines,2020-06-04,2020-06-11,25,26,27
128,San Marino,2020-06-04,2020-06-11,670,678,686
129,Saudi Arabia,2020-06-04,2020-06-11,80185,93157,106129
130,Senegal,2020-06-04,2020-06-11,3348,4021,4694
131,Serbia,2020-06-04,2020-06-11,11300,11571,11842
