,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2021-01-14,2021-01-21,53207,53775,54343
1,Albania,2021-01-14,2021-01-21,61705,65994,70283
2,Algeria,2021-01-14,2021-01-21,101382,103127,104872
3,Andorra,2021-01-14,2021-01-21,8348,8868,9388
4,Angola,2021-01-14,2021-01-21,17974,18613,19252
5,Antigua and Barbuda,2021-01-14,2021-01-21,163,184,205
6,Argentina,2021-01-14,2021-01-21,1690006,1770715,1851424
7,Armenia,2021-01-14,2021-01-21,161054,163576,166098
8,Australia,2021-01-14,2021-01-21,28571,28669,28767
9,Austria,2021-01-14,2021-01-21,374730,389260,403790
10,Azerbaijan,2021-01-14,2021-01-21,222885,226200,229515
11,Bahamas,2021-01-14,2021-01-21,7959,8011,8063
12,Bahrain,2021-01-14,2021-01-21,94633,96812,98991
13,Bangladesh,2021-01-14,2021-01-21,519905,525723,531541
14,Barbados,2021-01-14,2021-01-21,743,1036,1329
15,Belarus,2021-01-14,2021-01-21,206796,219663,232530
16,Belgium,2021-01-14,2021-01-21,658655,672886,687117
17,Benin,2021-01-14,2021-01-21,3304,3413,3522
18,Bhutan,2021-01-14,2021-01-21,767,834,901
19,Bolivia,2021-01-14,2021-01-21,168891,181016,193141
20,Bosnia and Herzegovina,2021-01-14,2021-01-21,113392,117011,120630
21,Brazil,2021-01-14,2021-01-21,7961673,8324294,8686915
22,Brunei,2021-01-14,2021-01-21,173,174,175
23,Bulgaria,2021-01-14,2021-01-21,207259,210951,214643
24,Burkina Faso,2021-01-14,2021-01-21,7713,8809,9905
25,Cabo Verde,2021-01-14,2021-01-21,12146,12664,13182
26,Cambodia,2021-01-14,2021-01-21,386,426,466
27,Cameroon,2021-01-14,2021-01-21,26848,27336,27824
28,Canada,2021-01-14,2021-01-21,639693,693658,747623
29,Central African Republic,2021-01-14,2021-01-21,4969,4973,4977
30,Chad,2021-01-14,2021-01-21,2358,2773,3188
31,Chile,2021-01-14,2021-01-21,629176,656712,684248
32,China,2021-01-14,2021-01-21,96484,97448,98412
33,Colombia,2021-01-14,2021-01-21,1737347,1849101,1960855
34,Congo (Brazzaville),2021-01-14,2021-01-21,7127,7160,7193
35,Congo (Kinshasa),2021-01-14,2021-01-21,18738,20479,22220
36,Costa Rica,2021-01-14,2021-01-21,176407,183242,190077
37,Cote d'Ivoire,2021-01-14,2021-01-21,23173,24578,25983
38,Croatia,2021-01-14,2021-01-21,216848,223097,229346
39,Diamond Princess,2021-01-14,2021-01-21,712,712,712
40,Cuba,2021-01-14,2021-01-21,13479,16549,19619
41,Cyprus,2021-01-14,2021-01-21,26208,28124,30040
42,Czechia,2021-01-14,2021-01-21,794740,866522,938304
43,Denmark,2021-01-14,2021-01-21,177507,185836,194165
44,Djibouti,2021-01-14,2021-01-21,5857,5900,5943
45,Dominican Republic,2021-01-14,2021-01-21,177493,187487,197481
46,Ecuador,2021-01-14,2021-01-21,218385,226002,233619
47,Egypt,2021-01-14,2021-01-21,146809,153741,160673
48,El Salvador,2021-01-14,2021-01-21,47948,50157,52366
49,Equatorial Guinea,2021-01-14,2021-01-21,5286,5316,5346
50,Eritrea,2021-01-14,2021-01-21,1445,1805,2165
51,Estonia,2021-01-14,2021-01-21,31751,35621,39491
52,Eswatini,2021-01-14,2021-01-21,10773,12327,13881
53,Ethiopia,2021-01-14,2021-01-21,127227,129922,132617
54,Fiji,2021-01-14,2021-01-21,53,53,53
55,Finland,2021-01-14,2021-01-21,37772,39593,41414
56,France,2021-01-14,2021-01-21,2763370,2909723,3056076
57,Gabon,2021-01-14,2021-01-21,9641,9819,9997
58,Gambia,2021-01-14,2021-01-21,3833,3893,3953
59,Georgia,2021-01-14,2021-01-21,235491,244612,253733
60,Germany,2021-01-14,2021-01-21,1886561,2015235,2143909
61,Ghana,2021-01-14,2021-01-21,55461,56981,58501
62,Greece,2021-01-14,2021-01-21,142777,147283,151789
63,Guatemala,2021-01-14,2021-01-21,141074,146937,152800
64,Guinea,2021-01-14,2021-01-21,13904,14051,14198
65,Guyana,2021-01-14,2021-01-21,6469,6745,7021
66,Haiti,2021-01-14,2021-01-21,10203,10635,11067
67,Holy See,2021-01-14,2021-01-21,27,27,27
68,Honduras,2021-01-14,2021-01-21,125118,131963,138808
69,Hungary,2021-01-14,2021-01-21,334836,347636,360436
70,Iceland,2021-01-14,2021-01-21,5845,5948,6051
71,India,2021-01-14,2021-01-21,10413417,10512093,10610769
72,Indonesia,2021-01-14,2021-01-21,797723,869600,941477
73,Iran,2021-01-14,2021-01-21,1268263,1311810,1355357
74,Iraq,2021-01-14,2021-01-21,600755,606186,611617
75,Ireland,2021-01-14,2021-01-21,127657,163057,198457
76,Israel,2021-01-14,2021-01-21,471048,529814,588580
77,Italy,2021-01-14,2021-01-21,2220361,2336279,2452197
78,Jamaica,2021-01-14,2021-01-21,13368,13915,14462
79,Japan,2021-01-14,2021-01-21,267084,310734,354384
80,Jordan,2021-01-14,2021-01-21,304071,312043,320015
81,Kazakhstan,2021-01-14,2021-01-21,206840,212812,218784
82,Kenya,2021-01-14,2021-01-21,97733,98693,99653
83,"Korea, South",2021-01-14,2021-01-21,67358,71241,75124
84,Kuwait,2021-01-14,2021-01-21,152978,156434,159890
85,Kyrgyzstan,2021-01-14,2021-01-21,81826,82723,83620
86,Latvia,2021-01-14,2021-01-21,46545,52982,59419
87,Lebanon,2021-01-14,2021-01-21,204699,237132,269565
88,Liberia,2021-01-14,2021-01-21,1779,1878,1977
89,Liechtenstein,2021-01-14,2021-01-21,2309,2375,2441
90,Lithuania,2021-01-14,2021-01-21,154550,164414,174278
91,Luxembourg,2021-01-14,2021-01-21,47592,48486,49380
92,Madagascar,2021-01-14,2021-01-21,17767,18001,18235
93,Malaysia,2021-01-14,2021-01-21,128465,147855,167245
94,Maldives,2021-01-14,2021-01-21,13988,14325,14662
95,Malta,2021-01-14,2021-01-21,13776,15079,16382
96,Mauritania,2021-01-14,2021-01-21,15214,15893,16572
97,Mauritius,2021-01-14,2021-01-21,539,547,555
98,Mexico,2021-01-14,2021-01-21,1493569,1588369,1683169
99,Moldova,2021-01-14,2021-01-21,148294,151687,155080
100,Monaco,2021-01-14,2021-01-21,1018,1145,1272
101,Mongolia,2021-01-14,2021-01-21,1395,1491,1587
102,Montenegro,2021-01-14,2021-01-21,51160,54316,57472
103,Morocco,2021-01-14,2021-01-21,448678,456334,463990
104,Namibia,2021-01-14,2021-01-21,26682,29570,32458
105,Nepal,2021-01-14,2021-01-21,263605,266546,269487
106,Netherlands,2021-01-14,2021-01-21,862805,908306,953807
107,New Zealand,2021-01-14,2021-01-21,2188,2246,2304
108,Nicaragua,2021-01-14,2021-01-21,6097,6152,6207
109,Niger,2021-01-14,2021-01-21,3706,4058,4410
110,Nigeria,2021-01-14,2021-01-21,95934,105478,115022
111,North Macedonia,2021-01-14,2021-01-21,85494,87986,90478
112,Norway,2021-01-14,2021-01-21,53792,57736,61680
113,Oman,2021-01-14,2021-01-21,130070,131264,132458
114,Pakistan,2021-01-14,2021-01-21,497510,514338,531166
115,Panama,2021-01-14,2021-01-21,269091,291285,313479
116,Papua New Guinea,2021-01-14,2021-01-21,799,834,869
117,Paraguay,2021-01-14,2021-01-21,112856,119640,126424
118,Peru,2021-01-14,2021-01-21,1022018,1040231,1058444
119,Philippines,2021-01-14,2021-01-21,482083,494605,507127
120,Poland,2021-01-14,2021-01-21,1356882,1414362,1471842
121,Portugal,2021-01-14,2021-01-21,456533,517806,579079
122,Qatar,2021-01-14,2021-01-21,145271,146689,148107
123,Romania,2021-01-14,2021-01-21,658958,684917,710876
124,Russia,2021-01-14,2021-01-21,3297833,3459237,3620641
125,Rwanda,2021-01-14,2021-01-21,9225,10316,11407
126,Saint Lucia,2021-01-14,2021-01-21,383,543,703
127,Saint Vincent and the Grenadines,2021-01-14,2021-01-21,149,340,531
128,San Marino,2021-01-14,2021-01-21,2583,2737,2891
129,Saudi Arabia,2021-01-14,2021-01-21,363485,364440,365395
130,Senegal,2021-01-14,2021-01-21,20376,22178,23980
131,Serbia,2021-01-14,2021-01-21,353907,368072,382237
132,Seychelles,2021-01-14,2021-01-21,373,627,881
133,Singapore,2021-01-14,2021-01-21,58813,59029,59245
134,Slovakia,2021-01-14,2021-01-21,198184,217978,237772
135,Slovenia,2021-01-14,2021-01-21,134545,145472,156399
136,Somalia,2021-01-14,2021-01-21,4726,4744,4762
137,South Africa,2021-01-14,2021-01-21,1170590,1296806,1423022
138,Spain,2021-01-14,2021-01-21,2024904,2211967,2399030
139,Sri Lanka,2021-01-14,2021-01-21,46780,50899,55018
140,Sudan,2021-01-14,2021-01-21,23316,25730,28144
141,Suriname,2021-01-14,2021-01-21,6750,7300,7850
142,Sweden,2021-01-14,2021-01-21,482284,518783,555282
143,Switzerland,2021-01-14,2021-01-21,474764,492832,510900
144,Tanzania,2021-01-14,2021-01-21,509,509,509
145,Thailand,2021-01-14,2021-01-21,9841,11450,13059
146,Togo,2021-01-14,2021-01-21,3845,4165,4485
147,Trinidad and Tobago,2021-01-14,2021-01-21,7210,7320,7430
148,Tunisia,2021-01-14,2021-01-21,152254,170895,189536
149,Turkey,2021-01-14,2021-01-21,2296102,2364801,2433500
150,Uganda,2021-01-14,2021-01-21,37074,38085,39096
151,Ukraine,2021-01-14,2021-01-21,1133802,1175343,1216884
152,United Arab Emirates,2021-01-14,2021-01-21,221754,242969,264184
153,United Kingdom,2021-01-14,2021-01-21,2898052,3269757,3641462
154,Uruguay,2021-01-14,2021-01-21,23807,29989,36171
155,US,2021-01-14,2021-01-21,21635491,23313101,24990711
156,Uzbekistan,2021-01-14,2021-01-21,77412,77777,78142
157,Venezuela,2021-01-14,2021-01-21,115322,118415,121508
158,Vietnam,2021-01-14,2021-01-21,1509,1531,1553
159,Zambia,2021-01-14,2021-01-21,24297,32800,41303
160,Zimbabwe,2021-01-14,2021-01-21,18675,25368,32061
161,Dominica,2021-01-14,2021-01-21,105,109,113
162,Grenada,2021-01-14,2021-01-21,127,132,137
163,Mozambique,2021-01-14,2021-01-21,19961,24269,28577
164,Syria,2021-01-14,2021-01-21,12084,12760,13436
165,Timor-Leste,2021-01-14,2021-01-21,49,51,53
166,Belize,2021-01-14,2021-01-21,11152,11456,11760
167,Laos,2021-01-14,2021-01-21,41,41,41
168,Libya,2021-01-14,2021-01-21,103515,107434,111353
169,West Bank and Gaza,2021-01-14,2021-01-21,145252,150505,155758
170,Guinea-Bissau,2021-01-14,2021-01-21,2455,2478,2501
171,Mali,2021-01-14,2021-01-21,7427,7759,8091
172,Saint Kitts and Nevis,2021-01-14,2021-01-21,33,34,35
173,Kosovo,2021-01-14,2021-01-21,52943,54839,56735
174,Burma,2021-01-14,2021-01-21,128772,132865,136958
175,MS Zaandam,2021-01-14,2021-01-21,9,9,9
176,Botswana,2021-01-14,2021-01-21,16050,17365,18680
177,Burundi,2021-01-14,2021-01-21,885,1103,1321
178,Sierra Leone,2021-01-14,2021-01-21,2757,2933,3109
179,Malawi,2021-01-14,2021-01-21,7611,9991,12371
180,South Sudan,2021-01-14,2021-01-21,3589,3670,3751
181,Western Sahara,2021-01-14,2021-01-21,0,0,0
182,Sao Tome and Principe,2021-01-14,2021-01-21,1035,1119,1203
183,Yemen,2021-01-14,2021-01-21,2104,2110,2116
