,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-07-21,2020-07-28,34740,35615,36490
1,Albania,2020-07-21,2020-07-28,3667,4290,4913
2,Algeria,2020-07-21,2020-07-28,20216,24278,28340
3,Andorra,2020-07-21,2020-07-28,861,884,907
4,Angola,2020-07-21,2020-07-28,541,779,1017
5,Antigua and Barbuda,2020-07-21,2020-07-28,74,76,78
6,Argentina,2020-07-21,2020-07-28,106910,136118,165326
7,Armenia,2020-07-21,2020-07-28,32490,35254,38018
8,Australia,2020-07-21,2020-07-28,10487,12894,15301
9,Austria,2020-07-21,2020-07-28,19021,19827,20633
10,Azerbaijan,2020-07-21,2020-07-28,25113,28242,31371
11,Bahamas,2020-07-21,2020-07-28,116,194,272
12,Bahrain,2020-07-21,2020-07-28,34078,37316,40554
13,Bangladesh,2020-07-21,2020-07-28,190057,210510,230963
14,Barbados,2020-07-21,2020-07-28,103,106,109
15,Belarus,2020-07-21,2020-07-28,65269,66348,67427
16,Belgium,2020-07-21,2020-07-28,62781,64258,65735
17,Benin,2020-07-21,2020-07-28,1378,1602,1826
18,Bhutan,2020-07-21,2020-07-28,84,92,100
19,Bolivia,2020-07-21,2020-07-28,50867,62357,73847
20,Bosnia and Herzegovina,2020-07-21,2020-07-28,6981,8787,10593
21,Brazil,2020-07-21,2020-07-28,1926824,2159654,2392484
22,Brunei,2020-07-21,2020-07-28,141,141,141
23,Bulgaria,2020-07-21,2020-07-28,7645,9254,10863
24,Burkina Faso,2020-07-21,2020-07-28,1037,1065,1093
25,Cabo Verde,2020-07-21,2020-07-28,1722,2107,2492
26,Cambodia,2020-07-21,2020-07-28,165,197,229
27,Cameroon,2020-07-21,2020-07-28,15173,16522,17871
28,Canada,2020-07-21,2020-07-28,110350,113473,116596
29,Central African Republic,2020-07-21,2020-07-28,4356,4561,4766
30,Chad,2020-07-21,2020-07-28,884,889,894
31,Chile,2020-07-21,2020-07-28,319493,334683,349873
32,China,2020-07-21,2020-07-28,85226,85314,85402
33,Colombia,2020-07-21,2020-07-28,159898,211038,262178
34,Congo (Brazzaville),2020-07-21,2020-07-28,2028,2851,3674
35,Congo (Kinshasa),2020-07-21,2020-07-28,8135,8534,8933
36,Costa Rica,2020-07-21,2020-07-28,8482,11811,15140
37,Cote d'Ivoire,2020-07-21,2020-07-28,13037,14531,16025
38,Croatia,2020-07-21,2020-07-28,3827,4422,5017
39,Diamond Princess,2020-07-21,2020-07-28,712,712,712
40,Cuba,2020-07-21,2020-07-28,2432,2449,2466
41,Cyprus,2020-07-21,2020-07-28,1023,1040,1057
42,Czechia,2020-07-21,2020-07-28,13341,14324,15307
43,Denmark,2020-07-21,2020-07-28,13262,13506,13750
44,Djibouti,2020-07-21,2020-07-28,4979,5027,5075
45,Dominican Republic,2020-07-21,2020-07-28,46305,54797,63289
46,Ecuador,2020-07-21,2020-07-28,69570,76217,82864
47,Egypt,2020-07-21,2020-07-28,83930,89078,94226
48,El Salvador,2020-07-21,2020-07-28,10303,12582,14861
49,Equatorial Guinea,2020-07-21,2020-07-28,3071,3071,3071
50,Eritrea,2020-07-21,2020-07-28,232,251,270
51,Estonia,2020-07-21,2020-07-28,2015,2022,2029
52,Eswatini,2020-07-21,2020-07-28,1434,1894,2354
53,Ethiopia,2020-07-21,2020-07-28,7969,11072,14175
54,Fiji,2020-07-21,2020-07-28,26,27,28
55,Finland,2020-07-21,2020-07-28,7301,7351,7401
56,France,2020-07-21,2020-07-28,209640,214607,219574
57,Gabon,2020-07-21,2020-07-28,6026,6433,6840
58,Gambia,2020-07-21,2020-07-28,64,112,160
59,Georgia,2020-07-21,2020-07-28,999,1049,1099
60,Germany,2020-07-21,2020-07-28,200456,203717,206978
61,Ghana,2020-07-21,2020-07-28,24988,28989,32990
62,Greece,2020-07-21,2020-07-28,3883,4048,4213
63,Guatemala,2020-07-21,2020-07-28,30872,40229,49586
64,Guinea,2020-07-21,2020-07-28,6200,6652,7104
65,Guyana,2020-07-21,2020-07-28,308,339,370
66,Haiti,2020-07-21,2020-07-28,6727,7100,7473
67,Holy See,2020-07-21,2020-07-28,12,12,12
68,Honduras,2020-07-21,2020-07-28,29106,35345,41584
69,Hungary,2020-07-21,2020-07-28,4258,4347,4436
70,Iceland,2020-07-21,2020-07-28,1905,1839,1773
71,India,2020-07-21,2020-07-28,936181,1193078,1449975
72,Indonesia,2020-07-21,2020-07-28,78572,89869,101166
73,Iran,2020-07-21,2020-07-28,262173,278827,295481
74,Iraq,2020-07-21,2020-07-28,81757,97159,112561
75,Ireland,2020-07-21,2020-07-28,25670,25802,25934
76,Israel,2020-07-21,2020-07-28,42360,54042,65724
77,Italy,2020-07-21,2020-07-28,243344,244752,246160
78,Jamaica,2020-07-21,2020-07-28,762,810,858
79,Japan,2020-07-21,2020-07-28,22437,26463,30489
80,Jordan,2020-07-21,2020-07-28,1198,1113,1028
81,Kazakhstan,2020-07-21,2020-07-28,63514,75153,86792
82,Kenya,2020-07-21,2020-07-28,10791,14168,17545
83,"Korea, South",2020-07-21,2020-07-28,13551,13879,14207
84,Kuwait,2020-07-21,2020-07-28,56174,60434,64694
85,Kyrgyzstan,2020-07-21,2020-07-28,11444,28251,45058
86,Latvia,2020-07-21,2020-07-28,1174,1193,1212
87,Lebanon,2020-07-21,2020-07-28,2451,2980,3509
88,Liberia,2020-07-21,2020-07-28,1024,1108,1192
89,Liechtenstein,2020-07-21,2020-07-28,84,86,88
90,Lithuania,2020-07-21,2020-07-28,1875,1949,2023
91,Luxembourg,2020-07-21,2020-07-28,5056,5725,6394
92,Madagascar,2020-07-21,2020-07-28,5343,7548,9753
93,Malaysia,2020-07-21,2020-07-28,8729,8815,8901
94,Maldives,2020-07-21,2020-07-28,2801,3044,3287
95,Malta,2020-07-21,2020-07-28,674,677,680
96,Mauritania,2020-07-21,2020-07-28,5518,5985,6452
97,Mauritius,2020-07-21,2020-07-28,342,343,344
98,Mexico,2020-07-21,2020-07-28,311486,356255,401024
99,Moldova,2020-07-21,2020-07-28,19708,21442,23176
100,Monaco,2020-07-21,2020-07-28,109,111,113
101,Mongolia,2020-07-21,2020-07-28,261,287,313
102,Montenegro,2020-07-21,2020-07-28,1287,2381,3475
103,Morocco,2020-07-21,2020-07-28,16097,17742,19387
104,Namibia,2020-07-21,2020-07-28,864,1366,1868
105,Nepal,2020-07-21,2020-07-28,17061,17994,18927
106,Netherlands,2020-07-21,2020-07-28,51362,52307,53252
107,New Zealand,2020-07-21,2020-07-28,1547,1555,1563
108,Nicaragua,2020-07-21,2020-07-28,3147,3439,3731
109,Niger,2020-07-21,2020-07-28,1099,1113,1127
110,Nigeria,2020-07-21,2020-07-28,33616,37801,41986
111,North Macedonia,2020-07-21,2020-07-28,8332,9412,10492
112,Norway,2020-07-21,2020-07-28,9001,9053,9105
113,Oman,2020-07-21,2020-07-28,59568,69887,80206
114,Pakistan,2020-07-21,2020-07-28,255769,267428,279087
115,Panama,2020-07-21,2020-07-28,48096,55153,62210
116,Papua New Guinea,2020-07-21,2020-07-28,11,27,43
117,Paraguay,2020-07-21,2020-07-28,3074,3817,4560
118,Peru,2020-07-21,2020-07-28,333867,362087,390307
119,Philippines,2020-07-21,2020-07-28,57545,70764,83983
120,Poland,2020-07-21,2020-07-28,38457,40782,43107
121,Portugal,2020-07-21,2020-07-28,47051,48898,50745
122,Qatar,2020-07-21,2020-07-28,104533,107430,110327
123,Romania,2020-07-21,2020-07-28,33585,39133,44681
124,Russia,2020-07-21,2020-07-28,738787,782040,825293
125,Rwanda,2020-07-21,2020-07-28,1416,1655,1894
126,Saint Lucia,2020-07-21,2020-07-28,22,23,24
127,Saint Vincent and the Grenadines,2020-07-21,2020-07-28,35,50,65
128,San Marino,2020-07-21,2020-07-28,699,699,699
129,Saudi Arabia,2020-07-21,2020-07-28,237803,255825,273847
130,Senegal,2020-07-21,2020-07-28,8243,8985,9727
131,Serbia,2020-07-21,2020-07-28,18983,21605,24227
132,Seychelles,2020-07-21,2020-07-28,100,108,116
133,Singapore,2020-07-21,2020-07-28,46630,48434,50238
134,Slovakia,2020-07-21,2020-07-28,1908,2021,2134
135,Slovenia,2020-07-21,2020-07-28,1859,1977,2095
136,Somalia,2020-07-21,2020-07-28,3076,3135,3194
137,South Africa,2020-07-21,2020-07-28,298292,381798,465304
138,Spain,2020-07-21,2020-07-28,256619,266194,275769
139,Sri Lanka,2020-07-21,2020-07-28,2665,2730,2795
140,Sudan,2020-07-21,2020-07-28,10417,10992,11567
141,Suriname,2020-07-21,2020-07-28,801,1131,1461
142,Sweden,2020-07-21,2020-07-28,76001,78166,80331
143,Switzerland,2020-07-21,2020-07-28,33016,33742,34468
144,Tanzania,2020-07-21,2020-07-28,509,509,509
145,Thailand,2020-07-21,2020-07-28,3227,3255,3283
146,Togo,2020-07-21,2020-07-28,731,790,849
147,Trinidad and Tobago,2020-07-21,2020-07-28,133,139,145
148,Tunisia,2020-07-21,2020-07-28,1306,1389,1472
149,Turkey,2020-07-21,2020-07-28,214993,221500,228007
150,Uganda,2020-07-21,2020-07-28,1040,1072,1104
151,Ukraine,2020-07-21,2020-07-28,55931,61454,66977
152,United Arab Emirates,2020-07-21,2020-07-28,55573,57498,59423
153,United Kingdom,2020-07-21,2020-07-28,292931,297389,301847
154,Uruguay,2020-07-21,2020-07-28,997,1096,1195
155,US,2020-07-21,2020-07-28,3431574,3899211,4366848
156,Uzbekistan,2020-07-21,2020-07-28,14085,17881,21677
157,Venezuela,2020-07-21,2020-07-28,10010,12774,15538
158,Vietnam,2020-07-21,2020-07-28,373,401,429
159,Zambia,2020-07-21,2020-07-28,1895,3386,4877
160,Zimbabwe,2020-07-21,2020-07-28,1064,1820,2576
161,Dominica,2020-07-21,2020-07-28,18,18,18
162,Grenada,2020-07-21,2020-07-28,23,23,23
163,Mozambique,2020-07-21,2020-07-28,1268,1536,1804
164,Syria,2020-07-21,2020-07-28,439,540,641
165,Timor-Leste,2020-07-21,2020-07-28,24,24,24
166,Belize,2020-07-21,2020-07-28,39,42,45
167,Laos,2020-07-21,2020-07-28,19,19,19
168,Libya,2020-07-21,2020-07-28,1563,2088,2613
169,West Bank and Gaza,2020-07-21,2020-07-28,6764,9228,11692
170,Guinea-Bissau,2020-07-21,2020-07-28,1842,1954,2066
171,Mali,2020-07-21,2020-07-28,2423,2477,2531
172,Saint Kitts and Nevis,2020-07-21,2020-07-28,17,17,17
173,Kosovo,2020-07-21,2020-07-28,5118,5877,6636
174,Burma,2020-07-21,2020-07-28,337,341,345
175,MS Zaandam,2020-07-21,2020-07-28,9,9,9
176,Botswana,2020-07-21,2020-07-28,399,522,645
177,Burundi,2020-07-21,2020-07-28,269,328,387
178,Sierra Leone,2020-07-21,2020-07-28,1651,1727,1803
179,Malawi,2020-07-21,2020-07-28,2497,3045,3593
180,South Sudan,2020-07-21,2020-07-28,2148,2211,2274
181,Western Sahara,2020-07-21,2020-07-28,10,10,10
182,Sao Tome and Principe,2020-07-21,2020-07-28,732,746,760
183,Yemen,2020-07-21,2020-07-28,1516,1629,1742
