,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-10-21,2020-10-28,39994,40510,41026
1,Albania,2020-10-21,2020-10-28,15955,17948,19941
2,Algeria,2020-10-21,2020-10-28,53584,55081,56578
3,Andorra,2020-10-21,2020-10-28,3190,3811,4432
4,Angola,2020-10-21,2020-10-28,6846,8338,9830
5,Antigua and Barbuda,2020-10-21,2020-10-28,112,122,132
6,Argentina,2020-10-21,2020-10-28,931967,1037325,1142683
7,Armenia,2020-10-21,2020-10-28,58624,68530,78436
8,Australia,2020-10-21,2020-10-28,27357,27458,27559
9,Austria,2020-10-21,2020-10-28,58672,69409,80146
10,Azerbaijan,2020-10-21,2020-10-28,42750,46593,50436
11,Bahamas,2020-10-21,2020-10-28,5191,6051,6911
12,Bahrain,2020-10-21,2020-10-28,76621,78907,81193
13,Bangladesh,2020-10-21,2020-10-28,382959,393131,403303
14,Barbados,2020-10-21,2020-10-28,215,222,229
15,Belarus,2020-10-21,2020-10-28,85121,89642,94163
16,Belgium,2020-10-21,2020-10-28,181511,253386,325261
17,Benin,2020-10-21,2020-10-28,2478,2557,2636
18,Bhutan,2020-10-21,2020-10-28,316,332,348
19,Bolivia,2020-10-21,2020-10-28,139141,140228,141315
20,Bosnia and Herzegovina,2020-10-21,2020-10-28,31655,36315,40975
21,Brazil,2020-10-21,2020-10-28,5140863,5298772,5456681
22,Brunei,2020-10-21,2020-10-28,147,147,147
23,Bulgaria,2020-10-21,2020-10-28,26593,33335,40077
24,Burkina Faso,2020-10-21,2020-10-28,2305,2406,2507
25,Cabo Verde,2020-10-21,2020-10-28,7371,8033,8695
26,Cambodia,2020-10-21,2020-10-28,283,286,289
27,Cameroon,2020-10-21,2020-10-28,21441,21570,21699
28,Canada,2020-10-21,2020-10-28,192064,209036,226008
29,Central African Republic,2020-10-21,2020-10-28,4855,4858,4861
30,Chad,2020-10-21,2020-10-28,1329,1404,1479
31,Chile,2020-10-21,2020-10-28,485372,495637,505902
32,China,2020-10-21,2020-10-28,90869,91044,91219
33,Colombia,2020-10-21,2020-10-28,930159,981700,1033241
34,Congo (Brazzaville),2020-10-21,2020-10-28,5156,5156,5156
35,Congo (Kinshasa),2020-10-21,2020-10-28,10935,11066,11197
36,Costa Rica,2020-10-21,2020-10-28,91780,99425,107070
37,Cote d'Ivoire,2020-10-21,2020-10-28,20217,20363,20509
38,Croatia,2020-10-21,2020-10-28,21741,28287,34833
39,Diamond Princess,2020-10-21,2020-10-28,712,712,712
40,Cuba,2020-10-21,2020-10-28,6035,6368,6701
41,Cyprus,2020-10-21,2020-10-28,2181,2966,3751
42,Czechia,2020-10-21,2020-10-28,139290,208915,278540
43,Denmark,2020-10-21,2020-10-28,34087,37507,40927
44,Djibouti,2020-10-21,2020-10-28,5440,5512,5584
45,Dominican Republic,2020-10-21,2020-10-28,119662,122398,125134
46,Ecuador,2020-10-21,2020-10-28,149083,155625,162167
47,Egypt,2020-10-21,2020-10-28,104915,105883,106851
48,El Salvador,2020-10-21,2020-10-28,30766,32120,33474
49,Equatorial Guinea,2020-10-21,2020-10-28,5068,5074,5080
50,Eritrea,2020-10-21,2020-10-28,414,452,490
51,Estonia,2020-10-21,2020-10-28,3947,4171,4395
52,Eswatini,2020-10-21,2020-10-28,5715,5805,5895
53,Ethiopia,2020-10-21,2020-10-28,86430,91118,95806
54,Fiji,2020-10-21,2020-10-28,32,33,34
55,Finland,2020-10-21,2020-10-28,12703,14071,15439
56,France,2020-10-21,2020-10-28,820376,1000369,1180362
57,Gabon,2020-10-21,2020-10-28,8869,8901,8933
58,Gambia,2020-10-21,2020-10-28,3642,3657,3672
59,Georgia,2020-10-21,2020-10-28,13521,21208,28895
60,Germany,2020-10-21,2020-10-28,344487,397922,451357
61,Ghana,2020-10-21,2020-10-28,47126,47461,47796
62,Greece,2020-10-21,2020-10-28,23495,27334,31173
63,Guatemala,2020-10-21,2020-10-28,99094,102415,105736
64,Guinea,2020-10-21,2020-10-28,11188,11599,12010
65,Guyana,2020-10-21,2020-10-28,3589,3850,4111
66,Haiti,2020-10-21,2020-10-28,8908,8979,9050
67,Holy See,2020-10-21,2020-10-28,19,27,35
68,Honduras,2020-10-21,2020-10-28,85458,91078,96698
69,Hungary,2020-10-21,2020-10-28,40782,50180,59578
70,Iceland,2020-10-21,2020-10-28,3757,4230,4703
71,India,2020-10-21,2020-10-28,7307097,7706946,8106795
72,Indonesia,2020-10-21,2020-10-28,344749,373109,401469
73,Iran,2020-10-21,2020-10-28,513219,545286,577353
74,Iraq,2020-10-21,2020-10-28,413215,438265,463315
75,Ireland,2020-10-21,2020-10-28,45243,53422,61601
76,Israel,2020-10-21,2020-10-28,298500,307335,316170
77,Italy,2020-10-21,2020-10-28,372799,449648,526497
78,Jamaica,2020-10-21,2020-10-28,7989,8445,8901
79,Japan,2020-10-21,2020-10-28,90694,94515,98336
80,Jordan,2020-10-21,2020-10-28,30550,43620,56690
81,Kazakhstan,2020-10-21,2020-10-28,109094,109907,110720
82,Kenya,2020-10-21,2020-10-28,42541,46144,49747
83,"Korea, South",2020-10-21,2020-10-28,24988,25543,26098
84,Kuwait,2020-10-21,2020-10-28,113269,118531,123793
85,Kyrgyzstan,2020-10-21,2020-10-28,50201,53459,56717
86,Latvia,2020-10-21,2020-10-28,2942,3797,4652
87,Lebanon,2020-10-21,2020-10-28,57246,65577,73908
88,Liberia,2020-10-21,2020-10-28,1372,1385,1398
89,Liechtenstein,2020-10-21,2020-10-28,174,252,330
90,Lithuania,2020-10-21,2020-10-28,6505,8239,9973
91,Luxembourg,2020-10-21,2020-10-28,10030,11671,13312
92,Madagascar,2020-10-21,2020-10-28,16754,16810,16866
93,Malaysia,2020-10-21,2020-10-28,17540,22957,28374
94,Maldives,2020-10-21,2020-10-28,11062,11316,11570
95,Malta,2020-10-21,2020-10-28,4048,5026,6004
96,Mauritania,2020-10-21,2020-10-28,7572,7638,7704
97,Mauritius,2020-10-21,2020-10-28,407,419,431
98,Mexico,2020-10-21,2020-10-28,829396,867559,905722
99,Moldova,2020-10-21,2020-10-28,64424,68791,73158
100,Monaco,2020-10-21,2020-10-28,248,273,298
101,Mongolia,2020-10-21,2020-10-28,320,328,336
102,Montenegro,2020-10-21,2020-10-28,14461,16069,17677
103,Morocco,2020-10-21,2020-10-28,160333,182580,204827
104,Namibia,2020-10-21,2020-10-28,12069,12406,12743
105,Nepal,2020-10-21,2020-10-28,117996,144872,171748
106,Netherlands,2020-10-21,2020-10-28,201942,259207,316472
107,New Zealand,2020-10-21,2020-10-28,1876,1914,1952
108,Nicaragua,2020-10-21,2020-10-28,5353,5434,5515
109,Niger,2020-10-21,2020-10-28,1205,1214,1223
110,Nigeria,2020-10-21,2020-10-28,60834,61667,62500
111,North Macedonia,2020-10-21,2020-10-28,21636,24836,28036
112,Norway,2020-10-21,2020-10-28,15953,16964,17975
113,Oman,2020-10-21,2020-10-28,107776,111484,115192
114,Pakistan,2020-10-21,2020-10-28,321218,325480,329742
115,Panama,2020-10-21,2020-10-28,122128,126435,130742
116,Papua New Guinea,2020-10-21,2020-10-28,578,581,584
117,Paraguay,2020-10-21,2020-10-28,51845,56819,61793
118,Peru,2020-10-21,2020-10-28,853974,874118,894262
119,Philippines,2020-10-21,2020-10-28,346536,362243,377950
120,Poland,2020-10-21,2020-10-28,141804,202579,263354
121,Portugal,2020-10-21,2020-10-28,91193,106271,121349
122,Qatar,2020-10-21,2020-10-28,128603,130210,131817
123,Romania,2020-10-21,2020-10-28,164477,191102,217727
124,Russia,2020-10-21,2020-10-28,1332824,1438219,1543614
125,Rwanda,2020-10-21,2020-10-28,4940,5012,5084
126,Saint Lucia,2020-10-21,2020-10-28,31,38,45
127,Saint Vincent and the Grenadines,2020-10-21,2020-10-28,64,68,72
128,San Marino,2020-10-21,2020-10-28,741,774,807
129,Saudi Arabia,2020-10-21,2020-10-28,340590,343373,346156
130,Senegal,2020-10-21,2020-10-28,15331,15484,15637
131,Serbia,2020-10-21,2020-10-28,35251,37120,38989
132,Seychelles,2020-10-21,2020-10-28,148,151,154
133,Singapore,2020-10-21,2020-10-28,57889,57933,57977
134,Slovakia,2020-10-21,2020-10-28,22296,33602,44908
135,Slovenia,2020-10-21,2020-10-28,9938,15982,22026
136,Somalia,2020-10-21,2020-10-28,3864,3890,3916
137,South Africa,2020-10-21,2020-10-28,696414,708359,720304
138,Spain,2020-10-21,2020-10-28,908056,1005295,1102534
139,Sri Lanka,2020-10-21,2020-10-28,5170,5978,6786
140,Sudan,2020-10-21,2020-10-28,13691,13724,13757
141,Suriname,2020-10-21,2020-10-28,5083,5150,5217
142,Sweden,2020-10-21,2020-10-28,101332,107355,113378
