,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-11-13,2020-11-20,41975,42969,43963
1,Albania,2020-11-13,2020-11-20,23210,26701,30192
2,Algeria,2020-11-13,2020-11-20,60800,65975,71150
3,Andorra,2020-11-13,2020-11-20,5135,5725,6315
4,Angola,2020-11-13,2020-11-20,12223,13228,14233
5,Antigua and Barbuda,2020-11-13,2020-11-20,130,133,136
6,Argentina,2020-11-13,2020-11-20,1228814,1296378,1363942
7,Armenia,2020-11-13,2020-11-20,101773,114383,126993
8,Australia,2020-11-13,2020-11-20,27652,27682,27712
9,Austria,2020-11-13,2020-11-20,138979,191228,243477
10,Azerbaijan,2020-11-13,2020-11-20,62338,71580,80822
11,Bahamas,2020-11-13,2020-11-20,6882,7163,7444
12,Bahrain,2020-11-13,2020-11-20,83023,84349,85675
13,Bangladesh,2020-11-13,2020-11-20,417475,428965,440455
14,Barbados,2020-11-13,2020-11-20,242,249,256
15,Belarus,2020-11-13,2020-11-20,104286,111622,118958
16,Belgium,2020-11-13,2020-11-20,488044,525012,561980
17,Benin,2020-11-13,2020-11-20,2745,2844,2943
18,Bhutan,2020-11-13,2020-11-20,358,369,380
19,Bolivia,2020-11-13,2020-11-20,142343,143069,143795
20,Bosnia and Herzegovina,2020-11-13,2020-11-20,59427,69625,79823
21,Brazil,2020-11-13,2020-11-20,5631181,5810652,5990123
22,Brunei,2020-11-13,2020-11-20,148,148,148
23,Bulgaria,2020-11-13,2020-11-20,72184,94937,117690
24,Burkina Faso,2020-11-13,2020-11-20,2562,2609,2656
25,Cabo Verde,2020-11-13,2020-11-20,9224,9741,10258
26,Cambodia,2020-11-13,2020-11-20,294,302,310
27,Cameroon,2020-11-13,2020-11-20,22103,22583,23063
28,Canada,2020-11-13,2020-11-20,258874,290705,322536
29,Central African Republic,2020-11-13,2020-11-20,4866,4888,4910
30,Chad,2020-11-13,2020-11-20,1538,1589,1640
31,Chile,2020-11-13,2020-11-20,518390,528030,537670
32,China,2020-11-13,2020-11-20,91591,91807,92023
33,Colombia,2020-11-13,2020-11-20,1127733,1182697,1237661
34,Congo (Brazzaville),2020-11-13,2020-11-20,5379,5515,5651
35,Congo (Kinshasa),2020-11-13,2020-11-20,11517,11692,11867
36,Costa Rica,2020-11-13,2020-11-20,115417,122123,128829
37,Cote d'Ivoire,2020-11-13,2020-11-20,20801,20899,20997
38,Croatia,2020-11-13,2020-11-20,62305,78978,95651
39,Diamond Princess,2020-11-13,2020-11-20,712,712,712
40,Cuba,2020-11-13,2020-11-20,7228,7541,7854
41,Cyprus,2020-11-13,2020-11-20,5557,6853,8149
42,Czechia,2020-11-13,2020-11-20,403497,454030,504563
43,Denmark,2020-11-13,2020-11-20,53692,60515,67338
44,Djibouti,2020-11-13,2020-11-20,5604,5641,5678
