,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-05-10,2020-05-17,2704,4402,6100
1,Albania,2020-05-10,2020-05-17,795,868,941
2,Algeria,2020-05-10,2020-05-17,4474,5723,6972
3,Andorra,2020-05-10,2020-05-17,748,755,762
4,Angola,2020-05-10,2020-05-17,35,45,55
5,Antigua and Barbuda,2020-05-10,2020-05-17,25,25,25
6,Argentina,2020-05-10,2020-05-17,4783,6034,7285
7,Armenia,2020-05-10,2020-05-17,2386,3313,4240
8,Australia,2020-05-10,2020-05-17,6822,6948,7074
9,Austria,2020-05-10,2020-05-17,15597,15871,16145
10,Azerbaijan,2020-05-10,2020-05-17,1932,2519,3106
11,Bahamas,2020-05-10,2020-05-17,83,92,101
12,Bahrain,2020-05-10,2020-05-17,3383,4941,6499
13,Bangladesh,2020-05-10,2020-05-17,9455,14657,19859
14,Barbados,2020-05-10,2020-05-17,82,84,86
15,Belarus,2020-05-10,2020-05-17,16705,22973,29241
16,Belgium,2020-05-10,2020-05-17,49906,53081,56256
17,Benin,2020-05-10,2020-05-17,90,319,548
18,Bhutan,2020-05-10,2020-05-17,7,7,7
19,Bolivia,2020-05-10,2020-05-17,1594,2556,3518
20,Bosnia and Herzegovina,2020-05-10,2020-05-17,1857,2117,2377
21,Brazil,2020-05-10,2020-05-17,101826,162699,223572
22,Brunei,2020-05-10,2020-05-17,138,141,144
23,Bulgaria,2020-05-10,2020-05-17,1618,1965,2312
24,Burkina Faso,2020-05-10,2020-05-17,662,751,840
25,Cabo Verde,2020-05-10,2020-05-17,165,246,327
26,Cambodia,2020-05-10,2020-05-17,122,122,122
27,Cameroon,2020-05-10,2020-05-17,2077,2579,3081
28,Canada,2020-05-10,2020-05-17,60504,70091,79678
29,Central African Republic,2020-05-10,2020-05-17,72,143,214
30,Chad,2020-05-10,2020-05-17,117,322,527
31,Chile,2020-05-10,2020-05-17,19663,28866,38069
32,China,2020-05-10,2020-05-17,83964,84010,84056
33,Colombia,2020-05-10,2020-05-17,7668,11063,14458
34,Congo (Brazzaville),2020-05-10,2020-05-17,229,274,319
35,Congo (Kinshasa),2020-05-10,2020-05-17,674,991,1308
36,Costa Rica,2020-05-10,2020-05-17,739,792,845
37,Cote d'Ivoire,2020-05-10,2020-05-17,1398,1700,2002
38,Croatia,2020-05-10,2020-05-17,2096,2187,2278
39,Diamond Princess,2020-05-10,2020-05-17,712,712,712
40,Cuba,2020-05-10,2020-05-17,1649,1766,1883
41,Cyprus,2020-05-10,2020-05-17,872,898,924
42,Czechia,2020-05-10,2020-05-17,7781,8123,8465
43,Denmark,2020-05-10,2020-05-17,9721,10627,11533
44,Djibouti,2020-05-10,2020-05-17,1112,1210,1308
45,Dominican Republic,2020-05-10,2020-05-17,7954,10347,12740
46,Ecuador,2020-05-10,2020-05-17,29538,29559,29580
47,Egypt,2020-05-10,2020-05-17,6465,9400,12335
48,El Salvador,2020-05-10,2020-05-17,490,889,1288
49,Equatorial Guinea,2020-05-10,2020-05-17,315,439,563
50,Eritrea,2020-05-10,2020-05-17,39,39,39
51,Estonia,2020-05-10,2020-05-17,1700,1739,1778
52,Eswatini,2020-05-10,2020-05-17,112,172,232
53,Ethiopia,2020-05-10,2020-05-17,135,239,343
54,Fiji,2020-05-10,2020-05-17,18,18,18
55,Finland,2020-05-10,2020-05-17,5254,5962,6670
56,France,2020-05-10,2020-05-17,168925,177094,185263
57,Gabon,2020-05-10,2020-05-17,335,661,987
58,Gambia,2020-05-10,2020-05-17,17,20,23
59,Georgia,2020-05-10,2020-05-17,589,635,681
60,Germany,2020-05-10,2020-05-17,165664,171879,178094
