,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-07-28,2020-08-04,35615,36368,37121
1,Albania,2020-07-28,2020-08-04,4290,4997,5704
2,Algeria,2020-07-28,2020-08-04,24278,28615,32952
3,Andorra,2020-07-28,2020-08-04,884,907,930
4,Angola,2020-07-28,2020-08-04,779,1000,1221
5,Antigua and Barbuda,2020-07-28,2020-08-04,76,86,96
6,Argentina,2020-07-28,2020-08-04,136118,173355,210592
7,Armenia,2020-07-28,2020-08-04,35254,37629,40004
8,Australia,2020-07-28,2020-08-04,12894,15582,18270
9,Austria,2020-07-28,2020-08-04,19827,20677,21527
10,Azerbaijan,2020-07-28,2020-08-04,28242,30858,33474
11,Bahamas,2020-07-28,2020-08-04,194,447,700
12,Bahrain,2020-07-28,2020-08-04,37316,39921,42526
13,Bangladesh,2020-07-28,2020-08-04,210510,229185,247860
14,Barbados,2020-07-28,2020-08-04,106,110,114
15,Belarus,2020-07-28,2020-08-04,66348,67366,68384
16,Belgium,2020-07-28,2020-08-04,64258,66662,69066
17,Benin,2020-07-28,2020-08-04,1602,1770,1938
18,Bhutan,2020-07-28,2020-08-04,92,99,106
19,Bolivia,2020-07-28,2020-08-04,62357,72327,82297
20,Bosnia and Herzegovina,2020-07-28,2020-08-04,8787,10766,12745
21,Brazil,2020-07-28,2020-08-04,2159654,2483191,2806728
22,Brunei,2020-07-28,2020-08-04,141,141,141
23,Bulgaria,2020-07-28,2020-08-04,9254,10871,12488
24,Burkina Faso,2020-07-28,2020-08-04,1065,1105,1145
25,Cabo Verde,2020-07-28,2020-08-04,2107,2354,2601
26,Cambodia,2020-07-28,2020-08-04,197,226,255
27,Cameroon,2020-07-28,2020-08-04,16522,17179,17836
28,Canada,2020-07-28,2020-08-04,113473,116871,120269
29,Central African Republic,2020-07-28,2020-08-04,4561,4599,4637
30,Chad,2020-07-28,2020-08-04,889,926,963
31,Chile,2020-07-28,2020-08-04,334683,349800,364917
32,China,2020-07-28,2020-08-04,85708,86990,88272
33,Colombia,2020-07-28,2020-08-04,211038,267385,323732
34,Congo (Brazzaville),2020-07-28,2020-08-04,2851,3200,3549
35,Congo (Kinshasa),2020-07-28,2020-08-04,8534,8873,9212
36,Costa Rica,2020-07-28,2020-08-04,11811,16344,20877
37,Cote d'Ivoire,2020-07-28,2020-08-04,14531,15713,16895
38,Croatia,2020-07-28,2020-08-04,4422,4923,5424
39,Diamond Princess,2020-07-28,2020-08-04,712,712,712
40,Cuba,2020-07-28,2020-08-04,2449,2555,2661
41,Cyprus,2020-07-28,2020-08-04,1040,1067,1094
42,Czechia,2020-07-28,2020-08-04,14324,15799,17274
43,Denmark,2020-07-28,2020-08-04,13506,13811,14116
44,Djibouti,2020-07-28,2020-08-04,5027,5068,5109
45,Dominican Republic,2020-07-28,2020-08-04,54797,64690,74583
46,Ecuador,2020-07-28,2020-08-04,76217,82279,88341
47,Egypt,2020-07-28,2020-08-04,89078,92947,96816
48,El Salvador,2020-07-28,2020-08-04,12582,15446,18310
49,Equatorial Guinea,2020-07-28,2020-08-04,3071,3071,3071
50,Eritrea,2020-07-28,2020-08-04,251,265,279
51,Estonia,2020-07-28,2020-08-04,2022,2038,2054
52,Eswatini,2020-07-28,2020-08-04,1894,2404,2914
53,Ethiopia,2020-07-28,2020-08-04,11072,15200,19328
54,Fiji,2020-07-28,2020-08-04,27,27,27
55,Finland,2020-07-28,2020-08-04,7351,7404,7457
56,France,2020-07-28,2020-08-04,214607,221077,227547
57,Gabon,2020-07-28,2020-08-04,6433,7189,7945
58,Gambia,2020-07-28,2020-08-04,112,326,540
59,Georgia,2020-07-28,2020-08-04,1049,1145,1241
60,Germany,2020-07-28,2020-08-04,203717,207707,211697
61,Ghana,2020-07-28,2020-08-04,28989,34406,39823
62,Greece,2020-07-28,2020-08-04,4048,4279,4510
63,Guatemala,2020-07-28,2020-08-04,40229,46451,52673
64,Guinea,2020-07-28,2020-08-04,6652,7126,7600
65,Guyana,2020-07-28,2020-08-04,339,396,453
66,Haiti,2020-07-28,2020-08-04,7100,7340,7580
67,Holy See,2020-07-28,2020-08-04,12,12,12
68,Honduras,2020-07-28,2020-08-04,35345,40460,45575
69,Hungary,2020-07-28,2020-08-04,4347,4456,4565
70,Iceland,2020-07-28,2020-08-04,1839,1857,1875
71,India,2020-07-28,2020-08-04,1193078,1483156,1773234
72,Indonesia,2020-07-28,2020-08-04,89869,102051,114233
73,Iran,2020-07-28,2020-08-04,278827,296273,313719
74,Iraq,2020-07-28,2020-08-04,97159,115332,133505
75,Ireland,2020-07-28,2020-08-04,25802,25929,26056
76,Israel,2020-07-28,2020-08-04,54042,66293,78544
77,Italy,2020-07-28,2020-08-04,244752,246488,248224
78,Jamaica,2020-07-28,2020-08-04,810,855,900
79,Japan,2020-07-28,2020-08-04,26463,32116,37769
80,Jordan,2020-07-28,2020-08-04,1113,1182,1251
81,Kazakhstan,2020-07-28,2020-08-04,75153,86192,97231
82,Kenya,2020-07-28,2020-08-04,14168,18581,22994
83,"Korea, South",2020-07-28,2020-08-04,13879,14251,14623
84,Kuwait,2020-07-28,2020-08-04,60434,65149,69864
85,Kyrgyzstan,2020-07-28,2020-08-04,28251,33844,39437
86,Latvia,2020-07-28,2020-08-04,1193,1220,1247
87,Lebanon,2020-07-28,2020-08-04,2980,4023,5066
88,Liberia,2020-07-28,2020-08-04,1108,1177,1246
89,Liechtenstein,2020-07-28,2020-08-04,86,87,88
90,Lithuania,2020-07-28,2020-08-04,1949,2027,2105
91,Luxembourg,2020-07-28,2020-08-04,5725,6375,7025
92,Madagascar,2020-07-28,2020-08-04,7548,10104,12660
93,Malaysia,2020-07-28,2020-08-04,8815,8943,9071
94,Maldives,2020-07-28,2020-08-04,3044,3506,3968
95,Malta,2020-07-28,2020-08-04,677,708,739
96,Mauritania,2020-07-28,2020-08-04,5985,6249,6513
97,Mauritius,2020-07-28,2020-08-04,343,344,345
98,Mexico,2020-07-28,2020-08-04,356255,402697,449139
99,Moldova,2020-07-28,2020-08-04,21442,23521,25600
100,Monaco,2020-07-28,2020-08-04,111,117,123
101,Mongolia,2020-07-28,2020-08-04,287,291,295
102,Montenegro,2020-07-28,2020-08-04,2381,2949,3517
103,Morocco,2020-07-28,2020-08-04,17742,21387,25032
104,Namibia,2020-07-28,2020-08-04,1366,1917,2468
105,Nepal,2020-07-28,2020-08-04,17994,19063,20132
106,Netherlands,2020-07-28,2020-08-04,52307,53647,54987
107,New Zealand,2020-07-28,2020-08-04,1555,1559,1563
108,Nicaragua,2020-07-28,2020-08-04,3439,3672,3905
109,Niger,2020-07-28,2020-08-04,1113,1132,1151
110,Nigeria,2020-07-28,2020-08-04,37801,41804,45807
111,North Macedonia,2020-07-28,2020-08-04,9412,10315,11218
112,Norway,2020-07-28,2020-08-04,9053,9150,9247
113,Oman,2020-07-28,2020-08-04,69887,77904,85921
114,Pakistan,2020-07-28,2020-08-04,267428,275225,283022
115,Panama,2020-07-28,2020-08-04,55153,62223,69293
116,Papua New Guinea,2020-07-28,2020-08-04,27,63,99
117,Paraguay,2020-07-28,2020-08-04,3817,4674,5531
118,Peru,2020-07-28,2020-08-04,362087,389717,417347
119,Philippines,2020-07-28,2020-08-04,70764,83673,96582
120,Poland,2020-07-28,2020-08-04,40782,43904,47026
121,Portugal,2020-07-28,2020-08-04,48898,50410,51922
122,Qatar,2020-07-28,2020-08-04,107430,109880,112330
123,Romania,2020-07-28,2020-08-04,39133,47053,54973
124,Russia,2020-07-28,2020-08-04,782040,822060,862080
125,Rwanda,2020-07-28,2020-08-04,1655,1926,2197
126,Saint Lucia,2020-07-28,2020-08-04,23,24,25
127,Saint Vincent and the Grenadines,2020-07-28,2020-08-04,50,52,54
128,San Marino,2020-07-28,2020-08-04,699,699,699
129,Saudi Arabia,2020-07-28,2020-08-04,255825,270831,285837
130,Senegal,2020-07-28,2020-08-04,8985,9805,10625
131,Serbia,2020-07-28,2020-08-04,21605,24520,27435
132,Seychelles,2020-07-28,2020-08-04,108,114,120
133,Singapore,2020-07-28,2020-08-04,48434,51197,53960
134,Slovakia,2020-07-28,2020-08-04,2021,2204,2387
135,Slovenia,2020-07-28,2020-08-04,1977,2101,2225
136,Somalia,2020-07-28,2020-08-04,3135,3212,3289
137,South Africa,2020-07-28,2020-08-04,381798,459761,537724
138,Spain,2020-07-28,2020-08-04,266194,280610,295026
139,Sri Lanka,2020-07-28,2020-08-04,2730,2810,2890
140,Sudan,2020-07-28,2020-08-04,10992,11496,12000
141,Suriname,2020-07-28,2020-08-04,1131,1510,1889
142,Sweden,2020-07-28,2020-08-04,78166,79494,80822
143,Switzerland,2020-07-28,2020-08-04,33742,34609,35476
144,Tanzania,2020-07-28,2020-08-04,509,509,509
145,Thailand,2020-07-28,2020-08-04,3255,3297,3339
146,Togo,2020-07-28,2020-08-04,790,896,1002
147,Trinidad and Tobago,2020-07-28,2020-08-04,139,153,167
148,Tunisia,2020-07-28,2020-08-04,1389,1468,1547
149,Turkey,2020-07-28,2020-08-04,221500,227982,234464
150,Uganda,2020-07-28,2020-08-04,1072,1135,1198
151,Ukraine,2020-07-28,2020-08-04,61454,68030,74606
152,United Arab Emirates,2020-07-28,2020-08-04,57498,59546,61594
153,United Kingdom,2020-07-28,2020-08-04,297389,302261,307133
154,Uruguay,2020-07-28,2020-08-04,1096,1218,1340
155,US,2020-07-28,2020-08-04,3899211,4351997,4804783
156,Uzbekistan,2020-07-28,2020-08-04,17881,21699,25517
157,Venezuela,2020-07-28,2020-08-04,12774,16571,20368
158,Vietnam,2020-07-28,2020-08-04,401,446,491
159,Zambia,2020-07-28,2020-08-04,3386,5002,6618
160,Zimbabwe,2020-07-28,2020-08-04,1820,2817,3814
161,Dominica,2020-07-28,2020-08-04,18,18,18
162,Grenada,2020-07-28,2020-08-04,23,23,23
163,Mozambique,2020-07-28,2020-08-04,1536,1720,1904
164,Syria,2020-07-28,2020-08-04,540,694,848
165,Timor-Leste,2020-07-28,2020-08-04,24,24,24
166,Belize,2020-07-28,2020-08-04,42,48,54
167,Laos,2020-07-28,2020-08-04,19,20,21
168,Libya,2020-07-28,2020-08-04,2088,3017,3946
169,West Bank and Gaza,2020-07-28,2020-08-04,9228,10938,12648
170,Guinea-Bissau,2020-07-28,2020-08-04,1954,1954,1954
171,Mali,2020-07-28,2020-08-04,2477,2520,2563
172,Saint Kitts and Nevis,2020-07-28,2020-08-04,17,17,17
173,Kosovo,2020-07-28,2020-08-04,6045,7652,9259
174,Burma,2020-07-28,2020-08-04,341,351,361
175,MS Zaandam,2020-07-28,2020-08-04,9,9,9
176,Botswana,2020-07-28,2020-08-04,522,739,956
177,Burundi,2020-07-28,2020-08-04,328,378,428
